generation_seed,test_index,action,context_support_distance,action_support_distance,action_support_minus_context,predicted_action_loss,predicted_relative_loss,realized_action_regret,unsafe_action
44311,0,1,2.458699870445763,3.1022136086458243,0.6435137382000611,0.1865419149380572,0.016187603532730188,0.0,0
44311,0,2,2.458699870445763,2.7545405110880865,0.2958406406423233,0.170354311405327,0.0,0.0,0
44311,0,3,2.458699870445763,2.769559169390158,0.3108592989443948,0.19920366770394862,0.02884935629862162,0.0,0
44311,1,1,1.7926403945187936,2.3883001261674504,0.5956597316486567,0.18396552256775275,0.0,0.0,0
44311,1,2,1.7926403945187936,2.45700742354379,0.6643670290249966,0.2257617654169122,0.04179624284915945,0.0,0
44311,1,3,1.7926403945187936,2.8669996160732567,1.074359221554463,0.263384172958266,0.07941865039051324,0.0,0
44311,2,1,1.6831675973797011,2.2796978811576065,0.5965302837779054,0.18249225430695193,0.0,0.0,0
44311,2,2,1.6831675973797011,2.245617380625416,0.5624497832457147,0.21616642129376357,0.03367416698681164,0.0,0
44311,2,3,1.6831675973797011,2.927246318015173,1.244078720635472,0.29207896647013165,0.10958671216317972,0.0,0
44311,3,1,1.7945022985195564,2.847062943429549,1.0525606449099925,0.14728456966941597,0.0,0.0,0
44311,3,2,1.7945022985195564,2.5521731575227786,0.7576708590032222,0.20382782945263792,0.056543259783221944,0.0,0
44311,3,3,1.7945022985195564,3.568413545125014,1.7739112466054576,0.2961229084184606,0.14883833874904465,0.0,0
44311,4,1,1.4138797905149048,2.6210389633397484,1.2071591728248436,0.08882349552794715,0.0,0.0,0
44311,4,2,1.4138797905149048,2.144394596413319,0.7305148058984141,0.12690943293607307,0.03808593740812592,0.0,0
44311,4,3,1.4138797905149048,3.220312422693886,1.8064326321789812,0.21739543066468386,0.1285719351367367,0.0,0
44311,5,1,1.7248971238687436,2.935247655778249,1.2103505319095054,0.3104871873271848,0.0,0.19855287282207146,1
44311,5,2,1.7248971238687436,3.2319800785391513,1.5070829546704076,0.3725084268769835,0.06202123954979871,0.10510578272944787,1
44311,5,3,1.7248971238687436,3.275283014600442,1.5503858907316985,0.387329089007229,0.07684190168004423,0.0,0
44311,6,1,2.6420651621680866,3.0395216740486077,0.3974565118805211,0.15698821506363578,0.0,0.19855287282207143,1
44311,6,2,2.6420651621680866,3.1316191587114517,0.48955399654336507,0.22476675427510937,0.06777853921147359,0.10510578272944784,1
44311,6,3,2.6420651621680866,3.6667512805190334,1.0246861183509468,0.2540776147778964,0.09708939971426064,0.0,0
44311,7,1,1.7783400585402738,1.9906093958614222,0.2122693373211484,0.14308217580949997,0.0,0.0,0
44311,7,2,1.7783400585402738,2.2594968075071464,0.48115674896687266,0.16169541058594727,0.0186132347764473,0.0,0
44311,7,3,1.7783400585402738,2.14149968086942,0.3631596223291462,0.17095995569368416,0.02787777988418419,0.0,0
44311,8,1,2.6528966981925444,3.465717518428911,0.8128208202363667,0.263750602746999,0.0,0.0,0
