generation_seed,test_index,action,context_support_distance,action_support_distance,action_support_minus_context,predicted_action_loss,predicted_relative_loss,realized_action_regret,unsafe_action
44711,0,1,0.9706766415458798,1.8191959009420955,0.8485192593962156,0.13573661628482053,0.014317762208543555,0.09430720981692894,1
44711,0,2,0.9706766415458798,1.1405635907996847,0.16988694925380488,0.12141885407627698,0.0,0.0,0
44711,0,3,0.9706766415458798,1.3195423205541676,0.3488656790082878,0.14411580805432747,0.022696953978050494,0.0,0
44711,1,1,1.1985040253547148,1.6111232647132798,0.41261923935856504,0.13494382490575707,0.01073187950797172,0.09430720981692892,1
44711,1,2,1.1985040253547148,1.5208394417593438,0.32233541640462904,0.13130229582292383,0.007090350425138475,0.0,0
44711,1,3,1.1985040253547148,1.8413147251869675,0.6428106998322527,0.12421194539778535,0.0,0.0,0
44711,2,1,3.4546227624048056,3.673922299521439,0.2192995371166333,0.07570096145061489,0.0,0.09430720981692894,1
44711,2,2,3.4546227624048056,3.703605392458706,0.24898263005390042,0.08833300017998162,0.012632038729366732,0.0,0
44711,2,3,3.4546227624048056,3.7785928750972224,0.3239701126924168,0.08993651086453959,0.0142355494139247,0.0,0
44711,3,1,1.7391511290417696,2.4766761930448165,0.7375250640030468,0.1491726303859729,0.0,0.0,0
44711,3,2,1.7391511290417696,2.231207687520097,0.4920565584783272,0.15882653072891637,0.009653900342943472,0.0,0
44711,3,3,1.7391511290417696,2.658629088016487,0.9194779589747173,0.20794306506442078,0.05877043467844789,0.0,0
44711,4,1,1.1116276138722754,2.06066945685558,0.9490418429833045,0.13974543565207193,0.012686628630194263,0.0,0
44711,4,2,1.1116276138722754,1.4441709827522033,0.33254336887992797,0.12705880702187766,0.0,0.0,0
44711,4,3,1.1116276138722754,1.8658275594571372,0.7541999455848618,0.16903924025302236,0.0419804332311447,0.0,0
44711,5,1,1.1000265245557759,1.4776969236172195,0.3776703990614436,0.11758855573935383,0.0,0.0,0
