trial,unsafe_recall,safe_specificity,unsafe_precision,negative_predictive_value,alert_coverage,balanced_accuracy,true_positives
500,0.7853915662650602,0.6804303967720242,0.3050599590523545,0.9466691616766467,0.39016318612347367,0.7329109815185422,1043
501,0.7831325301204819,0.6800268997982515,0.3041825095057034,0.9461077844311377,0.39016318612347367,0.7315797149593667,1040
502,0.7838855421686747,0.6801613987895091,0.30447499268792044,0.9462949101796407,0.39016318612347367,0.7320234704790919,1041
503,0.7899096385542169,0.6812373907195696,0.3068148581456566,0.9477919161676647,0.39016318612347367,0.7355735146368932,1049
504,0.7793674698795181,0.6793544048419636,0.3027200935946183,0.9451721556886228,0.39016318612347367,0.7293609373607408,1035
505,0.7816265060240963,0.6797579018157364,0.30359754314126935,0.9457335329341318,0.39016318612347367,0.7306922039199164,1038
506,0.7816265060240963,0.6797579018157364,0.30359754314126935,0.9457335329341318,0.39016318612347367,0.7306922039199164,1038
507,0.7823795180722891,0.679892400806994,0.3038900263234864,0.9459206586826348,0.39016318612347367,0.7311359594396416,1039
508,0.7853915662650602,0.6804303967720242,0.3050599590523545,0.9466691616766467,0.39016318612347367,0.7329109815185422,1043
509,0.786144578313253,0.6805648957632818,0.30535244223457153,0.9468562874251497,0.39016318612347367,0.7333547370382674,1044
510,0.7786144578313253,0.6792199058507061,0.3024276104124013,0.9449850299401198,0.39016318612347367,0.7289171818410157,1034
511,0.7793674698795181,0.6793544048419636,0.3027200935946183,0.9451721556886228,0.39016318612347367,0.7293609373607408,1035
512,0.7914156626506024,0.6815063887020847,0.3073998245100907,0.9481661676646707,0.39016318612347367,0.7364610256763435,1051
513,0.7786144578313253,0.6792199058507061,0.3024276104124013,0.9449850299401198,0.39016318612347367,0.7289171818410157,1034
514,0.7868975903614458,0.6806993947545393,0.30564492541678856,0.9470434131736527,0.39016318612347367,0.7337984925579926,1045
515,0.7853915662650602,0.6804303967720242,0.3050599590523545,0.9466691616766467,0.39016318612347367,0.7329109815185422,1043
516,0.7838855421686747,0.6801613987895091,0.30447499268792044,0.9462949101796407,0.39016318612347367,0.7320234704790919,1041
517,0.7801204819277109,0.6794889038332212,0.30301257677683535,0.9453592814371258,0.39016318612347367,0.729804692880466,1036
518,0.7801204819277109,0.6794889038332212,0.30301257677683535,0.9453592814371258,0.39016318612347367,0.729804692880466,1036
519,0.7801204819277109,0.6794889038332212,0.30301257677683535,0.9453592814371258,0.39016318612347367,0.729804692880466,1036
520,0.7823795180722891,0.679892400806994,0.3038900263234864,0.9459206586826348,0.39016318612347367,0.7311359594396416,1039
521,0.7823795180722891,0.679892400806994,0.3038900263234864,0.9459206586826348,0.39016318612347367,0.7311359594396416,1039
522,0.7823795180722891,0.679892400806994,0.3038900263234864,0.9459206586826348,0.39016318612347367,0.7311359594396416,1039
523,0.7876506024096386,0.680833893745797,0.30593740859900553,0.9472305389221557,0.39016318612347367,0.7342422480777178,1046
524,0.7831325301204819,0.6800268997982515,0.3041825095057034,0.9461077844311377,0.39016318612347367,0.7315797149593667,1040
525,0.7823795180722891,0.679892400806994,0.3038900263234864,0.9459206586826348,0.39016318612347367,0.7311359594396416,1039
526,0.7838855421686747,0.6801613987895091,0.30447499268792044,0.9462949101796407,0.39016318612347367,0.7320234704790919,1041
527,0.7778614457831325,0.6790854068594485,0.30213512723018426,0.9447979041916168,0.39016318612347367,0.7284734263212905,1033
528,0.7793674698795181,0.6793544048419636,0.3027200935946183,0.9451721556886228,0.39016318612347367,0.7293609373607408,1035
529,0.7816265060240963,0.6797579018157364,0.30359754314126935,0.9457335329341318,0.39016318612347367,0.7306922039199164,1038
530,0.7884036144578314,0.6809683927370545,0.30622989178122256,0.9474176646706587,0.39016318612347367,0.734686003597443,1047
531,0.7801204819277109,0.6794889038332212,0.30301257677683535,0.9453592814371258,0.39016318612347367,0.729804692880466,1036
532,0.7868975903614458,0.6806993947545393,0.30564492541678856,0.9470434131736527,0.39016318612347367,0.7337984925579926,1045
533,0.786144578313253,0.6805648957632818,0.30535244223457153,0.9468562874251497,0.39016318612347367,0.7333547370382674,1044
534,0.7771084337349398,0.678950907868191,0.30184264404796723,0.9446107784431138,0.39016318612347367,0.7280296708015654,1032
535,0.7876506024096386,0.680833893745797,0.30593740859900553,0.9472305389221557,0.39016318612347367,0.7342422480777178,1046
536,0.7831325301204819,0.6800268997982515,0.3041825095057034,0.9461077844311377,0.39016318612347367,0.7315797149593667,1040
537,0.7808734939759037,0.6796234028244789,0.3033050599590524,0.9455464071856288,0.39016318612347367,0.7302484484001912,1037
538,0.7891566265060241,0.6811028917283121,0.3065223749634396,0.9476047904191617,0.39016318612347367,0.7351297591171682,1048
539,0.7936746987951807,0.6819098856758574,0.3082772740567417,0.9487275449101796,0.39016318612347367,0.7377922922355191,1054
540,0.786144578313253,0.6805648957632818,0.30535244223457153,0.9468562874251497,0.39016318612347367,0.7333547370382674,1044
541,0.7838855421686747,0.6801613987895091,0.30447499268792044,0.9462949101796407,0.39016318612347367,0.7320234704790919,1041
542,0.7876506024096386,0.680833893745797,0.30593740859900553,0.9472305389221557,0.39016318612347367,0.7342422480777178,1046
543,0.7831325301204819,0.6800268997982515,0.3041825095057034,0.9461077844311377,0.39016318612347367,0.7315797149593667,1040
544,0.7899096385542169,0.6812373907195696,0.3068148581456566,0.9477919161676647,0.39016318612347367,0.7355735146368932,1049
545,0.7808734939759037,0.6796234028244789,0.3033050599590524,0.9455464071856288,0.39016318612347367,0.7302484484001912,1037
546,0.7838855421686747,0.6801613987895091,0.30447499268792044,0.9462949101796407,0.39016318612347367,0.7320234704790919,1041
547,0.7891566265060241,0.6811028917283121,0.3065223749634396,0.9476047904191617,0.39016318612347367,0.7351297591171682,1048
548,0.7808734939759037,0.6796234028244789,0.3033050599590524,0.9455464071856288,0.39016318612347367,0.7302484484001912,1037
549,0.7831325301204819,0.6800268997982515,0.3041825095057034,0.9461077844311377,0.39016318612347367,0.7315797149593667,1040
550,0.7846385542168675,0.6802958977807666,0.30476747587013747,0.9464820359281437,0.39016318612347367,0.732467225998817,1042
551,0.7808734939759037,0.6796234028244789,0.3033050599590524,0.9455464071856288,0.39016318612347367,0.7302484484001912,1037
552,0.7884036144578314,0.6809683927370545,0.30622989178122256,0.9474176646706587,0.39016318612347367,0.734686003597443,1047
553,0.7846385542168675,0.6802958977807666,0.30476747587013747,0.9464820359281437,0.39016318612347367,0.732467225998817,1042
554,0.7853915662650602,0.6804303967720242,0.3050599590523545,0.9466691616766467,0.39016318612347367,0.7329109815185422,1043
555,0.776355421686747,0.6788164088769334,0.3015501608657502,0.9444236526946108,0.39016318612347367,0.7275859152818402,1031
556,0.7771084337349398,0.678950907868191,0.30184264404796723,0.9446107784431138,0.39016318612347367,0.7280296708015654,1032
557,0.7808734939759037,0.6796234028244789,0.3033050599590524,0.9455464071856288,0.39016318612347367,0.7302484484001912,1037
558,0.7853915662650602,0.6804303967720242,0.3050599590523545,0.9466691616766467,0.39016318612347367,0.7329109815185422,1043
559,0.7823795180722891,0.679892400806994,0.3038900263234864,0.9459206586826348,0.39016318612347367,0.7311359594396416,1039
560,0.7808734939759037,0.6796234028244789,0.3033050599590524,0.9455464071856288,0.39016318612347367,0.7302484484001912,1037
561,0.7778614457831325,0.6790854068594485,0.30213512723018426,0.9447979041916168,0.39016318612347367,0.7284734263212905,1033
562,0.7823795180722891,0.679892400806994,0.3038900263234864,0.9459206586826348,0.39016318612347367,0.7311359594396416,1039
563,0.7831325301204819,0.6800268997982515,0.3041825095057034,0.9461077844311377,0.39016318612347367,0.7315797149593667,1040
564,0.7793674698795181,0.6793544048419636,0.3027200935946183,0.9451721556886228,0.39016318612347367,0.7293609373607408,1035
565,0.7868975903614458,0.6806993947545393,0.30564492541678856,0.9470434131736527,0.39016318612347367,0.7337984925579926,1045
566,0.7816265060240963,0.6797579018157364,0.30359754314126935,0.9457335329341318,0.39016318612347367,0.7306922039199164,1038
567,0.7838855421686747,0.6801613987895091,0.30447499268792044,0.9462949101796407,0.39016318612347367,0.7320234704790919,1041
568,0.7801204819277109,0.6794889038332212,0.30301257677683535,0.9453592814371258,0.39016318612347367,0.729804692880466,1036
569,0.7891566265060241,0.6811028917283121,0.3065223749634396,0.9476047904191617,0.39016318612347367,0.7351297591171682,1048
570,0.7831325301204819,0.6800268997982515,0.3041825095057034,0.9461077844311377,0.39016318612347367,0.7315797149593667,1040
571,0.7823795180722891,0.679892400806994,0.3038900263234864,0.9459206586826348,0.39016318612347367,0.7311359594396416,1039
572,0.7868975903614458,0.6806993947545393,0.30564492541678856,0.9470434131736527,0.39016318612347367,0.7337984925579926,1045
573,0.7868975903614458,0.6806993947545393,0.30564492541678856,0.9470434131736527,0.39016318612347367,0.7337984925579926,1045
574,0.7838855421686747,0.6801613987895091,0.30447499268792044,0.9462949101796407,0.39016318612347367,0.7320234704790919,1041
575,0.7831325301204819,0.6800268997982515,0.3041825095057034,0.9461077844311377,0.39016318612347367,0.7315797149593667,1040
576,0.7853915662650602,0.6804303967720242,0.3050599590523545,0.9466691616766467,0.39016318612347367,0.7329109815185422,1043
577,0.7801204819277109,0.6794889038332212,0.30301257677683535,0.9453592814371258,0.39016318612347367,0.729804692880466,1036
578,0.7756024096385542,0.6786819098856759,0.3012576776835332,0.9442365269461078,0.39016318612347367,0.727142159762115,1030
579,0.7823795180722891,0.679892400806994,0.3038900263234864,0.9459206586826348,0.39016318612347367,0.7311359594396416,1039
580,0.7846385542168675,0.6802958977807666,0.30476747587013747,0.9464820359281437,0.39016318612347367,0.732467225998817,1042
581,0.7808734939759037,0.6796234028244789,0.3033050599590524,0.9455464071856288,0.39016318612347367,0.7302484484001912,1037
582,0.7831325301204819,0.6800268997982515,0.3041825095057034,0.9461077844311377,0.39016318612347367,0.7315797149593667,1040
583,0.7838855421686747,0.6801613987895091,0.30447499268792044,0.9462949101796407,0.39016318612347367,0.7320234704790919,1041
584,0.7891566265060241,0.6811028917283121,0.3065223749634396,0.9476047904191617,0.39016318612347367,0.7351297591171682,1048
585,0.7853915662650602,0.6804303967720242,0.3050599590523545,0.9466691616766467,0.39016318612347367,0.7329109815185422,1043
586,0.8012048192771084,0.6832548755884331,0.31120210587891195,0.9505988023952096,0.39016318612347367,0.7422298474327708,1064
587,0.7868975903614458,0.6806993947545393,0.30564492541678856,0.9470434131736527,0.39016318612347367,0.7337984925579926,1045
588,0.7823795180722891,0.679892400806994,0.3038900263234864,0.9459206586826348,0.39016318612347367,0.7311359594396416,1039
589,0.7846385542168675,0.6802958977807666,0.30476747587013747,0.9464820359281437,0.39016318612347367,0.732467225998817,1042
590,0.7808734939759037,0.6796234028244789,0.3033050599590524,0.9455464071856288,0.39016318612347367,0.7302484484001912,1037
591,0.7801204819277109,0.6794889038332212,0.30301257677683535,0.9453592814371258,0.39016318612347367,0.729804692880466,1036
592,0.7838855421686747,0.6801613987895091,0.30447499268792044,0.9462949101796407,0.39016318612347367,0.7320234704790919,1041
593,0.7831325301204819,0.6800268997982515,0.3041825095057034,0.9461077844311377,0.39016318612347367,0.7315797149593667,1040
594,0.7876506024096386,0.680833893745797,0.30593740859900553,0.9472305389221557,0.39016318612347367,0.7342422480777178,1046
595,0.7876506024096386,0.680833893745797,0.30593740859900553,0.9472305389221557,0.39016318612347367,0.7342422480777178,1046
596,0.7838855421686747,0.6801613987895091,0.30447499268792044,0.9462949101796407,0.39016318612347367,0.7320234704790919,1041
597,0.7748493975903614,0.6785474108944183,0.30096519450131615,0.9440494011976048,0.39016318612347367,0.7266984042423899,1029
598,0.7846385542168675,0.6802958977807666,0.30476747587013747,0.9464820359281437,0.39016318612347367,0.732467225998817,1042
599,0.7801204819277109,0.6794889038332212,0.30301257677683535,0.9453592814371258,0.39016318612347367,0.729804692880466,1036
600,0.7891566265060241,0.6811028917283121,0.3065223749634396,0.9476047904191617,0.39016318612347367,0.7351297591171682,1048
601,0.7771084337349398,0.678950907868191,0.30184264404796723,0.9446107784431138,0.39016318612347367,0.7280296708015654,1032
602,0.7823795180722891,0.679892400806994,0.3038900263234864,0.9459206586826348,0.39016318612347367,0.7311359594396416,1039
603,0.7793674698795181,0.6793544048419636,0.3027200935946183,0.9451721556886228,0.39016318612347367,0.7293609373607408,1035
604,0.7884036144578314,0.6809683927370545,0.30622989178122256,0.9474176646706587,0.39016318612347367,0.734686003597443,1047
605,0.7876506024096386,0.680833893745797,0.30593740859900553,0.9472305389221557,0.39016318612347367,0.7342422480777178,1046
606,0.7823795180722891,0.679892400806994,0.3038900263234864,0.9459206586826348,0.39016318612347367,0.7311359594396416,1039
607,0.786144578313253,0.6805648957632818,0.30535244223457153,0.9468562874251497,0.39016318612347367,0.7333547370382674,1044
608,0.7816265060240963,0.6797579018157364,0.30359754314126935,0.9457335329341318,0.39016318612347367,0.7306922039199164,1038
609,0.7876506024096386,0.680833893745797,0.30593740859900553,0.9472305389221557,0.39016318612347367,0.7342422480777178,1046
610,0.7793674698795181,0.6793544048419636,0.3027200935946183,0.9451721556886228,0.39016318612347367,0.7293609373607408,1035
611,0.7801204819277109,0.6794889038332212,0.30301257677683535,0.9453592814371258,0.39016318612347367,0.729804692880466,1036
612,0.7816265060240963,0.6797579018157364,0.30359754314126935,0.9457335329341318,0.39016318612347367,0.7306922039199164,1038
613,0.7816265060240963,0.6797579018157364,0.30359754314126935,0.9457335329341318,0.39016318612347367,0.7306922039199164,1038
614,0.7831325301204819,0.6800268997982515,0.3041825095057034,0.9461077844311377,0.39016318612347367,0.7315797149593667,1040
615,0.7740963855421686,0.6784129119031608,0.3006727113190992,0.9438622754491018,0.39016318612347367,0.7262546487226647,1028
616,0.7816265060240963,0.6797579018157364,0.30359754314126935,0.9457335329341318,0.39016318612347367,0.7306922039199164,1038
617,0.7801204819277109,0.6794889038332212,0.30301257677683535,0.9453592814371258,0.39016318612347367,0.729804692880466,1036
618,0.7831325301204819,0.6800268997982515,0.3041825095057034,0.9461077844311377,0.39016318612347367,0.7315797149593667,1040
619,0.7808734939759037,0.6796234028244789,0.3033050599590524,0.9455464071856288,0.39016318612347367,0.7302484484001912,1037
620,0.7808734939759037,0.6796234028244789,0.3033050599590524,0.9455464071856288,0.39016318612347367,0.7302484484001912,1037
621,0.7846385542168675,0.6802958977807666,0.30476747587013747,0.9464820359281437,0.39016318612347367,0.732467225998817,1042
622,0.7816265060240963,0.6797579018157364,0.30359754314126935,0.9457335329341318,0.39016318612347367,0.7306922039199164,1038
623,0.7891566265060241,0.6811028917283121,0.3065223749634396,0.9476047904191617,0.39016318612347367,0.7351297591171682,1048
624,0.7823795180722891,0.679892400806994,0.3038900263234864,0.9459206586826348,0.39016318612347367,0.7311359594396416,1039
625,0.7921686746987951,0.6816408876933423,0.3076923076923077,0.9483532934131736,0.39016318612347367,0.7369047811960687,1052
626,0.7838855421686747,0.6801613987895091,0.30447499268792044,0.9462949101796407,0.39016318612347367,0.7320234704790919,1041
627,0.7831325301204819,0.6800268997982515,0.3041825095057034,0.9461077844311377,0.39016318612347367,0.7315797149593667,1040
628,0.7838855421686747,0.6801613987895091,0.30447499268792044,0.9462949101796407,0.39016318612347367,0.7320234704790919,1041
629,0.7876506024096386,0.680833893745797,0.30593740859900553,0.9472305389221557,0.39016318612347367,0.7342422480777178,1046
630,0.7884036144578314,0.6809683927370545,0.30622989178122256,0.9474176646706587,0.39016318612347367,0.734686003597443,1047
631,0.7846385542168675,0.6802958977807666,0.30476747587013747,0.9464820359281437,0.39016318612347367,0.732467225998817,1042
632,0.7868975903614458,0.6806993947545393,0.30564492541678856,0.9470434131736527,0.39016318612347367,0.7337984925579926,1045
633,0.7816265060240963,0.6797579018157364,0.30359754314126935,0.9457335329341318,0.39016318612347367,0.7306922039199164,1038
634,0.7838855421686747,0.6801613987895091,0.30447499268792044,0.9462949101796407,0.39016318612347367,0.7320234704790919,1041
635,0.7846385542168675,0.6802958977807666,0.30476747587013747,0.9464820359281437,0.39016318612347367,0.732467225998817,1042
636,0.786144578313253,0.6805648957632818,0.30535244223457153,0.9468562874251497,0.39016318612347367,0.7333547370382674,1044
637,0.7823795180722891,0.679892400806994,0.3038900263234864,0.9459206586826348,0.39016318612347367,0.7311359594396416,1039
638,0.7846385542168675,0.6802958977807666,0.30476747587013747,0.9464820359281437,0.39016318612347367,0.732467225998817,1042
639,0.7853915662650602,0.6804303967720242,0.3050599590523545,0.9466691616766467,0.39016318612347367,0.7329109815185422,1043
640,0.786144578313253,0.6805648957632818,0.30535244223457153,0.9468562874251497,0.39016318612347367,0.7333547370382674,1044
641,0.7876506024096386,0.680833893745797,0.30593740859900553,0.9472305389221557,0.39016318612347367,0.7342422480777178,1046
642,0.7786144578313253,0.6792199058507061,0.3024276104124013,0.9449850299401198,0.39016318612347367,0.7289171818410157,1034
643,0.7808734939759037,0.6796234028244789,0.3033050599590524,0.9455464071856288,0.39016318612347367,0.7302484484001912,1037
644,0.7876506024096386,0.680833893745797,0.30593740859900553,0.9472305389221557,0.39016318612347367,0.7342422480777178,1046
645,0.7838855421686747,0.6801613987895091,0.30447499268792044,0.9462949101796407,0.39016318612347367,0.7320234704790919,1041
646,0.7899096385542169,0.6812373907195696,0.3068148581456566,0.9477919161676647,0.39016318612347367,0.7355735146368932,1049
647,0.7823795180722891,0.679892400806994,0.3038900263234864,0.9459206586826348,0.39016318612347367,0.7311359594396416,1039
648,0.7846385542168675,0.6802958977807666,0.30476747587013747,0.9464820359281437,0.39016318612347367,0.732467225998817,1042
649,0.7876506024096386,0.680833893745797,0.30593740859900553,0.9472305389221557,0.39016318612347367,0.7342422480777178,1046
650,0.7853915662650602,0.6804303967720242,0.3050599590523545,0.9466691616766467,0.39016318612347367,0.7329109815185422,1043
651,0.7846385542168675,0.6802958977807666,0.30476747587013747,0.9464820359281437,0.39016318612347367,0.732467225998817,1042
652,0.7801204819277109,0.6794889038332212,0.30301257677683535,0.9453592814371258,0.39016318612347367,0.729804692880466,1036
653,0.7823795180722891,0.679892400806994,0.3038900263234864,0.9459206586826348,0.39016318612347367,0.7311359594396416,1039
654,0.786144578313253,0.6805648957632818,0.30535244223457153,0.9468562874251497,0.39016318612347367,0.7333547370382674,1044
655,0.7884036144578314,0.6809683927370545,0.30622989178122256,0.9474176646706587,0.39016318612347367,0.734686003597443,1047
656,0.7891566265060241,0.6811028917283121,0.3065223749634396,0.9476047904191617,0.39016318612347367,0.7351297591171682,1048
657,0.7831325301204819,0.6800268997982515,0.3041825095057034,0.9461077844311377,0.39016318612347367,0.7315797149593667,1040
658,0.7868975903614458,0.6806993947545393,0.30564492541678856,0.9470434131736527,0.39016318612347367,0.7337984925579926,1045
659,0.7816265060240963,0.6797579018157364,0.30359754314126935,0.9457335329341318,0.39016318612347367,0.7306922039199164,1038
660,0.7816265060240963,0.6797579018157364,0.30359754314126935,0.9457335329341318,0.39016318612347367,0.7306922039199164,1038
661,0.7816265060240963,0.6797579018157364,0.30359754314126935,0.9457335329341318,0.39016318612347367,0.7306922039199164,1038
662,0.7868975903614458,0.6806993947545393,0.30564492541678856,0.9470434131736527,0.39016318612347367,0.7337984925579926,1045
663,0.7831325301204819,0.6800268997982515,0.3041825095057034,0.9461077844311377,0.39016318612347367,0.7315797149593667,1040
664,0.7808734939759037,0.6796234028244789,0.3033050599590524,0.9455464071856288,0.39016318612347367,0.7302484484001912,1037
665,0.7808734939759037,0.6796234028244789,0.3033050599590524,0.9455464071856288,0.39016318612347367,0.7302484484001912,1037
666,0.7801204819277109,0.6794889038332212,0.30301257677683535,0.9453592814371258,0.39016318612347367,0.729804692880466,1036
667,0.7868975903614458,0.6806993947545393,0.30564492541678856,0.9470434131736527,0.39016318612347367,0.7337984925579926,1045
668,0.7823795180722891,0.679892400806994,0.3038900263234864,0.9459206586826348,0.39016318612347367,0.7311359594396416,1039
669,0.7846385542168675,0.6802958977807666,0.30476747587013747,0.9464820359281437,0.39016318612347367,0.732467225998817,1042
670,0.7853915662650602,0.6804303967720242,0.3050599590523545,0.9466691616766467,0.39016318612347367,0.7329109815185422,1043
671,0.7793674698795181,0.6793544048419636,0.3027200935946183,0.9451721556886228,0.39016318612347367,0.7293609373607408,1035
672,0.7823795180722891,0.679892400806994,0.3038900263234864,0.9459206586826348,0.39016318612347367,0.7311359594396416,1039
673,0.7831325301204819,0.6800268997982515,0.3041825095057034,0.9461077844311377,0.39016318612347367,0.7315797149593667,1040
674,0.7793674698795181,0.6793544048419636,0.3027200935946183,0.9451721556886228,0.39016318612347367,0.7293609373607408,1035
675,0.7786144578313253,0.6792199058507061,0.3024276104124013,0.9449850299401198,0.39016318612347367,0.7289171818410157,1034
676,0.7838855421686747,0.6801613987895091,0.30447499268792044,0.9462949101796407,0.39016318612347367,0.7320234704790919,1041
677,0.7853915662650602,0.6804303967720242,0.3050599590523545,0.9466691616766467,0.39016318612347367,0.7329109815185422,1043
678,0.7823795180722891,0.679892400806994,0.3038900263234864,0.9459206586826348,0.39016318612347367,0.7311359594396416,1039
679,0.7816265060240963,0.6797579018157364,0.30359754314126935,0.9457335329341318,0.39016318612347367,0.7306922039199164,1038
680,0.7853915662650602,0.6804303967720242,0.3050599590523545,0.9466691616766467,0.39016318612347367,0.7329109815185422,1043
681,0.7891566265060241,0.6811028917283121,0.3065223749634396,0.9476047904191617,0.39016318612347367,0.7351297591171682,1048
682,0.7891566265060241,0.6811028917283121,0.3065223749634396,0.9476047904191617,0.39016318612347367,0.7351297591171682,1048
683,0.7748493975903614,0.6785474108944183,0.30096519450131615,0.9440494011976048,0.39016318612347367,0.7266984042423899,1029
684,0.7801204819277109,0.6794889038332212,0.30301257677683535,0.9453592814371258,0.39016318612347367,0.729804692880466,1036
685,0.7793674698795181,0.6793544048419636,0.3027200935946183,0.9451721556886228,0.39016318612347367,0.7293609373607408,1035
686,0.7823795180722891,0.679892400806994,0.3038900263234864,0.9459206586826348,0.39016318612347367,0.7311359594396416,1039
687,0.786144578313253,0.6805648957632818,0.30535244223457153,0.9468562874251497,0.39016318612347367,0.7333547370382674,1044
688,0.7816265060240963,0.6797579018157364,0.30359754314126935,0.9457335329341318,0.39016318612347367,0.7306922039199164,1038
689,0.7771084337349398,0.678950907868191,0.30184264404796723,0.9446107784431138,0.39016318612347367,0.7280296708015654,1032
690,0.7846385542168675,0.6802958977807666,0.30476747587013747,0.9464820359281437,0.39016318612347367,0.732467225998817,1042
691,0.7868975903614458,0.6806993947545393,0.30564492541678856,0.9470434131736527,0.39016318612347367,0.7337984925579926,1045
692,0.7793674698795181,0.6793544048419636,0.3027200935946183,0.9451721556886228,0.39016318612347367,0.7293609373607408,1035
693,0.7816265060240963,0.6797579018157364,0.30359754314126935,0.9457335329341318,0.39016318612347367,0.7306922039199164,1038
694,0.7831325301204819,0.6800268997982515,0.3041825095057034,0.9461077844311377,0.39016318612347367,0.7315797149593667,1040
695,0.7778614457831325,0.6790854068594485,0.30213512723018426,0.9447979041916168,0.39016318612347367,0.7284734263212905,1033
696,0.7884036144578314,0.6809683927370545,0.30622989178122256,0.9474176646706587,0.39016318612347367,0.734686003597443,1047
697,0.7831325301204819,0.6800268997982515,0.3041825095057034,0.9461077844311377,0.39016318612347367,0.7315797149593667,1040
698,0.7853915662650602,0.6804303967720242,0.3050599590523545,0.9466691616766467,0.39016318612347367,0.7329109815185422,1043
699,0.7816265060240963,0.6797579018157364,0.30359754314126935,0.9457335329341318,0.39016318612347367,0.7306922039199164,1038
700,0.7846385542168675,0.6802958977807666,0.30476747587013747,0.9464820359281437,0.39016318612347367,0.732467225998817,1042
701,0.7831325301204819,0.6800268997982515,0.3041825095057034,0.9461077844311377,0.39016318612347367,0.7315797149593667,1040
702,0.7816265060240963,0.6797579018157364,0.30359754314126935,0.9457335329341318,0.39016318612347367,0.7306922039199164,1038
703,0.7831325301204819,0.6800268997982515,0.3041825095057034,0.9461077844311377,0.39016318612347367,0.7315797149593667,1040
704,0.7831325301204819,0.6800268997982515,0.3041825095057034,0.9461077844311377,0.39016318612347367,0.7315797149593667,1040
705,0.7853915662650602,0.6804303967720242,0.3050599590523545,0.9466691616766467,0.39016318612347367,0.7329109815185422,1043
706,0.7921686746987951,0.6816408876933423,0.3076923076923077,0.9483532934131736,0.39016318612347367,0.7369047811960687,1052
707,0.7831325301204819,0.6800268997982515,0.3041825095057034,0.9461077844311377,0.39016318612347367,0.7315797149593667,1040
708,0.786144578313253,0.6805648957632818,0.30535244223457153,0.9468562874251497,0.39016318612347367,0.7333547370382674,1044
709,0.7823795180722891,0.679892400806994,0.3038900263234864,0.9459206586826348,0.39016318612347367,0.7311359594396416,1039
710,0.7876506024096386,0.680833893745797,0.30593740859900553,0.9472305389221557,0.39016318612347367,0.7342422480777178,1046
711,0.7778614457831325,0.6790854068594485,0.30213512723018426,0.9447979041916168,0.39016318612347367,0.7284734263212905,1033
712,0.7868975903614458,0.6806993947545393,0.30564492541678856,0.9470434131736527,0.39016318612347367,0.7337984925579926,1045
713,0.7906626506024096,0.6813718897108272,0.30710734132787365,0.9479790419161677,0.39016318612347367,0.7360172701566183,1050
714,0.786144578313253,0.6805648957632818,0.30535244223457153,0.9468562874251497,0.39016318612347367,0.7333547370382674,1044
715,0.7808734939759037,0.6796234028244789,0.3033050599590524,0.9455464071856288,0.39016318612347367,0.7302484484001912,1037
716,0.786144578313253,0.6805648957632818,0.30535244223457153,0.9468562874251497,0.39016318612347367,0.7333547370382674,1044
717,0.7868975903614458,0.6806993947545393,0.30564492541678856,0.9470434131736527,0.39016318612347367,0.7337984925579926,1045
718,0.7831325301204819,0.6800268997982515,0.3041825095057034,0.9461077844311377,0.39016318612347367,0.7315797149593667,1040
719,0.7853915662650602,0.6804303967720242,0.3050599590523545,0.9466691616766467,0.39016318612347367,0.7329109815185422,1043
720,0.7801204819277109,0.6794889038332212,0.30301257677683535,0.9453592814371258,0.39016318612347367,0.729804692880466,1036
721,0.7718373493975904,0.678009414929388,0.2997952617724481,0.9433008982035929,0.39016318612347367,0.7249233821634893,1025
722,0.7793674698795181,0.6793544048419636,0.3027200935946183,0.9451721556886228,0.39016318612347367,0.7293609373607408,1035
723,0.7884036144578314,0.6809683927370545,0.30622989178122256,0.9474176646706587,0.39016318612347367,0.734686003597443,1047
724,0.7801204819277109,0.6794889038332212,0.30301257677683535,0.9453592814371258,0.39016318612347367,0.729804692880466,1036
725,0.7838855421686747,0.6801613987895091,0.30447499268792044,0.9462949101796407,0.39016318612347367,0.7320234704790919,1041
726,0.786144578313253,0.6805648957632818,0.30535244223457153,0.9468562874251497,0.39016318612347367,0.7333547370382674,1044
727,0.7823795180722891,0.679892400806994,0.3038900263234864,0.9459206586826348,0.39016318612347367,0.7311359594396416,1039
728,0.7876506024096386,0.680833893745797,0.30593740859900553,0.9472305389221557,0.39016318612347367,0.7342422480777178,1046
729,0.7801204819277109,0.6794889038332212,0.30301257677683535,0.9453592814371258,0.39016318612347367,0.729804692880466,1036
730,0.7868975903614458,0.6806993947545393,0.30564492541678856,0.9470434131736527,0.39016318612347367,0.7337984925579926,1045
731,0.7831325301204819,0.6800268997982515,0.3041825095057034,0.9461077844311377,0.39016318612347367,0.7315797149593667,1040
732,0.7944277108433735,0.682044384667115,0.30856975723895874,0.9489146706586826,0.39016318612347367,0.7382360477552443,1055
733,0.7786144578313253,0.6792199058507061,0.3024276104124013,0.9449850299401198,0.39016318612347367,0.7289171818410157,1034
734,0.7838855421686747,0.6801613987895091,0.30447499268792044,0.9462949101796407,0.39016318612347367,0.7320234704790919,1041
735,0.7838855421686747,0.6801613987895091,0.30447499268792044,0.9462949101796407,0.39016318612347367,0.7320234704790919,1041
736,0.7868975903614458,0.6806993947545393,0.30564492541678856,0.9470434131736527,0.39016318612347367,0.7337984925579926,1045
