generation_seed,test_index,action,context_support_distance,action_support_distance,action_support_minus_context,predicted_action_loss,predicted_relative_loss,realized_action_regret,unsafe_action
44671,0,1,2.3749522724708965,4.216161877215489,1.8412096047445927,0.24014305298724828,0.0050926615975059875,0.0,0
44671,0,2,2.3749522724708965,2.886795293784158,0.5118430213132616,0.23538921231755244,0.0003388209278101517,0.0,0
44671,0,3,2.3749522724708965,4.094533882315645,1.7195816098447483,0.2350503913897423,0.0,0.0,0
44671,1,1,1.8359456227282067,2.3726567684968787,0.536711145768672,0.16570761277668608,0.0005832822959190298,0.0,0
44671,1,2,1.8359456227282067,2.5885372949380083,0.7525916722098016,0.16862801136815134,0.003503680887384286,0.0,0
44671,1,3,1.8359456227282067,3.2640017631139044,1.4280561403856977,0.16512433048076705,0.0,0.0,0
44671,2,1,2.428632169715948,3.5404654857952087,1.1118333160792608,0.0846480006101611,0.005611648358093482,0.0,0
44671,2,2,2.428632169715948,2.5987713100245005,0.1701391403085526,0.08104654725464097,0.0020101950025733506,0.0,0
44671,2,3,2.428632169715948,3.383917011242956,0.9552848415270083,0.07903635225206762,0.0,0.0,0
44671,3,1,1.6776101775825054,1.7925380897242136,0.11492791214170817,0.16228900394191584,0.0,0.0,0
44671,3,2,1.6776101775825054,1.8690516319525088,0.19144145437000337,0.188418143664526,0.026129139722610162,0.0,0
44671,3,3,1.6776101775825054,2.027667430212721,0.3500572526302157,0.2051168626827639,0.042827858740848074,0.0,0
44671,4,1,1.6231579898327702,1.7120539585151184,0.08889596868234828,0.1559862163748419,0.0,0.0,0
44671,4,2,1.6231579898327702,1.812222877387245,0.18906488755447493,0.1633838496856022,0.007397633310760321,0.0,0
44671,4,3,1.6231579898327702,1.7886911751874066,0.16553318535463646,0.16976027850502834,0.013774062130186449,0.0,0
44671,5,1,1.3087023431715417,1.4361794118454845,0.12747706867394282,0.15595799422796228,0.0,0.0,0
44671,5,2,1.3087023431715417,1.4980029236374675,0.1893005804659258,0.1880364120317525,0.03207841780379023,0.0,0
