generation_seed,test_index,action,context_support_distance,action_support_distance,action_support_minus_context,predicted_action_loss,predicted_relative_loss,realized_action_regret,unsafe_action
44511,0,1,2.57384611407866,3.400237754172655,0.8263916400939952,0.19297180827276886,0.003851115741441119,0.0,0
44511,0,2,2.57384611407866,2.628581542112518,0.05473542803385811,0.18912069253132774,0.0,0.0,0
44511,0,3,2.57384611407866,3.2313771608060726,0.6575310467274127,0.19930011011862006,0.010179417587292322,0.0,0
44511,1,1,1.9864364068699032,2.12059886104229,0.13416245417238692,0.18189754567571717,0.011916216723743406,0.0,0
44511,1,2,1.9864364068699032,2.130545441082966,0.14410903421306265,0.16998132895197376,0.0,0.0,0
44511,1,3,1.9864364068699032,2.200984874385778,0.21454846751587486,0.17571575116728172,0.005734422215307955,0.0,0
44511,2,1,1.6513926441775013,2.14118014105555,0.4897874968780489,0.13538083869320827,0.035257980193966615,0.0,0
44511,2,2,1.6513926441775013,1.9539043836035712,0.3025117394260699,0.1090451207847913,0.00892226228554964,0.0,0
44511,2,3,1.6513926441775013,1.9652682275419395,0.3138755833644382,0.10012285849924166,0.0,0.0,0
44511,3,1,2.078568524694064,2.5698745555575337,0.4913060308634698,0.07566573056239005,0.0010890872452371247,0.0,0
44511,3,2,2.078568524694064,2.8778822702654514,0.7993137455713875,0.07581522663426461,0.0012385833171116856,0.0,0
44511,3,3,2.078568524694064,2.2201398645850445,0.14157133989098059,0.07457664331715293,0.0,0.0,0
44511,4,1,1.522295148135135,2.636157341504139,1.113862193369004,0.18840345775016723,0.00014467713007457195,0.0,0
44511,4,2,1.522295148135135,2.549528626481515,1.0272334783463801,0.18892035645397584,0.0006615758338831823,0.0,0
44511,4,3,1.522295148135135,2.07360500181537,0.5513098536802352,0.18825878062009266,0.0,0.0,0
44511,5,1,1.7375945525447019,1.8576445852991061,0.12005003275440429,0.15556259028140648,0.0068328234918370034,0.0,0
44511,5,2,1.7375945525447019,2.1276716814110848,0.3900771288663829,0.14872976678956948,0.0,0.0,0
44511,5,3,1.7375945525447019,2.426133328254076,0.6885387757093742,0.15360438159172146,0.004874614802151983,0.0,0
44511,6,1,1.6076754146600951,1.8505294709646187,0.2428540563045236,0.1150591992086226,0.018945087344340403,0.0,0
44511,6,2,1.6076754146600951,1.8209415884911517,0.21326617383105662,0.09746093640350584,0.0013468245392236344,0.0,0
44511,6,3,1.6076754146600951,1.7969008116025271,0.189225396942432,0.0961141118642822,0.0,0.0,0
44511,7,1,1.9251474364320713,2.5735625438019665,0.6484151073698952,0.20894123590599525,0.010602693177799577,0.0905590281905505,1
44511,7,2,1.9251474364320713,2.282581834783496,0.35743439835142476,0.19833854272819568,0.0,0.0,0
44511,7,3,1.9251474364320713,2.1959354804364204,0.2707880440043491,0.20280749277171709,0.004468950043521408,0.0,0
44511,8,1,1.3595149200596506,1.5917482103131328,0.23223329025348227,0.14930895903105598,0.003659454931932926,0.0905590281905505,1
44511,8,2,1.3595149200596506,1.6112510447097292,0.25173612465007866,0.14564950409912306,0.0,0.0,0
44511,8,3,1.3595149200596506,2.0102140629940015,0.6506991429343509,0.14868335462951446,0.003033850530391402,0.0,0
44511,9,1,1.3381959588424133,1.6306359054027566,0.29243994656034333,0.14470531412104543,0.012714097851524303,0.09055902819055053,1
44511,9,2,1.3381959588424133,1.599384719904537,0.26118876106212374,0.1339211550937356,0.0019299388242144666,0.0,0
44511,9,3,1.3381959588424133,1.653603107041775,0.31540714819936166,0.13199121626952112,0.0,0.0,0
44511,10,1,1.7840598342274145,2.515052711896594,0.7309928776691794,0.07105700177804807,0.015152466757335711,0.09055902819055053,1
44511,10,2,1.7840598342274145,2.4902956852712728,0.7062358510438582,0.055904535020712354,0.0,0.0,0
44511,10,3,1.7840598342274145,2.515533576765217,0.7314737425378024,0.0582267967839792,0.0023222617632668446,0.0,0
44511,11,1,2.0571977476258,2.5281744533341017,0.47097670570830186,0.21215186605925182,0.00251061820266682,0.01799157975202581,1
44511,11,2,2.0571977476258,2.4035698681935775,0.34637212056777766,0.209641247856585,0.0,0.0,0
44511,11,3,2.0571977476258,2.349922156896722,0.29272440927092225,0.2247814600337507,0.015140212177165713,0.0,0
44511,12,1,2.09433740630596,2.4455063120013767,0.3511689056954168,0.17146604528388337,0.0,0.017991579752025755,1
44511,12,2,2.09433740630596,2.609680747343012,0.515343341037052,0.17549478726560044,0.004028741981717071,0.0,0
44511,12,3,2.09433740630596,2.426249532677932,0.331912126371972,0.1829110240925577,0.011444978808674316,0.0,0
44511,13,1,2.603109061123464,3.518038922337059,0.914929861213595,0.14248751945404775,0.035874943859217245,0.01799157975202577,1
44511,13,2,2.603109061123464,3.0307690127544795,0.42765995163101556,0.11577580219726734,0.009163226602436833,0.0,0
44511,13,3,2.603109061123464,3.3117431808827433,0.7086341197592794,0.1066125755948305,0.0,0.0,0
44511,14,1,2.4400390777897134,2.6312330974093596,0.19119401961964622,0.15700911447641788,0.0,0.0,0
44511,14,2,2.4400390777897134,2.7861801797333525,0.3461411019436391,0.16380987538949096,0.006800760913073078,0.0,0
44511,14,3,2.4400390777897134,2.715977367051223,0.27593828926150943,0.16837534851628644,0.011366234039868556,0.0,0
44511,15,1,2.0008957127809333,2.658525685575391,0.6576299727944579,0.13666933081359542,0.005384705555705999,0.0,0
44511,15,2,2.0008957127809333,2.3369046679298706,0.33600895514893736,0.13128462525788942,0.0,0.0,0
44511,15,3,2.0008957127809333,2.6077263964972968,0.6068306837163635,0.1327000347859554,0.0014154095280659862,0.0,0
44511,16,1,2.870615762828626,4.812747649028756,1.94213188620013,0.2673046048595251,0.0,0.12924931672003287,1
44511,16,2,2.870615762828626,4.964346831928967,2.0937310691003415,0.3263209789514267,0.05901637409190158,0.07267735711015494,1
44511,16,3,2.870615762828626,5.297957254210861,2.4273414913822347,0.36281078331790345,0.09550617845837833,0.0,0
44511,17,1,2.1646316843627074,2.6925832929598785,0.5279516085971712,0.19586267747092248,0.0,0.12924931672003281,1
44511,17,2,2.1646316843627074,2.8171776179117907,0.6525459335490833,0.2215845991251758,0.025721921654253327,0.07267735711015491,1
44511,17,3,2.1646316843627074,2.9199221904977235,0.7552905061350161,0.2589097522701941,0.0630470747992716,0.0,0
44511,18,1,2.010593677638425,2.4517365382499756,0.4411428606115506,0.20449367223483259,0.0,0.0,0
44511,18,2,2.010593677638425,2.599717863496496,0.5891241858580711,0.2245207535848967,0.02002708135006412,0.0,0
44511,18,3,2.010593677638425,2.4663204912843453,0.45572681364592027,0.23276150193784576,0.02826782970301317,0.0,0
44511,19,1,1.544411570687139,3.0719398753175193,1.5275283046303803,0.21848091454538845,0.05665369324038802,0.13240821177042328,1
44511,19,2,1.544411570687139,2.6541026927559637,1.1096911220688246,0.18233794592705457,0.02051072462205414,0.0,0
44511,19,3,1.544411570687139,2.8474200091310515,1.3030084384439125,0.16182722130500043,0.0,0.0,0
