policy,accuracy,mean_loss,mean_regret,median_regret,max_regret,zero_regret_fraction,regret_gt_0_005_fraction,under_count,over_count,exact_count,action_entropy,dominant_action_fraction,deviation_from_direct,seed,dataset_fingerprint,context_count,train_count,test_count,pareto_efficient
two_stage_0.50,0.16666666666666666,0.12543568594363916,0.0129986214066948,0.0,0.11135015051044389,0.7878787878787878,0.21212121212121213,11,44,11,0.7660291824572362,0.6363636363636364,0.4090909090909091,114,3cfb149bc45dee8611a9b2e6b0bd5dfb27c573375438548a5623bf0a90eb3016,217,151,66,1
fixed_k3,0.09090909090909091,0.11533478891144305,0.0028977243744987093,0.0,0.049575936147880584,0.9242424242424242,0.07575757575757576,0,60,6,0.0,1.0,0.7575757575757576,114,3cfb149bc45dee8611a9b2e6b0bd5dfb27c573375438548a5623bf0a90eb3016,217,151,66,0
oracle,1.0,0.11243706453694435,0.0,0.0,0.0,1.0,0.0,0,0,66,0.726844631409708,0.696969696969697,0.7272727272727273,114,3cfb149bc45dee8611a9b2e6b0bd5dfb27c573375438548a5623bf0a90eb3016,217,151,66,0
direct_loss,0.22727272727272727,0.12112135792184622,0.01309873188454651,0.0,0.11122524646799631,0.7575757575757576,0.24242424242424243,13,38,15,0.9732559593038932,0.4393939393939394,0.0,115,48b88f2231932ef64310660c6838ac2f773046c434be0c770523b1a75942cba0,218,152,66,1
fixed_risk_0.010,0.09090909090909091,0.1179219600316123,0.009899333994312583,0.0,0.11122524646799631,0.803030303030303,0.19696969696969696,10,50,6,0.647214558889272,0.7424242424242424,0.5151515151515151,115,48b88f2231932ef64310660c6838ac2f773046c434be0c770523b1a75942cba0,218,152,66,1
two_stage_0.25,0.13636363636363635,0.11920483801425359,0.011182211976953871,0.0,0.11122524646799631,0.803030303030303,0.19696969696969696,10,47,9,0.9012153711079391,0.5606060606060606,0.3484848484848485,115,48b88f2231932ef64310660c6838ac2f773046c434be0c770523b1a75942cba0,218,152,66,1
two_stage_0.30,0.12121212121212122,0.1195415190110786,0.011518892973778887,0.0,0.11122524646799631,0.803030303030303,0.19696969696969696,10,48,8,0.8359603170567936,0.6212121212121212,0.3939393939393939,115,48b88f2231932ef64310660c6838ac2f773046c434be0c770523b1a75942cba0,218,152,66,0
two_stage_0.35,0.10606060606060606,0.1195415190110786,0.011518892973778887,0.0,0.11122524646799631,0.803030303030303,0.19696969696969696,10,49,7,0.7934158508537151,0.6515151515151515,0.4090909090909091,115,48b88f2231932ef64310660c6838ac2f773046c434be0c770523b1a75942cba0,218,152,66,0
two_stage_0.40,0.10606060606060606,0.1195415190110786,0.011518892973778887,0.0,0.11122524646799631,0.803030303030303,0.19696969696969696,10,49,7,0.7691624214651531,0.6666666666666666,0.42424242424242425,115,48b88f2231932ef64310660c6838ac2f773046c434be0c770523b1a75942cba0,218,152,66,0
two_stage_0.45,0.10606060606060606,0.11868509739735757,0.010662471360057857,0.0,0.11122524646799631,0.8181818181818182,0.18181818181818182,9,50,7,0.726844631409708,0.696969696969697,0.45454545454545453,115,48b88f2231932ef64310660c6838ac2f773046c434be0c770523b1a75942cba0,218,152,66,1
two_stage_0.50,0.10606060606060606,0.11868509739735757,0.010662471360057857,0.0,0.11122524646799631,0.8181818181818182,0.18181818181818182,9,50,7,0.6285529943962062,0.7424242424242424,0.5,115,48b88f2231932ef64310660c6838ac2f773046c434be0c770523b1a75942cba0,218,152,66,0
fixed_k3,0.06060606060606061,0.11103625351060485,0.003013627473305132,0.0,0.05095913066777391,0.9242424242424242,0.07575757575757576,0,62,4,0.0,1.0,0.7575757575757576,115,48b88f2231932ef64310660c6838ac2f773046c434be0c770523b1a75942cba0,218,152,66,0
oracle,1.0,0.10802262603729972,0.0,0.0,0.0,1.0,0.0,0,0,66,0.7103671959331409,0.6818181818181818,0.7727272727272727,115,48b88f2231932ef64310660c6838ac2f773046c434be0c770523b1a75942cba0,218,152,66,0
direct_loss,0.38235294117647056,0.12119064403743711,0.016669179276849015,0.0,0.12705906810985113,0.7205882352941176,0.27941176470588236,16,26,26,0.879240545102212,0.5,0.0,116,c3d71d8f61df6934e584c946fd9dc92ca0a5788d49a27955ed5a413d6d3b915f,225,157,68,1
fixed_risk_0.010,0.14705882352941177,0.11413394871984045,0.009612483959252354,0.0,0.111594541905986,0.8235294117647058,0.17647058823529413,8,50,10,0.6360149029082921,0.75,0.6617647058823529,116,c3d71d8f61df6934e584c946fd9dc92ca0a5788d49a27955ed5a413d6d3b915f,225,157,68,0
two_stage_0.25,0.3235294117647059,0.11594355742243789,0.011422092661849792,0.0,0.111594541905986,0.7941176470588235,0.20588235294117646,11,35,22,0.998611326126936,0.35294117647058826,0.25,116,c3d71d8f61df6934e584c946fd9dc92ca0a5788d49a27955ed5a413d6d3b915f,225,157,68,1
two_stage_0.30,0.3235294117647059,0.11413394871984045,0.009612483959252354,0.0,0.111594541905986,0.8235294117647058,0.17647058823529413,8,38,22,0.9851354778120869,0.4117647058823529,0.3235294117647059,116,c3d71d8f61df6934e584c946fd9dc92ca0a5788d49a27955ed5a413d6d3b915f,225,157,68,1
two_stage_0.35,0.27941176470588236,0.11413394871984045,0.009612483959252354,0.0,0.111594541905986,0.8235294117647058,0.17647058823529413,8,41,19,0.9504821870225058,0.4852941176470588,0.39705882352941174,116,c3d71d8f61df6934e584c946fd9dc92ca0a5788d49a27955ed5a413d6d3b915f,225,157,68,0
two_stage_0.40,0.23529411764705882,0.11413394871984045,0.009612483959252354,0.0,0.111594541905986,0.8235294117647058,0.17647058823529413,8,44,16,0.9095903852832949,0.5441176470588235,0.45588235294117646,116,c3d71d8f61df6934e584c946fd9dc92ca0a5788d49a27955ed5a413d6d3b915f,225,157,68,0
two_stage_0.45,0.23529411764705882,0.11413394871984045,0.009612483959252354,0.0,0.111594541905986,0.8235294117647058,0.17647058823529413,8,44,16,0.9095903852832949,0.5441176470588235,0.45588235294117646,116,c3d71d8f61df6934e584c946fd9dc92ca0a5788d49a27955ed5a413d6d3b915f,225,157,68,0
two_stage_0.50,0.23529411764705882,0.11413394871984045,0.009612483959252354,0.0,0.111594541905986,0.8235294117647058,0.17647058823529413,8,44,16,0.894881328289615,0.5588235294117647,0.47058823529411764,116,c3d71d8f61df6934e584c946fd9dc92ca0a5788d49a27955ed5a413d6d3b915f,225,157,68,0
fixed_k3,0.058823529411764705,0.10858204956928849,0.004060584808700388,0.0,0.05037641319116165,0.8970588235294118,0.10294117647058823,0,64,4,0.0,1.0,0.8823529411764706,116,c3d71d8f61df6934e584c946fd9dc92ca0a5788d49a27955ed5a413d6d3b915f,225,157,68,0
oracle,1.0,0.1045214647605881,0.0,0.0,0.0,1.0,0.0,0,0,68,0.735719021475792,0.6470588235294118,0.6176470588235294,116,c3d71d8f61df6934e584c946fd9dc92ca0a5788d49a27955ed5a413d6d3b915f,225,157,68,0
direct_loss,0.26153846153846155,0.125100160987805,0.013299349669686395,0.0,0.11115892662888777,0.7384615384615385,0.26153846153846155,11,37,17,0.9458153027234176,0.49230769230769234,0.0,117,8ce26b79391ed61d2d60a9db8a6d0bdf6ea4de1d9dd3c9fe0535731f2c04b882,215,150,65,1
fixed_risk_0.010,0.16923076923076924,0.11955509824010525,0.0077542869219866415,0.0,0.11115892662888774,0.8153846153846154,0.18461538461538463,6,48,11,0.7102225867836977,0.7230769230769231,0.5538461538461539,117,8ce26b79391ed61d2d60a9db8a6d0bdf6ea4de1d9dd3c9fe0535731f2c04b882,215,150,65,0
two_stage_0.25,0.18461538461538463,0.11946508074341333,0.007664269425294727,0.0,0.11115892662888774,0.8153846153846154,0.18461538461538463,6,47,12,0.8718624777255611,0.5384615384615384,0.38461538461538464,117,8ce26b79391ed61d2d60a9db8a6d0bdf6ea4de1d9dd3c9fe0535731f2c04b882,215,150,65,1
two_stage_0.30,0.18461538461538463,0.11946508074341333,0.007664269425294727,0.0,0.11115892662888774,0.8153846153846154,0.18461538461538463,6,47,12,0.8648391159561079,0.5538461538461539,0.4,117,8ce26b79391ed61d2d60a9db8a6d0bdf6ea4de1d9dd3c9fe0535731f2c04b882,215,150,65,0
two_stage_0.35,0.1076923076923077,0.11946508074341333,0.007664269425294727,0.0,0.11115892662888774,0.8153846153846154,0.18461538461538463,6,52,7,0.7995648246327992,0.6461538461538462,0.47692307692307695,117,8ce26b79391ed61d2d60a9db8a6d0bdf6ea4de1d9dd3c9fe0535731f2c04b882,215,150,65,0
two_stage_0.40,0.1076923076923077,0.11946508074341333,0.007664269425294727,0.0,0.11115892662888774,0.8153846153846154,0.18461538461538463,6,52,7,0.7995648246327992,0.6461538461538462,0.47692307692307695,117,8ce26b79391ed61d2d60a9db8a6d0bdf6ea4de1d9dd3c9fe0535731f2c04b882,215,150,65,0
two_stage_0.45,0.1076923076923077,0.11946508074341333,0.007664269425294727,0.0,0.11115892662888774,0.8153846153846154,0.18461538461538463,6,52,7,0.7681152393677719,0.676923076923077,0.5076923076923077,117,8ce26b79391ed61d2d60a9db8a6d0bdf6ea4de1d9dd3c9fe0535731f2c04b882,215,150,65,0
