regime,seed,true_class,predicted_class,measurement_noise_score,process_disturbance_score,parameter_mismatch_score,structural_change_score,classification_margin,correct
measurement_noise,96,measurement_noise,measurement_noise,0.9238235829203616,0.34606933806987344,0.11865119242984923,0.34606933806987344,0.5777542448504882,True
measurement_noise,97,measurement_noise,measurement_noise,1.5931737930606789,0.0,0.715679823778429,0.0,0.8774939692822499,True
measurement_noise,98,measurement_noise,measurement_noise,1.65771533086243,0.32819859677113483,0.28159743407665405,0.32819859677113483,1.3295167340912952,True
measurement_noise,99,measurement_noise,measurement_noise,1.3149970226146088,0.0,0.4731445778191974,0.0,0.8418524447954114,True
process_disturbance,0,process_disturbance,process_disturbance,0.25,3.943042188423817,0.25874503418085865,2.4493136674075706,1.4937285210162465,True
process_disturbance,1,process_disturbance,process_disturbance,0.125,11.063435738041267,0.502001936898526,5.334272652150003,5.7291630858912646,True
process_disturbance,2,process_disturbance,process_disturbance,0.375,2.6908399412188544,0.24515531271202046,1.6200581996290917,1.0707817415897627,True
process_disturbance,3,process_disturbance,process_disturbance,0.0,0.7640023552577933,0.520371472354878,0.749049104349248,0.014953250908545268,True
process_disturbance,4,process_disturbance,process_disturbance,0.25,6.1705462300806,0.2624287723455381,3.2368596609236064,2.9336865691569933,True
process_disturbance,5,process_disturbance,process_disturbance,0.3843877355438375,1.3024767847508958,0.4167743587912065,1.0738706310870856,0.2286061536638102,True
process_disturbance,6,process_disturbance,process_disturbance,0.25,7.676621625769422,0.36556042816373857,3.835552039453076,3.8410695863163458,True
process_disturbance,7,process_disturbance,process_disturbance,0.25,4.461264545631126,0.34365801216145747,2.047176561167874,2.414087984463252,True
process_disturbance,8,process_disturbance,process_disturbance,0.0,5.105330961871333,0.8315490096465352,2.485575784283645,2.619755177587688,True
process_disturbance,9,process_disturbance,process_disturbance,0.0,6.456014728529562,0.5395297128067473,3.209038867930026,3.2469758605995356,True
process_disturbance,10,process_disturbance,process_disturbance,0.0,7.466397751375234,0.934355771619601,4.100890758079614,3.36550699329562,True
process_disturbance,11,process_disturbance,process_disturbance,0.0,5.740157006036102,0.5400376155766979,2.8142200201925074,2.925936985843595,True
process_disturbance,12,process_disturbance,process_disturbance,0.0,6.787370650957399,0.8756457982399803,3.1533145408414307,3.6340561101159685,True
process_disturbance,13,process_disturbance,process_disturbance,0.125,6.222796217028294,0.4519365245437852,3.1418883452408637,3.08090787178743,True
process_disturbance,14,process_disturbance,process_disturbance,0.25,6.862499266942596,0.42630057268439425,3.3744679003285243,3.4880313666140714,True
process_disturbance,15,process_disturbance,process_disturbance,0.375,3.126401157608478,0.237578206744965,1.8412842821688824,1.2851168754395954,True
process_disturbance,16,process_disturbance,process_disturbance,0.39951942422018294,4.855639753346533,0.2887856732206737,2.3771522652590447,2.478487488087488,True
