model,held_out_seed,test_rows,test_unsafe,test_safe,balanced_accuracy,unsafe_recall,unsafe_precision,safe_specificity,roc_auc
context_support_only,44391,255,60,195,0.49935897435897436,0.11666666666666667,0.23333333333333334,0.882051282051282,0.5092307692307692
context_support_only,44392,249,56,193,0.48681532198371574,0.19642857142857142,0.2037037037037037,0.7772020725388601,0.509159881569208
context_support_only,44393,252,60,192,0.47500000000000003,0.11666666666666667,0.1794871794871795,0.8333333333333334,0.4666666666666666
context_support_only,44394,270,62,208,0.5044199751861043,0.12903225806451613,0.24242424242424243,0.8798076923076923,0.5181451612903225
context_support_only,44395,261,67,194,0.5237728881366364,0.2537313432835821,0.2982456140350877,0.7938144329896907,0.5249269118325897
context_support_only,44396,267,48,219,0.47146118721461183,0.16666666666666666,0.14035087719298245,0.776255707762557,0.4777397260273973
context_support_only,44397,261,51,210,0.5247899159663866,0.23529411764705882,0.23529411764705882,0.8142857142857143,0.5512605042016807
context_support_only,44398,261,49,212,0.5877936080092414,0.32653061224489793,0.3333333333333333,0.8490566037735849,0.6152291105121295
context_support_only,44399,261,48,213,0.590669014084507,0.4583333333333333,0.2716049382716049,0.7230046948356808,0.5944835680751173
context_support_only,44400,261,59,202,0.6174274207081725,0.4576271186440678,0.375,0.7772277227722773,0.6492700117469374
context_support_only,44401,255,60,195,0.5955128205128205,0.4166666666666667,0.36231884057971014,0.7743589743589744,0.5866666666666667
context_support_only,44402,258,59,199,0.6245634954433182,0.3898305084745763,0.45098039215686275,0.8592964824120602,0.6212418022314964
context_support_only,44403,261,55,206,0.6023389232127097,0.34545454545454546,0.3958333333333333,0.8592233009708737,0.6048543689320389
context_support_only,44404,258,58,200,0.6024137931034483,0.3448275862068966,0.4166666666666667,0.86,0.6000862068965518
context_support_only,44405,258,57,201,0.6097145849698874,0.40350877192982454,0.38333333333333336,0.8159203980099502,0.5954438334642576
context_support_only,44406,261,61,200,0.5842213114754098,0.39344262295081966,0.34782608695652173,0.775,0.5725409836065574
context_support_only,44407,261,62,199,0.5639487761387583,0.41935483870967744,0.30952380952380953,0.7085427135678392,0.5697844059004702
