condition,true_class,seed,classification_correct,classification_margin,score_spread,delta_event_vs_pre_nis,delta_post_vs_pre_nis,recovery_ratio_nis,event_max_nis,post_longest_nis_run_above_1,delta_event_vs_pre_autocorrelation,delta_post_vs_pre_autocorrelation,parameter_shift_post_vs_pre,post_cumulative_abs_parameter_update,evidence_sufficient
measurement_noise_0.90,measurement_noise,1034,False,0.2792509784404983,0.8460507104044396,0.8061957304349028,0.961489727649329,1.1222117520982366,3.0120880530097134,3,0.4903677202205264,0.3685306006110074,-0.002985891698475851,0.1318282796836501,True
measurement_noise_0.90,measurement_noise,1035,True,0.5856353485120159,1.1914527424232606,0.09885447263451341,0.1708759413645985,1.069592524746387,3.6930298086603757,2,0.09180915894967878,-0.5003190153821248,-0.005810128186929608,0.11390757128245182,True
measurement_noise_0.90,measurement_noise,1036,True,0.6795894914844793,1.1402058275307139,-0.28938366395376547,-0.21168671711741693,1.1127125561125257,3.835452142565281,2,-0.6146211810334737,0.19544652347308472,-0.002474740946020071,0.09318121389952162,True
measurement_noise_0.90,measurement_noise,1037,True,0.021949729474087243,0.4403602724770489,-0.5228196229800173,-0.40802343775816197,1.2543514135157148,1.2993665823081024,1,0.4179606171986544,0.23470455130067663,-0.006480653704623918,0.07493122918440147,True
measurement_noise_0.90,measurement_noise,1038,True,0.38245910400658856,1.12895235994794,0.003506744058648481,-0.2919746926780177,0.7553360681375267,7.170424791830817,2,-0.26565507353022594,0.06549000942771432,0.002876537635224552,0.09139413342006834,True
measurement_noise_0.90,measurement_noise,1039,True,0.5499513887808852,1.1339131910858828,-0.1660381976950024,-0.1998216699648101,0.9641852259394968,3.0032723367873158,3,-0.1257957412925863,0.08728381637009998,0.004824306854465443,0.1031699947398383,True
measurement_noise_0.90,measurement_noise,1040,True,0.9041345071327582,1.581734864164903,-0.07239964296785528,0.5450407133388107,1.8824978180010326,3.4423455496277726,2,-0.41571695523042695,-0.29947666813634066,0.005371191008885057,0.1304677646274398,True
measurement_noise_0.90,measurement_noise,1041,True,0.6690131394500071,1.285621184784886,0.02282901893944922,0.4849167235312515,1.5426837988162139,3.9031159531303103,3,0.1217629742198332,0.27692027101826255,-0.0014000048117701613,0.1346766275380091,True
measurement_noise_0.90,measurement_noise,1042,True,0.8427044158299952,1.079521274508892,0.10377674606701537,-0.5821906012580381,0.47196377352775154,5.456522824445315,2,0.22842967478115625,0.28357694962207247,-9.841853773362441e-05,0.08989784901006403,True
measurement_noise_0.90,measurement_noise,1043,True,0.6094549606585673,0.9635995863592811,0.31065312377474563,0.6587698996748781,1.3833877296086698,4.197456803128889,2,0.16595362115676016,0.20448860112536887,0.005210300192431405,0.12496931092604284,True
measurement_noise_0.90,measurement_noise,1044,True,0.08131466038957413,0.6673599583987764,-0.13446669355719132,0.1293562696656132,1.4403423693423558,2.8351058759193486,1,0.25405511306364553,0.26873974523598115,-0.0018538754653945055,0.0942448899150193,True
measurement_noise_0.90,measurement_noise,1045,True,0.4709249283172914,0.7583211748474135,-0.013133885368524556,-0.48471611454333385,0.5987293041574957,6.39211370905656,2,0.4789079975039189,0.29877271157905033,-0.003918021645790248,0.09200556728673302,True
measurement_noise_0.90,measurement_noise,1046,True,1.1159226626342076,1.594949577730524,0.9519488977654362,0.941648520397034,0.9935443667813932,4.97579096216657,3,-0.25547104199261184,-0.2560887011631371,0.00010381862610098214,0.13791609690883425,True
measurement_noise_0.90,measurement_noise,1047,True,0.17639231626847462,0.7517437623814417,-0.2746485538870329,-0.28863912682390347,0.9832777933193473,2.7254591950066835,2,-0.15839841695726437,-0.10816115338377282,9.69995809269042e-05,0.09447239243373112,True
measurement_noise_0.90,measurement_noise,1048,True,0.21271057388768205,0.5645047478843254,0.6221991297646934,0.6770246708738117,1.0439172686001368,5.990718817036781,3,0.19270947655594622,-0.007390214016847085,0.002419812168770963,0.12892391082537608,True
measurement_noise_0.90,measurement_noise,1049,True,0.07149525161561388,0.38849995452921116,0.06428841556047327,0.35941567199546787,1.4245680132395953,4.700196228981274,4,0.6708070390461107,0.5600309905495954,0.005206143908701555,0.10644091236978309,True
measurement_noise_0.90,measurement_noise,1050,True,0.7015914151063409,1.2334471951829808,1.069736405018852,0.26989334341109006,0.5649577308021889,11.221514932300662,2,-0.16653950531630635,-0.011895197355232312,0.0028419708113893716,0.10842786431261711,True
measurement_noise_0.90,measurement_noise,1051,True,0.7590716358956554,1.079212269923514,0.5378246639199888,0.532126436096239,0.9960436916297345,3.064152813052603,3,-0.17095883826952168,-0.2801320194069844,0.006895033267957484,0.1187001174061844,True
measurement_noise_0.90,measurement_noise,1052,True,1.1752034256529387,1.9187000096278795,0.053905010991956104,-0.21267596419905366,0.8213674007749899,4.141956886695028,1,-0.01717453452393597,0.4334078463026394,-0.00027781440916407885,0.10614221863984849,True
measurement_noise_0.90,measurement_noise,1053,True,0.7273586914431807,1.2655302202231404,0.21182847122004023,0.2544248445750654,1.0409165027603586,4.923268283682263,2,-0.5500985340367198,-0.5602935896119505,4.919044502393888e-05,0.10894246025317761,True
measurement_noise_0.90,measurement_noise,1054,True,0.6163184103754693,1.2182087082355268,-0.010473944618345055,0.05719823736047969,1.070481247588601,2.968066619817755,3,0.15066071797880787,0.1670960374339616,-0.0016281200571512944,0.10537104420129517,True
measurement_noise_0.90,measurement_noise,1055,True,0.7980073909052541,1.6574557567121668,-0.04449068515819099,-0.19902859656708993,0.8757147768742454,4.413419428622367,3,-0.023122812067276885,-0.2700879960116669,-0.0004059735799613051,0.1145232295099846,True
measurement_noise_0.90,measurement_noise,1056,True,1.0071541827925774,1.5717150325875484,-0.32087645988227065,0.24574182998642713,1.888254081657659,1.4954200022463426,3,-0.37788007929062795,-0.3314108633094596,0.0009775406171598222,0.11523409000975605,True
measurement_noise_0.90,measurement_noise,1057,True,0.6989617768787134,1.39465911634609,-0.05430266053262345,0.0406152452724039,1.1561257046656168,1.656855549497601,1,-0.5220490840310523,0.0317877064298471,-0.0020040578196188763,0.08696909038834674,True
measurement_noise_0.90,measurement_noise,1058,True,0.7932655348376246,1.3380598789852483,0.05243500643046273,0.6308684843460203,1.8629670899746826,2.738016297064098,4,0.21302854660121778,-0.10199480259007376,0.007532237147413023,0.12095035536356247,True
measurement_noise_0.90,measurement_noise,1059,True,1.0322784267124354,1.3874898371327231,-0.056458885397318026,-0.3900106840255063,0.7291050069490097,4.217273157873347,2,0.5851656581117782,-0.03133129812478136,0.008580537703109625,0.09180032817904762,True
measurement_noise_1.10,measurement_noise,1000,True,1.3134036667116986,1.6665055775670297,0.39793919411316914,0.4582496397728719,1.046913362475202,4.840739034066571,4,-0.1262194240253478,0.39676134067575364,-0.0028445719622500754,0.15948352365416507,True
measurement_noise_1.10,measurement_noise,1001,True,1.0924763034668126,1.5309059376992789,-0.31157036576753383,-0.3612826155110779,0.9463107937657183,3.1323587999038605,1,-0.14282511049703825,-0.11466387088726868,-0.0003331387668320529,0.12115572120078966,True
measurement_noise_1.10,measurement_noise,1002,True,0.7247768591186329,1.4290345313312902,0.6702799968198524,0.3242977521344069,0.778832200141016,7.644832265447072,3,0.4781953685181104,0.4950271197759777,0.006193093093200597,0.11573259487814373,True
measurement_noise_1.10,measurement_noise,1003,True,0.8829989111833221,1.3091628619153373,0.4832695055713775,0.5088988422177324,1.0210797734215191,6.605570565976243,3,0.08998727248421619,0.30277937637881924,0.007659645235349677,0.13648552301251082,True
measurement_noise_1.10,measurement_noise,1004,True,1.155528546476033,1.4754124368816826,0.6771271751260833,0.031351027234801876,0.5548784678634064,4.454942979713518,1,-0.05414029006293697,0.017562237873099212,-0.008302996384881633,0.1107531304564536,True
measurement_noise_1.10,measurement_noise,1005,True,1.0964490693567581,1.3453070885739309,0.1455269446063776,-0.3219826215086834,0.6822392502404239,9.584503812111501,2,0.2439470066971518,0.2743034503468307,-0.0018865344362027914,0.1234669471549036,True
measurement_noise_1.10,measurement_noise,1006,True,1.4416205578179269,1.8529996570415637,0.9009220029048345,-0.04200869476615354,0.46785013968350914,4.093697958914735,2,-0.08918199746642425,0.20991852642454928,-0.0027394875547283037,0.11379162283103139,True
measurement_noise_1.10,measurement_noise,1007,True,1.012657326364931,1.4673575148866842,-0.41961029390067106,0.10467331656381496,1.8354687946812351,2.6530987335735845,3,0.08207027480916565,-0.2415754699019497,0.01082798266509788,0.12134706086570646,True
measurement_noise_1.10,measurement_noise,1008,True,0.9700872093524283,1.3613835152262919,-1.0620812449843595,-0.7362735535287432,1.3455747656782118,2.220583813869396,1,-0.25302330044205223,-0.009651883373978279,0.010647549515886423,0.13176285584161324,True
measurement_noise_1.10,measurement_noise,1009,True,0.720119691270199,1.0121589417842531,0.4948335802230228,0.4371386486496708,0.9401275959912229,2.834060985978265,2,0.2774805769037427,0.1251019969654064,-0.0033833429341865173,0.11218619591516185,True
measurement_noise_1.10,measurement_noise,1010,True,1.2097705609239882,1.7528592744553073,-0.20691128646868084,-0.254252273882991,0.9477596488628008,4.293144601296717,2,-0.06477821226903965,0.2135605663080875,-0.00025977532945009596,0.11247492271674198,True
measurement_noise_1.10,measurement_noise,1011,True,0.6752117265513502,1.0728861574939268,0.640568516031674,0.5788108558729544,0.9594624359261814,5.337943172962891,4,-0.05002199837938623,-0.2273688845553405,-0.0079836114682732,0.1509355466616491,True
measurement_noise_1.10,measurement_noise,1012,True,0.9572522616460293,1.3050772618755837,0.3961600507981753,0.26340839268389016,0.9003661949481754,3.9344740930090785,1,0.1558273110930995,0.2384767896754034,-0.004476174194796179,0.12915075816681537,True
measurement_noise_1.10,measurement_noise,1013,True,0.8208508126763067,1.2045418036592492,-0.7024310459737078,-0.8836375651819698,0.8111982642446534,2.9829402619467023,2,0.1339937809001706,0.4896087496949381,0.0069830114644905406,0.10673501326758886,True
measurement_noise_1.10,measurement_noise,1014,True,0.7466472612270102,1.156449773164401,0.5616385965606856,0.6575126086042291,1.0641709163231805,2.892256654771463,4,0.24722707937443894,-0.07914626829660495,0.003768061178890836,0.15286005092778812,True
measurement_noise_1.10,measurement_noise,1015,True,0.21749644893566145,1.2818972471256869,0.9479569171320241,0.8165883330333128,0.9159373399924803,3.30700307855221,2,0.5748529689954371,0.5272961380266301,0.006454824754748123,0.1299817212860608,True
measurement_noise_1.10,measurement_noise,1016,False,0.12802351312732663,1.5373929521377434,1.2763179167832053,0.3023140107235238,0.45260119882380256,10.273128280033188,2,0.6746989885085454,0.5556976413025112,0.010344361104985933,0.10612185679308084,True
measurement_noise_1.10,measurement_noise,1017,True,1.3138865806695519,1.9494282184025857,0.11445836226696615,0.393097041570027,1.240080936541904,5.9005085795360666,4,-0.4541948810386282,0.16710130014461386,0.006735935232829338,0.1550802458591445,True
measurement_noise_1.10,measurement_noise,1018,True,1.1286155123433983,1.3460848215865058,0.010829645901915708,-0.7157034793748622,0.5339206332512905,5.541618909115904,1,0.47399110064280814,-0.5154192031668443,-0.004599813050260693,0.10053716880651636,True
measurement_noise_1.10,measurement_noise,1019,True,0.9638821154783295,1.6726653331084207,-0.04121678236990878,0.30223406593453417,1.3094133468226066,3.595481977762564,4,-0.43187504084722633,-0.5193751337830719,-0.00684074337384033,0.14777942810160383,True
measurement_noise_1.10,measurement_noise,1020,True,1.0752730219293047,1.3753510721339153,-0.5036492013851276,-0.19839415634819657,1.4287912082087282,2.29644085123796,2,0.19918138594329754,-0.10925555326142256,0.0026294961258241933,0.1237440638440633,True
measurement_noise_1.10,measurement_noise,1021,True,0.7336215885119082,1.1089786902103766,0.3842382146570713,0.028207846745183174,0.7516461264262215,5.339192071877616,3,-0.4416731272229485,0.15140337495010733,-0.009141364341236802,0.1328303648018134,True
measurement_noise_1.10,measurement_noise,1022,True,0.7143620122187745,1.0390877665713385,-0.6721044364209214,-0.16590240782555654,2.3236589704151718,2.2007867988533607,3,0.08030918514319893,-0.257143926946324,-0.0042070555938736875,0.12029232123754512,True
measurement_noise_1.10,measurement_noise,1023,True,0.5758894661467977,1.0248631358082423,-0.6712619801167913,-0.1673017512831989,1.7521660378855586,2.114566651043709,4,-0.30245420181709287,0.05258179537524975,0.015107747423355522,0.13384035029058916,True
measurement_noise_1.10,measurement_noise,1024,True,1.121884332282748,1.4588350706750046,-0.23360907236894324,-0.07087767879631335,1.2123598295992504,2.824780081332537,1,0.19211295077742632,0.02859399130265522,0.001584095192328272,0.10277431032877436,True
measurement_noise_1.10,measurement_noise,1025,True,1.081673438168544,1.3656422474720764,-0.4981658602507877,0.1355832569650357,1.9535456132329114,2.945044495803242,3,-0.12866410517059335,0.2806478900448123,9.425651190608786e-05,0.14141886558032962,True
measurement_noise_1.10,measurement_noise,1026,True,0.8304532198578101,1.3456587901972088,0.7343819064478635,-0.03346607269538138,0.507209803720269,5.969550625797563,2,0.2194810980018891,0.1537335513885571,0.0074282633245276175,0.1111017029976574,True
measurement_noise_1.10,measurement_noise,1027,True,0.9635174550876645,1.6321498961291856,0.08136755895847891,0.01696091433877367,0.9360945826139025,5.254801936497942,2,-0.03886424807994973,0.39159585334427355,0.003697795434310147,0.11799540386424437,True
measurement_noise_1.10,measurement_noise,1028,True,0.5575813165172712,0.8466529532748753,0.07285126430827477,0.5600300833937011,1.889306742126141,2.3880533569642672,3,0.5234805188463155,0.36690993887983236,0.0019768957339842963,0.12476686103895909,True
measurement_noise_1.10,measurement_noise,1029,True,1.2134779516716838,1.4813300456312368,-0.5810440191564625,-0.4196938807064645,1.157587061792415,1.7895135658563732,4,-0.0942249905943115,0.17691452554378567,0.00036281498306789395,0.1317491570813692,True
measurement_noise_1.10,measurement_noise,1030,True,0.955958483842714,1.4289011171966268,0.5435019927652758,-0.042831664658398605,0.6642122172398395,8.6154069534884,3,0.4012884505596328,-0.011040909792007392,0.0006117617157970212,0.13540552471972,True
measurement_noise_1.10,measurement_noise,1031,True,1.0901752012883628,1.3048699750928114,-1.1246820999738598,-1.0576153510615054,1.0936435881493838,2.3549367971491844,1,-0.1494512668816756,-0.04787002316833569,0.001039571997441091,0.10110995491757782,True
measurement_noise_1.10,measurement_noise,1032,True,0.8018166633553188,1.0703635416439212,0.5386524411746177,0.10340177586762234,0.6675209548336208,5.998433310763689,1,0.01638204369793306,-0.1131006044728253,0.003135626603472441,0.10726865767450008,True
measurement_noise_1.10,measurement_noise,1033,True,1.1275271151845705,1.7448635547655829,0.9462919775044492,0.8533907192798385,0.9328087565196018,5.31433102080259,4,-0.06593742851068934,-0.17423374886527615,0.008942894806056145,0.1568648622019448,True
measurement_noise_1.10,measurement_noise,1034,False,0.04857131374235779,0.9445827193364245,0.8207630399586141,1.0259184048051522,1.1592850409232378,2.969851014021196,2,0.5102462698320455,0.39518058565056213,-0.0036980028604907123,0.1595986876099382,True
measurement_noise_1.10,measurement_noise,1035,True,0.935494740228918,1.5493513490518227,0.10045270776039406,0.14811556577233165,1.044502162053874,3.6518388964798216,2,0.08215631660723624,-0.5202916374161879,-0.005808204148816887,0.13564628017015057,True
measurement_noise_1.10,measurement_noise,1036,True,1.0555548557180492,1.5330409414615689,-0.2725139142564804,-0.18674534609309068,1.1182567484207142,4.018451821331441,2,-0.5910199538361542,0.22998337780460448,-0.0036790802478094964,0.11683126267399224,True
measurement_noise_1.10,measurement_noise,1037,True,0.27757394981342964,0.7773392118315956,-0.498306388232546,-0.4368634847053373,1.1194986629309156,1.5070102143022543,1,0.4603437587572401,0.2197017380019926,-0.008734692153207435,0.09314940459494529,True
measurement_noise_1.10,measurement_noise,1038,True,0.7374752341875324,1.48646679821017,-0.001008435977362332,-0.3053768016279803,0.75612965729235,7.490771013869665,2,-0.2638796614807259,0.06812583612560999,0.002239796145864781,0.11070929896983518,True
measurement_noise_1.10,measurement_noise,1039,True,0.8906553070517297,1.4067185574009118,-0.2339367496508179,-0.24746600460091772,0.9857546150539855,2.96314507626983,3,-0.18084413244906983,0.06383577223568587,0.005444530859188501,0.1256617118411176,True
measurement_noise_1.10,measurement_noise,1040,True,1.273343975281434,1.9358104551630262,-0.08753352011840776,0.562126494732303,1.9104301173391287,3.5501036960401042,2,-0.42372623903223994,-0.3041224557285681,0.0075908626980935034,0.15904496677810018,True
