regime,seed,pre_parameter_mean,event_parameter_mean,post_parameter_mean,parameter_shift_event_vs_pre,parameter_shift_post_vs_pre,final_parameter_estimate,event_mean_abs_parameter_update,post_mean_abs_parameter_update,event_cumulative_abs_parameter_update,post_cumulative_abs_parameter_update,event_mean_lambda,post_mean_lambda,event_mean_effective_q,post_mean_effective_q,event_mean_nis,post_mean_nis
process_disturbance,34,0.9186890216238613,0.9406934293491978,0.9201937111843638,0.022004407725336406,0.0015046895605024257,0.923569946612639,0.004360155921542911,0.0028641346542225238,0.0436015592154291,0.05728269308445046,0.15028641004033033,0.11671092674691799,0.47693578110851514,0.05550664391046006,2.956243144361604,0.8436236007679505
process_disturbance,35,0.9186253395896791,0.9423833054490611,0.921451912018896,0.023757965859382058,0.0028265724292169114,0.9226022677240198,0.007510738688001244,0.002807882589996943,0.07510738688001242,0.05615765179993887,0.17002235385461187,0.13518242509130174,0.7404377554517679,0.0777434036459333,4.675407288987123,0.9068917129194679
process_disturbance,36,0.9221487503490511,0.9345411079704997,0.9171941924795123,0.012392357621448635,-0.0049545578695388,0.9281472151014674,0.005716281406578324,0.0025732437013213055,0.05716281406578323,0.05146487402642611,0.16971884098825246,0.09477670290475304,0.5738997842903446,0.024216284374092435,3.571234177110252,0.7049937263326388
process_disturbance,37,0.9180671495194122,0.9384080415004455,0.9232934241887804,0.020340891981033393,0.005226274669368203,0.9158004179259831,0.005428024248901206,0.0027715832440513787,0.05428024248901206,0.05543166488102757,0.1669405085803588,0.1277641799197611,0.2837157555797941,0.09315754181085542,2.0101532229635146,1.0118306969205764
process_disturbance,38,0.9213442918362251,0.9347302639493615,0.9197809034287349,0.013385972113136413,-0.0015633884074902626,0.9215977016804621,0.005056975668417224,0.0026938541783819775,0.05056975668417225,0.05387708356763954,0.15486371242156,0.10871142246610965,0.2894310075137549,0.03422449341222477,2.0969053190736333,0.8013046402932273
process_disturbance,39,0.9237562972516213,0.9417129188651318,0.9228641547119101,0.017956621613510415,-0.0008921425397112603,0.920587681029892,0.0064167515256250435,0.0022302419471265152,0.06416751525625045,0.044604838942530305,0.17308923433167528,0.09370217539325913,0.8756393413669584,0.03510624829752483,5.292290512004212,0.6196532823095657
process_disturbance,40,0.9203473062213154,0.9388192580327328,0.9182352731695707,0.018471951811417364,-0.0021120330517447883,0.9148244133559305,0.005364069299910315,0.0028597265936189335,0.053640692999103165,0.05719453187237866,0.1578288396205979,0.1216057106646542,0.4972708786628873,0.10064336780533387,3.2073598587146304,1.0558042152019862
process_disturbance,41,0.924371123377336,0.9391898854283354,0.9217552701673843,0.014818762050999412,-0.002615853209951613,0.9189308932152298,0.006015498921399375,0.003081106035284998,0.060154989213993766,0.061622120705699966,0.16892270918994004,0.1368649575987174,0.544017248044395,0.08209336137522612,3.411695535957846,1.0580074158326471
process_disturbance,42,0.922560566339044,0.9444941288226942,0.9242842009270604,0.021933562483650193,0.0017236345880163872,0.9222930754707654,0.006605445000758686,0.0023547769104391796,0.06605445000758686,0.047095538208783594,0.1737026523198954,0.10446281245145139,0.7552417728059767,0.037769387038938264,4.695841512862161,0.6844444118997205
process_disturbance,43,0.9190047064248519,0.9414593538670619,0.9214797579506143,0.02245464744221004,0.0024750515257624395,0.9224793481775593,0.005966988049002185,0.0024289378288532776,0.05966988049002185,0.04857875657706555,0.16655491088398283,0.11454662952129555,0.6516609008807125,0.05298021726898758,4.101707301214212,0.685092308211147
process_disturbance,44,0.9204255196420673,0.9412577235784867,0.9221513107419907,0.02083220393641938,0.001725791099923435,0.9229063594347174,0.006570870537758977,0.0026145523310782083,0.06570870537758977,0.052291046621564176,0.168523157015455,0.11447951155332417,0.7059953385728883,0.0730823725399135,4.392952191456112,0.9330758895181605
process_disturbance,45,0.9208466478528814,0.9374552648585367,0.9210851029225225,0.016608617005655302,0.00023845506964115248,0.9165250958804573,0.006133211492366462,0.0025624352194880285,0.061332114923664624,0.05124870438976056,0.16434997668724602,0.1153542089695839,0.36714858183624544,0.04375964590503868,2.7405898616494726,0.7654870204079047
process_disturbance,46,0.9201800114017287,0.9409702201304293,0.922787512853204,0.020790208728700632,0.002607501451475369,0.9196264400340828,0.004662801508751385,0.003351087143113404,0.04662801508751384,0.06702174286226807,0.17310139319295675,0.1323190623473615,0.5958095518169153,0.09657085959917283,3.6598130849675066,1.0661213658684598
process_disturbance,47,0.9214364865939395,0.9402191952949622,0.9186652126859618,0.01878270870102272,-0.0027712739079777116,0.9253857286098185,0.00583686317082405,0.002805019918769853,0.058368631708240505,0.05610039837539704,0.1731793870642888,0.10809971943893579,0.5171027868529955,0.05277223691126159,3.3846483240452523,0.8437606482670607
process_disturbance,48,0.9198231169785311,0.9386270840402676,0.9221261147565811,0.018803967061736482,0.0023029977780499866,0.9273715218851338,0.006324333530151826,0.0026011424642787117,0.06324333530151825,0.05202284928557424,0.17666311803923593,0.11588203502368868,0.45475489330426283,0.044545179385163655,3.0458914550197878,0.7481500029831574
process_disturbance,49,0.9206618266420619,0.9373196546850062,0.9210535991602891,0.016657828042944356,0.00039177251822719583,0.9212166037866606,0.005241558377097471,0.0028436269778104595,0.0524155837709747,0.056872539556209196,0.16768886472034555,0.12687742301340613,0.4410514335398887,0.08455464061956146,2.959819432731686,0.9349838902894115
process_disturbance,50,0.9211197600807832,0.9404859586368025,0.9226502747042054,0.019366198556019287,0.00153051462342213,0.925267341309431,0.005842552091594591,0.0029067433159008548,0.058425520915945904,0.05813486631801709,0.1727646039622995,0.12914206913958584,0.760713911465631,0.07927465877366498,4.596478850396447,0.9598570166262579
process_disturbance,51,0.9233396825985949,0.9374604801443757,0.9222666738335733,0.014120797545780772,-0.001073008765021588,0.9223895823495674,0.005475381114933724,0.0027289174896476154,0.054753811149337236,0.05457834979295231,0.16096741689759977,0.1082714381031492,0.42188730641926114,0.050141731409009675,3.018739278201987,0.7745348214952659
process_disturbance,52,0.9201445776457506,0.9358068396025359,0.9209539772539375,0.015662261956785217,0.0008093996081868227,0.91739085128968,0.005360922070425953,0.0027711364737737403,0.053609220704259525,0.05542272947547481,0.16675113534845074,0.11005186393239821,0.28863904471906726,0.06050684250886406,2.3737820444319717,0.8317010127875359
process_disturbance,53,0.9224986430423779,0.9373366808451693,0.9193364221444829,0.01483803780279136,-0.003162220897895085,0.9183433394551611,0.006219856274887022,0.0026119234618943105,0.06219856274887023,0.05223846923788621,0.16437503051031774,0.11283754044051222,0.42856916807714956,0.03858408153692722,2.9846463672582204,0.8186977167356193
process_disturbance,54,0.9205051531731633,0.9471928642207992,0.9193943612183566,0.026687711047635898,-0.001110791954806678,0.9141086104094377,0.006321347890179984,0.0026892270701223586,0.06321347890179985,0.053784541402447164,0.17292121096969584,0.11221466293716165,0.9198547381546066,0.18618385256957778,5.405487444100583,1.4022052672645502
process_disturbance,55,0.9193949946067946,0.946239115948179,0.9206207343381805,0.026844121341384364,0.0012257397313858442,0.9202401554657311,0.007280050100769835,0.0031310436991581125,0.07280050100769835,0.06262087398316224,0.1676387642009823,0.12492104520324787,0.8235085776842356,0.0773676266254349,5.038491945642549,0.9352389268320661
process_disturbance,56,0.9216293525493574,0.9412374780752357,0.9222203460753016,0.019608125525878317,0.0005909935259441612,0.9200723911014246,0.006788070027438037,0.002329210731295601,0.06788070027438037,0.046584214625912015,0.17938847419202,0.11740785875436528,0.817791762749426,0.05995484238475968,5.00901809830042,0.6340228012312454
process_disturbance,57,0.9205510921710844,0.9390393503892556,0.9189774311662984,0.018488258218171127,-0.0015736610047860644,0.9242763998014873,0.004925019789233762,0.002651575652790705,0.049250197892337616,0.053031513055814085,0.15053109450755034,0.10732384559204251,0.40247248304904726,0.06914829603167731,2.6624860685193674,0.8736363677444248
process_disturbance,58,0.9246525976078219,0.9412490738818627,0.9218266679725244,0.016596476274040817,-0.002825929635297486,0.918937413118594,0.005242859871796094,0.0026876427113979857,0.052428598717960954,0.05375285422795972,0.16214562450755443,0.13630350222994955,0.4762604508888138,0.0781709610637733,3.0952198502584043,0.9718800334200146
process_disturbance,59,0.9206516038634672,0.9402550104847361,0.9207887733126131,0.019603406621268915,0.0001371694491458797,0.916162523688227,0.003959965435490645,0.00275959418269258,0.03959965435490644,0.055191883653851595,0.14444728487019978,0.12410842979958223,0.38816702106736356,0.09074510815269204,2.4686637550140227,1.0082885892354834
