context_index,optimal_persistence,selected_persistence,direction,best_loss,selected_loss,regret,consequential_regret,absolute_margin,total_spread
94,1,2,excessive_persistence,0.1674149859018832,0.1674149859018832,0.0,0,0.0,0.0
94,1,3,excessive_persistence,0.1674149859018832,0.1674149859018832,0.0,0,0.0,0.0
95,1,1,optimal,0.10923619511087038,0.10923619511087038,0.0,0,0.0,0.0
95,1,2,excessive_persistence,0.10923619511087038,0.10923619511087038,0.0,0,0.0,0.0
95,1,3,excessive_persistence,0.10923619511087038,0.10923619511087038,0.0,0,0.0,0.0
96,1,1,optimal,0.05319977257412605,0.05319977257412605,0.0,0,0.0,0.0
96,1,2,excessive_persistence,0.05319977257412605,0.05319977257412605,0.0,0,0.0,0.0
96,1,3,excessive_persistence,0.05319977257412605,0.05319977257412605,0.0,0,0.0,0.0
97,1,1,optimal,0.5502429333376259,0.5502429333376259,0.0,0,0.04552464758863861,0.07443932299132883
97,1,2,excessive_persistence,0.5502429333376259,0.5957675809262645,0.04552464758863861,1,0.04552464758863861,0.07443932299132883
97,1,3,excessive_persistence,0.5502429333376259,0.6246822563289547,0.07443932299132883,1,0.04552464758863861,0.07443932299132883
98,1,1,optimal,0.4258854586667634,0.4258854586667634,0.0,0,0.028914675402690326,0.053959356112551204
98,1,2,excessive_persistence,0.4258854586667634,0.45480013406945374,0.028914675402690326,1,0.028914675402690326,0.053959356112551204
98,1,3,excessive_persistence,0.4258854586667634,0.4798448147793146,0.053959356112551204,1,0.028914675402690326,0.053959356112551204
99,2,1,insufficient_persistence,0.14677695976006122,0.1676160357481792,0.02083907598811799,1,0.0,0.02083907598811799
99,2,2,optimal,0.14677695976006122,0.14677695976006122,0.0,0,0.0,0.02083907598811799
99,2,3,excessive_persistence,0.14677695976006122,0.14677695976006122,0.0,0,0.0,0.02083907598811799
100,2,1,insufficient_persistence,0.07894270036718287,0.16136264729922223,0.08241994693203936,1,0.0,0.08241994693203936
100,2,2,optimal,0.07894270036718287,0.07894270036718287,0.0,0,0.0,0.08241994693203936
100,2,3,excessive_persistence,0.07894270036718287,0.07894270036718287,0.0,0,0.0,0.08241994693203936
101,1,1,optimal,0.3485292461765579,0.3485292461765579,0.0,0,0.02934768341779237,0.02934768341779237
101,1,2,excessive_persistence,0.3485292461765579,0.37787692959435026,0.02934768341779237,1,0.02934768341779237,0.02934768341779237
101,1,3,excessive_persistence,0.3485292461765579,0.37787692959435026,0.02934768341779237,1,0.02934768341779237,0.02934768341779237
102,1,1,optimal,0.2819398667715262,0.2819398667715262,0.0,0,0.0,0.0
102,1,2,excessive_persistence,0.2819398667715262,0.2819398667715262,0.0,0,0.0,0.0
102,1,3,excessive_persistence,0.2819398667715262,0.2819398667715262,0.0,0,0.0,0.0
103,1,1,optimal,0.19594217070829567,0.19594217070829567,0.0,0,0.0,0.0
103,1,2,excessive_persistence,0.19594217070829567,0.19594217070829567,0.0,0,0.0,0.0
103,1,3,excessive_persistence,0.19594217070829567,0.19594217070829567,0.0,0,0.0,0.0
104,1,1,optimal,0.08420509972257541,0.08420509972257541,0.0,0,0.0,0.0
104,1,2,excessive_persistence,0.08420509972257541,0.08420509972257541,0.0,0,0.0,0.0
104,1,3,excessive_persistence,0.08420509972257541,0.08420509972257541,0.0,0,0.0,0.0
105,1,1,optimal,0.23960895772729138,0.23960895772729138,0.0,0,0.0,0.0
105,1,2,excessive_persistence,0.23960895772729138,0.23960895772729138,0.0,0,0.0,0.0
105,1,3,excessive_persistence,0.23960895772729138,0.23960895772729138,0.0,0,0.0,0.0
106,1,1,optimal,0.16459048376007535,0.16459048376007535,0.0,0,0.0,0.0
106,1,2,excessive_persistence,0.16459048376007535,0.16459048376007535,0.0,0,0.0,0.0
106,1,3,excessive_persistence,0.16459048376007535,0.16459048376007535,0.0,0,0.0,0.0
107,1,1,optimal,0.10707707813367756,0.10707707813367756,0.0,0,0.0,0.0
107,1,2,excessive_persistence,0.10707707813367756,0.10707707813367756,0.0,0,0.0,0.0
107,1,3,excessive_persistence,0.10707707813367756,0.10707707813367756,0.0,0,0.0,0.0
108,1,1,optimal,0.05452790431483526,0.05452790431483526,0.0,0,0.0,0.0
108,1,2,excessive_persistence,0.05452790431483526,0.05452790431483526,0.0,0,0.0,0.0
108,1,3,excessive_persistence,0.05452790431483526,0.05452790431483526,0.0,0,0.0,0.0
109,1,1,optimal,0.2201871284994097,0.2201871284994097,0.0,0,0.00017707752276924227,0.021515407383676133
109,1,2,excessive_persistence,0.2201871284994097,0.24170253588308582,0.021515407383676133,1,0.00017707752276924227,0.021515407383676133
109,1,3,excessive_persistence,0.2201871284994097,0.22036420602217893,0.00017707752276924227,0,0.00017707752276924227,0.021515407383676133
110,3,1,insufficient_persistence,0.11626408913268234,0.1754154315419302,0.05915134240924787,1,0.03781301254834098,0.05915134240924787
110,3,2,insufficient_persistence,0.11626408913268234,0.15407710168102332,0.03781301254834098,1,0.03781301254834098,0.05915134240924787
110,3,3,optimal,0.11626408913268234,0.11626408913268234,0.0,0,0.03781301254834098,0.05915134240924787
111,1,1,optimal,0.11946348026770105,0.11946348026770105,0.0,0,0.0,0.0
111,1,2,excessive_persistence,0.11946348026770105,0.11946348026770105,0.0,0,0.0,0.0
111,1,3,excessive_persistence,0.11946348026770105,0.11946348026770105,0.0,0,0.0,0.0
112,1,1,optimal,0.06562052170366575,0.06562052170366575,0.0,0,0.0,0.0
112,1,2,excessive_persistence,0.06562052170366575,0.06562052170366575,0.0,0,0.0,0.0
112,1,3,excessive_persistence,0.06562052170366575,0.06562052170366575,0.0,0,0.0,0.0
113,1,1,optimal,0.029292871298290276,0.029292871298290276,0.0,0,0.0,0.0
113,1,2,excessive_persistence,0.029292871298290276,0.029292871298290276,0.0,0,0.0,0.0
113,1,3,excessive_persistence,0.029292871298290276,0.029292871298290276,0.0,0,0.0,0.0
114,2,1,insufficient_persistence,0.24936667240980875,0.33060435071515737,0.08123767830534862,1,0.0,0.08123767830534862
114,2,2,optimal,0.24936667240980875,0.24936667240980875,0.0,0,0.0,0.08123767830534862
114,2,3,excessive_persistence,0.24936667240980875,0.24936667240980875,0.0,0,0.0,0.08123767830534862
115,2,1,insufficient_persistence,0.15067392221986442,0.23191160052521304,0.08123767830534862,1,0.0,0.08123767830534862
115,2,2,optimal,0.15067392221986442,0.15067392221986442,0.0,0,0.0,0.08123767830534862
115,2,3,excessive_persistence,0.15067392221986442,0.15067392221986442,0.0,0,0.0,0.08123767830534862
116,2,1,insufficient_persistence,0.09859820842128403,0.17983588672663264,0.08123767830534862,1,0.0,0.08123767830534862
116,2,2,optimal,0.09859820842128403,0.09859820842128403,0.0,0,0.0,0.08123767830534862
116,2,3,excessive_persistence,0.09859820842128403,0.09859820842128403,0.0,0,0.0,0.08123767830534862
117,2,1,insufficient_persistence,0.05510662747124947,0.1363443057765981,0.08123767830534862,1,0.0,0.08123767830534862
117,2,2,optimal,0.05510662747124947,0.05510662747124947,0.0,0,0.0,0.08123767830534862
117,2,3,excessive_persistence,0.05510662747124947,0.05510662747124947,0.0,0,0.0,0.08123767830534862
118,1,1,optimal,0.6303679975305331,0.6303679975305331,0.0,0,0.01843965046827334,0.02053600437853398
118,1,2,excessive_persistence,0.6303679975305331,0.650904001909067,0.02053600437853398,1,0.01843965046827334,0.02053600437853398
118,1,3,excessive_persistence,0.6303679975305331,0.6488076479988064,0.01843965046827334,1,0.01843965046827334,0.02053600437853398
119,3,1,insufficient_persistence,0.4627228727531159,0.48991664791206446,0.027193775158948552,1,0.025097421248687912,0.027193775158948552
119,3,2,insufficient_persistence,0.4627228727531159,0.4878202940018038,0.025097421248687912,1,0.025097421248687912,0.027193775158948552
119,3,3,optimal,0.4627228727531159,0.4627228727531159,0.0,0,0.025097421248687912,0.027193775158948552
120,2,1,insufficient_persistence,0.14098598187702113,0.238907203279968,0.09792122140294687,1,0.0,0.09792122140294687
120,2,2,optimal,0.14098598187702113,0.14098598187702113,0.0,0,0.0,0.09792122140294687
120,2,3,excessive_persistence,0.14098598187702113,0.14098598187702113,0.0,0,0.0,0.09792122140294687
121,2,1,insufficient_persistence,0.08760570520694813,0.185526926609895,0.09792122140294687,1,0.0,0.09792122140294687
121,2,2,optimal,0.08760570520694813,0.08760570520694813,0.0,0,0.0,0.09792122140294687
121,2,3,excessive_persistence,0.08760570520694813,0.08760570520694813,0.0,0,0.0,0.09792122140294687
122,2,1,insufficient_persistence,0.04506556964103944,0.14298679104398632,0.09792122140294687,1,0.0,0.09792122140294687
122,2,2,optimal,0.04506556964103944,0.04506556964103944,0.0,0,0.0,0.09792122140294687
122,2,3,excessive_persistence,0.04506556964103944,0.04506556964103944,0.0,0,0.0,0.09792122140294687
123,1,1,optimal,0.23636599549322004,0.23636599549322004,0.0,0,0.0,0.0
123,1,2,excessive_persistence,0.23636599549322004,0.23636599549322004,0.0,0,0.0,0.0
123,1,3,excessive_persistence,0.23636599549322004,0.23636599549322004,0.0,0,0.0,0.0
124,1,1,optimal,0.14548025852451849,0.14548025852451849,0.0,0,0.0,0.0
124,1,2,excessive_persistence,0.14548025852451849,0.14548025852451849,0.0,0,0.0,0.0
124,1,3,excessive_persistence,0.14548025852451849,0.14548025852451849,0.0,0,0.0,0.0
125,1,1,optimal,0.08801747246047235,0.08801747246047235,0.0,0,0.0,0.0
125,1,2,excessive_persistence,0.08801747246047235,0.08801747246047235,0.0,0,0.0,0.0
125,1,3,excessive_persistence,0.08801747246047235,0.08801747246047235,0.0,0,0.0,0.0
126,1,1,optimal,0.04495495410653253,0.04495495410653253,0.0,0,0.0,0.0
126,1,2,excessive_persistence,0.04495495410653253,0.04495495410653253,0.0,0,0.0,0.0
126,1,3,excessive_persistence,0.04495495410653253,0.04495495410653253,0.0,0,0.0,0.0
127,2,1,insufficient_persistence,0.1307246830966079,0.2004393909874022,0.06971470789079431,1,0.0,0.06971470789079431
127,2,2,optimal,0.1307246830966079,0.1307246830966079,0.0,0,0.0,0.06971470789079431
127,2,3,excessive_persistence,0.1307246830966079,0.1307246830966079,0.0,0,0.0,0.06971470789079431
128,2,1,insufficient_persistence,0.07826911042647419,0.14798381831726848,0.06971470789079429,1,0.0,0.06971470789079429
128,2,2,optimal,0.07826911042647419,0.07826911042647419,0.0,0,0.0,0.06971470789079429
128,2,3,excessive_persistence,0.07826911042647419,0.07826911042647419,0.0,0,0.0,0.06971470789079429
129,2,1,insufficient_persistence,0.03846850408887682,0.10818321197967112,0.0697147078907943,1,0.0,0.0697147078907943
129,2,2,optimal,0.03846850408887682,0.03846850408887682,0.0,0,0.0,0.0697147078907943
129,2,3,excessive_persistence,0.03846850408887682,0.03846850408887682,0.0,0,0.0,0.0697147078907943
130,1,1,optimal,0.22021700453740262,0.22021700453740262,0.0,0,0.0,0.0
130,1,2,excessive_persistence,0.22021700453740262,0.22021700453740262,0.0,0,0.0,0.0
130,1,3,excessive_persistence,0.22021700453740262,0.22021700453740262,0.0,0,0.0,0.0
131,1,1,optimal,0.12959046402766217,0.12959046402766217,0.0,0,0.0,0.0
131,1,2,excessive_persistence,0.12959046402766217,0.12959046402766217,0.0,0,0.0,0.0
131,1,3,excessive_persistence,0.12959046402766217,0.12959046402766217,0.0,0,0.0,0.0
132,1,1,optimal,0.07288096545067582,0.07288096545067582,0.0,0,0.0,0.0
132,1,2,excessive_persistence,0.07288096545067582,0.07288096545067582,0.0,0,0.0,0.0
132,1,3,excessive_persistence,0.07288096545067582,0.07288096545067582,0.0,0,0.0,0.0
133,1,1,optimal,0.032514846979940934,0.032514846979940934,0.0,0,0.0,0.0
133,1,2,excessive_persistence,0.032514846979940934,0.032514846979940934,0.0,0,0.0,0.0
133,1,3,excessive_persistence,0.032514846979940934,0.032514846979940934,0.0,0,0.0,0.0
134,1,1,optimal,0.1362344788426312,0.1362344788426312,0.0,0,0.0,0.0
134,1,2,excessive_persistence,0.1362344788426312,0.1362344788426312,0.0,0,0.0,0.0
134,1,3,excessive_persistence,0.1362344788426312,0.1362344788426312,0.0,0,0.0,0.0
135,1,1,optimal,0.07397844378989968,0.07397844378989968,0.0,0,0.0,0.0
135,1,2,excessive_persistence,0.07397844378989968,0.07397844378989968,0.0,0,0.0,0.0
135,1,3,excessive_persistence,0.07397844378989968,0.07397844378989968,0.0,0,0.0,0.0
136,1,1,optimal,0.03480738751798149,0.03480738751798149,0.0,0,0.0,0.0
136,1,2,excessive_persistence,0.03480738751798149,0.03480738751798149,0.0,0,0.0,0.0
136,1,3,excessive_persistence,0.03480738751798149,0.03480738751798149,0.0,0,0.0,0.0
137,2,1,insufficient_persistence,0.24268173969290383,0.31757931865115724,0.07489757895825341,1,0.0,0.07489757895825341
137,2,2,optimal,0.24268173969290383,0.24268173969290383,0.0,0,0.0,0.07489757895825341
137,2,3,excessive_persistence,0.24268173969290383,0.24268173969290383,0.0,0,0.0,0.07489757895825341
138,2,1,insufficient_persistence,0.16026185129558398,0.2351594302538374,0.07489757895825341,1,0.0,0.07489757895825341
138,2,2,optimal,0.16026185129558398,0.16026185129558398,0.0,0,0.0,0.07489757895825341
138,2,3,excessive_persistence,0.16026185129558398,0.16026185129558398,0.0,0,0.0,0.07489757895825341
139,2,1,insufficient_persistence,0.0903009900204867,0.1651985689787401,0.07489757895825341,1,0.0,0.07489757895825341
139,2,2,optimal,0.0903009900204867,0.0903009900204867,0.0,0,0.0,0.07489757895825341
139,2,3,excessive_persistence,0.0903009900204867,0.0903009900204867,0.0,0,0.0,0.07489757895825341
140,2,1,insufficient_persistence,0.023893898231706547,0.09879147718995995,0.07489757895825341,1,0.0,0.07489757895825341
140,2,2,optimal,0.023893898231706547,0.023893898231706547,0.0,0,0.0,0.07489757895825341
140,2,3,excessive_persistence,0.023893898231706547,0.023893898231706547,0.0,0,0.0,0.07489757895825341
141,2,1,insufficient_persistence,0.11639168545212238,0.1885824404226368,0.07219075497051443,1,0.0,0.07219075497051443
141,2,2,optimal,0.11639168545212238,0.11639168545212238,0.0,0,0.0,0.07219075497051443
141,2,3,excessive_persistence,0.11639168545212238,0.11639168545212238,0.0,0,0.0,0.07219075497051443
142,2,1,insufficient_persistence,0.06625974494775164,0.13845049991826608,0.07219075497051444,1,0.0,0.07219075497051444
142,2,2,optimal,0.06625974494775164,0.06625974494775164,0.0,0,0.0,0.07219075497051444
142,2,3,excessive_persistence,0.06625974494775164,0.06625974494775164,0.0,0,0.0,0.07219075497051444
143,2,1,insufficient_persistence,0.02913972432430109,0.10133047929481552,0.07219075497051443,1,0.0,0.07219075497051443
143,2,2,optimal,0.02913972432430109,0.02913972432430109,0.0,0,0.0,0.07219075497051443
143,2,3,excessive_persistence,0.02913972432430109,0.02913972432430109,0.0,0,0.0,0.07219075497051443
144,2,1,insufficient_persistence,0.2504508700264808,0.28668479221671644,0.036233922190235635,1,0.0,0.036233922190235635
144,2,2,optimal,0.2504508700264808,0.2504508700264808,0.0,0,0.0,0.036233922190235635
144,2,3,excessive_persistence,0.2504508700264808,0.2504508700264808,0.0,0,0.0,0.036233922190235635
145,1,1,optimal,0.15823039999138364,0.15823039999138364,0.0,0,0.0,0.0
145,1,2,excessive_persistence,0.15823039999138364,0.15823039999138364,0.0,0,0.0,0.0
145,1,3,excessive_persistence,0.15823039999138364,0.15823039999138364,0.0,0,0.0,0.0
146,1,1,optimal,0.09974639439087898,0.09974639439087898,0.0,0,0.0,0.0
146,1,2,excessive_persistence,0.09974639439087898,0.09974639439087898,0.0,0,0.0,0.0
146,1,3,excessive_persistence,0.09974639439087898,0.09974639439087898,0.0,0,0.0,0.0
147,1,1,optimal,0.04638097668285019,0.04638097668285019,0.0,0,0.0,0.0
147,1,2,excessive_persistence,0.04638097668285019,0.04638097668285019,0.0,0,0.0,0.0
147,1,3,excessive_persistence,0.04638097668285019,0.04638097668285019,0.0,0,0.0,0.0
148,1,1,optimal,0.19618563476634981,0.19618563476634981,0.0,0,0.03471604854729632,0.03471604854729632
148,1,2,excessive_persistence,0.19618563476634981,0.23090168331364613,0.03471604854729632,1,0.03471604854729632,0.03471604854729632
148,1,3,excessive_persistence,0.19618563476634981,0.23090168331364613,0.03471604854729632,1,0.03471604854729632,0.03471604854729632
149,1,1,optimal,0.1405836071048711,0.1405836071048711,0.0,0,0.0,0.0
149,1,2,excessive_persistence,0.1405836071048711,0.1405836071048711,0.0,0,0.0,0.0
149,1,3,excessive_persistence,0.1405836071048711,0.1405836071048711,0.0,0,0.0,0.0
150,1,1,optimal,0.08117787758401565,0.08117787758401565,0.0,0,0.0,0.0
150,1,2,excessive_persistence,0.08117787758401565,0.08117787758401565,0.0,0,0.0,0.0
150,1,3,excessive_persistence,0.08117787758401565,0.08117787758401565,0.0,0,0.0,0.0
151,1,1,optimal,0.04233055992676733,0.04233055992676733,0.0,0,0.0,0.0
151,1,2,excessive_persistence,0.04233055992676733,0.04233055992676733,0.0,0,0.0,0.0
151,1,3,excessive_persistence,0.04233055992676733,0.04233055992676733,0.0,0,0.0,0.0
152,3,1,insufficient_persistence,0.08785291749325,0.14390490577825854,0.05605198828500854,1,0.05605198828500854,0.05663758153682433
152,3,2,insufficient_persistence,0.08785291749325,0.14449049903007433,0.05663758153682433,1,0.05605198828500854,0.05663758153682433
152,3,3,optimal,0.08785291749325,0.08785291749325,0.0,0,0.05605198828500854,0.05663758153682433
153,2,1,insufficient_persistence,0.04987742856329418,0.10651501010011852,0.05663758153682434,1,0.0,0.05663758153682434
153,2,2,optimal,0.04987742856329418,0.04987742856329418,0.0,0,0.0,0.05663758153682434
153,2,3,excessive_persistence,0.04987742856329418,0.04987742856329418,0.0,0,0.0,0.05663758153682434
154,1,1,optimal,0.07371375987466015,0.07371375987466015,0.0,0,0.0,0.0
154,1,2,excessive_persistence,0.07371375987466015,0.07371375987466015,0.0,0,0.0,0.0
154,1,3,excessive_persistence,0.07371375987466015,0.07371375987466015,0.0,0,0.0,0.0
155,1,1,optimal,0.03308911508855025,0.03308911508855025,0.0,0,0.0,0.0
155,1,2,excessive_persistence,0.03308911508855025,0.03308911508855025,0.0,0,0.0,0.0
155,1,3,excessive_persistence,0.03308911508855025,0.03308911508855025,0.0,0,0.0,0.0
156,2,1,insufficient_persistence,0.024312849020553345,0.1026631850965015,0.07835033607594816,1,0.0,0.07835033607594816
156,2,2,optimal,0.024312849020553345,0.024312849020553345,0.0,0,0.0,0.07835033607594816
156,2,3,excessive_persistence,0.024312849020553345,0.024312849020553345,0.0,0,0.0,0.07835033607594816
157,1,1,optimal,0.22575863932135698,0.22575863932135698,0.0,0,0.015510440150497795,0.022335343750127856
157,1,2,excessive_persistence,0.22575863932135698,0.24126907947185477,0.015510440150497795,1,0.015510440150497795,0.022335343750127856
157,1,3,excessive_persistence,0.22575863932135698,0.24809398307148484,0.022335343750127856,1,0.015510440150497795,0.022335343750127856
158,1,1,optimal,0.11323553641505914,0.11323553641505914,0.0,0,0.006824903599630047,0.006824903599630047
158,1,2,excessive_persistence,0.11323553641505914,0.12006044001468918,0.006824903599630047,1,0.006824903599630047,0.006824903599630047
158,1,3,excessive_persistence,0.11323553641505914,0.12006044001468918,0.006824903599630047,1,0.006824903599630047,0.006824903599630047
159,1,1,optimal,0.12962126244988906,0.12962126244988906,0.0,0,0.0,0.0
159,1,2,excessive_persistence,0.12962126244988906,0.12962126244988906,0.0,0,0.0,0.0
159,1,3,excessive_persistence,0.12962126244988906,0.12962126244988906,0.0,0,0.0,0.0
160,1,1,optimal,0.07522505290433265,0.07522505290433265,0.0,0,0.0,0.0
160,1,2,excessive_persistence,0.07522505290433265,0.07522505290433265,0.0,0,0.0,0.0
160,1,3,excessive_persistence,0.07522505290433265,0.07522505290433265,0.0,0,0.0,0.0
161,1,1,optimal,0.03942042189605691,0.03942042189605691,0.0,0,0.0,0.0
161,1,2,excessive_persistence,0.03942042189605691,0.03942042189605691,0.0,0,0.0,0.0
161,1,3,excessive_persistence,0.03942042189605691,0.03942042189605691,0.0,0,0.0,0.0
162,1,1,optimal,0.22198199441974167,0.22198199441974167,0.0,0,0.0,0.0
162,1,2,excessive_persistence,0.22198199441974167,0.22198199441974167,0.0,0,0.0,0.0
162,1,3,excessive_persistence,0.22198199441974167,0.22198199441974167,0.0,0,0.0,0.0
163,1,1,optimal,0.13319830400538465,0.13319830400538465,0.0,0,0.0,0.0
163,1,2,excessive_persistence,0.13319830400538465,0.13319830400538465,0.0,0,0.0,0.0
163,1,3,excessive_persistence,0.13319830400538465,0.13319830400538465,0.0,0,0.0,0.0
164,1,1,optimal,0.07735377865006667,0.07735377865006667,0.0,0,0.0,0.0
164,1,2,excessive_persistence,0.07735377865006667,0.07735377865006667,0.0,0,0.0,0.0
164,1,3,excessive_persistence,0.07735377865006667,0.07735377865006667,0.0,0,0.0,0.0
165,1,1,optimal,0.033406649371876866,0.033406649371876866,0.0,0,0.0,0.0
165,1,2,excessive_persistence,0.033406649371876866,0.033406649371876866,0.0,0,0.0,0.0
165,1,3,excessive_persistence,0.033406649371876866,0.033406649371876866,0.0,0,0.0,0.0
166,2,1,insufficient_persistence,0.24861827501981215,0.30460190874058307,0.05598363372077092,1,0.0,0.05598363372077092
166,2,2,optimal,0.24861827501981215,0.24861827501981215,0.0,0,0.0,0.05598363372077092
166,2,3,excessive_persistence,0.24861827501981215,0.24861827501981215,0.0,0,0.0,0.05598363372077092
167,2,1,insufficient_persistence,0.15511627670084208,0.22883827678143026,0.07372200008058818,1,0.0,0.07372200008058818
167,2,2,optimal,0.15511627670084208,0.15511627670084208,0.0,0,0.0,0.07372200008058818
167,2,3,excessive_persistence,0.15511627670084208,0.15511627670084208,0.0,0,0.0,0.07372200008058818
168,2,1,insufficient_persistence,0.09286066661427514,0.16658266669486332,0.07372200008058818,1,0.0,0.07372200008058818
168,2,2,optimal,0.09286066661427514,0.09286066661427514,0.0,0,0.0,0.07372200008058818
168,2,3,excessive_persistence,0.09286066661427514,0.09286066661427514,0.0,0,0.0,0.07372200008058818
169,2,1,insufficient_persistence,0.043534727693071214,0.11725672777365938,0.07372200008058816,1,0.0,0.07372200008058816
169,2,2,optimal,0.043534727693071214,0.043534727693071214,0.0,0,0.0,0.07372200008058816
169,2,3,excessive_persistence,0.043534727693071214,0.043534727693071214,0.0,0,0.0,0.07372200008058816
170,1,1,optimal,0.2124090308017352,0.2124090308017352,0.0,0,0.0,0.0
170,1,2,excessive_persistence,0.2124090308017352,0.2124090308017352,0.0,0,0.0,0.0
170,1,3,excessive_persistence,0.2124090308017352,0.2124090308017352,0.0,0,0.0,0.0
171,1,1,optimal,0.12601273079262976,0.12601273079262976,0.0,0,0.0,0.0
171,1,2,excessive_persistence,0.12601273079262976,0.12601273079262976,0.0,0,0.0,0.0
171,1,3,excessive_persistence,0.12601273079262976,0.12601273079262976,0.0,0,0.0,0.0
172,1,1,optimal,0.07814535748398765,0.07814535748398765,0.0,0,0.0,0.0
172,1,2,excessive_persistence,0.07814535748398765,0.07814535748398765,0.0,0,0.0,0.0
172,1,3,excessive_persistence,0.07814535748398765,0.07814535748398765,0.0,0,0.0,0.0
173,1,1,optimal,0.04017243494597563,0.04017243494597563,0.0,0,0.0,0.0
173,1,2,excessive_persistence,0.04017243494597563,0.04017243494597563,0.0,0,0.0,0.0
173,1,3,excessive_persistence,0.04017243494597563,0.04017243494597563,0.0,0,0.0,0.0
174,1,1,optimal,0.21750767323694356,0.21750767323694356,0.0,0,0.0,0.0
174,1,2,excessive_persistence,0.21750767323694356,0.21750767323694356,0.0,0,0.0,0.0
174,1,3,excessive_persistence,0.21750767323694356,0.21750767323694356,0.0,0,0.0,0.0
175,1,1,optimal,0.12498223892327155,0.12498223892327155,0.0,0,0.0,0.0
175,1,2,excessive_persistence,0.12498223892327155,0.12498223892327155,0.0,0,0.0,0.0
175,1,3,excessive_persistence,0.12498223892327155,0.12498223892327155,0.0,0,0.0,0.0
176,1,1,optimal,0.07236505167540656,0.07236505167540656,0.0,0,0.0,0.0
176,1,2,excessive_persistence,0.07236505167540656,0.07236505167540656,0.0,0,0.0,0.0
176,1,3,excessive_persistence,0.07236505167540656,0.07236505167540656,0.0,0,0.0,0.0
177,1,1,optimal,0.030367704759985497,0.030367704759985497,0.0,0,0.0,0.0
177,1,2,excessive_persistence,0.030367704759985497,0.030367704759985497,0.0,0,0.0,0.0
177,1,3,excessive_persistence,0.030367704759985497,0.030367704759985497,0.0,0,0.0,0.0
178,1,1,optimal,0.3789556080565824,0.3789556080565824,0.0,0,0.008996625274786896,0.008996625274786896
178,1,2,excessive_persistence,0.3789556080565824,0.3879522333313693,0.008996625274786896,1,0.008996625274786896,0.008996625274786896
178,1,3,excessive_persistence,0.3789556080565824,0.3879522333313693,0.008996625274786896,1,0.008996625274786896,0.008996625274786896
179,2,1,insufficient_persistence,0.28862349560835127,0.30890118196533056,0.020277686356979296,1,0.0,0.020277686356979296
179,2,2,optimal,0.28862349560835127,0.28862349560835127,0.0,0,0.0,0.020277686356979296
179,2,3,excessive_persistence,0.28862349560835127,0.28862349560835127,0.0,0,0.0,0.020277686356979296
180,2,1,insufficient_persistence,0.20216645578788667,0.2224441421448659,0.02027768635697924,1,0.0,0.02027768635697924
180,2,2,optimal,0.20216645578788667,0.20216645578788667,0.0,0,0.0,0.02027768635697924
180,2,3,excessive_persistence,0.20216645578788667,0.20216645578788667,0.0,0,0.0,0.02027768635697924
181,2,1,insufficient_persistence,0.11045705459650336,0.13073474095348261,0.020277686356979255,1,0.0,0.020277686356979255
181,2,2,optimal,0.11045705459650336,0.11045705459650336,0.0,0,0.0,0.020277686356979255
181,2,3,excessive_persistence,0.11045705459650336,0.11045705459650336,0.0,0,0.0,0.020277686356979255
182,1,1,optimal,0.23815851067211977,0.23815851067211977,0.0,0,0.0,0.0
182,1,2,excessive_persistence,0.23815851067211977,0.23815851067211977,0.0,0,0.0,0.0
182,1,3,excessive_persistence,0.23815851067211977,0.23815851067211977,0.0,0,0.0,0.0
183,1,1,optimal,0.14598882300914517,0.14598882300914517,0.0,0,0.0,0.0
183,1,2,excessive_persistence,0.14598882300914517,0.14598882300914517,0.0,0,0.0,0.0
183,1,3,excessive_persistence,0.14598882300914517,0.14598882300914517,0.0,0,0.0,0.0
184,1,1,optimal,0.07729083798018155,0.07729083798018155,0.0,0,0.0,0.0
184,1,2,excessive_persistence,0.07729083798018155,0.07729083798018155,0.0,0,0.0,0.0
184,1,3,excessive_persistence,0.07729083798018155,0.07729083798018155,0.0,0,0.0,0.0
185,1,1,optimal,0.03488759938516175,0.03488759938516175,0.0,0,0.0,0.0
185,1,2,excessive_persistence,0.03488759938516175,0.03488759938516175,0.0,0,0.0,0.0
185,1,3,excessive_persistence,0.03488759938516175,0.03488759938516175,0.0,0,0.0,0.0
186,1,1,optimal,0.20027293717308062,0.20027293717308062,0.0,0,0.0,0.0
186,1,2,excessive_persistence,0.20027293717308062,0.20027293717308062,0.0,0,0.0,0.0
186,1,3,excessive_persistence,0.20027293717308062,0.20027293717308062,0.0,0,0.0,0.0
187,1,1,optimal,0.11146668560090998,0.11146668560090998,0.0,0,0.0,0.0
187,1,2,excessive_persistence,0.11146668560090998,0.11146668560090998,0.0,0,0.0,0.0
187,1,3,excessive_persistence,0.11146668560090998,0.11146668560090998,0.0,0,0.0,0.0
188,1,1,optimal,0.0597303353174127,0.0597303353174127,0.0,0,0.0,0.0
188,1,2,excessive_persistence,0.0597303353174127,0.0597303353174127,0.0,0,0.0,0.0
188,1,3,excessive_persistence,0.0597303353174127,0.0597303353174127,0.0,0,0.0,0.0
189,1,1,optimal,0.027936380824117642,0.027936380824117642,0.0,0,0.0,0.0
189,1,2,excessive_persistence,0.027936380824117642,0.027936380824117642,0.0,0,0.0,0.0
189,1,3,excessive_persistence,0.027936380824117642,0.027936380824117642,0.0,0,0.0,0.0
