condition,true_class,run_index,evidence_time,scheme,candidate_exists,benefit_probability,release_probability,predicted_release,selected_persistence,persistence_distance_1,persistence_distance_2,persistence_distance_3,adopted_event_memory,release_evidence_run,release_count,transition_count,estimated_p_fail_A,estimated_p_fail_C,estimated_p_fail_S,A_mae,C_mae,S_mae,marginal_mae
measurement_noise_0.850,measurement_noise,111,70,adaptive_persistence,True,0.31007658879761046,0.7387390969762594,True,,,,,False,0,0,0,0.22292132877131887,0.7615815567328461,0.061016510998049604,0.0029213287713188707,0.038418443267153934,0.0010165109980496065,0.014118761012174137
measurement_noise_0.850,measurement_noise,111,80,adaptive_persistence,True,0.36929681039249473,0.7803803275818718,True,,,,,False,0,0,0,0.22176838841319096,0.7610149072397472,0.05999729366578296,0.0017683884131909633,0.03898509276025286,2.7063342170410842e-06,0.013585395835886955
measurement_noise_0.850,measurement_noise,111,100,adaptive_persistence,True,0.32002730156507186,0.6968691317589212,True,,,,,False,0,0,0,0.22160581389133005,0.7411637187068665,0.05942730951671487,0.001605813891330049,0.05883628129313356,0.0005726904832851279,0.02033826188924958
measurement_noise_0.850,measurement_noise,112,60,fixed_1,True,0.1991197079225028,0.7826624312760556,True,1,,,,False,0,0,0,0.22331392992232568,0.7611403365833256,0.06148264178035158,0.0033139299223256813,0.03885966341667446,0.0014826417803515818,0.014552078373117242
measurement_noise_0.850,measurement_noise,112,70,fixed_1,True,0.25802811942782233,0.7701247439822055,True,1,,,,False,0,0,0,0.22130070346849384,0.773280182574781,0.06035435566077486,0.0013007034684938412,0.026719817425219006,0.0003543556607748591,0.009458292184829235
measurement_noise_0.850,measurement_noise,112,80,fixed_1,True,0.2754802376270443,0.7454238322672889,True,1,,,,False,0,0,0,0.22106569407911242,0.7618656528635975,0.05989837187414841,0.001065694079112417,0.03813434713640251,0.00010162812585158554,0.013100556447122172
measurement_noise_0.850,measurement_noise,112,100,fixed_1,True,0.3288306818268111,0.6739236814164823,True,1,,,,False,0,0,0,0.2197653125664155,0.7583189032116487,0.05915263504616054,0.00023468743358451283,0.0416810967883513,0.0008473649538394551,0.014254383058591757
measurement_noise_0.850,measurement_noise,112,60,fixed_2,True,0.1991197079225028,0.7826624312760556,True,2,,,,False,0,0,0,0.22331392992232568,0.7611403365833256,0.06148264178035158,0.0033139299223256813,0.03885966341667446,0.0014826417803515818,0.014552078373117242
measurement_noise_0.850,measurement_noise,112,70,fixed_2,True,0.25802811942782233,0.7701247439822055,True,2,,,,False,0,0,0,0.22130070346849384,0.773280182574781,0.06035435566077486,0.0013007034684938412,0.026719817425219006,0.0003543556607748591,0.009458292184829235
measurement_noise_0.850,measurement_noise,112,80,fixed_2,True,0.2754802376270443,0.7454238322672889,True,2,,,,False,0,0,0,0.22106569407911242,0.7618656528635975,0.05989837187414841,0.001065694079112417,0.03813434713640251,0.00010162812585158554,0.013100556447122172
measurement_noise_0.850,measurement_noise,112,100,fixed_2,True,0.3288306818268111,0.6739236814164823,True,2,,,,False,0,0,0,0.2197653125664155,0.7583189032116487,0.05915263504616054,0.00023468743358451283,0.0416810967883513,0.0008473649538394551,0.014254383058591757
measurement_noise_0.850,measurement_noise,112,60,fixed_3,True,0.1991197079225028,0.7826624312760556,True,3,,,,False,0,0,0,0.22331392992232568,0.7611403365833256,0.06148264178035158,0.0033139299223256813,0.03885966341667446,0.0014826417803515818,0.014552078373117242
measurement_noise_0.850,measurement_noise,112,70,fixed_3,True,0.25802811942782233,0.7701247439822055,True,3,,,,False,0,0,0,0.22130070346849384,0.773280182574781,0.06035435566077486,0.0013007034684938412,0.026719817425219006,0.0003543556607748591,0.009458292184829235
measurement_noise_0.850,measurement_noise,112,80,fixed_3,True,0.2754802376270443,0.7454238322672889,True,3,,,,False,0,0,0,0.22106569407911242,0.7618656528635975,0.05989837187414841,0.001065694079112417,0.03813434713640251,0.00010162812585158554,0.013100556447122172
measurement_noise_0.850,measurement_noise,112,100,fixed_3,True,0.3288306818268111,0.6739236814164823,True,3,,,,False,0,0,0,0.2197653125664155,0.7583189032116487,0.05915263504616054,0.00023468743358451283,0.0416810967883513,0.0008473649538394551,0.014254383058591757
measurement_noise_0.850,measurement_noise,112,60,adaptive_persistence,True,0.1991197079225028,0.7826624312760556,True,,,,,False,0,0,0,0.22331392992232568,0.7611403365833256,0.06148264178035158,0.0033139299223256813,0.03885966341667446,0.0014826417803515818,0.014552078373117242
measurement_noise_0.850,measurement_noise,112,70,adaptive_persistence,True,0.25802811942782233,0.7701247439822055,True,,,,,False,0,0,0,0.22130070346849384,0.773280182574781,0.06035435566077486,0.0013007034684938412,0.026719817425219006,0.0003543556607748591,0.009458292184829235
measurement_noise_0.850,measurement_noise,112,80,adaptive_persistence,True,0.2754802376270443,0.7454238322672889,True,,,,,False,0,0,0,0.22106569407911242,0.7618656528635975,0.05989837187414841,0.001065694079112417,0.03813434713640251,0.00010162812585158554,0.013100556447122172
measurement_noise_0.850,measurement_noise,112,100,adaptive_persistence,True,0.3288306818268111,0.6739236814164823,True,,,,,False,0,0,0,0.2197653125664155,0.7583189032116487,0.05915263504616054,0.00023468743358451283,0.0416810967883513,0.0008473649538394551,0.014254383058591757
measurement_noise_0.850,measurement_noise,113,60,fixed_1,False,0.20875807816958802,0.7216864808732412,True,1,,,,False,0,0,0,0.22210812621013737,0.7739160296396886,0.06092199076217089,0.0021081262101373677,0.026083970360311404,0.0009219907621708934,0.009704695777539888
measurement_noise_0.850,measurement_noise,113,70,fixed_1,False,0.19690008533778483,0.6401353454711239,True,1,,,,False,0,0,0,0.22214943285544075,0.7668480983859689,0.06098023740600916,0.0021494328554407527,0.03315190161403114,0.0009802374060091656,0.01209385729182702
measurement_noise_0.850,measurement_noise,113,80,fixed_1,False,0.23054640906911292,0.6216235307426201,True,1,,,,False,0,0,0,0.22169333404157462,0.7569982776036495,0.06058300041419162,0.0016933340415746234,0.04300172239635058,0.0005830004141916256,0.015092685617372278
measurement_noise_0.850,measurement_noise,113,100,fixed_1,True,0.4987537340716991,0.7168657557493415,True,1,,,,False,0,0,0,0.22119504442825488,0.7073873358981073,0.05922245080666807,0.0011950444282548822,0.09261266410189273,0.0007775491933319292,0.031528419241159844
measurement_noise_0.850,measurement_noise,113,60,fixed_2,False,0.20875807816958802,0.7216864808732412,True,2,,,,False,0,0,0,0.22210812621013737,0.7739160296396886,0.06092199076217089,0.0021081262101373677,0.026083970360311404,0.0009219907621708934,0.009704695777539888
measurement_noise_0.850,measurement_noise,113,70,fixed_2,False,0.19690008533778483,0.6401353454711239,True,2,,,,False,0,0,0,0.22214943285544075,0.7668480983859689,0.06098023740600916,0.0021494328554407527,0.03315190161403114,0.0009802374060091656,0.01209385729182702
measurement_noise_0.850,measurement_noise,113,80,fixed_2,False,0.23054640906911292,0.6216235307426201,True,2,,,,False,0,0,0,0.22169333404157462,0.7569982776036495,0.06058300041419162,0.0016933340415746234,0.04300172239635058,0.0005830004141916256,0.015092685617372278
measurement_noise_0.850,measurement_noise,113,100,fixed_2,True,0.4987537340716991,0.7168657557493415,True,2,,,,False,0,0,0,0.22119504442825488,0.7073873358981073,0.05922245080666807,0.0011950444282548822,0.09261266410189273,0.0007775491933319292,0.031528419241159844
measurement_noise_0.850,measurement_noise,113,60,fixed_3,False,0.20875807816958802,0.7216864808732412,True,3,,,,False,0,0,0,0.22210812621013737,0.7739160296396886,0.06092199076217089,0.0021081262101373677,0.026083970360311404,0.0009219907621708934,0.009704695777539888
measurement_noise_0.850,measurement_noise,113,70,fixed_3,False,0.19690008533778483,0.6401353454711239,True,3,,,,False,0,0,0,0.22214943285544075,0.7668480983859689,0.06098023740600916,0.0021494328554407527,0.03315190161403114,0.0009802374060091656,0.01209385729182702
measurement_noise_0.850,measurement_noise,113,80,fixed_3,False,0.23054640906911292,0.6216235307426201,True,3,,,,False,0,0,0,0.22169333404157462,0.7569982776036495,0.06058300041419162,0.0016933340415746234,0.04300172239635058,0.0005830004141916256,0.015092685617372278
measurement_noise_0.850,measurement_noise,113,100,fixed_3,True,0.4987537340716991,0.7168657557493415,True,3,,,,False,0,0,0,0.22119504442825488,0.7073873358981073,0.05922245080666807,0.0011950444282548822,0.09261266410189273,0.0007775491933319292,0.031528419241159844
measurement_noise_0.850,measurement_noise,113,60,adaptive_persistence,False,0.20875807816958802,0.7216864808732412,True,,,,,False,0,0,0,0.22210812621013737,0.7739160296396886,0.06092199076217089,0.0021081262101373677,0.026083970360311404,0.0009219907621708934,0.009704695777539888
measurement_noise_0.850,measurement_noise,113,70,adaptive_persistence,False,0.19690008533778483,0.6401353454711239,True,,,,,False,0,0,0,0.22214943285544075,0.7668480983859689,0.06098023740600916,0.0021494328554407527,0.03315190161403114,0.0009802374060091656,0.01209385729182702
measurement_noise_0.850,measurement_noise,113,80,adaptive_persistence,False,0.23054640906911292,0.6216235307426201,True,,,,,False,0,0,0,0.22169333404157462,0.7569982776036495,0.06058300041419162,0.0016933340415746234,0.04300172239635058,0.0005830004141916256,0.015092685617372278
measurement_noise_0.850,measurement_noise,113,100,adaptive_persistence,True,0.4987537340716991,0.7168657557493415,True,,,,,False,0,0,0,0.22119504442825488,0.7073873358981073,0.05922245080666807,0.0011950444282548822,0.09261266410189273,0.0007775491933319292,0.031528419241159844
measurement_noise_0.850,measurement_noise,114,60,fixed_1,True,0.24298031896969796,0.7761753008106721,True,1,,,,False,0,0,0,0.22529316549616424,0.7405534550082562,0.06333032683238862,0.005293165496164237,0.059446544991743844,0.003330326832388625,0.0226900124400989
measurement_noise_0.850,measurement_noise,114,70,fixed_1,True,0.3058763985567762,0.6883379751554917,True,1,,,,False,0,0,0,0.22455192724110462,0.7285409143667866,0.06366267907398408,0.00455192724110462,0.07145908563321346,0.0036626790739840848,0.026557897316100722
measurement_noise_0.850,measurement_noise,114,80,fixed_1,True,0.4618786839733597,0.780458719194918,True,1,,,,False,0,0,0,0.22051362522976634,0.7688973480363357,0.059852662311660386,0.0005136252297663346,0.03110265196366435,0.00014733768833961186,0.010587871627256766
measurement_noise_0.850,measurement_noise,114,100,fixed_1,True,0.4627608082795295,0.633778521497065,True,1,,,,False,0,0,0,0.2200055913634828,0.7708024016037599,0.059843866989019195,5.59136348279865e-06,0.029197598396240143,0.00015613301098080234,0.009786440923567915
measurement_noise_0.850,measurement_noise,114,60,fixed_2,True,0.24298031896969796,0.7761753008106721,True,2,,,,False,0,0,0,0.22529316549616424,0.7405534550082562,0.06333032683238862,0.005293165496164237,0.059446544991743844,0.003330326832388625,0.0226900124400989
measurement_noise_0.850,measurement_noise,114,70,fixed_2,True,0.3058763985567762,0.6883379751554917,True,2,,,,False,0,0,0,0.22455192724110462,0.7285409143667866,0.06366267907398408,0.00455192724110462,0.07145908563321346,0.0036626790739840848,0.026557897316100722
measurement_noise_0.850,measurement_noise,114,80,fixed_2,True,0.4618786839733597,0.780458719194918,True,2,,,,False,0,0,0,0.22051362522976634,0.7688973480363357,0.059852662311660386,0.0005136252297663346,0.03110265196366435,0.00014733768833961186,0.010587871627256766
measurement_noise_0.850,measurement_noise,114,100,fixed_2,True,0.4627608082795295,0.633778521497065,True,2,,,,False,0,0,0,0.2200055913634828,0.7708024016037599,0.059843866989019195,5.59136348279865e-06,0.029197598396240143,0.00015613301098080234,0.009786440923567915
measurement_noise_0.850,measurement_noise,114,60,fixed_3,True,0.24298031896969796,0.7761753008106721,True,3,,,,False,0,0,0,0.22529316549616424,0.7405534550082562,0.06333032683238862,0.005293165496164237,0.059446544991743844,0.003330326832388625,0.0226900124400989
measurement_noise_0.850,measurement_noise,114,70,fixed_3,True,0.3058763985567762,0.6883379751554917,True,3,,,,False,0,0,0,0.22455192724110462,0.7285409143667866,0.06366267907398408,0.00455192724110462,0.07145908563321346,0.0036626790739840848,0.026557897316100722
measurement_noise_0.850,measurement_noise,114,80,fixed_3,True,0.4618786839733597,0.780458719194918,True,3,,,,False,0,0,0,0.22051362522976634,0.7688973480363357,0.059852662311660386,0.0005136252297663346,0.03110265196366435,0.00014733768833961186,0.010587871627256766
measurement_noise_0.850,measurement_noise,114,100,fixed_3,True,0.4627608082795295,0.633778521497065,True,3,,,,False,0,0,0,0.2200055913634828,0.7708024016037599,0.059843866989019195,5.59136348279865e-06,0.029197598396240143,0.00015613301098080234,0.009786440923567915
measurement_noise_0.850,measurement_noise,114,60,adaptive_persistence,True,0.24298031896969796,0.7761753008106721,True,,,,,False,0,0,0,0.22529316549616424,0.7405534550082562,0.06333032683238862,0.005293165496164237,0.059446544991743844,0.003330326832388625,0.0226900124400989
measurement_noise_0.850,measurement_noise,114,70,adaptive_persistence,True,0.3058763985567762,0.6883379751554917,True,,,,,False,0,0,0,0.22455192724110462,0.7285409143667866,0.06366267907398408,0.00455192724110462,0.07145908563321346,0.0036626790739840848,0.026557897316100722
measurement_noise_0.850,measurement_noise,114,80,adaptive_persistence,True,0.4618786839733597,0.780458719194918,True,,,,,False,0,0,0,0.22051362522976634,0.7688973480363357,0.059852662311660386,0.0005136252297663346,0.03110265196366435,0.00014733768833961186,0.010587871627256766
measurement_noise_0.850,measurement_noise,114,100,adaptive_persistence,True,0.4627608082795295,0.633778521497065,True,,,,,False,0,0,0,0.2200055913634828,0.7708024016037599,0.059843866989019195,5.59136348279865e-06,0.029197598396240143,0.00015613301098080234,0.009786440923567915
measurement_noise_0.850,measurement_noise,115,60,fixed_1,True,0.17592030899972017,0.7286277869606408,True,1,,,,False,0,0,0,0.23081100476608923,0.7102478809304932,0.06590656579664089,0.010811004766089233,0.08975211906950686,0.005906565796640895,0.035489896544079
measurement_noise_0.850,measurement_noise,115,70,fixed_1,True,0.2216623470875884,0.7555910780035495,True,1,,,,False,0,0,0,0.23066475717739707,0.6999496397148749,0.0641464919479499,0.010664757177397066,0.10005036028512515,0.004146491947949901,0.03828720313682404
measurement_noise_0.850,measurement_noise,115,80,fixed_1,True,0.23246002728414195,0.7253291702742699,True,1,,,,False,0,0,0,0.226282906683904,0.7131064408773627,0.061920220421122246,0.006282906683903994,0.0868935591226373,0.0019202204211222484,0.03169889540922118
measurement_noise_0.850,measurement_noise,115,100,fixed_1,True,0.29118817852042267,0.6612891173977193,True,1,,,,False,0,0,0,0.22633619629697121,0.6921079218804195,0.061218273354974324,0.006336196296971214,0.10789207811958057,0.0012182733549743266,0.0384821825905087
measurement_noise_0.850,measurement_noise,115,60,fixed_2,True,0.17592030899972017,0.7286277869606408,True,2,,,,False,0,0,0,0.23081100476608923,0.7102478809304932,0.06590656579664089,0.010811004766089233,0.08975211906950686,0.005906565796640895,0.035489896544079
measurement_noise_0.850,measurement_noise,115,70,fixed_2,True,0.2216623470875884,0.7555910780035495,True,2,,,,False,0,0,0,0.23066475717739707,0.6999496397148749,0.0641464919479499,0.010664757177397066,0.10005036028512515,0.004146491947949901,0.03828720313682404
measurement_noise_0.850,measurement_noise,115,80,fixed_2,True,0.23246002728414195,0.7253291702742699,True,2,,,,False,0,0,0,0.226282906683904,0.7131064408773627,0.061920220421122246,0.006282906683903994,0.0868935591226373,0.0019202204211222484,0.03169889540922118
measurement_noise_0.850,measurement_noise,115,100,fixed_2,True,0.29118817852042267,0.6612891173977193,True,2,,,,False,0,0,0,0.22633619629697121,0.6921079218804195,0.061218273354974324,0.006336196296971214,0.10789207811958057,0.0012182733549743266,0.0384821825905087
measurement_noise_0.850,measurement_noise,115,60,fixed_3,True,0.17592030899972017,0.7286277869606408,True,3,,,,False,0,0,0,0.23081100476608923,0.7102478809304932,0.06590656579664089,0.010811004766089233,0.08975211906950686,0.005906565796640895,0.035489896544079
measurement_noise_0.850,measurement_noise,115,70,fixed_3,True,0.2216623470875884,0.7555910780035495,True,3,,,,False,0,0,0,0.23066475717739707,0.6999496397148749,0.0641464919479499,0.010664757177397066,0.10005036028512515,0.004146491947949901,0.03828720313682404
measurement_noise_0.850,measurement_noise,115,80,fixed_3,True,0.23246002728414195,0.7253291702742699,True,3,,,,False,0,0,0,0.226282906683904,0.7131064408773627,0.061920220421122246,0.006282906683903994,0.0868935591226373,0.0019202204211222484,0.03169889540922118
measurement_noise_0.850,measurement_noise,115,100,fixed_3,True,0.29118817852042267,0.6612891173977193,True,3,,,,False,0,0,0,0.22633619629697121,0.6921079218804195,0.061218273354974324,0.006336196296971214,0.10789207811958057,0.0012182733549743266,0.0384821825905087
measurement_noise_0.850,measurement_noise,115,60,adaptive_persistence,True,0.17592030899972017,0.7286277869606408,True,,,,,False,0,0,0,0.23081100476608923,0.7102478809304932,0.06590656579664089,0.010811004766089233,0.08975211906950686,0.005906565796640895,0.035489896544079
measurement_noise_0.850,measurement_noise,115,70,adaptive_persistence,True,0.2216623470875884,0.7555910780035495,True,,,,,False,0,0,0,0.23066475717739707,0.6999496397148749,0.0641464919479499,0.010664757177397066,0.10005036028512515,0.004146491947949901,0.03828720313682404
measurement_noise_0.850,measurement_noise,115,80,adaptive_persistence,True,0.23246002728414195,0.7253291702742699,True,,,,,False,0,0,0,0.226282906683904,0.7131064408773627,0.061920220421122246,0.006282906683903994,0.0868935591226373,0.0019202204211222484,0.03169889540922118
measurement_noise_0.850,measurement_noise,115,100,adaptive_persistence,True,0.29118817852042267,0.6612891173977193,True,,,,,False,0,0,0,0.22633619629697121,0.6921079218804195,0.061218273354974324,0.006336196296971214,0.10789207811958057,0.0012182733549743266,0.0384821825905087
measurement_noise_0.850,measurement_noise,116,60,fixed_1,True,0.2531238591593767,0.8067573794248272,True,1,,,,False,0,0,0,0.2207836278715401,0.7661616676973342,0.05981197233090036,0.000783627871540099,0.03383833230266586,0.00018802766909963714,0.011603329281101867
measurement_noise_0.850,measurement_noise,116,70,fixed_1,True,0.3068022411715722,0.7973507841687776,True,1,,,,False,0,0,0,0.2205247936172284,0.7682670688072529,0.05982817199258467,0.0005247936172284029,0.031732931192747116,0.0001718280074153311,0.010809850939130283
measurement_noise_0.850,measurement_noise,116,80,fixed_1,True,0.3769581199561189,0.7241657205366229,True,1,,,,False,0,0,0,0.21984647534197457,0.746353836973715,0.05969960206350098,0.00015352465802542792,0.053646163026285,0.0003003979364990181,0.01803336187360315
measurement_noise_0.850,measurement_noise,116,100,fixed_1,True,0.40630327702871355,0.6158721391846126,True,1,,,,False,0,0,0,0.2192154698734753,0.761409503438359,0.05996543428266965,0.0007845301265247129,0.03859049656164104,3.456571733034819e-05,0.013136530801832033
measurement_noise_0.850,measurement_noise,116,60,fixed_2,True,0.2531238591593767,0.8067573794248272,True,2,,,,False,0,0,0,0.2207836278715401,0.7661616676973342,0.05981197233090036,0.000783627871540099,0.03383833230266586,0.00018802766909963714,0.011603329281101867
measurement_noise_0.850,measurement_noise,116,70,fixed_2,True,0.3068022411715722,0.7973507841687776,True,2,,,,False,0,0,0,0.2205247936172284,0.7682670688072529,0.05982817199258467,0.0005247936172284029,0.031732931192747116,0.0001718280074153311,0.010809850939130283
measurement_noise_0.850,measurement_noise,116,80,fixed_2,True,0.3769581199561189,0.7241657205366229,True,2,,,,False,0,0,0,0.21984647534197457,0.746353836973715,0.05969960206350098,0.00015352465802542792,0.053646163026285,0.0003003979364990181,0.01803336187360315
measurement_noise_0.850,measurement_noise,116,100,fixed_2,True,0.40630327702871355,0.6158721391846126,True,2,,,,False,0,0,0,0.2192154698734753,0.761409503438359,0.05996543428266965,0.0007845301265247129,0.03859049656164104,3.456571733034819e-05,0.013136530801832033
measurement_noise_0.850,measurement_noise,116,60,fixed_3,True,0.2531238591593767,0.8067573794248272,True,3,,,,False,0,0,0,0.2207836278715401,0.7661616676973342,0.05981197233090036,0.000783627871540099,0.03383833230266586,0.00018802766909963714,0.011603329281101867
measurement_noise_0.850,measurement_noise,116,70,fixed_3,True,0.3068022411715722,0.7973507841687776,True,3,,,,False,0,0,0,0.2205247936172284,0.7682670688072529,0.05982817199258467,0.0005247936172284029,0.031732931192747116,0.0001718280074153311,0.010809850939130283
measurement_noise_0.850,measurement_noise,116,80,fixed_3,True,0.3769581199561189,0.7241657205366229,True,3,,,,False,0,0,0,0.21984647534197457,0.746353836973715,0.05969960206350098,0.00015352465802542792,0.053646163026285,0.0003003979364990181,0.01803336187360315
measurement_noise_0.850,measurement_noise,116,100,fixed_3,True,0.40630327702871355,0.6158721391846126,True,3,,,,False,0,0,0,0.2192154698734753,0.761409503438359,0.05996543428266965,0.0007845301265247129,0.03859049656164104,3.456571733034819e-05,0.013136530801832033
measurement_noise_0.850,measurement_noise,116,60,adaptive_persistence,True,0.2531238591593767,0.8067573794248272,True,,,,,False,0,0,0,0.2207836278715401,0.7661616676973342,0.05981197233090036,0.000783627871540099,0.03383833230266586,0.00018802766909963714,0.011603329281101867
measurement_noise_0.850,measurement_noise,116,70,adaptive_persistence,True,0.3068022411715722,0.7973507841687776,True,,,,,False,0,0,0,0.2205247936172284,0.7682670688072529,0.05982817199258467,0.0005247936172284029,0.031732931192747116,0.0001718280074153311,0.010809850939130283
measurement_noise_0.850,measurement_noise,116,80,adaptive_persistence,True,0.3769581199561189,0.7241657205366229,True,,,,,False,0,0,0,0.21984647534197457,0.746353836973715,0.05969960206350098,0.00015352465802542792,0.053646163026285,0.0003003979364990181,0.01803336187360315
measurement_noise_0.850,measurement_noise,116,100,adaptive_persistence,True,0.40630327702871355,0.6158721391846126,True,,,,,False,0,0,0,0.2192154698734753,0.761409503438359,0.05996543428266965,0.0007845301265247129,0.03859049656164104,3.456571733034819e-05,0.013136530801832033
measurement_noise_0.850,measurement_noise,117,60,fixed_1,True,0.3155107530757516,0.7653499415081151,True,1,,,,False,0,0,0,0.2287058918258469,0.7220926299197229,0.06400869308875408,0.008705891825846912,0.07790737008027715,0.004008693088754081,0.030207318331626046
measurement_noise_0.850,measurement_noise,117,70,fixed_1,True,0.38483380198892636,0.7396798516048253,True,1,,,,False,0,0,0,0.226425063516664,0.720375140101965,0.06270247688566279,0.006425063516663998,0.07962485989803503,0.0027024768856627884,0.029584133433453938
measurement_noise_0.850,measurement_noise,117,80,fixed_1,True,0.4120589749833916,0.5737354948775665,True,1,,,,False,0,0,0,0.22409074969825352,0.7228563781904483,0.06210375528941961,0.004090749698253515,0.0771436218095517,0.002103755289419612,0.02777937559907494
measurement_noise_0.850,measurement_noise,117,100,fixed_1,True,0.4300477160652776,0.5831848901658919,True,1,,,,False,0,0,0,0.22224246233917982,0.728008508905127,0.06040216035081064,0.0022424623391798237,0.07199149109487302,0.00040216035081064305,0.024878704594954493
measurement_noise_0.850,measurement_noise,117,60,fixed_2,True,0.3155107530757516,0.7653499415081151,True,2,,,,False,0,0,0,0.2287058918258469,0.7220926299197229,0.06400869308875408,0.008705891825846912,0.07790737008027715,0.004008693088754081,0.030207318331626046
measurement_noise_0.850,measurement_noise,117,70,fixed_2,True,0.38483380198892636,0.7396798516048253,True,2,,,,False,0,0,0,0.226425063516664,0.720375140101965,0.06270247688566279,0.006425063516663998,0.07962485989803503,0.0027024768856627884,0.029584133433453938
measurement_noise_0.850,measurement_noise,117,80,fixed_2,True,0.4120589749833916,0.5737354948775665,True,2,,,,False,0,0,0,0.22409074969825352,0.7228563781904483,0.06210375528941961,0.004090749698253515,0.0771436218095517,0.002103755289419612,0.02777937559907494
measurement_noise_0.850,measurement_noise,117,100,fixed_2,True,0.4300477160652776,0.5831848901658919,True,2,,,,False,0,0,0,0.22224246233917982,0.728008508905127,0.06040216035081064,0.0022424623391798237,0.07199149109487302,0.00040216035081064305,0.024878704594954493
measurement_noise_0.850,measurement_noise,117,60,fixed_3,True,0.3155107530757516,0.7653499415081151,True,3,,,,False,0,0,0,0.2287058918258469,0.7220926299197229,0.06400869308875408,0.008705891825846912,0.07790737008027715,0.004008693088754081,0.030207318331626046
measurement_noise_0.850,measurement_noise,117,70,fixed_3,True,0.38483380198892636,0.7396798516048253,True,3,,,,False,0,0,0,0.226425063516664,0.720375140101965,0.06270247688566279,0.006425063516663998,0.07962485989803503,0.0027024768856627884,0.029584133433453938
measurement_noise_0.850,measurement_noise,117,80,fixed_3,True,0.4120589749833916,0.5737354948775665,True,3,,,,False,0,0,0,0.22409074969825352,0.7228563781904483,0.06210375528941961,0.004090749698253515,0.0771436218095517,0.002103755289419612,0.02777937559907494
measurement_noise_0.850,measurement_noise,117,100,fixed_3,True,0.4300477160652776,0.5831848901658919,True,3,,,,False,0,0,0,0.22224246233917982,0.728008508905127,0.06040216035081064,0.0022424623391798237,0.07199149109487302,0.00040216035081064305,0.024878704594954493
measurement_noise_0.850,measurement_noise,117,60,adaptive_persistence,True,0.3155107530757516,0.7653499415081151,True,,,,,False,0,0,0,0.2287058918258469,0.7220926299197229,0.06400869308875408,0.008705891825846912,0.07790737008027715,0.004008693088754081,0.030207318331626046
measurement_noise_0.850,measurement_noise,117,70,adaptive_persistence,True,0.38483380198892636,0.7396798516048253,True,,,,,False,0,0,0,0.226425063516664,0.720375140101965,0.06270247688566279,0.006425063516663998,0.07962485989803503,0.0027024768856627884,0.029584133433453938
measurement_noise_0.850,measurement_noise,117,80,adaptive_persistence,True,0.4120589749833916,0.5737354948775665,True,,,,,False,0,0,0,0.22409074969825352,0.7228563781904483,0.06210375528941961,0.004090749698253515,0.0771436218095517,0.002103755289419612,0.02777937559907494
measurement_noise_0.850,measurement_noise,117,100,adaptive_persistence,True,0.4300477160652776,0.5831848901658919,True,,,,,False,0,0,0,0.22224246233917982,0.728008508905127,0.06040216035081064,0.0022424623391798237,0.07199149109487302,0.00040216035081064305,0.024878704594954493
measurement_noise_0.850,measurement_noise,118,60,fixed_1,True,0.7978426971686671,0.44842278439332034,False,1,,,,True,0,0,1,0.19537074563514994,0.5215206795585033,0.06250087739322785,0.024629254364850056,0.2784793204414967,0.0025008773932278516,0.1018698173998582
measurement_noise_0.850,measurement_noise,118,70,fixed_1,True,0.6874747426729996,0.4657650557067171,False,1,,,,True,0,0,1,0.15830686318566495,0.5476847218164793,0.03912078615640838,0.06169313681433505,0.25231527818352073,0.02087921384359162,0.1116292096138158
measurement_noise_0.850,measurement_noise,118,80,fixed_1,True,0.6534086135744325,0.4675860424885383,False,1,,,,True,0,0,1,0.1434001587352007,0.5532939656698507,0.031999356746554464,0.0765998412647993,0.24670603433014937,0.028000643253445534,0.11710217294946473
measurement_noise_0.850,measurement_noise,118,100,fixed_1,True,0.639571104738856,0.44675565148416596,False,1,,,,True,0,0,1,0.15107241075030547,0.5521727327506566,0.03726614926091229,0.06892758924969453,0.24782726724934345,0.022733850739087708,0.11316290241270856
measurement_noise_0.850,measurement_noise,118,60,fixed_2,True,0.7978426971686671,0.44842278439332034,False,2,,,,True,0,0,1,0.19537074563514994,0.5215206795585033,0.06250087739322785,0.024629254364850056,0.2784793204414967,0.0025008773932278516,0.1018698173998582
measurement_noise_0.850,measurement_noise,118,70,fixed_2,True,0.6874747426729996,0.4657650557067171,False,2,,,,True,0,0,1,0.15830686318566495,0.5476847218164793,0.03912078615640838,0.06169313681433505,0.25231527818352073,0.02087921384359162,0.1116292096138158
measurement_noise_0.850,measurement_noise,118,80,fixed_2,True,0.6534086135744325,0.4675860424885383,False,2,,,,True,0,0,1,0.1434001587352007,0.5532939656698507,0.031999356746554464,0.0765998412647993,0.24670603433014937,0.028000643253445534,0.11710217294946473
measurement_noise_0.850,measurement_noise,118,100,fixed_2,True,0.639571104738856,0.44675565148416596,False,2,,,,True,0,0,1,0.15107241075030547,0.5521727327506566,0.03726614926091229,0.06892758924969453,0.24782726724934345,0.022733850739087708,0.11316290241270856
measurement_noise_0.850,measurement_noise,118,60,fixed_3,True,0.7978426971686671,0.44842278439332034,False,3,,,,True,0,0,1,0.19537074563514994,0.5215206795585033,0.06250087739322785,0.024629254364850056,0.2784793204414967,0.0025008773932278516,0.1018698173998582
