condition,true_class,seed,policy,classification_correct,classification_margin,failure_mode,adaptation_scale,uncertainty_scale,abstain,incorrect_commitment_cost,unnecessary_abstention_cost,adaptation_exposure,uncertainty_cost,severe_failure_penalty,total_policy_cost
measurement_noise_boundary,measurement_noise,34056,generic_uncertainty,True,0.7249156668576708,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34056,failure_aware,True,0.7249156668576708,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34057,baseline,True,0.2079616256510366,C,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34057,generic_uncertainty,True,0.2079616256510366,C,0.25,1.5,True,0.0,0.25,0.0,0.05,0.0,0.3
measurement_noise_boundary,measurement_noise,34057,failure_aware,True,0.2079616256510366,C,0.5,1.15,True,0.0,0.25,0.0,0.014999999999999993,0.0,0.265
measurement_noise_boundary,measurement_noise,34058,baseline,True,0.6053752137377213,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34058,generic_uncertainty,True,0.6053752137377213,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34058,failure_aware,True,0.6053752137377213,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34059,baseline,True,0.907533862160455,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34059,generic_uncertainty,True,0.907533862160455,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34059,failure_aware,True,0.907533862160455,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34060,baseline,True,0.713723413522728,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34060,generic_uncertainty,True,0.713723413522728,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34060,failure_aware,True,0.713723413522728,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34061,baseline,True,0.538040262421881,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34061,generic_uncertainty,True,0.538040262421881,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34061,failure_aware,True,0.538040262421881,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34062,baseline,True,0.44520393425810645,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34062,generic_uncertainty,True,0.44520393425810645,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34062,failure_aware,True,0.44520393425810645,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34063,baseline,True,0.6727527760327414,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34063,generic_uncertainty,True,0.6727527760327414,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34063,failure_aware,True,0.6727527760327414,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34064,baseline,True,0.5832095977674314,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34064,generic_uncertainty,True,0.5832095977674314,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34064,failure_aware,True,0.5832095977674314,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34065,baseline,True,0.7744983892183825,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34065,generic_uncertainty,True,0.7744983892183825,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34065,failure_aware,True,0.7744983892183825,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34066,baseline,True,0.5816004513270272,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34066,generic_uncertainty,True,0.5816004513270272,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34066,failure_aware,True,0.5816004513270272,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34067,baseline,True,0.5012982860921408,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34067,generic_uncertainty,True,0.5012982860921408,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34067,failure_aware,True,0.5012982860921408,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34068,baseline,True,0.7429474529973964,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34068,generic_uncertainty,True,0.7429474529973964,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34068,failure_aware,True,0.7429474529973964,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34069,baseline,True,0.13754594963483646,C,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34069,generic_uncertainty,True,0.13754594963483646,C,0.25,1.5,True,0.0,0.25,0.0,0.05,0.0,0.3
measurement_noise_boundary,measurement_noise,34069,failure_aware,True,0.13754594963483646,C,0.5,1.15,True,0.0,0.25,0.0,0.014999999999999993,0.0,0.265
measurement_noise_boundary,measurement_noise,34070,baseline,True,0.2344940691414571,C,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34070,generic_uncertainty,True,0.2344940691414571,C,0.25,1.5,True,0.0,0.25,0.0,0.05,0.0,0.3
measurement_noise_boundary,measurement_noise,34070,failure_aware,True,0.2344940691414571,C,0.5,1.15,True,0.0,0.25,0.0,0.014999999999999993,0.0,0.265
measurement_noise_boundary,measurement_noise,34071,baseline,True,0.3694754226831236,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34071,generic_uncertainty,True,0.3694754226831236,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34071,failure_aware,True,0.3694754226831236,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34072,baseline,True,0.37415886426827294,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34072,generic_uncertainty,True,0.37415886426827294,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34072,failure_aware,True,0.37415886426827294,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34073,baseline,True,0.29318525203630585,C,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34073,generic_uncertainty,True,0.29318525203630585,C,0.25,1.5,True,0.0,0.25,0.0,0.05,0.0,0.3
measurement_noise_boundary,measurement_noise,34073,failure_aware,True,0.29318525203630585,C,0.5,1.15,True,0.0,0.25,0.0,0.014999999999999993,0.0,0.265
measurement_noise_boundary,measurement_noise,34074,baseline,True,0.14857306399564563,C,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34074,generic_uncertainty,True,0.14857306399564563,C,0.25,1.5,True,0.0,0.25,0.0,0.05,0.0,0.3
measurement_noise_boundary,measurement_noise,34074,failure_aware,True,0.14857306399564563,C,0.5,1.15,True,0.0,0.25,0.0,0.014999999999999993,0.0,0.265
measurement_noise_boundary,measurement_noise,34075,baseline,True,0.6025877237585859,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34075,generic_uncertainty,True,0.6025877237585859,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34075,failure_aware,True,0.6025877237585859,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34076,baseline,True,0.36962170519083504,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34076,generic_uncertainty,True,0.36962170519083504,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34076,failure_aware,True,0.36962170519083504,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34077,baseline,True,0.2207276394002916,C,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34077,generic_uncertainty,True,0.2207276394002916,C,0.25,1.5,True,0.0,0.25,0.0,0.05,0.0,0.3
measurement_noise_boundary,measurement_noise,34077,failure_aware,True,0.2207276394002916,C,0.5,1.15,True,0.0,0.25,0.0,0.014999999999999993,0.0,0.265
measurement_noise_boundary,measurement_noise,34078,baseline,True,0.16347958239964444,C,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34078,generic_uncertainty,True,0.16347958239964444,C,0.25,1.5,True,0.0,0.25,0.0,0.05,0.0,0.3
measurement_noise_boundary,measurement_noise,34078,failure_aware,True,0.16347958239964444,C,0.5,1.15,True,0.0,0.25,0.0,0.014999999999999993,0.0,0.265
measurement_noise_boundary,measurement_noise,34079,baseline,True,0.3930636380721897,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34079,generic_uncertainty,True,0.3930636380721897,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34079,failure_aware,True,0.3930636380721897,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34080,baseline,False,0.1314239174439057,A_C,1.0,1.0,False,1.0,0.0,1.0,0.0,0.5,2.5
measurement_noise_boundary,measurement_noise,34080,generic_uncertainty,False,0.1314239174439057,A_C,0.25,1.5,True,0.0,0.0,0.25,0.05,0.0,0.3
measurement_noise_boundary,measurement_noise,34080,failure_aware,False,0.1314239174439057,A_C,0.1,2.0,True,0.0,0.0,0.1,0.1,0.0,0.2
measurement_noise_boundary,measurement_noise,34081,baseline,True,0.36942880673628486,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34081,generic_uncertainty,True,0.36942880673628486,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34081,failure_aware,True,0.36942880673628486,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34082,baseline,True,0.5851276676586934,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34082,generic_uncertainty,True,0.5851276676586934,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34082,failure_aware,True,0.5851276676586934,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34083,baseline,True,0.6210172840730028,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34083,generic_uncertainty,True,0.6210172840730028,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34083,failure_aware,True,0.6210172840730028,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34084,baseline,True,0.9512529347973766,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34084,generic_uncertainty,True,0.9512529347973766,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34084,failure_aware,True,0.9512529347973766,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34085,baseline,True,0.976299018590612,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34085,generic_uncertainty,True,0.976299018590612,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34085,failure_aware,True,0.976299018590612,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34086,baseline,True,0.7763671575669236,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34086,generic_uncertainty,True,0.7763671575669236,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34086,failure_aware,True,0.7763671575669236,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34087,baseline,False,0.21318611157498524,A_C,1.0,1.0,False,1.0,0.0,1.0,0.0,0.5,2.5
measurement_noise_boundary,measurement_noise,34087,generic_uncertainty,False,0.21318611157498524,A_C,0.25,1.5,True,0.0,0.0,0.25,0.05,0.0,0.3
measurement_noise_boundary,measurement_noise,34087,failure_aware,False,0.21318611157498524,A_C,0.1,2.0,True,0.0,0.0,0.1,0.1,0.0,0.2
measurement_noise_boundary,measurement_noise,34088,baseline,True,0.33901675466906045,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34088,generic_uncertainty,True,0.33901675466906045,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34088,failure_aware,True,0.33901675466906045,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34089,baseline,False,0.12822922084886712,A_C,1.0,1.0,False,1.0,0.0,1.0,0.0,0.5,2.5
measurement_noise_boundary,measurement_noise,34089,generic_uncertainty,False,0.12822922084886712,A_C,0.25,1.5,True,0.0,0.0,0.25,0.05,0.0,0.3
measurement_noise_boundary,measurement_noise,34089,failure_aware,False,0.12822922084886712,A_C,0.1,2.0,True,0.0,0.0,0.1,0.1,0.0,0.2
measurement_noise_boundary,measurement_noise,34090,baseline,True,0.42416147076205357,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34090,generic_uncertainty,True,0.42416147076205357,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34090,failure_aware,True,0.42416147076205357,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34091,baseline,False,0.2499410343608901,A_C,1.0,1.0,False,1.0,0.0,1.0,0.0,0.5,2.5
measurement_noise_boundary,measurement_noise,34091,generic_uncertainty,False,0.2499410343608901,A_C,0.25,1.5,True,0.0,0.0,0.25,0.05,0.0,0.3
measurement_noise_boundary,measurement_noise,34091,failure_aware,False,0.2499410343608901,A_C,0.1,2.0,True,0.0,0.0,0.1,0.1,0.0,0.2
measurement_noise_boundary,measurement_noise,34092,baseline,False,0.13018679867107924,A_C,1.0,1.0,False,1.0,0.0,1.0,0.0,0.5,2.5
measurement_noise_boundary,measurement_noise,34092,generic_uncertainty,False,0.13018679867107924,A_C,0.25,1.5,True,0.0,0.0,0.25,0.05,0.0,0.3
measurement_noise_boundary,measurement_noise,34092,failure_aware,False,0.13018679867107924,A_C,0.1,2.0,True,0.0,0.0,0.1,0.1,0.0,0.2
measurement_noise_boundary,measurement_noise,34093,baseline,True,0.460478233748983,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34093,generic_uncertainty,True,0.460478233748983,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34093,failure_aware,True,0.460478233748983,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34094,baseline,True,0.7121366145650442,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34094,generic_uncertainty,True,0.7121366145650442,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34094,failure_aware,True,0.7121366145650442,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34095,baseline,True,0.8266768155724303,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34095,generic_uncertainty,True,0.8266768155724303,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34095,failure_aware,True,0.8266768155724303,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34096,baseline,True,0.3814126465122496,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34096,generic_uncertainty,True,0.3814126465122496,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34096,failure_aware,True,0.3814126465122496,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34097,baseline,True,0.5643084122748995,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34097,generic_uncertainty,True,0.5643084122748995,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34097,failure_aware,True,0.5643084122748995,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34098,baseline,False,0.04779672589339756,A_C,1.0,1.0,False,1.0,0.0,1.0,0.0,0.5,2.5
measurement_noise_boundary,measurement_noise,34098,generic_uncertainty,False,0.04779672589339756,A_C,0.25,1.5,True,0.0,0.0,0.25,0.05,0.0,0.3
measurement_noise_boundary,measurement_noise,34098,failure_aware,False,0.04779672589339756,A_C,0.1,2.0,True,0.0,0.0,0.1,0.1,0.0,0.2
measurement_noise_boundary,measurement_noise,34099,baseline,True,0.15782456207858986,C,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
measurement_noise_boundary,measurement_noise,34099,generic_uncertainty,True,0.15782456207858986,C,0.25,1.5,True,0.0,0.25,0.0,0.05,0.0,0.3
measurement_noise_boundary,measurement_noise,34099,failure_aware,True,0.15782456207858986,C,0.5,1.15,True,0.0,0.25,0.0,0.014999999999999993,0.0,0.265
process_disturbance_boundary,process_disturbance,34100,baseline,True,2.4974484139676654,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34100,generic_uncertainty,True,2.4974484139676654,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34100,failure_aware,True,2.4974484139676654,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34101,baseline,True,0.5540417074477308,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34101,generic_uncertainty,True,0.5540417074477308,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34101,failure_aware,True,0.5540417074477308,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34102,baseline,False,0.7335710410087449,A_S,1.0,1.0,False,1.0,0.0,1.0,0.0,0.5,2.5
process_disturbance_boundary,process_disturbance,34102,generic_uncertainty,False,0.7335710410087449,A_S,0.25,1.5,True,0.0,0.0,0.25,0.05,0.0,0.3
process_disturbance_boundary,process_disturbance,34102,failure_aware,False,0.7335710410087449,A_S,0.1,2.0,True,0.0,0.0,0.1,0.1,0.0,0.2
process_disturbance_boundary,process_disturbance,34103,baseline,True,0.2628192682061207,C,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34103,generic_uncertainty,True,0.2628192682061207,C,0.25,1.5,True,0.0,0.25,0.0,0.05,0.0,0.3
process_disturbance_boundary,process_disturbance,34103,failure_aware,True,0.2628192682061207,C,0.5,1.15,True,0.0,0.25,0.0,0.014999999999999993,0.0,0.265
process_disturbance_boundary,process_disturbance,34104,baseline,True,4.223102574387198,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34104,generic_uncertainty,True,4.223102574387198,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34104,failure_aware,True,4.223102574387198,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34105,baseline,True,0.935021070454396,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34105,generic_uncertainty,True,0.935021070454396,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34105,failure_aware,True,0.935021070454396,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34106,baseline,True,1.3795613862856646,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34106,generic_uncertainty,True,1.3795613862856646,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34106,failure_aware,True,1.3795613862856646,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34107,baseline,True,0.6269997971124635,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34107,generic_uncertainty,True,0.6269997971124635,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34107,failure_aware,True,0.6269997971124635,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34108,baseline,False,0.14577964702016866,A_C,1.0,1.0,False,1.0,0.0,1.0,0.0,0.5,2.5
process_disturbance_boundary,process_disturbance,34108,generic_uncertainty,False,0.14577964702016866,A_C,0.25,1.5,True,0.0,0.0,0.25,0.05,0.0,0.3
process_disturbance_boundary,process_disturbance,34108,failure_aware,False,0.14577964702016866,A_C,0.1,2.0,True,0.0,0.0,0.1,0.1,0.0,0.2
process_disturbance_boundary,process_disturbance,34109,baseline,True,1.7253348982658792,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34109,generic_uncertainty,True,1.7253348982658792,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34109,failure_aware,True,1.7253348982658792,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34110,baseline,True,2.1151915207990797,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34110,generic_uncertainty,True,2.1151915207990797,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34110,failure_aware,True,2.1151915207990797,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34111,baseline,True,1.5245737474109924,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34111,generic_uncertainty,True,1.5245737474109924,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34111,failure_aware,True,1.5245737474109924,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34112,baseline,True,2.016285214235635,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34112,generic_uncertainty,True,2.016285214235635,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34112,failure_aware,True,2.016285214235635,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34113,baseline,True,0.44520682921550314,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34113,generic_uncertainty,True,0.44520682921550314,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34113,failure_aware,True,0.44520682921550314,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34114,baseline,True,4.104266540998827,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34114,generic_uncertainty,True,4.104266540998827,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34114,failure_aware,True,4.104266540998827,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34115,baseline,True,0.8297230089333225,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34115,generic_uncertainty,True,0.8297230089333225,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34115,failure_aware,True,0.8297230089333225,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34116,baseline,True,1.2341568433714962,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34116,generic_uncertainty,True,1.2341568433714962,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34116,failure_aware,True,1.2341568433714962,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34117,baseline,True,0.20044348269161955,C,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34117,generic_uncertainty,True,0.20044348269161955,C,0.25,1.5,True,0.0,0.25,0.0,0.05,0.0,0.3
