generation_seed,test_index,primary_action,baseline_action,unconditional_action,hierarchical_action,true_responsive_action,baseline_expansion,baseline_outcome,state_harmful_probability,support_distance_baseline_action,unconditional_veto,hierarchical_veto,hierarchical_support_condition,current_mismatch_indicator,anchor_age,trigger_score,safety_score_baseline_action,downside_score_baseline_action,baseline_regret,unconditional_regret,hierarchical_regret
44036,46,1,1,1,1,1,0,none,0.45079277322658673,1.6188337111695332,0,0,0,0.01837793865890355,12.0,6.337855453748655,0.9940451388888889,0.0,0.0,0.0,0.0
44036,47,1,1,1,1,1,0,none,0.3389747633563465,1.386243840222193,0,0,0,0.03373340765553464,22.0,6.337855453748655,0.9811319895382395,0.0,0.0,0.0,0.0
44036,48,1,1,1,1,1,0,none,0.47154424612867685,1.5081469493082231,0,0,0,0.3445221928793065,32.0,6.337855453748655,0.9592743957431457,0.0,0.0,0.0,0.0
44036,49,1,1,1,1,1,0,none,0.21743040202100775,1.570465750775071,0,0,0,0.3100614939622194,52.0,6.337855453748655,0.9898219696969699,0.0,0.0,0.0,0.0
44036,50,1,1,1,1,1,0,none,0.7891725135167798,1.9405307038347324,0,0,0,0.3404198914672483,10.0,5.307625746477998,0.9090010822510822,0.01769144732818838,0.0011223642805562872,0.0011223642805562872,0.0011223642805562872
44036,51,1,1,1,1,1,0,none,0.316151539490939,2.355162286049294,0,0,1,0.03925734127395693,30.0,5.307625746477998,0.6569181790431791,0.00048124493264016207,0.0011223642805562872,0.0011223642805562872,0.0011223642805562872
44036,52,1,1,1,1,1,0,none,0.6424125163067348,2.2375875780034775,0,0,1,0.4438121586849455,10.0,9.108921018534954,0.6083186917249415,0.00023396440871529088,0.0,0.0,0.0
44036,53,1,1,1,1,1,0,none,0.16374177308079332,1.9517971649543604,0,0,0,0.10658622892901495,30.0,9.108921018534954,0.9969166666666667,0.0,0.0,0.0,0.0
44036,54,1,1,1,1,1,0,none,0.20743142462222083,2.0335846451776343,0,0,1,0.012900906530676133,9.0,10.795117494348787,0.4384070755633255,0.002275224399232519,0.10257440757360997,0.10257440757360997,0.10257440757360997
44036,55,1,1,1,1,1,0,none,0.13071786799554547,2.683806386119906,0,0,1,0.0041012785806398945,19.0,10.795117494348787,0.48602120795870796,0.00052222336441585,0.10257440757361003,0.10257440757361003,0.10257440757361003
44036,56,1,1,1,1,1,0,none,0.867530253109597,2.8001399334488966,0,0,1,1.2436011644990046,29.0,10.795117494348787,0.8891140873015873,5.7689552739973586e-05,0.10257440757361,0.10257440757361,0.10257440757361
44036,57,1,1,1,1,1,0,none,0.0898972557153893,3.1331597557786415,0,0,1,0.33597144792156514,49.0,10.795117494348787,0.3172162212787212,0.031206171417163565,0.10257440757361,0.10257440757361,0.10257440757361
44036,58,1,1,1,1,1,0,none,0.6980192557771671,1.5795425187724148,0,0,0,0.0682326169625127,5.0,4.612339812534982,0.9979166666666667,0.0,0.0,0.0,0.0
44036,59,1,1,1,1,1,0,none,0.6965203920744875,1.7373962400684722,0,0,0,0.3682395209825574,25.0,4.612339812534982,0.9468143488455985,0.0,0.0,0.0,0.0
44036,60,3,3,3,3,2,0,none,0.6386697371785899,2.971617627375767,0,0,1,0.7030729976965578,8.0,12.65732056430289,0.8705427731990233,0.0,0.0,0.0,0.0
44036,61,3,3,3,3,3,0,none,0.544767064828496,2.6216816201514996,0,0,1,0.8926310705996607,28.0,12.65732056430289,0.864641264985015,0.0,0.0,0.0,0.0
44036,62,2,1,2,2,2,1,harmful,0.7756677728925224,2.014849738421301,1,1,1,0.47708654612945744,16.0,6.1392014015604675,0.9113461815961814,0.0013822304008792752,0.04987690493186181,0.03400910382925593,0.03400910382925593
44036,63,1,1,1,1,1,0,none,0.30010460216121415,2.467467347590971,0,0,1,0.02606851722633298,26.0,6.1392014015604675,0.9639459325396824,1.5402625321198972e-05,0.04987690493186181,0.04987690493186181,0.04987690493186181
44036,64,1,1,1,1,1,0,none,0.7654263081740583,1.7791604985860814,0,0,0,0.31285883271152326,5.0,6.363712579153624,0.9130665584415586,0.0172381674509684,0.07557448003486777,0.07557448003486777,0.07557448003486777
44036,65,1,1,1,1,1,0,none,0.40440502069415424,2.2195942710126415,0,0,1,0.011123471196983883,15.0,6.363712579153624,0.9978125,0.0,0.07557448003486775,0.07557448003486775,0.07557448003486775
44036,66,1,1,1,1,1,0,none,0.3011224768427891,2.1971692221133337,0,0,1,0.18200106921108344,35.0,6.363712579153624,0.9064243326118328,0.000393829595278525,0.07557448003486775,0.07557448003486775,0.07557448003486775
44036,67,1,1,1,1,1,0,none,0.6521253280764387,1.9459157318441616,0,0,0,0.08598769282553367,6.0,5.373191821002914,0.9982500000000001,0.0,0.03865693797600622,0.03865693797600622,0.03865693797600622
44036,68,1,1,1,1,1,0,none,0.510167527291104,1.7283905900544787,0,0,0,0.06750565624563001,16.0,5.373191821002914,0.996375,0.0,0.03865693797600622,0.03865693797600622,0.03865693797600622
44036,69,1,1,1,1,1,0,none,0.480579936528675,1.8188387675655844,0,0,0,0.18438567670017922,26.0,5.373191821002914,0.9972291666666667,0.0,0.03865693797600621,0.03865693797600621,0.03865693797600621
44036,70,1,1,1,1,1,0,none,0.174701435220881,2.259478709701073,0,0,1,0.061037142846652355,46.0,5.373191821002914,0.9016846868409368,0.00027248456937950885,0.03865693797600622,0.03865693797600622,0.03865693797600622
44036,71,1,1,1,1,1,0,none,0.6114495019289078,1.4191543933529538,0,0,0,0.16614696885504554,14.0,5.491487455901677,0.9909990079365081,0.0,0.0,0.0,0.0
44036,72,1,1,1,1,1,0,none,0.5186687443069216,1.7913400931010748,0,0,0,0.20795013748010505,24.0,5.491487455901677,0.9571647727272725,0.0,0.0,0.0,0.0
44036,73,1,1,1,1,1,0,none,0.24355531133209604,1.6677623517890319,0,0,0,0.010568392561994563,34.0,5.491487455901677,0.9969965277777777,0.0,0.0,0.0,0.0
44036,74,1,1,1,1,1,0,none,0.26271232090597174,2.325475350519845,0,0,1,0.34185944803343543,54.0,5.491487455901677,0.9908680555555555,0.0,0.0,0.0,0.0
44036,75,1,1,1,1,1,0,none,0.8741304320754343,1.853931255209585,0,0,0,0.35208186256624663,3.0,4.573310731251885,0.9147366071428573,0.01709415308453611,0.0,0.0,0.0
44036,76,1,1,1,1,1,0,none,0.5556221481034695,1.1345273741982747,0,0,0,0.008594037244655364,13.0,4.573310731251885,0.9991666666666668,0.0,0.0,0.0,0.0
44036,77,1,1,1,1,1,0,none,0.9681565036728095,1.9036542155611407,0,0,0,1.0800102624138348,23.0,4.573310731251885,0.9948229166666667,0.0,0.0,0.0,0.0
44036,78,1,1,1,1,1,0,none,0.20868073362344208,1.6502872038521104,0,0,0,0.012806625506335245,43.0,4.573310731251885,0.9990625,0.0,0.0,0.0,0.0
44036,79,2,2,2,2,2,0,none,0.9250391016077837,2.5871746356575107,0,0,1,0.9911926610886628,10.0,9.007481951895482,0.44211792027417035,0.0058187323661486445,0.0,0.0,0.0
44036,80,3,3,3,3,3,0,none,0.20877224459305066,2.592451432613765,0,0,1,0.18421405788797252,30.0,9.007481951895482,0.5869653749028749,0.0,0.0,0.0,0.0
44036,81,1,1,1,1,1,0,none,0.9645129540618667,2.0461091096785724,0,0,1,0.921262009291077,10.0,5.416766825340382,0.9932237103174603,0.0,0.06699211593344745,0.06699211593344745,0.06699211593344745
44036,82,1,1,1,1,1,0,none,0.8075508314116392,1.4801648790834807,0,0,0,0.533440822787545,20.0,5.416766825340382,0.9307972132034628,0.0,0.06699211593344745,0.06699211593344745,0.06699211593344745
44036,83,1,1,1,1,1,0,none,0.44552962915424904,1.7560570655692456,0,0,0,0.20773306882130982,30.0,5.416766825340382,0.9641547619047618,0.0,0.06699211593344744,0.06699211593344744,0.06699211593344744
44036,84,1,1,1,1,1,0,none,0.5288737020306553,1.915679748902398,0,0,0,0.6062276528434573,50.0,5.416766825340382,0.9851696428571427,1.5402625321198972e-05,0.06699211593344745,0.06699211593344745,0.06699211593344745
44036,85,1,1,1,1,1,0,none,0.7949259184993783,12.967036229340914,0,0,1,0.3531818311566704,10.0,5.340034493964086,0.8946702568265066,1.5402625321198972e-05,0.0,0.0,0.0
44036,86,1,1,1,1,1,0,none,0.6688140166831955,10.78059675411268,0,0,1,0.06446841568888412,7.0,4.6724561345647375,0.673433771090021,0.0006848649805513093,0.0,0.0,0.0
44036,87,1,1,1,1,1,0,none,0.4129333073226802,12.316172004794705,0,0,1,0.06233366362246819,27.0,4.6724561345647375,0.704761152042402,0.0009118372751941271,0.0,0.0,0.0
44036,88,1,1,1,1,1,0,none,0.4626953856622355,13.3578975261935,0,0,1,0.25133866059624477,8.0,9.709905011908447,0.8544878697691196,0.01645635471997749,0.0,0.0,0.0
44036,89,1,1,1,1,1,0,none,0.7083732666162512,11.364019480535134,0,0,1,0.21273135949833283,4.0,6.365004060474811,0.8933186327561325,0.0001355619437469922,0.0,0.0,0.0
44036,90,1,1,1,1,1,0,none,0.990216007590605,11.781601557694861,0,0,1,1.5244300265858473,25.0,5.385838511334013,0.9319501713564209,0.00013418113913677654,0.0,0.0,0.0
44036,91,1,1,1,1,1,0,none,0.23458463494371892,13.220650497976829,0,0,1,0.0026891274590659367,35.0,5.385838511334013,0.9594278499278495,1.5402625321198972e-05,0.0,0.0,0.0
44037,0,1,1,1,1,1,0,none,0.1622717762425694,2.5519394633429817,0,0,1,0.45968151911159016,40.0,11.583959134407792,0.6827182720587301,0.010666353261366467,0.013981775947863193,0.013981775947863193,0.013981775947863193
44037,1,1,1,1,1,1,0,none,0.7486631644793369,1.9646797662268614,0,0,0,0.4339173985126608,7.0,7.776869571928644,1.0,2.5841294620222277e-05,0.0,0.0,0.0
44037,2,1,1,1,1,1,0,none,0.9688448808698227,1.6690866416097065,0,0,0,1.261470257913859,17.0,7.776869571928644,1.0,0.0,0.0,0.0,0.0
44037,3,1,1,1,1,1,0,none,0.1890833864087392,1.8267849096403779,0,0,0,0.001231904548744003,27.0,7.776869571928644,1.0,0.0,0.0,0.0,0.0
44037,4,1,1,1,1,1,0,none,0.12229569482553565,2.266434036664132,0,0,1,0.15478232071590348,47.0,7.776869571928644,1.0,0.0,0.0,0.0,0.0
44037,5,1,1,1,1,1,0,none,0.9512221574168348,2.3676755077134315,0,0,1,1.0965676376462192,4.0,9.779638565083934,0.9714870852187031,2.5841294620222277e-05,0.012234453516379418,0.012234453516379418,0.012234453516379418
44037,6,3,3,3,3,3,0,none,0.7554008393240463,3.0668308674663143,0,0,1,0.7160832198708007,14.0,9.779638565083934,0.38803653770890867,0.0,0.0,0.0,0.0
44037,7,1,1,1,1,1,0,none,0.5029611069156669,2.322245440788587,0,0,1,0.696324626408837,34.0,9.779638565083934,0.8348007393108048,0.0002325716515820005,0.012234453516379404,0.012234453516379404,0.012234453516379404
44037,8,1,1,1,1,1,0,none,0.999964219736905,2.5815616981154372,0,0,1,2.9238964899897875,8.0,5.8084761013265025,0.9988125,0.0031011091716565543,0.0,0.0,0.0
44037,9,1,1,1,1,1,0,none,0.4522794460191581,1.2583606919419388,0,0,0,0.06684140308736354,18.0,5.8084761013265025,1.0,0.0,0.0,0.0,0.0
44037,10,1,1,1,1,1,0,none,0.3475236413485901,1.476949490240547,0,0,0,0.24243097630734883,38.0,5.8084761013265025,1.0,0.0,0.0,0.0,0.0
44037,11,1,1,1,1,1,0,none,0.4190962909224715,1.4304045051853822,0,0,0,0.06432111920289982,19.0,6.065649926874513,1.0,0.0,0.0,0.0,0.0
44037,12,1,1,1,1,1,0,none,0.9182053757764637,1.3429227334096074,0,0,0,0.5528777648519895,3.0,5.324709668908,1.0,2.5841294620222277e-05,0.0,0.0,0.0
44037,13,1,1,1,1,1,0,none,0.7640463528404666,1.0820204191476557,0,0,0,0.3453374779259618,13.0,5.324709668908,1.0,0.0,0.0,0.0,0.0
44037,14,1,1,1,1,1,0,none,0.26666899745495226,1.7676656558483326,0,0,0,0.016739713745882706,33.0,5.324709668908,1.0,0.0,0.0,0.0,0.0
44037,15,1,1,1,1,1,0,none,0.046747337698923475,2.4599547746164916,0,0,1,0.09640566040917425,11.0,17.264514668744685,0.6799100815232787,0.008314744178516282,0.08374055198502162,0.08374055198502162,0.08374055198502162
44037,16,3,3,3,3,3,0,none,0.6821330544118172,2.9779392617584786,0,0,1,1.3372876601253636,21.0,17.264514668744685,0.32651631708420753,0.0,0.0,0.0,0.0
44037,17,1,1,1,1,1,0,none,0.36161957063916095,3.5545684834474462,0,0,1,1.1041596676704568,31.0,17.264514668744685,0.8958425964276939,0.001315752584412984,0.08374055198502167,0.08374055198502167,0.08374055198502167
44037,18,1,1,1,1,1,0,none,0.006229774286796297,4.272825285201742,0,0,1,0.10722431842761071,51.0,17.264514668744685,0.7147585682322497,0.010322879387039347,0.08374055198502166,0.08374055198502166,0.08374055198502166
44037,19,1,1,1,1,1,0,none,0.5723911414539045,1.0386291798539482,0,0,0,0.2966733897956209,13.0,7.811138833663312,1.0,0.0,0.041493060553580596,0.041493060553580596,0.041493060553580596
44037,20,1,1,1,1,1,0,none,0.7244493716139995,1.832509394350772,0,0,0,0.6423916688551128,23.0,7.811138833663312,1.0,0.0,0.041493060553580596,0.041493060553580596,0.041493060553580596
44037,21,1,1,1,1,1,0,none,0.2378707274513602,1.768189866272012,0,0,0,0.17878894182186475,33.0,7.811138833663312,0.9987878787878788,0.0,0.041493060553580596,0.041493060553580596,0.041493060553580596
44037,22,1,1,1,1,1,0,none,0.7252049143200955,2.8955198859403426,0,0,1,1.0965665858960296,53.0,7.811138833663312,0.8315876429436608,0.005188767888028759,0.041493060553580624,0.041493060553580624,0.041493060553580624
44037,23,1,1,1,1,1,0,none,0.8866464555260761,1.6716278411266792,0,0,0,0.5853616484784068,14.0,4.969481799948674,1.0,0.0,0.0,0.0,0.0
44037,24,1,1,1,1,1,0,none,0.7015885973011654,1.4419459510831085,0,0,0,0.3896915260294998,24.0,4.969481799948674,1.0,0.0,0.0,0.0,0.0
44037,25,1,1,1,1,1,0,none,0.33704984656590964,1.5267997183998758,0,0,0,0.09904994058449842,34.0,4.969481799948674,1.0,0.0,0.0,0.0,0.0
44037,26,1,1,1,1,1,0,none,0.13835945800890273,2.069289166318277,0,0,1,0.06869742111987757,54.0,4.969481799948674,0.9876728530478529,0.0,0.0,0.0,0.0
44037,27,1,1,1,1,1,0,none,0.9340903361093064,1.2705938660416154,0,0,0,0.6473552865114514,9.0,4.560355657254428,1.0,2.5841294620222277e-05,0.0,0.0,0.0
44037,28,1,1,1,1,1,0,none,0.4713685266765283,1.583390391752144,0,0,0,0.0006321828969838392,19.0,4.560355657254428,1.0,0.0,0.0,0.0,0.0
44037,29,1,1,1,1,1,0,none,0.4656720470246802,2.533664241339513,0,0,1,0.2960889628364405,39.0,4.560355657254428,0.952083237583782,0.0,0.0,0.0,0.0
44037,30,1,1,1,1,1,0,none,0.8624451291989956,1.2042782041380864,0,0,0,0.48339738853582687,8.0,5.602146552174002,1.0,2.5841294620222277e-05,0.0,0.0,0.0
44037,31,1,1,1,1,1,0,none,0.7605918128028966,1.42158886055746,0,0,0,0.4383510551207277,18.0,5.602146552174002,1.0,0.0,0.0,0.0,0.0
44037,32,1,1,1,1,1,0,none,0.4049982166544793,2.074618114960678,0,0,1,0.29606457385768226,38.0,5.602146552174002,0.9790679060235512,0.0,0.0,0.0,0.0
44037,33,1,1,1,1,1,0,none,0.22512796709105043,2.036865539317169,0,0,1,0.0582428845495889,10.0,10.79649297110075,0.9780934038405907,2.5841294620222277e-05,0.0,0.0,0.0
44037,34,1,1,1,1,1,0,none,0.2840093577077618,1.8590149051752753,0,0,0,0.2990751967996582,20.0,10.79649297110075,0.99875,0.0,0.0,0.0,0.0
44037,35,1,1,1,1,1,0,none,0.06319124509410035,2.81282860637056,0,0,1,0.09015088490054679,40.0,10.79649297110075,0.8127547070967789,0.009518569091984931,0.0,0.0,0.0
44037,36,3,3,3,3,3,0,none,0.9994296923274908,3.6855255889398797,0,0,1,2.8476204982781286,7.0,14.705577450410473,0.5005098424373456,0.0,0.0,0.0,0.0
44037,37,3,3,3,3,3,0,none,0.7222666022538142,2.8465499374461434,0,0,1,1.1201633928373742,17.0,14.705577450410473,0.3804604562982981,0.0,0.0,0.0,0.0
44037,38,1,1,1,1,1,0,none,0.03669374761521204,3.3911297009921144,0,0,1,0.20407967046996892,37.0,14.705577450410473,0.6156538421932138,0.011628941485969744,0.09213116291894657,0.09213116291894657,0.09213116291894657
44037,39,3,1,1,1,3,1,neutral,0.4315379933663926,2.454383933243183,0,0,1,0.6676232221339767,7.0,15.35241468980229,0.6796380094878794,0.008644220684924115,0.0,0.0,0.0
44037,40,1,1,1,1,1,0,none,0.08612213456960896,2.805422407760932,0,0,1,0.2169064304004015,17.0,15.35241468980229,0.6835623730046687,0.009336552036624238,0.0,0.0,0.0
44037,41,1,1,1,1,1,0,none,0.024421370537710832,3.2916999266710905,0,0,1,0.13662056769635716,37.0,15.35241468980229,0.9046241620842597,0.0012403821417706696,0.0,0.0,0.0
44037,42,1,1,1,1,1,0,none,0.45079277322658673,1.3782893050916425,0,0,0,0.01837793865890355,12.0,6.337855453748655,1.0,0.0,0.0,0.0,0.0
44037,43,1,1,1,1,1,0,none,0.3389747633563465,1.1740950456322303,0,0,0,0.03373340765553464,22.0,6.337855453748655,1.0,0.0,0.0,0.0,0.0
44037,44,1,1,1,1,1,0,none,0.47154424612867685,1.3754808697965115,0,0,0,0.3445221928793065,32.0,6.337855453748655,1.0,0.0,0.0,0.0,0.0
44037,45,1,1,1,1,1,0,none,0.21743040202100775,1.9285675245731373,0,0,0,0.3100614939622194,52.0,6.337855453748655,0.9865034982091433,0.0,0.0,0.0,0.0
44037,46,1,1,1,1,1,0,none,0.7891725135167798,1.5208071192142851,0,0,0,0.3404198914672483,10.0,5.307625746477998,1.0,2.5841294620222277e-05,0.0008655928893475107,0.0008655928893475107,0.0008655928893475107
44037,47,1,1,1,1,1,0,none,0.316151539490939,2.6790789771868915,0,0,1,0.03925734127395693,30.0,5.307625746477998,0.7889368722928534,0.0005469740694613715,0.0008655928893474968,0.0008655928893474968,0.0008655928893474968
44037,48,1,1,1,1,1,0,none,0.6424125163067348,1.946306719895528,0,0,0,0.4438121586849455,10.0,9.108921018534954,1.0,2.5841294620222277e-05,0.0,0.0,0.0
44037,49,1,1,1,1,1,0,none,0.16374177308079332,1.6123822569600352,0,0,0,0.10658622892901495,30.0,9.108921018534954,0.9987878787878788,0.0,0.0,0.0,0.0
44037,50,1,1,1,1,1,0,none,0.20743142462222083,2.1659235811821764,0,0,1,0.012900906530676133,9.0,10.795117494348787,0.9576786383594431,7.752388386066684e-05,0.10339628801625517,0.10339628801625517,0.10339628801625517
44037,51,1,1,1,1,1,0,none,0.13071786799554547,2.424767960262792,0,0,1,0.0041012785806398945,19.0,10.795117494348787,0.9780934038405907,0.0,0.10339628801625514,0.10339628801625514,0.10339628801625514
44037,52,1,1,1,1,1,0,none,0.867530253109597,2.345993943826086,0,0,1,1.2436011644990046,29.0,10.795117494348787,1.0,0.0,0.10339628801625514,0.10339628801625514,0.10339628801625514
44037,53,1,1,1,1,1,0,none,0.0898972557153893,2.8239182800729057,0,0,1,0.33597144792156514,49.0,10.795117494348787,0.8388749049902328,0.008834851505158219,0.10339628801625514,0.10339628801625514,0.10339628801625514
44037,54,1,1,1,1,1,0,none,0.6980192557771671,1.3814601332472751,0,0,0,0.0682326169625127,5.0,4.612339812534982,1.0,2.5841294620222277e-05,0.0,0.0,0.0
44037,55,1,1,1,1,1,0,none,0.6965203920744875,1.5111452264130063,0,0,0,0.3682395209825574,25.0,4.612339812534982,1.0,0.0,0.0,0.0,0.0
44037,56,3,3,3,3,3,0,none,0.6386697371785899,2.9304159049843994,0,0,1,0.7030729976965578,8.0,12.65732056430289,0.4286393649652279,0.0,0.0,0.0,0.0
44037,57,1,1,1,1,1,0,none,0.544767064828496,2.8468748724593254,0,0,1,0.8926310705996607,28.0,12.65732056430289,0.6125075193445506,0.015724017597125578,0.04661899908023644,0.04661899908023644,0.04661899908023644
44037,58,1,1,1,1,1,0,none,0.7756677728925224,1.4256256051197762,0,0,0,0.47708654612945744,16.0,6.1392014015604675,1.0,0.0,0.05173458555752408,0.05173458555752408,0.05173458555752408
44037,59,1,1,1,1,1,0,none,0.30010460216121415,2.4214182836236793,0,0,1,0.02606851722633298,26.0,6.1392014015604675,0.9851973620267073,0.0,0.05173458555752408,0.05173458555752408,0.05173458555752408
44037,60,1,1,1,1,1,0,none,0.7654263081740583,1.339915071221197,0,0,0,0.31285883271152326,5.0,6.363712579153624,1.0,2.5841294620222277e-05,0.07636141916678277,0.07636141916678277,0.07636141916678277
44037,61,1,1,1,1,1,0,none,0.40440502069415424,1.7052578751851062,0,0,0,0.011123471196983883,15.0,6.363712579153624,1.0,0.0,0.07636141916678274,0.07636141916678274,0.07636141916678274
44037,62,1,1,1,1,1,0,none,0.3011224768427891,2.452136467524448,0,0,1,0.18200106921108344,35.0,6.363712579153624,0.6940701276683983,0.006344089101674527,0.07636141916678274,0.07636141916678274,0.07636141916678274
44037,63,1,1,1,1,1,0,none,0.6521253280764387,1.5769735165872487,0,0,0,0.08598769282553367,6.0,5.373191821002914,1.0,2.5841294620222277e-05,0.03853259546984533,0.03853259546984533,0.03853259546984533
44037,64,1,1,1,1,1,0,none,0.510167527291104,1.5207828155903804,0,0,0,0.06750565624563001,16.0,5.373191821002914,1.0,0.0,0.03853259546984539,0.03853259546984539,0.03853259546984539
44037,65,1,1,1,1,1,0,none,0.480579936528675,1.4745263411708214,0,0,0,0.18438567670017922,26.0,5.373191821002914,1.0,0.0,0.03853259546984536,0.03853259546984536,0.03853259546984536
44037,66,1,1,1,1,1,0,none,0.174701435220881,2.2453854162265663,0,0,1,0.061037142846652355,46.0,5.373191821002914,0.9523501926771835,0.00011628582579100025,0.03853259546984536,0.03853259546984536,0.03853259546984536
44037,67,1,1,1,1,1,0,none,0.6114495019289078,1.393599277552848,0,0,0,0.16614696885504554,14.0,5.491487455901677,1.0,0.0,0.0,0.0,0.0
44037,68,1,1,1,1,1,0,none,0.5186687443069216,1.5626487067854025,0,0,0,0.20795013748010505,24.0,5.491487455901677,1.0,0.0,0.0,0.0,0.0
44037,69,1,1,1,1,1,0,none,0.24355531133209604,1.5045684065361802,0,0,0,0.010568392561994563,34.0,5.491487455901677,1.0,0.0,0.0,0.0,0.0
44037,70,1,1,1,1,1,0,none,0.26271232090597174,2.155944485090185,0,0,1,0.34185944803343543,54.0,5.491487455901677,0.9865034982091433,0.0,0.0,0.0,0.0
44037,71,1,1,1,1,1,0,none,0.8741304320754343,1.113426789686208,0,0,0,0.35208186256624663,3.0,4.573310731251885,1.0,2.5841294620222277e-05,0.0,0.0,0.0
44037,72,1,1,1,1,1,0,none,0.5556221481034695,1.0352803706100855,0,0,0,0.008594037244655364,13.0,4.573310731251885,1.0,0.0,0.0,0.0,0.0
44037,73,1,1,1,1,1,0,none,0.9681565036728095,1.9190070468720326,0,0,0,1.0800102624138348,23.0,4.573310731251885,1.0,0.0,0.0,0.0,0.0
44037,74,1,1,1,1,1,0,none,0.20868073362344208,1.810125073881497,0,0,0,0.012806625506335245,43.0,4.573310731251885,1.0,0.0,0.0,0.0,0.0
44037,75,1,1,1,1,1,0,none,0.9250391016077837,1.9888329257729542,0,0,0,0.9911926610886628,10.0,9.007481951895482,0.9468880393321573,2.5841294620222277e-05,0.03003567914217173,0.03003567914217173,0.03003567914217173
44037,76,1,1,1,1,1,0,none,0.20877224459305066,2.4419804670123537,0,0,1,0.18421405788797252,30.0,9.007481951895482,0.7352514723653681,0.005843414018407722,0.030035679142171715,0.030035679142171715,0.030035679142171715
44037,77,1,1,1,1,1,0,none,0.9645129540618667,1.852841389614584,0,0,0,0.921262009291077,10.0,5.416766825340382,1.0,2.5841294620222277e-05,0.06723773015392398,0.06723773015392398,0.06723773015392398
44037,78,1,1,1,1,1,0,none,0.8075508314116392,1.2991293899676564,0,0,0,0.533440822787545,20.0,5.416766825340382,1.0,0.0,0.06723773015392398,0.06723773015392398,0.06723773015392398
44037,79,1,1,1,1,1,0,none,0.44552962915424904,1.62709103742752,0,0,0,0.20773306882130982,30.0,5.416766825340382,1.0,0.0,0.06723773015392398,0.06723773015392398,0.06723773015392398
44037,80,1,1,1,1,1,0,none,0.5288737020306553,2.1281448100089393,0,0,1,0.6062276528434573,50.0,5.416766825340382,0.9939572649572651,0.0,0.06723773015392398,0.06723773015392398,0.06723773015392398
44037,81,1,1,1,1,1,0,none,0.987967977623004,1.9121620997928095,0,0,0,1.1808731717242538,11.0,4.5195816768491,1.0,0.0,0.0,0.0,0.0
44037,82,1,1,1,1,1,0,none,0.5014955113493548,2.504352175090163,0,0,1,0.06225060441701618,21.0,4.5195816768491,0.9764708981374808,0.0,0.0,0.0,0.0
44037,83,1,1,1,1,1,0,none,0.4233592479980517,2.290120560565153,0,0,1,0.12243159778235022,31.0,4.5195816768491,0.9790382204313656,0.0,0.0,0.0,0.0
44037,84,1,1,1,1,1,0,none,0.15859442057750245,2.4175018866335174,0,0,1,0.032315356425834926,51.0,4.5195816768491,0.9708720433630965,5.1682589240444555e-05,0.0,0.0,0.0
44037,85,3,3,3,3,3,0,none,0.4783306228324288,10.316616394390994,0,0,1,0.5315507130125312,8.0,12.87174256952142,0.6089902692754097,0.0,0.0,0.0,0.0
44037,86,1,1,1,1,1,0,none,0.7949259184993783,12.312086909043389,0,0,1,0.3531818311566704,10.0,5.340034493964086,0.9726973620267073,2.5841294620222277e-05,0.0,0.0,0.0
44037,87,1,1,1,1,1,0,none,0.6688140166831955,10.466227374942891,0,0,1,0.06446841568888412,7.0,4.6724561345647375,0.769257267917344,0.0004920613183933992,0.0,0.0,0.0
44037,88,1,1,1,1,1,0,none,0.4129333073226802,11.86909256898445,0,0,1,0.06233366362246819,27.0,4.6724561345647375,0.8779360957659692,0.00033162994762618586,0.0,0.0,0.0
44037,89,1,1,1,1,1,0,none,0.4626953856622355,12.714025727684866,0,0,1,0.25133866059624477,8.0,9.709905011908447,0.9603629603173057,2.5841294620222277e-05,0.0,0.0,0.0
44037,90,1,1,1,1,1,0,none,0.7083732666162512,11.02214288665315,0,0,1,0.21273135949833283,4.0,6.365004060474811,0.823147288000841,0.00024979918132881534,0.0,0.0,0.0
44038,0,1,1,1,1,1,0,none,0.999964219736905,3.03151629320317,0,0,1,2.9238964899897875,8.0,5.8084761013265025,0.9868169642857145,0.0028620636658283215,0.0,0.0,0.0
44038,1,1,1,1,1,1,0,none,0.4522794460191581,1.7616546279299548,0,0,0,0.06684140308736354,18.0,5.8084761013265025,0.9892978896103897,0.0,0.0,0.0,0.0
44038,2,1,1,1,1,1,0,none,0.3475236413485901,1.6095127304397656,0,0,0,0.24243097630734883,38.0,5.8084761013265025,0.9967451298701298,0.0,0.0,0.0,0.0
44038,3,1,1,1,1,1,0,none,0.4190962909224715,1.8216114425839673,0,0,0,0.06432111920289982,19.0,6.065649926874513,0.990656354062604,2.3545251557398927e-05,0.0,0.0,0.0
44038,4,1,1,1,1,1,0,none,0.9182053757764637,1.7214987873669916,0,0,0,0.5528777648519895,3.0,5.324709668908,0.9843906926406928,3.275921784618455e-05,0.0,0.0,0.0
44038,5,1,1,1,1,1,0,none,0.7640463528404666,1.7474783683345247,0,0,0,0.3453374779259618,13.0,5.324709668908,0.9794135101010103,0.0,0.0,0.0,0.0
44038,6,1,1,1,1,1,0,none,0.26666899745495226,1.7278865647697308,0,0,0,0.016739713745882706,33.0,5.324709668908,0.9744212211399712,0.0,0.0,0.0,0.0
44038,7,1,1,1,1,3,0,none,0.046747337698923475,2.736026432883297,0,0,1,0.09640566040917425,11.0,17.264514668744685,0.6253261522063472,0.0020346242972483354,0.08386822173241382,0.08386822173241382,0.08386822173241382
