generation_seed,test_index,action,context_support_distance,action_support_distance,action_support_minus_context,predicted_action_loss,predicted_relative_loss,realized_action_regret,unsafe_action
44351,0,1,1.6280371426888653,1.7612823542152856,0.13324521152642022,0.17366659975270202,0.0,0.0,0
44351,0,2,1.6280371426888653,1.8038948351943311,0.1758576925054658,0.19400259273806061,0.020335992985358597,0.0,0
44351,0,3,1.6280371426888653,1.7703918384654895,0.14235469577662418,0.22058459644588962,0.04691799669318761,0.0,0
44351,1,1,1.8221994529604335,2.339932557477885,0.5177331045174514,0.054153493667146564,0.0,0.0,0
44351,1,2,1.8221994529604335,2.329229404881505,0.5070299519210715,0.09250126438269544,0.03834777071554888,0.0,0
44351,1,3,1.8221994529604335,2.401328408742186,0.5791289557817523,0.14448883468157236,0.09033534101442581,0.0,0
44351,2,1,1.4748941508068114,3.1926143638103204,1.717720213003509,0.21657276605557974,0.0012730686499913269,0.0,0
44351,2,2,1.4748941508068114,2.0277364117620937,0.5528422609552823,0.2152996974055884,0.0,0.0,0
44351,2,3,1.4748941508068114,2.061115784308292,0.5862216335014807,0.21649502532419806,0.0011953279186096566,0.0,0
44351,3,1,1.1794396985830222,1.3409854553484488,0.1615457567654266,0.12678378833321496,0.0,0.0,0
44351,3,2,1.1794396985830222,1.816012514780169,0.6365728161971467,0.12764369986957808,0.0008599115363631116,0.0,0
44351,3,3,1.1794396985830222,1.3486601423312046,0.16922044374818235,0.15136339988718345,0.024579611553968483,0.0,0
44351,4,1,1.408196482043652,1.8198443276509653,0.41164784560731316,0.2305762613333689,0.0,0.07620301130700965,1
44351,4,2,1.408196482043652,1.8575636031672427,0.44936712112359056,0.24101536318985578,0.010439101856486888,0.0,0
44351,4,3,1.408196482043652,1.696652538348776,0.28845605630512394,0.27018602700866334,0.03960976567529445,0.0,0
44351,5,1,0.970530539369514,1.0387001911152516,0.06816965174573764,0.1584862981189894,0.0,0.07620301130700965,1
44351,5,2,0.970530539369514,1.5336531281060244,0.5631225887365104,0.17306616545818448,0.014579867339195085,0.0,0
44351,5,3,0.970530539369514,1.309800999597498,0.339270460227984,0.1768560908295354,0.018369792710546007,0.0,0
44351,6,1,1.3558703636227574,1.498233279294896,0.14236291567213866,0.13942908783227426,0.0,0.07620301130700965,1
44351,6,2,1.3558703636227574,1.524550779204786,0.16868041558202873,0.15696078988001685,0.017531702047742598,0.0,0
44351,6,3,1.3558703636227574,1.4883873830390573,0.1325170194162999,0.1946984182773295,0.05526933044505525,0.0,0
44351,7,1,1.354273374827073,1.5759952519496214,0.22172187712254843,0.032252717393060716,0.0,0.07620301130700965,1
44351,7,2,1.354273374827073,1.7106888963043485,0.3564155214772755,0.10104817414662202,0.0687954567535613,0.0,0
44351,7,3,1.354273374827073,1.707134102387343,0.35286072756027,0.11210894274152565,0.07985622534846493,0.0,0
44351,8,1,2.0450680565522945,2.347690916369173,0.30262285981687853,0.2771696257644786,0.0,0.12569056754387908,1
44351,8,2,2.0450680565522945,2.4038176517226155,0.358749595170321,0.2784856378426951,0.0013160120782164664,0.0,0
44351,8,3,2.0450680565522945,2.247037210001528,0.20196915344923339,0.2799242811411063,0.0027546553766276682,0.0,0
44351,9,1,1.0793772690721588,1.4752753214037813,0.39589805233162245,0.18558361504448512,0.0,0.12569056754387903,1
44351,9,2,1.0793772690721588,1.6891297994355228,0.609752530363364,0.2161560396021138,0.03057242455762868,0.0,0
44351,9,3,1.0793772690721588,1.5910849826123128,0.511707713540154,0.23791226502346344,0.05232864997897832,0.0,0
44351,10,1,1.1658791855487614,1.339672976370791,0.17379379082202973,0.13114304777593622,0.0,0.12569056754387908,1
44351,10,2,1.1658791855487614,1.3854601345810653,0.21958094903230396,0.15896322178074637,0.027820174004810155,0.0,0
44351,10,3,1.1658791855487614,1.5976682584714978,0.4317890729227365,0.2213553952617766,0.0902123474858404,0.0,0
44351,11,1,1.8074215353288499,1.9183594592204827,0.11093792389163282,0.038874224061527816,0.0,0.12569056754387908,1
44351,11,2,1.8074215353288499,1.949510009031797,0.14208847370294708,0.10243427729313265,0.06356005323160482,0.0,0
44351,11,3,1.8074215353288499,2.0362290324445262,0.22880749711567638,0.1318032578408338,0.09292903377930598,0.0,0
44351,12,1,1.2043644404322058,1.377060553882136,0.1726961134499303,0.19219583803471435,0.0,0.0,0
44351,12,2,1.2043644404322058,1.3990757691776754,0.1947113287454696,0.19422312158199004,0.002027283547275688,0.0,0
44351,12,3,1.2043644404322058,1.3306415151390132,0.12627707470680738,0.20214909361264566,0.009953255577931308,0.0,0
44351,13,1,1.3136526564475015,3.132705370609662,1.8190527141621606,0.10874539818655743,0.002840236351676781,0.0,0
44351,13,2,1.3136526564475015,1.9452439316773673,0.6315912752298658,0.10590516183488065,0.0,0.0,0
44351,13,3,1.3136526564475015,1.9835690077764287,0.6699163513289272,0.1078613665268784,0.001956204691997754,0.0,0
44351,14,1,1.698405658107897,1.9287609610913303,0.23035530298343332,0.26502622298597023,0.0,0.10863659777592469,1
44351,14,2,1.698405658107897,1.9808804201008272,0.2824747619929302,0.28767179961888556,0.022645576632915332,0.0,0
44351,14,3,1.698405658107897,2.0738111747581973,0.3754055166503003,0.31816440005986774,0.05313817707389751,0.0,0
44351,15,1,1.0263431298200312,1.068990347711639,0.04264721789160775,0.18558589496019914,0.0,0.1086365977759247,1
44351,15,2,1.0263431298200312,1.2019212770241992,0.17557814720416798,0.20604711810988818,0.02046122314968904,0.0,0
44351,15,3,1.0263431298200312,1.086539646915837,0.06019651709580587,0.21801884375259756,0.032432948792398414,0.0,0
44351,16,1,1.1135806918393256,1.5335761797070344,0.4199954878677088,0.12033481609318446,0.0,0.1086365977759247,1
44351,16,2,1.1135806918393256,1.780314733923627,0.6667340420843013,0.12458471404474318,0.004249897951558723,0.0,0
44351,16,3,1.1135806918393256,1.6688843851260196,0.5553036932866939,0.18599314650984394,0.06565833041665949,0.0,0
44351,17,1,2.33775558686812,2.782383250750329,0.4446276638822093,0.06168260505711267,0.0,0.1086365977759247,1
44351,17,2,2.33775558686812,2.807772887548564,0.470017300680444,0.16668754873829464,0.10500494368118196,0.0,0
44351,17,3,2.33775558686812,3.3497811389958287,1.0120255521277088,0.2661973493827766,0.20451474432566394,0.0,0
44351,18,1,2.038827568387448,2.6612003139691667,0.6223727455817185,0.3572842297134787,0.0,0.11869893230656581,1
44351,18,2,2.038827568387448,2.633266574220471,0.5944390058330229,0.38020920281903203,0.02292497310555336,0.0,0
44351,18,3,2.038827568387448,2.867613919431618,0.8287863510441698,0.40536660011203607,0.048082370398557395,0.0,0
