condition,true_class,run_index,evidence_time,scheme,detected_event_time,triggered,event_time_error,trigger_score,estimated_p_fail_A,estimated_p_fail_C,estimated_p_fail_S,target_p_fail_A,target_p_fail_C,target_p_fail_S,A_mae,C_mae,S_mae,marginal_mae
structural_change_delta_0.060,structural_change,156,60,uniform,45,True,5,6.452669191823517,0.2771653250592772,0.33553217277736114,0.12578627756590224,0.28,0.34,0.18,0.0028346749407228145,0.004467827222638887,0.05421372243409775,0.02050540819915315
structural_change_delta_0.060,structural_change,157,60,uniform,49,True,1,4.563963590707998,0.27496645146590276,0.34445959357502065,0.14309271141476787,0.28,0.34,0.18,0.005033548534097265,0.004459593575020626,0.03690728858523212,0.015466810231450004
structural_change_delta_0.060,structural_change,158,60,uniform,49,True,1,6.038439510386474,0.277429461947961,0.34191333901206705,0.1474015322199929,0.28,0.34,0.18,0.002570538052039051,0.001913339012067028,0.03259846778000711,0.012360781614704395
structural_change_delta_0.060,structural_change,159,60,uniform,53,True,3,11.420904697160399,0.2695197467888992,0.3507764718303935,0.13135445597320877,0.28,0.34,0.18,0.010480253211100854,0.010776471830393486,0.04864554402679122,0.023300756356095187
structural_change_delta_0.060,structural_change,160,60,uniform,50,True,0,11.189387627842672,0.2775540076551329,0.3444247996359495,0.14394539848355092,0.28,0.34,0.18,0.002445992344867143,0.0044247996359494945,0.03605460151644907,0.014308464499088569
structural_change_delta_0.060,structural_change,161,60,uniform,50,True,0,9.134518284300736,0.274873865408712,0.3500002710042308,0.15284319794270712,0.28,0.34,0.18,0.005126134591288023,0.010000271004230787,0.027156802057292873,0.014094402550937227
structural_change_delta_0.060,structural_change,162,60,uniform,38,True,12,4.721700073564612,0.28163346822081864,0.3356614051975328,0.1295118476029989,0.28,0.34,0.18,0.0016334682208186124,0.004338594802467233,0.05048815239700111,0.018820071806762317
structural_change_delta_0.060,structural_change,163,60,uniform,,False,,0.0,0.2703001525550998,0.34517565646792314,0.13206204838734448,0.28,0.34,0.18,0.009699847444900211,0.005175656467923118,0.047937951612655516,0.02093781850849295
structural_change_delta_0.060,structural_change,164,60,uniform,53,True,3,9.301217267172529,0.2067754810403007,0.41459427504296914,0.066565004237998,0.28,0.34,0.18,0.07322451895969934,0.07459427504296912,0.113434995762002,0.08708459658822348
structural_change_delta_0.060,structural_change,165,60,uniform,52,True,2,7.565019063894209,0.2772584989608301,0.34313470003172347,0.1515039625696241,0.28,0.34,0.18,0.0027415010391699246,0.0031347000317234475,0.028496037430375903,0.011457412833756425
structural_change_delta_0.060,structural_change,166,60,uniform,51,True,1,6.022297087194421,0.27107510580068,0.35423160216031724,0.14896257555184267,0.28,0.34,0.18,0.008924894199320021,0.014231602160317214,0.031037424448157325,0.018064640269264853
structural_change_delta_0.060,structural_change,167,60,uniform,43,True,7,6.900547085139703,0.24826184436878912,0.37519815357471736,0.11242876139644846,0.28,0.34,0.18,0.03173815563121091,0.03519815357471734,0.06757123860355153,0.044835849269826596
structural_change_delta_0.060,structural_change,168,60,uniform,,False,,0.0,0.26702381360725447,0.360369267926987,0.1416555337702111,0.28,0.34,0.18,0.012976186392745559,0.020369267926986956,0.038344466229788904,0.023896640183173806
structural_change_delta_0.060,structural_change,169,60,uniform,52,True,2,5.9308634182833,0.27733307663724627,0.34350184828298597,0.15706443885330698,0.28,0.34,0.18,0.002666923362753759,0.003501848282985942,0.022935561146693012,0.009701444264144238
structural_change_delta_0.060,structural_change,170,60,uniform,50,True,0,37.959937213910074,0.28166105811647113,0.3422273619120827,0.1446928339909911,0.28,0.34,0.18,0.0016610581164711036,0.0022273619120826704,0.035307166009008906,0.013065195345854227
structural_change_delta_0.060,structural_change,171,60,uniform,50,True,0,4.71102386740206,0.2687723461660479,0.35537178100979117,0.143882333129785,0.28,0.34,0.18,0.011227653833952134,0.015371781009791141,0.036117666870215004,0.020905700571319425
structural_change_delta_0.060,structural_change,172,60,uniform,48,True,2,5.341042726630769,0.27355919794024885,0.35429725605142715,0.14035054648986733,0.28,0.34,0.18,0.006440802059751172,0.01429725605142712,0.03964945351013266,0.020129170540436985
structural_change_delta_0.060,structural_change,173,60,uniform,45,True,5,5.9435636762148185,0.27922181857135364,0.33637640789141293,0.14633718043391522,0.28,0.34,0.18,0.0007781814286463851,0.0036235921085870926,0.03366281956608477,0.012688197701106083
structural_change_delta_0.060,structural_change,174,60,uniform,40,True,10,5.9851464954787135,0.3006314070580828,0.2990568638428765,0.09828308979246152,0.28,0.34,0.18,0.02063140705808275,0.04094313615712353,0.08171691020753848,0.047763817807581585
structural_change_delta_0.060,structural_change,175,60,uniform,,False,,0.0,0.27186958664926036,0.35272005675323986,0.1465702382640158,0.28,0.34,0.18,0.008130413350739663,0.012720056753239839,0.03342976173598419,0.01809341061332123
structural_change_delta_0.060,structural_change,176,60,uniform,48,True,2,16.860072121756385,0.2777987802183375,0.3435927484003653,0.1587202791041449,0.28,0.34,0.18,0.0022012197816625445,0.0035927484003652754,0.021279720895855087,0.009024563025960969
structural_change_delta_0.060,structural_change,177,60,uniform,52,True,2,13.661111581047148,0.2782541678329272,0.3421304095451688,0.15766913796284587,0.28,0.34,0.18,0.0017458321670728028,0.0021304095451687988,0.02233086203715412,0.008735701249798574
structural_change_delta_0.060,structural_change,178,60,uniform,53,True,3,8.702524091932737,0.2728773968829298,0.3472161367748727,0.1428180558582498,0.28,0.34,0.18,0.0071226031170702475,0.00721613677487265,0.03718194414175019,0.017173561344564364
structural_change_delta_0.060,structural_change,179,60,uniform,41,True,9,5.5796179097666805,0.27437534736061614,0.34761194555258634,0.1453279239134341,0.28,0.34,0.18,0.005624652639383887,0.007611945552586319,0.03467207608656589,0.015969558092845365
structural_change_delta_0.060,structural_change,180,60,uniform,48,True,2,14.86892623086562,0.26789359232562304,0.35359102977825674,0.1508675606014521,0.28,0.34,0.18,0.012106407674376984,0.013591029778256714,0.0291324393985479,0.018276625617060532
structural_change_delta_0.060,structural_change,181,60,uniform,,False,,0.0,0.27497019968399483,0.34489809289043416,0.14844578370172193,0.28,0.34,0.18,0.005029800316005195,0.004898092890434136,0.031554216298278065,0.013827369834905798
structural_change_delta_0.060,structural_change,182,60,uniform,52,True,2,4.865116402452442,0.27887859187724906,0.3427377753661045,0.15153632983626414,0.28,0.34,0.18,0.0011214081227509665,0.002737775366104478,0.028463670163735855,0.010774284550863766
structural_change_delta_0.060,structural_change,183,60,uniform,48,True,2,6.523571508165656,0.27522161361794295,0.3451358233129338,0.15680829979898064,0.28,0.34,0.18,0.004778386382057076,0.005135823312933774,0.02319170020101935,0.011035303298670066
structural_change_delta_0.060,structural_change,184,60,uniform,,False,,0.0,0.27156450799558896,0.3515788239879226,0.15338849005519467,0.28,0.34,0.18,0.008435492004411071,0.011578823987922593,0.026611509944805323,0.015541941979046328
structural_change_delta_0.060,structural_change,185,60,uniform,52,True,2,9.595131415115056,0.2492073521793424,0.3769218196886775,0.1293730834308726,0.28,0.34,0.18,0.03079264782065763,0.03692181968867747,0.050626916569127406,0.03944712802615417
structural_change_delta_0.060,structural_change,186,60,uniform,50,True,0,10.03435293436684,0.2594818734918398,0.3640328827303616,0.14060196197009106,0.28,0.34,0.18,0.020518126508160206,0.024032882730361582,0.03939803802990893,0.027983015756143575
structural_change_delta_0.060,structural_change,187,60,uniform,51,True,1,10.865723987408488,0.27971168467049534,0.33697845913292473,0.14627764564121074,0.28,0.34,0.18,0.00028831532950468475,0.0030215408670752897,0.03372235435878926,0.012344070185123077
structural_change_delta_0.060,structural_change,188,60,uniform,39,True,11,8.002999507774636,0.2771687313170305,0.343305413566389,0.1541509602386496,0.28,0.34,0.18,0.002831268682969512,0.0033054135663889705,0.02584903976135039,0.010661907336902957
structural_change_delta_0.060,structural_change,189,60,uniform,51,True,1,9.6495048602478,0.27320461055884593,0.34473611762040446,0.1297301660548542,0.28,0.34,0.18,0.006795389441154098,0.004736117620404434,0.05026983394514578,0.020600447002234772
structural_change_delta_0.060,structural_change,190,60,uniform,46,True,4,10.173622827646232,0.27786893807484253,0.34732162860042654,0.1405208906098905,0.28,0.34,0.18,0.002131061925157496,0.007321628600426511,0.039479109390109485,0.01631059997189783
structural_change_delta_0.060,structural_change,191,60,uniform,50,True,0,11.44281161119978,0.2686687482144405,0.3523406120540504,0.14603011624326245,0.28,0.34,0.18,0.011331251785559548,0.012340612054050348,0.03396988375673754,0.019213915865449144
structural_change_delta_0.060,structural_change,192,60,uniform,,False,,0.0,0.25408699632567805,0.3697037189660068,0.12238046099433819,0.28,0.34,0.18,0.025913003674321977,0.029703718966006765,0.0576195390056618,0.03774542054866351
structural_change_delta_0.060,structural_change,193,60,uniform,47,True,3,6.078824558991261,0.21840894476291897,0.4066320968301404,0.08361246565773289,0.28,0.34,0.18,0.061591055237081055,0.06663209683014037,0.0963875343422671,0.07487022880316284
structural_change_delta_0.060,structural_change,194,60,uniform,39,True,11,8.86884651489224,0.25831125805914745,0.3626229010947008,0.11998209518645045,0.28,0.34,0.18,0.021688741940852574,0.022622901094700776,0.060017904813549544,0.034776515949700965
structural_change_delta_0.060,structural_change,195,60,uniform,47,True,3,10.213952806503068,0.27837619890931997,0.3407748011948258,0.1590755407242404,0.28,0.34,0.18,0.0016238010906800548,0.0007748011948257583,0.020924459275759588,0.007774353853755134
structural_change_delta_0.060,structural_change,196,60,uniform,51,True,1,5.398578142628743,0.27415806979406765,0.34870805981455644,0.13698800466870636,0.28,0.34,0.18,0.0058419302059323774,0.008708059814556413,0.04301199533129363,0.01918732845059414
structural_change_delta_0.060,structural_change,197,60,uniform,50,True,0,7.027216311910861,0.27842616959800953,0.3390820827156318,0.15361543294501864,0.28,0.34,0.18,0.0015738304019904947,0.0009179172843682415,0.02638456705498135,0.009625438247113363
structural_change_delta_0.060,structural_change,198,60,uniform,53,True,3,4.985949488769274,0.2728795968917814,0.34814580348151575,0.1393863394366524,0.28,0.34,0.18,0.007120403108218654,0.008145803481515723,0.04061366056334759,0.018626622384360653
structural_change_delta_0.060,structural_change,199,60,uniform,,False,,0.0,0.25995931993530785,0.36117161831448563,0.1318170106251694,0.28,0.34,0.18,0.020040680064692173,0.021171618314485607,0.04818298937483059,0.029798429251336123
measurement_noise_0.850,measurement_noise,100,60,oracle_event,47,True,3,9.269394552975303,0.22846061762837222,0.6822386633989527,0.06998280521406552,0.22,0.8,0.06,0.008460617628372219,0.11776133660104737,0.009982805214065527,0.04540158648116171
measurement_noise_0.850,measurement_noise,101,60,oracle_event,42,True,8,10.250992757637025,0.23907360592355095,0.6933654323662902,0.06439909795008693,0.22,0.8,0.06,0.01907360592355095,0.10663456763370982,0.00439909795008693,0.043369090502449234
measurement_noise_0.850,measurement_noise,102,60,oracle_event,43,True,7,10.322594017004386,0.2004702110303308,0.6466380259879989,0.05772598611128807,0.22,0.8,0.06,0.0195297889696692,0.15336197401200113,0.0022740138887119288,0.05838859229012742
measurement_noise_0.850,measurement_noise,103,60,oracle_event,25,True,25,4.7881678114426425,0.19016937663647424,0.6289671649598969,0.05158504269654257,0.22,0.8,0.06,0.029830623363525766,0.17103283504010314,0.008414957303457427,0.0697594719023621
measurement_noise_0.850,measurement_noise,104,60,oracle_event,38,True,12,7.802605629405268,0.14462400213564638,0.5934695017151284,0.03688396273522443,0.22,0.8,0.06,0.07537599786435362,0.2065304982848717,0.02311603726477557,0.10167417780466696
measurement_noise_0.850,measurement_noise,105,60,oracle_event,32,True,18,4.585563055344746,0.10486651348989483,0.5802831459266617,0.017110364884935187,0.22,0.8,0.06,0.11513348651010517,0.2197168540733383,0.042889635115064814,0.1259133252328361
measurement_noise_0.850,measurement_noise,106,60,oracle_event,40,True,10,19.97849898752784,0.2133648892360132,0.6632581625085885,0.06099859863073581,0.22,0.8,0.06,0.00663511076398679,0.13674183749141156,0.0009985986307358141,0.04812518229537805
measurement_noise_0.850,measurement_noise,107,60,oracle_event,52,True,2,4.5663500029080915,0.19373064332661274,0.6536214019143709,0.05037581180255785,0.22,0.8,0.06,0.026269356673387256,0.14637859808562914,0.009624188197442145,0.06075738098548618
measurement_noise_0.850,measurement_noise,108,60,oracle_event,,False,,0.0,0.21348330458774176,0.6759859734236849,0.057388446807420015,0.22,0.8,0.06,0.006516695412258244,0.1240140265763151,0.0026115531925799823,0.04438075839371778
measurement_noise_0.850,measurement_noise,109,60,oracle_event,45,True,5,5.409411313336083,0.20798108016433797,0.6424463458612526,0.06501334817995975,0.22,0.8,0.06,0.012018919835662029,0.15755365413874745,0.005013348179959756,0.05819530738478974
measurement_noise_0.850,measurement_noise,110,60,oracle_event,39,True,11,4.883972883892004,0.23195163271562436,0.7044969668667067,0.0625519213801532,0.22,0.8,0.06,0.011951632715624355,0.09550303313329334,0.0025519213801531992,0.0366688624096903
measurement_noise_0.850,measurement_noise,111,60,oracle_event,44,True,6,4.89373843123992,0.2545430616715372,0.6437705064440741,0.06632997511296718,0.22,0.8,0.06,0.03454306167153717,0.15622949355592597,0.006329975112967179,0.06570084344681011
measurement_noise_0.850,measurement_noise,112,60,oracle_event,39,True,11,7.11950734600614,0.2352836309584939,0.6862023638195363,0.06273805260419325,0.22,0.8,0.06,0.015283630958493888,0.11379763618046379,0.0027380526041932557,0.04393977324771698
measurement_noise_0.850,measurement_noise,113,60,oracle_event,,False,,0.0,0.2273053569947828,0.7230906815366899,0.06137246121485619,0.22,0.8,0.06,0.007305356994782797,0.07690931846331017,0.0013724612148561938,0.02852904555764972
measurement_noise_0.850,measurement_noise,114,60,oracle_event,48,True,2,5.3095971765409935,0.20840937417062128,0.6705598215343974,0.056068208404103564,0.22,0.8,0.06,0.011590625829378726,0.12944017846560263,0.003931791595896433,0.04832086529695926
measurement_noise_0.850,measurement_noise,115,60,oracle_event,31,True,19,6.095633097677139,0.21264167691157482,0.6499855312068832,0.06199852381918951,0.22,0.8,0.06,0.007358323088425184,0.15001446879311686,0.00199852381918951,0.05312377190024385
measurement_noise_0.850,measurement_noise,116,60,oracle_event,52,True,2,5.555405807002365,0.2702361169648338,0.5955739404766786,0.06678976158318277,0.22,0.8,0.06,0.050236116964833794,0.2044260595233215,0.006789761583182771,0.08715064602377935
measurement_noise_0.850,measurement_noise,117,60,oracle_event,41,True,9,11.415308518927546,0.22388975760340518,0.6553884056742199,0.060291112115586035,0.22,0.8,0.06,0.0038897576034051806,0.1446115943257802,0.0002911121155860369,0.0495974880149238
measurement_noise_0.850,measurement_noise,118,60,oracle_event,49,True,1,587.2550598001928,0.14109149997851472,0.5832542163689292,0.03624824045194522,0.22,0.8,0.06,0.07890850002148528,0.2167457836310709,0.02375175954805478,0.10646868106687031
measurement_noise_0.850,measurement_noise,119,60,oracle_event,28,True,22,5.325726687359783,0.23409454079053224,0.6958895446332978,0.06498197211662934,0.22,0.8,0.06,0.01409454079053224,0.10411045536670227,0.004981972116629346,0.04106232275795462
measurement_noise_0.850,measurement_noise,120,60,oracle_event,51,True,1,13.02615612700317,0.15853782534944408,0.5990392826039038,0.04204154891660128,0.22,0.8,0.06,0.06146217465055592,0.20096071739609622,0.01795845108339872,0.09346044771001695
measurement_noise_0.850,measurement_noise,121,60,oracle_event,,False,,0.0,0.11854666482689158,0.5812975964881636,0.024044053458060398,0.22,0.8,0.06,0.10145333517310842,0.21870240351183645,0.0359559465419396,0.11870389507562816
measurement_noise_0.850,measurement_noise,122,60,oracle_event,42,True,8,5.527562331595927,0.265672706467656,0.5886987272316245,0.07075464260013556,0.22,0.8,0.06,0.045672706467656005,0.21130127276837551,0.010754642600135561,0.08924287394538903
measurement_noise_0.850,measurement_noise,123,60,oracle_event,39,True,11,7.530425007107972,0.2309734322471675,0.7135420312205506,0.061566457019823995,0.22,0.8,0.06,0.010973432247167486,0.08645796877944945,0.0015664570198239969,0.03299928601548031
measurement_noise_0.850,measurement_noise,124,60,oracle_event,29,True,21,5.438498257298434,0.18798277307182837,0.6451853264803656,0.05070972779179031,0.22,0.8,0.06,0.03201722692817163,0.1548146735196344,0.009290272208209688,0.06537405755200525
measurement_noise_0.850,measurement_noise,125,60,oracle_event,49,True,1,5.960857524453711,0.22465649336937632,0.6763624218231246,0.06707173047154007,0.22,0.8,0.06,0.004656493369376319,0.12363757817687548,0.007071730471540069,0.045121934005930626
measurement_noise_0.850,measurement_noise,126,60,oracle_event,33,True,17,6.1680184650597045,0.17606488383746316,0.6268383297348404,0.04384248056590597,0.22,0.8,0.06,0.04393511616253684,0.1731616702651596,0.016157519434094027,0.0777514352872635
measurement_noise_0.850,measurement_noise,127,60,oracle_event,,False,,0.0,0.2620630696138262,0.6042901064092173,0.07313853503070289,0.22,0.8,0.06,0.04206306961382619,0.19570989359078272,0.013138535030702891,0.08363716607843727
measurement_noise_0.850,measurement_noise,128,60,oracle_event,,False,,0.0,0.2273981805989978,0.7061090735898887,0.06132643997023964,0.22,0.8,0.06,0.0073981805989978,0.09389092641011132,0.0013264399702396443,0.03420518232644959
measurement_noise_0.850,measurement_noise,129,60,oracle_event,,False,,0.0,0.22508418934289773,0.7098737098086144,0.06375526041767009,0.22,0.8,0.06,0.005084189342897727,0.09012629019138563,0.0037552604176700893,0.03298857998398448
measurement_noise_0.850,measurement_noise,130,60,oracle_event,38,True,12,11.233853068875245,0.2062721733548903,0.6477686037955286,0.051380090997568316,0.22,0.8,0.06,0.013727826645109714,0.15223139620447146,0.008619909002431682,0.05819304395067095
measurement_noise_0.850,measurement_noise,131,60,oracle_event,,False,,0.0,0.2265520906206969,0.6850992803910786,0.06316831984308377,0.22,0.8,0.06,0.006552090620696893,0.11490071960892145,0.0031683198430837722,0.04154037669090071
measurement_noise_0.850,measurement_noise,132,60,oracle_event,34,True,16,5.233424288855871,0.2219879784190895,0.6674122959258567,0.06207711860017509,0.22,0.8,0.06,0.0019879784190894867,0.13258770407414333,0.002077118600175093,0.04555093369780264
measurement_noise_0.850,measurement_noise,133,60,oracle_event,,False,,0.0,0.2116574101423301,0.6659142709270542,0.06140925452681929,0.22,0.8,0.06,0.008342589857669891,0.1340857290729458,0.0014092545268192952,0.047945857819144996
measurement_noise_0.850,measurement_noise,134,60,oracle_event,57,True,7,4.916132931492658,0.21890438214368113,0.7057458664712875,0.0604273025790458,0.22,0.8,0.06,0.00109561785631887,0.09425413352871259,0.0004273025790458018,0.03192568465469242
measurement_noise_0.850,measurement_noise,135,60,oracle_event,58,True,8,7.899508768647195,0.1989585288451865,0.6413445122876298,0.05217275493214288,0.22,0.8,0.06,0.0210414711548135,0.15865548771237026,0.00782724506785712,0.06250806797834696
measurement_noise_0.850,measurement_noise,136,60,oracle_event,32,True,18,7.183955822382171,0.221068970437391,0.6413708912574848,0.06506673327306686,0.22,0.8,0.06,0.001068970437390987,0.15862910874251523,0.005066733273066865,0.05492160415099103
measurement_noise_0.850,measurement_noise,137,60,oracle_event,53,True,3,6.405747039594045,0.20573297861801282,0.5278184028574799,0.056342766356452634,0.22,0.8,0.06,0.014267021381987183,0.2721815971425201,0.003657233643547364,0.09670195072268488
measurement_noise_0.850,measurement_noise,138,60,oracle_event,,False,,0.0,0.22374716751527543,0.6867669804799863,0.06904466730026354,0.22,0.8,0.06,0.003747167515275429,0.11323301952001374,0.009044667300263542,0.04200828477851757
measurement_noise_0.850,measurement_noise,139,60,oracle_event,56,True,6,4.794105168077895,0.22941632749855098,0.7166733647477674,0.06286569186102067,0.22,0.8,0.06,0.00941632749855098,0.0833266352522326,0.002865691861020675,0.03186955153726809
measurement_noise_0.850,measurement_noise,140,60,oracle_event,,False,,0.0,0.27400374801753263,0.5762148569472179,0.07132721963320986,0.22,0.8,0.06,0.05400374801753263,0.2237851430527822,0.011327219633209859,0.09637203690117489
measurement_noise_0.850,measurement_noise,141,60,oracle_event,50,True,0,5.714137381454115,0.23945038856112158,0.6832967453676488,0.06518702048278925,0.22,0.8,0.06,0.01945038856112158,0.1167032546323512,0.0051870204827892535,0.04711355455875401
measurement_noise_0.850,measurement_noise,142,60,oracle_event,,False,,0.0,0.1490045556159202,0.5998705205656812,0.03831450499441269,0.22,0.8,0.06,0.07099544438407981,0.2001294794343188,0.021685495005587307,0.09760347294132864
measurement_noise_0.850,measurement_noise,143,60,oracle_event,35,True,15,7.495362254288032,0.22735000634063474,0.674507137096991,0.06437903323782013,0.22,0.8,0.06,0.007350006340634735,0.1254928629030091,0.004379033237820129,0.045740634160487986
measurement_noise_0.850,measurement_noise,144,60,oracle_event,,False,,0.0,0.24798866889931998,0.6505719933886582,0.07070405490183862,0.22,0.8,0.06,0.027988668899319974,0.1494280066113418,0.010704054901838622,0.06270691013750014
measurement_noise_0.850,measurement_noise,145,60,oracle_event,26,True,24,5.0729324203261505,0.2343801644578614,0.618084373044946,0.07974908890665733,0.22,0.8,0.06,0.014380164457861389,0.18191562695505403,0.01974908890665733,0.07201496010652425
measurement_noise_0.850,measurement_noise,146,60,oracle_event,31,True,19,6.757705953445299,0.24378559488321433,0.6793947835374344,0.06549376657679135,0.22,0.8,0.06,0.023785594883214328,0.12060521646256561,0.005493766576791348,0.04996152597419043
measurement_noise_0.850,measurement_noise,147,60,oracle_event,45,True,5,6.6821151139442465,0.20654739247343903,0.6502814569581432,0.05617714174823455,0.22,0.8,0.06,0.013452607526560967,0.14971854304185683,0.003822858251765447,0.05566466960672775
measurement_noise_0.850,measurement_noise,148,60,oracle_event,,False,,0.0,0.2071951056690272,0.6459634039243339,0.06166083562671766,0.22,0.8,0.06,0.012804894330972788,0.1540365960756661,0.0016608356267176633,0.056167442011118854
measurement_noise_0.850,measurement_noise,149,60,oracle_event,53,True,3,6.210649028830499,0.23421207279706488,0.6756897429508529,0.06135656201160687,0.22,0.8,0.06,0.014212072797064879,0.12431025704914711,0.0013565620116068738,0.04662629728593962
measurement_noise_0.850,measurement_noise,150,60,oracle_event,46,True,4,11.966840427980094,0.19267087020030493,0.6376543717905523,0.0534141789433252,0.22,0.8,0.06,0.027329129799695068,0.16234562820944776,0.0065858210566747954,0.0654201930219392
measurement_noise_0.850,measurement_noise,151,60,oracle_event,29,True,21,4.874031119919367,0.22797485510526153,0.6581418451371585,0.06190018256691629,0.22,0.8,0.06,0.007974855105261525,0.1418581548628416,0.001900182566916292,0.05057773084500647
measurement_noise_0.850,measurement_noise,152,60,oracle_event,54,True,4,4.9854426345461365,0.253377971918167,0.5816413941391163,0.07006763531626384,0.22,0.8,0.06,0.03337797191816702,0.21835860586088374,0.01006763531626384,0.08726807103177153
measurement_noise_0.850,measurement_noise,153,60,oracle_event,35,True,15,6.164116559850223,0.2517546505009939,0.6414374163779876,0.06591917524809099,0.22,0.8,0.06,0.03175465050099388,0.15856258362201248,0.005919175248090991,0.06541213645703245
measurement_noise_0.850,measurement_noise,154,60,oracle_event,45,True,5,7.382493450265751,0.2146749349835575,0.6539752793004214,0.0670708285936357,0.22,0.8,0.06,0.005325065016442504,0.14602472069957861,0.007070828593635697,0.05280687143655227
measurement_noise_0.850,measurement_noise,155,60,oracle_event,,False,,0.0,0.24648799767576,0.6590934237094035,0.0695262079384453,0.22,0.8,0.06,0.02648799767575999,0.14090657629059655,0.009526207938445302,0.058973593968267284
measurement_noise_0.850,measurement_noise,156,60,oracle_event,57,True,7,5.96197260932511,0.24018924378382053,0.6404334345053098,0.06468139496492649,0.22,0.8,0.06,0.020189243783820532,0.15956656549469028,0.004681394964926491,0.06147906808114577
measurement_noise_0.850,measurement_noise,157,60,oracle_event,,False,,0.0,0.23303878131718414,0.7070527457522908,0.0628488240309138,0.22,0.8,0.06,0.01303878131718414,0.09294725424770922,0.002848824030913799,0.03627828653193572
measurement_noise_0.850,measurement_noise,158,60,oracle_event,40,True,10,9.043070309610702,0.2423115329074582,0.6690991552689287,0.07006977959241992,0.22,0.8,0.06,0.022311532907458187,0.13090084473107133,0.01006977959241992,0.05442738574364981
measurement_noise_0.850,measurement_noise,159,60,oracle_event,49,True,1,4.785196412892164,0.1564704852933362,0.6066615501044587,0.04148701706685631,0.22,0.8,0.06,0.06352951470666379,0.1933384498955414,0.018512982933143685,0.09179364917844962
measurement_noise_0.850,measurement_noise,160,60,oracle_event,45,True,5,5.915623346719242,0.27411222071254765,0.5831937028054958,0.06904442809965715,0.22,0.8,0.06,0.05411222071254765,0.21680629719450428,0.00904442809965715,0.09332098200223636
measurement_noise_0.850,measurement_noise,161,60,oracle_event,41,True,9,7.902663273787533,0.21915537325331508,0.6761009390612924,0.06588812046200805,0.22,0.8,0.06,0.0008446267466849233,0.12389906093870762,0.0058881204620080535,0.04354393604913353
measurement_noise_0.850,measurement_noise,162,60,oracle_event,49,True,1,5.648280988066438,0.1537094821554863,0.6007218555564835,0.03638336932024859,0.22,0.8,0.06,0.0662905178445137,0.19927814444351655,0.023616630679751408,0.09639509765592721
measurement_noise_0.850,measurement_noise,163,60,oracle_event,43,True,7,5.935037906782027,0.2542595624360435,0.6383980019284716,0.06603720065115891,0.22,0.8,0.06,0.03425956243604347,0.16160199807152842,0.006037200651158911,0.06729958705291027
measurement_noise_0.850,measurement_noise,164,60,oracle_event,,False,,0.0,0.26652942154962866,0.5776374454081117,0.07366138023858824,0.22,0.8,0.06,0.04652942154962866,0.22236255459188836,0.013661380238588247,0.09418445212670176
measurement_noise_0.850,measurement_noise,165,60,oracle_event,43,True,7,9.08085747125471,0.22853572069088876,0.6588849080741548,0.06077113442298483,0.22,0.8,0.06,0.00853572069088876,0.14111509192584526,0.0007711344229848344,0.05014064901323962
measurement_noise_0.850,measurement_noise,166,60,oracle_event,38,True,12,21.36049780080417,0.2686408416879797,0.5914891241856192,0.07087660478629519,0.22,0.8,0.06,0.04864084168797969,0.20851087581438088,0.010876604786295194,0.08934277409621859
measurement_noise_0.850,measurement_noise,167,60,oracle_event,44,True,6,6.315730077871614,0.24803003732581963,0.6315736908002774,0.07297173165494861,0.22,0.8,0.06,0.02803003732581963,0.16842630919972268,0.01297173165494861,0.06980935939349697
measurement_noise_0.850,measurement_noise,168,60,oracle_event,33,True,17,7.247066080120276,0.16494025400717371,0.6079461238293179,0.0468020578304843,0.22,0.8,0.06,0.05505974599282629,0.19205387617068215,0.013197942169515697,0.08677052144434137
measurement_noise_0.850,measurement_noise,169,60,oracle_event,47,True,3,33.06479624248359,0.20851940556259582,0.655242642350999,0.057641648676193015,0.22,0.8,0.06,0.011480594437404179,0.144757357649001,0.002358351323806983,0.05286543447007072
measurement_noise_0.850,measurement_noise,170,60,oracle_event,,False,,0.0,0.2686598920728567,0.5734827468570262,0.07339518477141577,0.22,0.8,0.06,0.048659892072856675,0.22651725314297388,0.013395184771415769,0.09619077666241545
measurement_noise_0.850,measurement_noise,171,60,oracle_event,43,True,7,13.027057747807998,0.23110523568877805,0.6581606503461775,0.06317356046259573,0.22,0.8,0.06,0.011105235688778053,0.1418393496538225,0.0031735604625957314,0.05203938193506543
measurement_noise_0.850,measurement_noise,172,60,oracle_event,31,True,19,5.834705036667471,0.23650334032456596,0.6676251353419883,0.07156312173624524,0.22,0.8,0.06,0.016503340324565963,0.13237486465801174,0.011563121736245241,0.05348044223960765
measurement_noise_0.850,measurement_noise,173,60,oracle_event,40,True,10,8.713819071920817,0.24130887321806263,0.6304197703632809,0.07949515869213658,0.22,0.8,0.06,0.02130887321806263,0.16958022963671915,0.019495158692136583,0.07012808718230612
measurement_noise_0.850,measurement_noise,174,60,oracle_event,30,True,20,5.1768561308285435,0.2132742519742103,0.6709293595474936,0.06441660825430824,0.22,0.8,0.06,0.006725748025789707,0.1290706404525065,0.0044166082543082436,0.046737665577534816
measurement_noise_0.850,measurement_noise,175,60,oracle_event,31,True,19,8.80407507212897,0.19088901041080059,0.6371664406633839,0.05300830301414022,0.22,0.8,0.06,0.029110989589199415,0.16283355933661614,0.006991696985859774,0.06631208197055845
