model,held_out_seed,test_rows,test_unsafe,test_safe,balanced_accuracy,unsafe_recall,unsafe_precision,safe_specificity,roc_auc
context_support_only,44151,228,40,188,0.5047872340425532,0.1,0.19047619047619047,0.9095744680851063,0.6208776595744682
context_support_only,44152,219,37,182,0.48284823284823286,0.08108108108108109,0.125,0.8846153846153846,0.6332046332046333
context_support_only,44153,225,41,184,0.4998011664899258,0.14634146341463414,0.18181818181818182,0.8532608695652174,0.6200954400848356
context_support_only,44154,225,42,183,0.5040983606557378,0.16666666666666666,0.19444444444444445,0.8415300546448088,0.5811865729898517
context_support_only,44155,222,44,178,0.5808222676200204,0.38636363636363635,0.2982456140350877,0.7752808988764045,0.6440245148110317
context_support_only,44156,234,44,190,0.5136363636363637,0.22727272727272727,0.20833333333333334,0.8,0.6169856459330143
context_support_only,44157,234,42,192,0.5926339285714286,0.35714285714285715,0.3125,0.828125,0.6752232142857142
context_support_only,44158,216,36,180,0.6333333333333333,0.5277777777777778,0.2878787878787879,0.7388888888888889,0.7050925925925925
context_support_only,44159,219,45,174,0.618007662835249,0.4888888888888889,0.3333333333333333,0.7471264367816092,0.6954022988505747
context_support_only,44160,225,46,179,0.6078455185814914,0.4782608695652174,0.3188405797101449,0.7374301675977654,0.6847218848676221
context_support_only,44161,222,42,180,0.6503968253968254,0.5952380952380952,0.32051282051282054,0.7055555555555556,0.675
context_support_only,44162,210,46,164,0.5958377518557794,0.4782608695652174,0.3188405797101449,0.7134146341463414,0.6602598091198304
context_support_only,44163,207,36,171,0.5950292397660819,0.3888888888888889,0.2916666666666667,0.8011695906432749,0.7168615984405458
context_support_only,44164,210,38,172,0.5458996328029375,0.2894736842105263,0.24444444444444444,0.8023255813953488,0.6409118727050183
context_support_only,44165,219,43,176,0.674220401691332,0.5813953488372093,0.3787878787878788,0.7670454545454546,0.7279334038054968
context_support_only,44166,210,42,168,0.6696428571428572,0.5714285714285714,0.38095238095238093,0.7678571428571429,0.7040816326530613
context_support_only,44167,228,36,192,0.6666666666666667,0.5833333333333334,0.30434782608695654,0.75,0.7213541666666667
context_support_only,44168,228,41,187,0.6631668188339637,0.6097560975609756,0.32051282051282054,0.7165775401069518,0.6805791052562933
context_support_only,44169,228,49,179,0.5738798312621137,0.32653061224489793,0.3333333333333333,0.8212290502793296,0.6626382396534032
context_support_only,44170,225,39,186,0.6327543424317618,0.5128205128205128,0.30303030303030304,0.7526881720430108,0.674110835401158
context_support_only,44171,246,51,195,0.5564102564102564,0.3333333333333333,0.2833333333333333,0.7794871794871795,0.6407239819004524
context_support_only,44172,237,42,195,0.5428571428571429,0.2857142857142857,0.23529411764705882,0.8,0.6413919413919413
context_support_only,44173,255,56,199,0.5434763101220388,0.26785714285714285,0.29411764705882354,0.8190954773869347,0.6512921751615218
context_support_only,44174,261,52,209,0.48854435038645566,0.21153846153846154,0.18333333333333332,0.7655502392344498,0.5737026131762974
context_support_only,44175,261,54,207,0.5233494363929146,0.37037037037037035,0.22988505747126436,0.6763285024154589,0.5998389694041868
context_support_only,44176,264,48,216,0.5636574074074074,0.4791666666666667,0.23232323232323232,0.6481481481481481,0.6183449074074074
context_support_only,44177,264,50,214,0.5364485981308411,0.4,0.2222222222222222,0.6728971962616822,0.5619626168224299
context_support_only,44178,264,54,210,0.5211640211640212,0.35185185185185186,0.2261904761904762,0.6904761904761905,0.5425925925925925
context_support_only,44179,258,54,204,0.534041394335512,0.42592592592592593,0.23958333333333334,0.6421568627450981,0.548474945533769
context_support_only,44180,249,59,190,0.5107047279214987,0.3898305084745763,0.24731182795698925,0.631578947368421,0.5117752007136485
context_support_only,44181,246,61,185,0.4848471422241914,0.19672131147540983,0.2222222222222222,0.772972972972973,0.4762073548958795
context_support_only,44182,246,58,188,0.5057776962582539,0.15517241379310345,0.25,0.8563829787234043,0.5236610418195158
context_support_only,44183,246,52,194,0.5002973830293418,0.1346153846153846,0.21212121212121213,0.865979381443299,0.5484734337827121
context_support_only,44184,246,50,196,0.511326530612245,0.14,0.23333333333333334,0.8826530612244898,0.5502040816326532
context_support_only,44185,240,48,192,0.5130208333333334,0.14583333333333334,0.23333333333333334,0.8802083333333334,0.5442708333333333
context_support_only,44186,240,47,193,0.5125675228750964,0.1702127659574468,0.2222222222222222,0.8549222797927462,0.5438209679197442
context_support_only,44187,246,49,197,0.5309230291101212,0.1836734693877551,0.2727272727272727,0.8781725888324873,0.5868641872992854
context_support_only,44188,249,49,200,0.5064285714285715,0.14285714285714285,0.21212121212121213,0.87,0.5658163265306122
context_support_only,44189,243,45,198,0.5196969696969698,0.15555555555555556,0.23333333333333334,0.8838383838383839,0.5956228956228956
context_support_only,44190,240,33,207,0.5608256477821696,0.24242424242424243,0.24242424242424243,0.8792270531400966,0.5955204216073782
predicted_loss_only,44151,228,40,188,0.6268617021276596,0.525,0.2916666666666667,0.7287234042553191,0.6117021276595744
predicted_loss_only,44152,219,37,182,0.6095931095931096,0.7027027027027027,0.22807017543859648,0.5164835164835165,0.6101871101871102
predicted_loss_only,44153,225,41,184,0.5969644750795334,0.6341463414634146,0.24299065420560748,0.5597826086956522,0.6130699893955461
predicted_loss_only,44154,225,42,183,0.6081186572989852,0.5714285714285714,0.2696629213483146,0.644808743169399,0.6044756700494406
predicted_loss_only,44155,222,44,178,0.6193820224719101,0.75,0.2661290322580645,0.4887640449438202,0.6009959141981613
predicted_loss_only,44156,234,44,190,0.5618421052631579,0.75,0.21710526315789475,0.3736842105263158,0.5820574162679425
predicted_loss_only,44157,234,42,192,0.5386904761904762,0.7857142857142857,0.1952662721893491,0.2916666666666667,0.5265376984126984
predicted_loss_only,44158,216,36,180,0.4916666666666667,0.7222222222222222,0.16352201257861634,0.2611111111111111,0.49259259259259264
predicted_loss_only,44159,219,45,174,0.5954022988505747,0.8,0.2535211267605634,0.39080459770114945,0.5770114942528736
predicted_loss_only,44160,225,46,179,0.63772164197231,0.7391304347826086,0.2905982905982906,0.5363128491620112,0.6203546271556959
