policy,accuracy,mean_loss,mean_regret,median_regret,max_regret,zero_regret_fraction,regret_gt_0_005_fraction,under_count,over_count,exact_count,action_entropy,dominant_action_fraction,deviation_from_direct,seed,dataset_fingerprint,context_count,train_count,test_count,pareto_efficient
two_stage_1.00,0.09210526315789473,0.13017775301638032,0.003094169765147342,0.0,0.06272864851727811,0.9078947368421053,0.09210526315789473,4,65,7,0.28377758684789395,0.9210526315789473,0.7368421052631579,8,d795ed18f2c2faf1e6ef46c739c14f313075e36a5b768ce0f1ac8491af085026,252,176,76,1
fixed_k3,0.07894736842105263,0.12793467067161324,0.0008510874203802753,0.0,0.01890400414903448,0.9473684210526315,0.05263157894736842,0,70,6,0.0,1.0,0.8157894736842105,8,d795ed18f2c2faf1e6ef46c739c14f313075e36a5b768ce0f1ac8491af085026,252,176,76,0
oracle,1.0,0.12708358325123298,0.0,0.0,0.0,1.0,0.0,0,0,76,0.8311497948003245,0.4868421052631579,0.75,8,d795ed18f2c2faf1e6ef46c739c14f313075e36a5b768ce0f1ac8491af085026,252,176,76,0
direct_loss,0.3116883116883117,0.14555381628125044,0.016677555837052403,0.0,0.14082112760744578,0.7532467532467533,0.24675324675324675,17,36,24,0.909713120496902,0.5454545454545454,0.0,9,2cc9a75edadbaf59f232d926c0b8ca1fcb1ea59511d1f42882d1d88d34099ad3,256,179,77,1
fixed_risk_0.010,0.22077922077922077,0.14128222059939105,0.012405960155192993,0.0,0.14082112760744578,0.8051948051948052,0.19480519480519481,13,47,17,0.8512168528736441,0.6103896103896104,0.4805194805194805,9,2cc9a75edadbaf59f232d926c0b8ca1fcb1ea59511d1f42882d1d88d34099ad3,256,179,77,1
two_stage_0.10,0.24675324675324675,0.142786956391751,0.013910695947552957,0.0,0.14082112760744578,0.7792207792207793,0.22077922077922077,15,43,19,0.9477016308619113,0.4155844155844156,0.2727272727272727,9,2cc9a75edadbaf59f232d926c0b8ca1fcb1ea59511d1f42882d1d88d34099ad3,256,179,77,1
two_stage_0.25,0.22077922077922077,0.14186562902227448,0.012989368578076442,0.0,0.14082112760744578,0.7922077922077922,0.2077922077922078,14,46,17,0.8969989627552049,0.5584415584415584,0.4155844155844156,9,2cc9a75edadbaf59f232d926c0b8ca1fcb1ea59511d1f42882d1d88d34099ad3,256,179,77,1
two_stage_1.00,0.15584415584415584,0.1328050982707862,0.003928837826588169,0.0,0.14082112760744578,0.922077922077922,0.07792207792207792,3,62,12,0.47364341751469285,0.8441558441558441,0.7532467532467533,9,2cc9a75edadbaf59f232d926c0b8ca1fcb1ea59511d1f42882d1d88d34099ad3,256,179,77,1
fixed_k3,0.07792207792207792,0.12969946001206775,0.0008231995678697134,0.0,0.01798833362854485,0.948051948051948,0.05194805194805195,0,71,6,0.0,1.0,0.8051948051948052,9,2cc9a75edadbaf59f232d926c0b8ca1fcb1ea59511d1f42882d1d88d34099ad3,256,179,77,0
oracle,1.0,0.12887626044419806,0.0,0.0,0.0,1.0,0.0,0,0,77,0.8287838932112364,0.4935064935064935,0.6883116883116883,9,2cc9a75edadbaf59f232d926c0b8ca1fcb1ea59511d1f42882d1d88d34099ad3,256,179,77,0
