model,held_out_seed,test_rows,test_unsafe,test_safe,balanced_accuracy,unsafe_recall,unsafe_precision,safe_specificity,roc_auc
context_support_only,44431,279,70,209,0.5832535885167465,0.2,0.6666666666666666,0.9665071770334929,0.6345181134654818
context_support_only,44432,273,63,210,0.607936507936508,0.25396825396825395,0.6666666666666666,0.9619047619047619,0.6201814058956917
context_support_only,44433,267,56,211,0.6280890318212593,0.30357142857142855,0.6296296296296297,0.95260663507109,0.6322782667569397
context_support_only,44434,264,56,208,0.6586538461538461,0.375,0.6363636363636364,0.9423076923076923,0.640882554945055
context_support_only,44435,270,55,215,0.6268498942917548,0.2909090909090909,0.6666666666666666,0.9627906976744186,0.6109936575052854
context_support_only,44436,267,57,210,0.6556390977443609,0.3684210526315789,0.6363636363636364,0.9428571428571428,0.6343358395989974
context_support_only,44437,273,58,215,0.6123496391339214,0.27586206896551724,0.5925925925925926,0.9488372093023256,0.6176423416198877
context_support_only,44438,276,55,221,0.6319210201563144,0.3090909090909091,0.6296296296296297,0.9547511312217195,0.6321678321678321
context_support_only,44439,270,52,218,0.6405257586450247,0.3269230769230769,0.6296296296296297,0.9541284403669725,0.6601093860268171
context_support_only,44440,270,51,219,0.6438356164383562,0.3333333333333333,0.6296296296296297,0.954337899543379,0.6768734891216761
context_support_only,44441,264,45,219,0.6595129375951294,0.35555555555555557,0.6666666666666666,0.9634703196347032,0.6867579908675799
context_support_only,44442,267,41,226,0.663015324843514,0.36585365853658536,0.625,0.9601769911504425,0.6868120008633715
context_support_only,44443,261,39,222,0.672037422037422,0.38461538461538464,0.625,0.9594594594594594,0.7224532224532224
context_support_only,44444,261,38,223,0.6771890488553222,0.39473684210526316,0.625,0.9596412556053812,0.7134765164031153
context_support_only,44445,264,48,216,0.6354166666666667,0.3125,0.625,0.9583333333333334,0.6805555555555556
context_support_only,44446,252,50,202,0.6277227722772277,0.3,0.625,0.9554455445544554,0.6324752475247525
context_support_only,44447,243,60,183,0.5975409836065574,0.23333333333333334,0.6666666666666666,0.9617486338797814,0.6658469945355191
context_support_only,44448,252,65,187,0.5889757301522007,0.2153846153846154,0.6666666666666666,0.9625668449197861,0.6672151378033732
context_support_only,44449,255,64,191,0.5910503926701571,0.21875,0.6666666666666666,0.9633507853403142,0.6364528795811518
context_support_only,44450,258,59,199,0.5730772506600801,0.3220338983050847,0.35185185185185186,0.8241206030150754,0.6444936547142492
context_support_only,44451,252,62,190,0.5611205432937182,0.3064516129032258,0.35185185185185186,0.8157894736842105,0.6293718166383702
context_support_only,44452,234,53,181,0.5864693005316377,0.37735849056603776,0.3508771929824561,0.7955801104972375,0.6806004378192432
context_support_only,44453,231,48,183,0.6219262295081966,0.375,0.42857142857142855,0.8688524590163934,0.7045765027322404
context_support_only,44454,219,46,173,0.6262880120633325,0.391304347826087,0.42857142857142855,0.861271676300578,0.7118622769540086
context_support_only,44455,222,49,173,0.6404978176241595,0.40816326530612246,0.47619047619047616,0.8728323699421965,0.7249026778341394
context_support_only,44456,219,44,175,0.6274025974025974,0.4090909090909091,0.4,0.8457142857142858,0.7053246753246754
context_support_only,44457,210,44,166,0.6412924424972618,0.4090909090909091,0.46153846153846156,0.8734939759036144,0.7382256297918948
context_support_only,44458,216,48,168,0.6294642857142857,0.3958333333333333,0.4523809523809524,0.8630952380952381,0.6986607142857143
context_support_only,44459,216,39,177,0.7281616688396348,0.5128205128205128,0.6666666666666666,0.943502824858757,0.8061712299000436
context_support_only,44460,216,37,179,0.6845840253661483,0.4864864864864865,0.46153846153846156,0.88268156424581,0.7982787256530274
context_support_only,44461,201,34,167,0.7105494892567805,0.5588235294117647,0.4523809523809524,0.8622754491017964,0.8185980979218035
context_support_only,44462,201,34,167,0.7287777386403663,0.5294117647058824,0.6,0.9281437125748503,0.8487143360338147
context_support_only,44463,204,37,167,0.7073150995306684,0.4864864864864865,0.6,0.9281437125748503,0.8143712574850299
context_support_only,44464,195,37,158,0.7052685596989394,0.4864864864864865,0.6,0.9240506329113924,0.7801915839890525
context_support_only,44465,189,36,153,0.7156862745098039,0.5555555555555556,0.5128205128205128,0.8758169934640523,0.789760348583878
context_support_only,44466,195,42,153,0.6760037348272643,0.47619047619047616,0.5128205128205128,0.8758169934640523,0.723155929038282
context_support_only,44467,204,44,160,0.7318181818181818,0.6136363636363636,0.5294117647058824,0.85,0.789346590909091
context_support_only,44468,201,47,154,0.6995717048908539,0.574468085106383,0.5,0.8246753246753247,0.7569770654877037
context_support_only,44469,216,58,158,0.6450240069838499,0.4482758620689655,0.5098039215686274,0.8417721518987342,0.706569183762549
context_support_only,44470,219,58,161,0.6464981794816878,0.4482758620689655,0.5098039215686274,0.84472049689441,0.7011137288498608
predicted_loss_only,44431,279,70,209,0.44364319890635684,0.5571428571428572,0.21787709497206703,0.33014354066985646,0.4665755297334245
predicted_loss_only,44432,273,63,210,0.503968253968254,0.36507936507936506,0.23469387755102042,0.6428571428571429,0.4623582766439909
predicted_loss_only,44433,267,56,211,0.5341909275558564,0.42857142857142855,0.24,0.6398104265402843,0.49373730534867977
predicted_loss_only,44434,264,56,208,0.5762362637362637,0.39285714285714285,0.3055555555555556,0.7596153846153846,0.5818166208791209
predicted_loss_only,44435,270,55,215,0.5581395348837209,0.4,0.26506024096385544,0.7162790697674418,0.5550951374207188
predicted_loss_only,44436,267,57,210,0.5692982456140351,0.43859649122807015,0.2840909090909091,0.7,0.5791979949874686
predicted_loss_only,44437,273,58,215,0.5271451483560545,0.43103448275862066,0.2358490566037736,0.6232558139534884,0.5476343223736969
predicted_loss_only,44438,276,55,221,0.54648292883587,0.5454545454545454,0.23076923076923078,0.5475113122171946,0.5270259152612095
predicted_loss_only,44439,270,52,218,0.4725652787579393,0.40384615384615385,0.17355371900826447,0.5412844036697247,0.5134968242766408
predicted_loss_only,44440,270,51,219,0.5259199570239055,0.49019607843137253,0.2066115702479339,0.5616438356164384,0.5606589667830603
predicted_loss_only,44441,264,45,219,0.5494672754946728,0.5555555555555556,0.2,0.54337899543379,0.5466260781329274
predicted_loss_only,44442,267,41,226,0.5016727822145478,0.5121951219512195,0.15441176470588236,0.4911504424778761,0.5306496870278437
predicted_loss_only,44443,261,39,222,0.49740124740124736,0.5128205128205128,0.14814814814814814,0.481981981981982,0.5191730191730192
predicted_loss_only,44444,261,38,223,0.5128038706632051,0.6578947368421053,0.15060240963855423,0.36771300448430494,0.5191172999763983
predicted_loss_only,44445,264,48,216,0.505787037037037,0.6041666666666666,0.18471337579617833,0.4074074074074074,0.5443672839506173
predicted_loss_only,44446,252,50,202,0.5006930693069307,0.64,0.19875776397515527,0.3613861386138614,0.5355445544554456
predicted_loss_only,44447,243,60,183,0.4905737704918033,0.5166666666666667,0.24031007751937986,0.4644808743169399,0.5245901639344263
predicted_loss_only,44448,252,65,187,0.48918140682846567,0.6307692307692307,0.25153374233128833,0.34759358288770054,0.5186343068696009
predicted_loss_only,44449,255,64,191,0.5115346858638743,0.59375,0.2585034013605442,0.4293193717277487,0.5379581151832461
predicted_loss_only,44450,258,59,199,0.5764415296823099,0.6101694915254238,0.28346456692913385,0.542713567839196,0.5742270675410953
predicted_loss_only,44451,252,62,190,0.531748726655348,0.5161290322580645,0.2711864406779661,0.5473684210526316,0.581409168081494
predicted_loss_only,44452,234,53,181,0.5898571875325758,0.660377358490566,0.28688524590163933,0.5193370165745856,0.5766704888981549
predicted_loss_only,44453,231,48,183,0.5753073770491803,0.6041666666666666,0.25892857142857145,0.546448087431694,0.6020036429872496
predicted_loss_only,44454,219,46,173,0.5948730836893692,0.6521739130434783,0.2727272727272727,0.5375722543352601,0.6065594370444836
predicted_loss_only,44455,222,49,173,0.5786245133891708,0.46938775510204084,0.2987012987012987,0.6878612716763006,0.6164916833785536
predicted_loss_only,44456,219,44,175,0.5246103896103895,0.38636363636363635,0.2236842105263158,0.6628571428571428,0.5287012987012987
predicted_loss_only,44457,210,44,166,0.5442223439211391,0.4318181818181818,0.25,0.6566265060240963,0.5940580503833516
predicted_loss_only,44458,216,48,168,0.5639880952380952,0.3958333333333333,0.296875,0.7321428571428571,0.5776289682539681
predicted_loss_only,44459,216,39,177,0.5247718383311604,0.5128205128205128,0.19607843137254902,0.536723163841808,0.6061132840793858
predicted_loss_only,44460,216,37,179,0.5174392269364336,0.4594594594594595,0.1827956989247312,0.5754189944134078,0.5754189944134078
predicted_loss_only,44461,201,34,167,0.5553892215568863,0.5,0.2073170731707317,0.6107784431137725,0.5940471997182106
predicted_loss_only,44462,201,34,167,0.6147411060232476,0.5588235294117647,0.25675675675675674,0.6706586826347305,0.6271574498062699
predicted_loss_only,44463,204,37,167,0.5397313481145817,0.5405405405405406,0.20618556701030927,0.5389221556886228,0.5711280142417867
predicted_loss_only,44464,195,37,158,0.5694491960314745,0.5945945945945946,0.23404255319148937,0.5443037974683544,0.5874101950051317
predicted_loss_only,44465,189,36,153,0.5375816993464053,0.6111111111111112,0.21153846153846154,0.46405228758169936,0.5689905591866377
predicted_loss_only,44466,195,42,153,0.5133053221288515,0.5952380952380952,0.22321428571428573,0.43137254901960786,0.5362589480236539
predicted_loss_only,44467,204,44,160,0.48863636363636365,0.4772727272727273,0.2079207920792079,0.5,0.5301136363636363
predicted_loss_only,44468,201,47,154,0.4872893064382426,0.46808510638297873,0.22448979591836735,0.5064935064935064,0.5297043382149764
predicted_loss_only,44469,216,58,158,0.5186599738105631,0.5689655172413793,0.28205128205128205,0.46835443037974683,0.5439764295067656
predicted_loss_only,44470,219,58,161,0.5494752623688156,0.6206896551724138,0.3,0.4782608695652174,0.595416577425573
context_plus_loss,44431,279,70,209,0.5784688995215311,0.2,0.6086956521739131,0.9569377990430622,0.6071770334928229
context_plus_loss,44432,273,63,210,0.607936507936508,0.25396825396825395,0.6666666666666666,0.9619047619047619,0.5795162509448223
context_plus_loss,44433,267,56,211,0.6280890318212593,0.30357142857142855,0.6296296296296297,0.95260663507109,0.6088354773188895
context_plus_loss,44434,264,56,208,0.6586538461538461,0.375,0.6363636363636364,0.9423076923076923,0.6353880494505495
context_plus_loss,44435,270,55,215,0.6268498942917548,0.2909090909090909,0.6666666666666666,0.9627906976744186,0.6089640591966173
context_plus_loss,44436,267,57,210,0.6556390977443609,0.3684210526315789,0.6363636363636364,0.9428571428571428,0.6311612364243943
context_plus_loss,44437,273,58,215,0.6193263833199679,0.27586206896551724,0.6666666666666666,0.9627906976744186,0.606495589414595
context_plus_loss,44438,276,55,221,0.6319210201563144,0.3090909090909091,0.6296296296296297,0.9547511312217195,0.6218017276840806
context_plus_loss,44439,270,52,218,0.6405257586450247,0.3269230769230769,0.6296296296296297,0.9541284403669725,0.6480239943542696
context_plus_loss,44440,270,51,219,0.6438356164383562,0.3333333333333333,0.6296296296296297,0.954337899543379,0.6822455009401022
context_plus_loss,44441,264,45,219,0.6660578386605784,0.37777777777777777,0.6296296296296297,0.954337899543379,0.6940639269406393
context_plus_loss,44442,267,41,226,0.6707856680336715,0.3902439024390244,0.5925925925925926,0.9513274336283186,0.689617958126484
context_plus_loss,44443,261,39,222,0.6803534303534303,0.41025641025641024,0.5925925925925926,0.9504504504504504,0.7025872025872025
context_plus_loss,44444,261,38,223,0.6858626386594289,0.42105263157894735,0.5925925925925926,0.9506726457399103,0.7238612225631343
context_plus_loss,44445,264,48,216,0.6412037037037037,0.3333333333333333,0.5925925925925926,0.9490740740740741,0.6920331790123457
context_plus_loss,44446,252,50,202,0.6327722772277228,0.32,0.5925925925925926,0.9455445544554455,0.6402970297029703
context_plus_loss,44447,243,60,183,0.5975409836065574,0.23333333333333334,0.6666666666666666,0.9617486338797814,0.6591074681238616
context_plus_loss,44448,252,65,187,0.5913204442616208,0.23076923076923078,0.625,0.9518716577540107,0.6626902509255451
context_plus_loss,44449,255,64,191,0.5910503926701571,0.21875,0.6666666666666666,0.9633507853403142,0.6323625654450262
context_plus_loss,44450,258,59,199,0.5730772506600801,0.3220338983050847,0.35185185185185186,0.8241206030150754,0.6421088493314027
context_plus_loss,44451,252,62,190,0.5611205432937182,0.3064516129032258,0.35185185185185186,0.8157894736842105,0.6292869269949066
context_plus_loss,44452,234,53,181,0.5864693005316377,0.37735849056603776,0.3508771929824561,0.7955801104972375,0.6930053163765245
context_plus_loss,44453,231,48,183,0.6219262295081966,0.375,0.42857142857142855,0.8688524590163934,0.7177823315118397
context_plus_loss,44454,219,46,173,0.6233978386529279,0.391304347826087,0.4186046511627907,0.8554913294797688,0.7253078662980649
context_plus_loss,44455,222,49,173,0.6404978176241595,0.40816326530612246,0.47619047619047616,0.8728323699421965,0.7292674295151587
context_plus_loss,44456,219,44,175,0.635974025974026,0.4090909090909091,0.42857142857142855,0.8628571428571429,0.7077922077922078
context_plus_loss,44457,210,44,166,0.6503285870755751,0.4090909090909091,0.5,0.891566265060241,0.7345290251916758
context_plus_loss,44458,216,48,168,0.6383928571428571,0.3958333333333333,0.48717948717948717,0.8809523809523809,0.6945684523809523
context_plus_loss,44459,216,39,177,0.7281616688396348,0.5128205128205128,0.6666666666666666,0.943502824858757,0.7940026075619296
context_plus_loss,44460,216,37,179,0.6845840253661483,0.4864864864864865,0.46153846153846156,0.88268156424581,0.78333081685037
context_plus_loss,44461,201,34,167,0.6958436069038394,0.5294117647058824,0.43902439024390244,0.8622754491017964,0.8265234237407537
context_plus_loss,44462,201,34,167,0.7287777386403663,0.5294117647058824,0.6,0.9281437125748503,0.8629799225079253
context_plus_loss,44463,204,37,167,0.7073150995306684,0.4864864864864865,0.6,0.9281437125748503,0.8299077520634407
context_plus_loss,44464,195,37,158,0.709288402326377,0.5135135135135135,0.5588235294117647,0.9050632911392406,0.7848101265822786
context_plus_loss,44465,189,36,153,0.7058823529411764,0.5555555555555556,0.47619047619047616,0.8562091503267973,0.7952069716775599
context_plus_loss,44466,195,42,153,0.6661998132586368,0.47619047619047616,0.47619047619047616,0.8562091503267973,0.7282913165266107
context_plus_loss,44467,204,44,160,0.7204545454545455,0.5909090909090909,0.52,0.85,0.7926136363636365
context_plus_loss,44468,201,47,154,0.6889334070185134,0.5531914893617021,0.49056603773584906,0.8246753246753247,0.7586349820392373
context_plus_loss,44469,216,58,158,0.633238760366652,0.43103448275862066,0.49019607843137253,0.8354430379746836,0.7065691837625492
context_plus_loss,44470,219,58,161,0.6402869993574641,0.4482758620689655,0.49056603773584906,0.8322981366459627,0.705504390661812
action_support_only,44431,279,70,209,0.5808612440191387,0.2,0.6363636363636364,0.9617224880382775,0.6394395078605606
action_support_only,44432,273,63,210,0.6031746031746031,0.25396825396825395,0.6153846153846154,0.9523809523809523,0.655479969765684
action_support_only,44433,267,56,211,0.6251692620176033,0.32142857142857145,0.5454545454545454,0.9289099526066351,0.643280297901151
action_support_only,44434,264,56,208,0.6586538461538461,0.375,0.6363636363636364,0.9423076923076923,0.6541037087912088
action_support_only,44435,270,55,215,0.6268498942917548,0.2909090909090909,0.6666666666666666,0.9627906976744186,0.6511627906976745
action_support_only,44436,267,57,210,0.6580200501253133,0.3684210526315789,0.65625,0.9476190476190476,0.6484544695071011
action_support_only,44437,273,58,215,0.6170008019246191,0.27586206896551724,0.64,0.958139534883721,0.6234963913392142
action_support_only,44438,276,55,221,0.6296585767174002,0.3090909090909091,0.6071428571428571,0.9502262443438914,0.6218017276840807
