model,held_out_seed,test_rows,test_unsafe,test_safe,balanced_accuracy,unsafe_recall,unsafe_precision,safe_specificity,roc_auc
context_support_only,44511,237,49,188,0.622937472861485,0.3469387755102041,0.4722222222222222,0.898936170212766,0.6914893617021277
context_support_only,44512,240,48,192,0.6276041666666666,0.3541666666666667,0.4722222222222222,0.9010416666666666,0.7360026041666667
context_support_only,44513,237,50,187,0.6191978609625669,0.34,0.4722222222222222,0.8983957219251337,0.7303743315508021
context_support_only,44514,240,39,201,0.6706850363566781,0.4358974358974359,0.4722222222222222,0.9054726368159204,0.7600459242250286
context_support_only,44515,246,60,186,0.567741935483871,0.2,0.5,0.9354838709677419,0.6631720430107527
context_support_only,44516,243,62,181,0.5852789164141864,0.22580645161290322,0.5833333333333334,0.9447513812154696,0.6710924968811264
context_support_only,44517,240,58,182,0.5932171276998863,0.2413793103448276,0.5833333333333334,0.945054945054945,0.711443728685108
context_support_only,44518,237,56,181,0.5973756906077348,0.25,0.5833333333333334,0.9447513812154696,0.6900157853196527
context_support_only,44519,213,42,171,0.6374269005847953,0.3333333333333333,0.5833333333333334,0.9415204678362573,0.761904761904762
context_support_only,44520,216,55,161,0.6141727837380011,0.3090909090909091,0.5666666666666667,0.9192546583850931,0.6519480519480519
context_support_only,44521,201,55,146,0.5805105853051059,0.23636363636363636,0.5416666666666666,0.9246575342465754,0.6557907845579077
context_support_only,44522,204,56,148,0.5955598455598455,0.2857142857142857,0.5333333333333333,0.9054054054054054,0.6592664092664092
context_support_only,44523,219,55,164,0.6330376940133038,0.36363636363636365,0.5555555555555556,0.9024390243902439,0.7171840354767184
context_support_only,44524,213,48,165,0.637689393939394,0.3541666666666667,0.5666666666666667,0.9212121212121213,0.7310606060606061
context_support_only,44525,216,48,168,0.6607142857142857,0.4166666666666667,0.5555555555555556,0.9047619047619048,0.7001488095238095
context_support_only,44526,213,46,167,0.6271153345482947,0.32608695652173914,0.5555555555555556,0.9281437125748503,0.7284561312158292
context_support_only,44527,210,46,164,0.5890774125132555,0.2391304347826087,0.5238095238095238,0.9390243902439024,0.6737804878048781
context_support_only,44528,213,49,164,0.5991164758586361,0.2653061224489796,0.5416666666666666,0.9329268292682927,0.637381781981085
context_support_only,44529,219,52,167,0.5758291110087517,0.21153846153846154,0.5238095238095238,0.9401197604790419,0.67273146015661
context_support_only,44530,222,48,174,0.5678879310344828,0.1875,0.5,0.9482758620689655,0.6408045977011494
context_support_only,44531,225,47,178,0.5335285680133875,0.10638297872340426,0.4166666666666667,0.9606741573033708,0.5896485775759026
