generation_seed,test_index,primary_action,support_baseline_action,calibration_guard_action,support_changed_action,guard_changed_support_action,baseline_expansion_outcome,guarded_expansion_outcome,baseline_regret,guarded_regret,primary_regret,context_support_distance,calibration_probability_baseline_action,calibration_threshold,predicted_baseline_action_loss,realized_baseline_action_loss,baseline_action_loss_error,severe_underestimation,true_best_action,true_responsive_action,vetoed_actions,block,class,predicted_action_loss,local_mean_error,local_error_std,local_underestimate_fraction,local_severe_underestimate_fraction
44080,65,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.2407410149910345,0.30013770285361235,0.468010308717,0.12503653260065126,0.04289234206713517,0.08214419053351608,0,1,2,,block_071_090,beneficial,0.12503653260065126,0.08395182347005316,0.02061569674096261,0.0,0.0
44081,2,3,1,1,1,0,beneficial,beneficial,0.0,0.0,0.0,2.171164298062908,0.32856552090480307,0.468010308717,0.08938817001940481,0.03489632604631703,0.05449184397308778,0,1,1,,block_071_090,beneficial,0.08938817001940481,0.07122980568508969,0.02363246586085142,0.0,0.0
44081,12,3,1,3,1,1,beneficial,neutral,0.0,0.0,0.0,2.1021930294857207,0.5394893137428614,0.468010308717,0.1362042358927778,0.04425236213167567,0.09195187376110214,0,1,1,1,block_071_090,beneficial,0.1362042358927778,0.048355017019277725,0.0650080172264677,0.2857142857142857,0.0
44081,29,3,1,1,1,0,beneficial,beneficial,0.0,0.0,0.0,1.8825255405053212,0.32467599808687,0.468010308717,0.10331391023340374,0.03680115161078393,0.06651275862261981,0,1,1,,block_071_090,beneficial,0.10331391023340374,0.07558329353281416,0.029942492843118194,0.0,0.0
44081,40,3,2,3,1,1,beneficial,neutral,0.0,0.0,0.0,1.8357012320251187,0.5109377589961517,0.468010308717,0.15996173275238548,0.15883427693272706,0.001127455819658424,0,2,2,2,block_071_090,beneficial,0.15996173275238548,0.042313617580552965,0.06478495258337678,0.2857142857142857,0.14285714285714285
44081,44,3,1,1,1,0,beneficial,beneficial,0.0,0.0,0.0,2.030165252452438,0.4102183065970881,0.468010308717,0.10918714081084856,0.03319118346800376,0.0759959573428448,0,1,1,,block_071_090,beneficial,0.10918714081084856,0.06416938926133994,0.043646375637628715,0.14285714285714285,0.0
44081,59,3,1,1,1,0,beneficial,beneficial,0.0,0.0,0.0,2.128773559236939,0.45839026778144415,0.468010308717,0.11715169502135156,0.026101667883115506,0.09105002713823605,0,1,1,,block_071_090,beneficial,0.11715169502135156,0.05391400416100473,0.044795799918410005,0.14285714285714285,0.0
44082,26,2,1,2,1,1,harmful,neutral,0.09189898610942182,0.05587401700730321,0.05587401700730321,2.4260036998081973,0.644412411724856,0.468010308717,0.1291070148005214,0.355216273660646,-0.22610925886012462,1,3,2,1,block_071_090,harmful,0.1291070148005214,0.026394730694007235,0.054195542075899834,0.42857142857142855,0.0
44084,14,3,2,3,1,1,beneficial,neutral,0.0,0.0,0.0,2.3158257723221096,0.49149210737101307,0.468010308717,0.20150098832006275,0.08583268126533447,0.11566830705472828,0,1,2,2,block_071_090,beneficial,0.20150098832006275,0.06220664803535384,0.06272388884946746,0.14285714285714285,0.0
44084,15,3,1,1,1,0,beneficial,beneficial,0.0,0.0,0.0,1.827252551633616,0.3380077073357599,0.468010308717,0.1492061535847183,0.0377808620700571,0.11142529151466121,0,1,1,,block_071_090,beneficial,0.1492061535847183,0.08260946595430362,0.04930309569472391,0.0,0.0
44084,18,3,1,3,1,1,beneficial,neutral,0.0,0.0,0.0,1.7575765256847689,0.4816607237115034,0.468010308717,0.17986052051243073,0.030031603501368027,0.1498289170110627,0,1,1,1,block_071_090,beneficial,0.17986052051243073,0.06109286595500925,0.06186332505124608,0.14285714285714285,0.0
44084,24,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.324817610716782,0.32170233921244956,0.468010308717,0.25521044464343373,0.033720666978799545,0.22148977766463418,0,1,2,,block_071_090,beneficial,0.25521044464343373,0.11689369079461706,0.0847696094554994,0.14285714285714285,0.0
44084,26,3,2,3,1,1,beneficial,neutral,0.0,0.0,0.0,1.8601191897993872,0.591229579250952,0.468010308717,0.17619617247585342,0.15647513488045822,0.019721037595395202,0,2,2,2,block_071_090,beneficial,0.17619617247585342,0.030806333677231974,0.04374524408970177,0.14285714285714285,0.0
44084,29,3,1,3,1,1,beneficial,neutral,0.0,0.0,0.0,1.6928689903324365,0.4739075753253275,0.468010308717,0.18167942265294226,0.07755796300192773,0.10412145965101453,0,1,1,1,block_071_090,beneficial,0.18167942265294226,0.0627948085394293,0.05958912465007886,0.14285714285714285,0.0
44085,3,3,1,1,1,0,beneficial,beneficial,0.0,0.0,0.0,2.1393790947394815,0.3795837079755137,0.468010308717,0.13017220961631593,0.03393794718792616,0.09623426242838977,0,1,1,,block_071_090,beneficial,0.13017220961631593,0.0651795648800914,0.02917649497815575,0.0,0.0
44085,20,3,2,3,1,1,beneficial,neutral,0.0,0.0,0.0,1.766839472610992,0.5104459702101587,0.468010308717,0.15943613198407683,0.15701579957917874,0.0024203324048980845,0,2,2,2,block_071_090,beneficial,0.15943613198407683,0.044732130459317045,0.07752332426103907,0.2857142857142857,0.14285714285714285
44085,26,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,1.9427407776830363,0.33004968861108297,0.468010308717,0.19478387491872237,0.09167458245953641,0.10310929245918596,0,2,2,,block_071_090,beneficial,0.19478387491872237,0.08941134818014833,0.08701645533026718,0.14285714285714285,0.14285714285714285
44085,32,3,2,3,1,1,beneficial,neutral,0.0,0.0,0.0,2.018132251978963,0.4804788225028755,0.468010308717,0.16500064724651647,0.029668754611699932,0.13533189263481654,0,1,2,2,block_071_090,beneficial,0.16500064724651647,0.05915258915786021,0.06208316493922913,0.14285714285714285,0.0
44087,0,3,1,3,1,1,beneficial,neutral,0.0,0.0,0.0,2.1521308211047114,0.5329303474326833,0.468010308717,0.11188584159878391,0.03601632773534559,0.07586951386343832,0,1,1,1,block_071_090,beneficial,0.11188584159878391,0.02701088282821895,0.08823795791099345,0.14285714285714285,0.14285714285714285
44087,2,2,1,2,1,1,beneficial,neutral,0.0,0.0,0.0,1.2076908195486766,0.6215118255607103,0.468010308717,0.15119395923654896,0.0871039881519106,0.06408997108463836,0,1,1,1,block_071_090,beneficial,0.15119395923654896,0.0067488864277587745,0.07555748691251958,0.42857142857142855,0.2857142857142857
44087,18,2,1,2,1,1,beneficial,neutral,0.0,0.0,0.0,1.2694707655538906,0.5487309973631037,0.468010308717,0.1362152272339735,0.07872986172370491,0.05748536551026859,0,1,2,1,block_071_090,beneficial,0.1362152272339735,0.01553451639936203,0.07714781727672529,0.2857142857142857,0.2857142857142857
44087,44,3,2,3,1,1,beneficial,neutral,0.0,0.0,0.0,2.15843190533922,0.5405178728329919,0.468010308717,0.11262538521367339,0.06580376093110368,0.04682162428256971,0,1,3,2,block_071_090,beneficial,0.11262538521367339,0.021353224544398083,0.07887738610139045,0.42857142857142855,0.2857142857142857
44094,32,3,2,3,1,1,beneficial,neutral,0.0,0.0,0.0,2.2054691262266504,0.5617190848381267,0.468010308717,0.1740847705661803,0.11554489272376177,0.05853987784241853,0,2,2,2,block_091_110,beneficial,0.1740847705661803,0.04531716236132987,0.04651266257713771,0.2857142857142857,0.0
44095,13,3,2,3,1,1,beneficial,neutral,0.0,0.0,0.0,2.1071701334929505,0.6489301332784998,0.468010308717,0.15132731867184565,0.06253040755033701,0.08879691112150864,0,1,2,2,block_091_110,beneficial,0.15132731867184565,0.014775363387362652,0.06815821302907853,0.42857142857142855,0.14285714285714285
44095,19,3,2,3,1,1,beneficial,neutral,0.0,0.0,0.0,1.860569449385721,0.6525699589942886,0.468010308717,0.10323460534581053,0.0806486805415908,0.022585924804219726,0,1,2,2,block_091_110,beneficial,0.10323460534581053,-0.012556987125816665,0.09222520343657604,0.2857142857142857,0.2857142857142857
44095,25,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.313670089467893,0.43425635681426544,0.468010308717,0.15978249196348127,0.06221963103621743,0.09756286092726384,0,2,3,,block_091_110,beneficial,0.15978249196348127,0.0648078950308755,0.03722886999055491,0.14285714285714285,0.0
44095,29,3,2,3,1,1,beneficial,neutral,0.0,0.0,0.0,2.0242441725274256,0.6315078880958932,0.468010308717,0.13850414818021775,0.02882433476852387,0.10967981341169389,0,1,2,2,block_091_110,beneficial,0.13850414818021775,0.013505558844693125,0.08578870755527016,0.2857142857142857,0.14285714285714285
44095,33,3,2,3,1,1,beneficial,neutral,0.0,0.0,0.0,1.9486067380823342,0.6553888602725193,0.468010308717,0.1285281033575394,0.027947674047624434,0.10058042930991495,0,1,2,2,block_091_110,beneficial,0.1285281033575394,0.008898320465874063,0.0643632489186513,0.42857142857142855,0.14285714285714285
44095,48,3,2,3,1,1,beneficial,neutral,0.0,0.0,0.0,1.7355372554910562,0.6759343548770714,0.468010308717,0.1195804919609403,0.1367511963471561,-0.017170704386215804,0,1,2,2,block_091_110,beneficial,0.1195804919609403,0.01331585271946297,0.03676724840477237,0.42857142857142855,0.0
44096,20,3,1,3,1,1,beneficial,neutral,0.0,0.0,0.0,2.44938780751027,0.7400766401897484,0.468010308717,0.10390128756209825,0.08076170703698378,0.023139580525114473,0,1,1,1,block_091_110,beneficial,0.10390128756209825,-0.027901586378726827,0.10402073411576326,0.42857142857142855,0.2857142857142857
44096,22,2,1,2,1,1,harmful,neutral,0.0023762787710386313,0.0,0.0,2.467354505088006,0.638081765917414,0.468010308717,0.18945303023305818,0.2659099361725976,-0.07645690593953944,1,2,2,1,block_091_110,harmful,0.18945303023305818,0.012202809707897179,0.09619748383158591,0.42857142857142855,0.2857142857142857
44097,18,3,2,3,1,1,beneficial,neutral,0.0,0.0,0.0,2.3759265831800205,0.5706213632073117,0.468010308717,0.19457324947730384,0.2666724674911643,-0.07209921801386046,1,2,3,2,block_091_110,beneficial,0.19457324947730384,0.049912184436199616,0.06594282834007281,0.2857142857142857,0.0
44097,22,3,1,3,1,1,harmful,neutral,0.08779151747751225,0.0,0.0,2.482999544312695,0.6529962480553096,0.468010308717,0.13788336446865274,0.15094224376222526,-0.013058879293572523,0,2,3,1,block_091_110,harmful,0.13788336446865274,-0.0075787938063074335,0.10301203433861286,0.5714285714285714,0.42857142857142855
44098,6,3,2,3,1,1,beneficial,neutral,0.0,0.0,0.0,1.9675338490136718,0.7609403704218608,0.468010308717,0.15222127014866932,0.11589150646001053,0.036329763688658784,0,1,2,2,block_091_110,beneficial,0.15222127014866932,-0.0010689167790325835,0.02977509329987723,0.5714285714285714,0.0
44098,31,3,2,3,1,1,beneficial,neutral,0.0,0.0,0.0,2.0016642906476436,0.7253482481006598,0.468010308717,0.15097729620963335,0.13258066209744168,0.018396634112191668,0,1,1,2,block_091_110,beneficial,0.15097729620963335,0.003718454230949341,0.035008239767670646,0.42857142857142855,0.0
44099,0,3,2,3,1,1,beneficial,neutral,0.0,0.0,0.0,2.0152715331890843,0.6312835577963383,0.468010308717,0.14018191537849137,0.027368740121470916,0.11281317525702045,0,1,2,2,block_091_110,beneficial,0.14018191537849137,0.003988969187632,0.08306417136597159,0.42857142857142855,0.2857142857142857
44099,4,3,2,3,1,1,beneficial,neutral,0.0,0.0,0.0,2.300333604587956,0.7178047929148498,0.468010308717,0.1653211879719513,0.11397574710286565,0.05134544086908566,0,1,2,2,block_091_110,beneficial,0.1653211879719513,0.005951674899525076,0.07316449868695787,0.5714285714285714,0.14285714285714285
44100,49,3,2,3,1,1,beneficial,neutral,0.0,0.0,0.0,2.0258060695235165,0.555377834771248,0.468010308717,0.12779859430285323,0.10090157552547918,0.02689701877737405,0,2,2,2,block_091_110,beneficial,0.12779859430285323,0.027677448079850647,0.06959688867753228,0.2857142857142857,0.14285714285714285
44101,5,3,1,3,1,1,harmful,neutral,0.08920453549650931,0.0,0.0,1.761078352115239,0.5341272440475482,0.468010308717,0.10681091701336692,0.16908089134496615,-0.062269974331599226,1,2,3,1,block_091_110,harmful,0.10681091701336692,0.015767719910186908,0.08361774493814307,0.2857142857142857,0.2857142857142857
44103,3,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,1.8769621418527311,0.30797206545711503,0.468010308717,0.16427564182034649,0.13835787080337758,0.025917771016968905,0,2,3,,block_091_110,beneficial,0.16427564182034649,0.09187200903783563,0.042804813750191247,0.0,0.0
44103,4,3,1,3,1,1,harmful,neutral,0.09157732648995356,0.0,0.0,1.809127544062786,0.5213466678943514,0.468010308717,0.11359633335503082,0.17194784364052684,-0.058351510285496025,1,2,3,1,block_091_110,harmful,0.11359633335503082,0.019873708434672514,0.08372114297260096,0.2857142857142857,0.2857142857142857
44103,33,3,1,3,1,1,beneficial,neutral,0.0,0.0,0.0,2.097942972405087,0.6037489245017527,0.468010308717,0.12332866759484036,0.1343900841919805,-0.011061416597140147,0,1,1,1,block_091_110,beneficial,0.12332866759484036,0.00633820552132165,0.07222223135276055,0.42857142857142855,0.2857142857142857
44104,1,3,1,1,1,0,harmful,harmful,0.09127259936345747,0.09127259936345747,0.0,1.9009486758827385,0.4613109087314585,0.468010308717,0.11266766323057441,0.17214939701428997,-0.05948173378371556,1,2,3,,block_091_110,harmful,0.11266766323057441,0.03902865568394492,0.06049219092008293,0.14285714285714285,0.14285714285714285
44104,12,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.2620198269911618,0.4183628566642859,0.468010308717,0.1784010418445338,0.11569405102286236,0.06270699082167143,0,2,2,,block_091_110,beneficial,0.1784010418445338,0.07555347895449674,0.05884203144663692,0.14285714285714285,0.0
44104,43,3,2,3,1,1,beneficial,neutral,0.0,0.0,0.0,2.12671370713423,0.5049064907559684,0.468010308717,0.11683407403708605,0.09204697720339962,0.024787096833686434,0,1,2,2,block_091_110,beneficial,0.11683407403708605,0.05005925151836588,0.045746291196928066,0.2857142857142857,0.0
44104,52,3,1,1,1,0,beneficial,beneficial,0.0,0.0,0.0,2.3613234835981416,0.4262249060949013,0.468010308717,0.12018730330927525,0.031337132647492154,0.0888501706617831,0,1,1,,block_091_110,beneficial,0.12018730330927525,0.04949393137382052,0.06505863367865762,0.14285714285714285,0.14285714285714285
44105,8,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.2197329407032607,0.28462869598843504,0.468010308717,0.18625678867122347,0.11752729984158691,0.06872948882963656,0,2,2,,block_091_110,beneficial,0.18625678867122347,0.1034314485101311,0.051061574193885975,0.0,0.0
44105,23,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.310621443095918,0.2774389661138567,0.468010308717,0.18521486164830867,0.15283831752222773,0.03237654412608093,0,1,2,,block_091_110,beneficial,0.18521486164830867,0.10572847351937449,0.052864930203876136,0.0,0.0
44105,24,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.1454256365714572,0.19729221511512093,0.468010308717,0.17970325830346873,0.09578980763506592,0.0839134506684028,0,1,2,,block_091_110,beneficial,0.17970325830346873,0.1271587387130871,0.029918825881315444,0.0,0.0
44105,30,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.1300920486430783,0.4347055644075929,0.468010308717,0.14672855209972435,0.0805898583958639,0.06613869370386045,0,1,2,,block_091_110,beneficial,0.14672855209972435,0.057201931762870126,0.045828345891274276,0.0,0.0
44105,48,3,2,3,1,1,beneficial,neutral,0.0,0.0,0.0,2.1924201163028174,0.5125880936561616,0.468010308717,0.14070578828245123,0.1520415352551772,-0.011335746972725963,0,1,2,2,block_091_110,beneficial,0.14070578828245123,0.04469427028693201,0.04545596816068852,0.14285714285714285,0.0
44106,14,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.3131576393012496,0.3542671700175012,0.468010308717,0.18121179034533585,0.07109044870020988,0.11012134164512598,0,1,2,,block_091_110,beneficial,0.18121179034533585,0.08304162755007091,0.04842183549151196,0.0,0.0
44107,5,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.29992820562551,0.2977022076829922,0.468010308717,0.18449756941351766,0.11588832407940673,0.06860924533411093,0,2,2,,block_091_110,beneficial,0.18449756941351766,0.09737230478181144,0.0402593711119887,0.0,0.0
44107,20,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.478211129399127,0.28837511079612926,0.468010308717,0.17412182727968453,0.15178192221815145,0.022339905061533077,0,1,2,,block_091_110,beneficial,0.17412182727968453,0.09832049553621547,0.03944550494355275,0.0,0.0
44107,29,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.2280804755488584,0.26594785752049943,0.468010308717,0.16716528753088827,0.07959823285707049,0.08756705467381778,0,1,2,,block_091_110,beneficial,0.16716528753088827,0.1035292421054218,0.0373097646426466,0.0,0.0
44107,45,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.3768588634413117,0.4243443430463548,0.468010308717,0.126513313326624,0.030940388467811452,0.09557292485881254,0,1,2,,block_091_110,beneficial,0.126513313326624,0.06540294541751246,0.0546316555825784,0.14285714285714285,0.0
44108,5,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.254125732385453,0.33940028995199506,0.468010308717,0.1897321799060999,0.11357697622349291,0.07615520368260698,0,2,2,,block_091_110,beneficial,0.1897321799060999,0.08704499422528053,0.04199266720110108,0.0,0.0
44108,15,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.3107902497544095,0.398778758136581,0.468010308717,0.20120201905818605,0.12193313812033618,0.07926888093784987,0,2,2,,block_091_110,beneficial,0.20120201905818605,0.06927006582632426,0.06876289693168543,0.14285714285714285,0.14285714285714285
44108,20,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.3503589947279457,0.3341403925312329,0.468010308717,0.17853100624338655,0.15072489823684235,0.027806108006544206,0,1,2,,block_091_110,beneficial,0.17853100624338655,0.08679004752080942,0.04225472036673278,0.0,0.0
44108,21,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.271656904402375,0.296020547029753,0.468010308717,0.16794430742980657,0.09412847005613495,0.07381583737367162,0,1,2,,block_091_110,beneficial,0.16794430742980657,0.09496231333358622,0.03828828451688655,0.0,0.0
44108,29,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,1.9835322172958592,0.30520404065343865,0.468010308717,0.17414086821420052,0.07989238070139726,0.09424848751280326,0,1,2,,block_091_110,beneficial,0.17414086821420052,0.09330537921436384,0.03828828061757205,0.0,0.0
44108,38,3,1,3,1,1,harmful,neutral,0.0918432570224697,0.0,0.0,2.182093175957708,0.48396062744546225,0.468010308717,0.14239371172106666,0.18665581019921473,-0.044262098478148076,0,2,3,1,block_091_110,harmful,0.14239371172106666,0.03148446184362353,0.07471871297217172,0.2857142857142857,0.2857142857142857
44108,55,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,1.6321392859702173,0.3373540885319304,0.468010308717,0.1535247148225067,0.06478837042794794,0.08873634439455877,0,1,3,,block_091_110,beneficial,0.1535247148225067,0.08300314067369327,0.04695985597327947,0.0,0.0
44109,2,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.092729108588116,0.31341741837938514,0.468010308717,0.19010283183990243,0.11301688548271904,0.07708594635718338,0,2,3,,block_091_110,beneficial,0.19010283183990243,0.0935703341751013,0.03894545342684174,0.0,0.0
44109,12,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.398031839266206,0.35282243264242286,0.468010308717,0.20532067885580643,0.12110868258394174,0.0842119962718647,0,2,2,,block_091_110,beneficial,0.20532067885580643,0.0810326523294341,0.0658756137196054,0.14285714285714285,0.14285714285714285
44109,17,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,1.9860408014292321,0.30064479492498264,0.468010308717,0.17356502319497447,0.15218656929519891,0.02137845389977555,0,1,2,,block_091_110,beneficial,0.17356502319497447,0.09446317636022282,0.038074397971899994,0.0,0.0
44109,18,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,1.9441416772688709,0.26385515104298796,0.468010308717,0.16091579936958028,0.09535419426082409,0.0655616051087562,0,1,2,,block_091_110,beneficial,0.16091579936958028,0.1029526476174194,0.03589444747302845,0.0,0.0
44109,26,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.453096716686912,0.3411190955241675,0.468010308717,0.20674354196348915,0.07932230572451338,0.12742123623897578,0,1,2,,block_091_110,beneficial,0.20674354196348915,0.0889805445102033,0.040925394421162456,0.0,0.0
44109,52,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,1.6173649277336275,0.4267622828257831,0.468010308717,0.14580795203953467,0.06425416108315729,0.08155379095637738,0,1,2,,block_091_110,beneficial,0.14580795203953467,0.056320035393191956,0.0813987815230119,0.14285714285714285,0.14285714285714285
44110,6,3,2,3,1,1,beneficial,neutral,0.0,0.0,0.0,2.4435174599101055,0.5222390195562912,0.468010308717,0.18410877690686883,0.12266376322289743,0.0614450136839714,0,2,2,2,block_091_110,beneficial,0.18410877690686883,0.04186335216401465,0.0571165929475962,0.2857142857142857,0.14285714285714285
44110,8,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.379863194378019,0.44242241471220045,0.468010308717,0.08133925633701922,0.028536747062133775,0.052802509274885445,0,2,2,,block_091_110,beneficial,0.08133925633701922,0.040205202709815244,0.018164701757364822,0.0,0.0
