condition,true_class,run_index,seed,evidence_time,predicted_condition,condition_correct,target_p_fail_A,target_p_fail_C,target_p_fail_S,estimated_p_fail_A,estimated_p_fail_C,estimated_p_fail_S,marginal_mae
structural_change_delta_0.060,structural_change,149,41749,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2570350732362173,0.37629038256789926,0.11777993296909686,0.04049179212086169
structural_change_delta_0.060,structural_change,150,41750,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.26348487467381787,0.3731318127575307,0.1526063429170525,0.02568019838888678
structural_change_delta_0.060,structural_change,151,41751,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.26298116967757224,0.37965860571681215,0.1427810859510074,0.031298783362744165
structural_change_delta_0.060,structural_change,152,41752,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2970471438344562,0.32141396963291713,0.15418955471932821,0.020481206494070276
structural_change_delta_0.060,structural_change,153,41753,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.28660605047133214,0.33949766360085537,0.15667879345580568,0.01014319780489036
structural_change_delta_0.060,structural_change,154,41754,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.3023787394190054,0.32052265508109223,0.14857226584149474,0.024427939498806134
structural_change_delta_0.060,structural_change,155,41755,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.27964558644191784,0.34578749270400116,0.16722533224830408,0.006305524671259749
structural_change_delta_0.060,structural_change,156,41756,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2360753291836889,0.41253947085369636,0.10956081453549872,0.062301109044836246
structural_change_delta_0.060,structural_change,157,41757,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2863835379165774,0.33722566506011675,0.1645552258032285,0.008200882351077373
structural_change_delta_0.060,structural_change,158,41758,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.31025718795498913,0.3084714887867607,0.13995953861935495,0.03394205351629117
structural_change_delta_0.060,structural_change,159,41759,60,process_disturbance_2.70,False,0.28,0.34,0.18,0.3598826490523117,0.22050533194522526,0.09265560820812585,0.09557390296632019
structural_change_delta_0.060,structural_change,160,41760,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2842203461772953,0.3406859863178153,0.16567501183435793,0.006410440220250881
structural_change_delta_0.060,structural_change,161,41761,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.27442686970994273,0.3539391721778491,0.14927265918195678,0.01674654776198319
structural_change_delta_0.060,structural_change,162,41762,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2701803235224965,0.366236987458635,0.15416930609768786,0.02062911927948354
structural_change_delta_0.060,structural_change,163,41763,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.27737899350195755,0.34953572573214386,0.16256637850634742,0.00986345124127963
structural_change_delta_0.060,structural_change,164,41764,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2775415380489791,0.3503937186642953,0.16456283299341842,0.0094297825406326
structural_change_delta_0.060,structural_change,165,41765,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2517366921836348,0.391295156989687,0.13021467711334636,0.0431145958975686
structural_change_delta_0.060,structural_change,166,41766,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.29013418263444773,0.33639493676516063,0.15492124269425436,0.012939334391677576
structural_change_delta_0.060,structural_change,167,41767,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.271017905127359,0.35984017309450145,0.14447500494950066,0.021449087672547256
structural_change_delta_0.060,structural_change,168,41768,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.30515062082391153,0.3074341259630807,0.15230156332571562,0.02847164384503841
structural_change_delta_0.060,structural_change,169,41769,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.283468099045502,0.3546249396891537,0.13022977679363804,0.022621087313672544
structural_change_delta_0.060,structural_change,170,41770,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2751618305923268,0.35394681266853434,0.16108673085789915,0.012566083739436129
structural_change_delta_0.060,structural_change,171,41771,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.29887540865675255,0.31899713942007907,0.1527736467140951,0.022368207507526123
structural_change_delta_0.060,structural_change,172,41772,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.25795554387029235,0.3809726175572309,0.13549762006689478,0.03583981787334792
structural_change_delta_0.060,structural_change,173,41773,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.279933264183881,0.34433431028500866,0.16342199894674844,0.006993015718126411
structural_change_delta_0.060,structural_change,174,41774,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2607533029722539,0.38000366217202697,0.14665748699526623,0.030864290734835608
structural_change_delta_0.060,structural_change,175,41775,60,process_disturbance_2.70,False,0.28,0.34,0.18,0.3561600258482539,0.22618348106791042,0.10859638227057022,0.08712672083659108
structural_change_delta_0.060,structural_change,176,41776,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2836411976997017,0.34040585291571096,0.16676593253262,0.005760372694264197
structural_change_delta_0.060,structural_change,177,41777,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.29263280370193034,0.33133973014385654,0.14526165963027537,0.018677137975932807
structural_change_delta_0.060,structural_change,178,41778,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.27386326477546885,0.3592012850427645,0.16061010364196757,0.014909305541776025
structural_change_delta_0.060,structural_change,179,41779,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2924908821210926,0.3253983050652087,0.14821338051367552,0.019626398847402776
structural_change_delta_0.060,structural_change,180,41780,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.28153506105862314,0.341111056799263,0.16391802254113905,0.006242698438915682
structural_change_delta_0.060,structural_change,181,41781,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.27967918931404234,0.34407025202168856,0.16416113400601126,0.006743309567211651
structural_change_delta_0.060,structural_change,182,41782,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.31786366653964004,0.29018545557502895,0.1397590269702308,0.042639727998126764
structural_change_delta_0.060,structural_change,183,41783,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.27717067322853217,0.35085646558721717,0.1604450846619319,0.011080235898917693
structural_change_delta_0.060,structural_change,184,41784,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2966150244736806,0.3208697260977913,0.15859304172907596,0.019050752215604445
structural_change_delta_0.060,structural_change,185,41785,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.274955559073886,0.3631841502570133,0.15375508604892935,0.018157835044732635
structural_change_delta_0.060,structural_change,186,41786,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.29265662261372316,0.3369881148025604,0.15237886819091515,0.014429879873415865
structural_change_delta_0.060,structural_change,187,41787,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.26925911559304405,0.3639679986102379,0.1541513251783572,0.020185852612945542
structural_change_delta_0.060,structural_change,188,41788,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2815601744618583,0.3407692597712312,0.16330918030097827,0.00634008464403706
structural_change_delta_0.060,structural_change,189,41789,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2654830036232306,0.37235055941630824,0.15183048202561789,0.02501235792248659
structural_change_delta_0.060,structural_change,190,41790,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.26986924862112704,0.3653256164050661,0.15808783861070552,0.019122843057744515
structural_change_delta_0.060,structural_change,191,41791,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2797103814564615,0.34416317161184995,0.15878763126472473,0.008555052963554577
structural_change_delta_0.060,structural_change,192,41792,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.28276936793652657,0.3401290201280213,0.16741377756105996,0.005161536834495957
structural_change_delta_0.060,structural_change,193,41793,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2707050577427216,0.36341030138307995,0.15385065092243413,0.01961819757264141
structural_change_delta_0.060,structural_change,194,41794,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.27583200170747374,0.35362750562051415,0.14946884874953262,0.016108885054502597
structural_change_delta_0.060,structural_change,195,41795,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2655624415570583,0.36813676565529785,0.1454492974699666,0.025708342209424306
structural_change_delta_0.060,structural_change,196,41796,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.29159804211228235,0.3339982616104362,0.15384594492138506,0.014584611860153687
structural_change_delta_0.060,structural_change,197,41797,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.3018132782039631,0.30953399405654025,0.14333323568447728,0.029648682820981848
structural_change_delta_0.060,structural_change,198,41798,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.29357945041098404,0.33736227966366766,0.14525566789190225,0.016987167618471372
structural_change_delta_0.060,structural_change,199,41799,60,structural_change_delta_0.060,True,0.28,0.34,0.18,0.28563047102845435,0.3586495401950527,0.1406471713859878,0.021210946612506387
measurement_noise_0.850,measurement_noise,100,41100,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.18293844816928323,0.6018851980523192,0.05135090682811349,0.08127514898342804
measurement_noise_0.850,measurement_noise,101,41101,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.2143125214926658,0.733111526563514,0.05927892049542491,0.024432343816131786
measurement_noise_0.850,measurement_noise,102,41102,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21905435863242273,0.776574141609336,0.060854995480533795,0.008408831746258364
measurement_noise_0.850,measurement_noise,103,41103,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21642271726537038,0.7470398680604035,0.06135039001901091,0.01929593489774571
measurement_noise_0.850,measurement_noise,104,41104,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.20770507112829986,0.5486880952819667,0.06596802644051404,0.08985828667674917
measurement_noise_0.850,measurement_noise,105,41105,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21644399457652067,0.7675297115102783,0.06002992043610687,0.012018738116435996
measurement_noise_0.850,measurement_noise,106,41106,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21504119709469405,0.7272092246237816,0.06066977071597414,0.02613978299916619
measurement_noise_0.850,measurement_noise,107,41107,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21898981273726173,0.7595770156752429,0.06137569774500436,0.014269623110833246
measurement_noise_0.850,measurement_noise,108,41108,70,parameter_mismatch_delta_0.520,False,0.22,0.8,0.06,0.210679058299147,0.5315022598911427,0.06247061082370854,0.09342976421113962
measurement_noise_0.850,measurement_noise,109,41109,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21870752798929155,0.7601737216460263,0.061103236613904155,0.014073995659528798
measurement_noise_0.850,measurement_noise,110,41110,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21129257999234966,0.7615125724195478,0.0578493066368799,0.01644851365040755
measurement_noise_0.850,measurement_noise,111,41111,70,parameter_mismatch_delta_0.520,False,0.22,0.8,0.06,0.18911485729813524,0.5010150571057924,0.06545927563115454,0.11177645374240898
measurement_noise_0.850,measurement_noise,112,41112,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.19037299738409952,0.6608869463683247,0.0551689451198991,0.057857037042558915
measurement_noise_0.850,measurement_noise,113,41113,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.20413311748364485,0.6424842878734649,0.05942287566653845,0.057986572992117284
measurement_noise_0.850,measurement_noise,114,41114,70,parameter_mismatch_delta_0.520,False,0.22,0.8,0.06,0.16816704981312508,0.562989664295505,0.05009621463610191,0.09958235708508935
measurement_noise_0.850,measurement_noise,115,41115,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21750295352642515,0.7781895305968226,0.060103650470461706,0.008137055449071331
measurement_noise_0.850,measurement_noise,116,41116,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21521918307373114,0.752528310005035,0.05943232346967611,0.017606727817185946
measurement_noise_0.850,measurement_noise,117,41117,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21171747207981995,0.6504527483179778,0.06269217787356834,0.0535073191585902
measurement_noise_0.850,measurement_noise,118,41118,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21733233281137257,0.7798393850808676,0.059787998726970853,0.007680094460263011
measurement_noise_0.850,measurement_noise,119,41119,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21404023985117548,0.7489115470742306,0.05914471844938936,0.019301164875068208
measurement_noise_0.850,measurement_noise,120,41120,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21726449911446682,0.7376916411051845,0.06089529333794517,0.02197971770609797
measurement_noise_0.850,measurement_noise,121,41121,70,parameter_mismatch_delta_0.520,False,0.22,0.8,0.06,0.17679879808517066,0.6035413350707585,0.050752426206826316,0.08296914687908154
measurement_noise_0.850,measurement_noise,122,41122,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.2096645512482886,0.733081699164896,0.059779528441884215,0.02582474038164376
measurement_noise_0.850,measurement_noise,123,41123,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.1952759850935859,0.5926640472285037,0.05762697315795835,0.07814433150665068
measurement_noise_0.850,measurement_noise,124,41124,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21312765104076456,0.7317581168378275,0.05955670934698323,0.025185840924808234
measurement_noise_0.850,measurement_noise,125,41125,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.20378516616591544,0.6561565111655563,0.056480518510536856,0.05452593471933049
measurement_noise_0.850,measurement_noise,126,41126,70,parameter_mismatch_delta_0.520,False,0.22,0.8,0.06,0.1934183854999826,0.4849281993947241,0.05466215566365618,0.11566375314721239
measurement_noise_0.850,measurement_noise,127,41127,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21414473520291452,0.7206592865411068,0.060818107339683375,0.028671361865220707
measurement_noise_0.850,measurement_noise,128,41128,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.2105656596871589,0.656899962192081,0.059797071186083114,0.05091243564489233
measurement_noise_0.850,measurement_noise,129,41129,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.2208036208718389,0.7597296045992319,0.06156441755355675,0.01421281127538794
measurement_noise_0.850,measurement_noise,130,41130,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21907817131684823,0.7569029879451334,0.0608163997338322,0.014945080157283524
measurement_noise_0.850,measurement_noise,131,41131,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21527591620239922,0.6815997673935924,0.06202848994945441,0.04171760211782095
measurement_noise_0.850,measurement_noise,132,41132,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21316101673042182,0.7108866812242903,0.059787058762861015,0.0320550810941423
measurement_noise_0.850,measurement_noise,133,41133,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.20225530425094213,0.6524435683988195,0.05510415430798708,0.05673232434741713
measurement_noise_0.850,measurement_noise,134,41134,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21067595530240327,0.6647355963471486,0.06349627964145715,0.04936157599730177
measurement_noise_0.850,measurement_noise,135,41135,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.2195371103416144,0.7578698477778187,0.06121478332487293,0.014602608401813275
measurement_noise_0.850,measurement_noise,136,41136,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.19193686335026774,0.6743741370183599,0.05437422760624463,0.05310492400837592
measurement_noise_0.850,measurement_noise,137,41137,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.22003064267069575,0.7685968927922183,0.0610021881038683,0.01081197932744859
measurement_noise_0.850,measurement_noise,138,41138,70,parameter_mismatch_delta_0.520,False,0.22,0.8,0.06,0.1893657231813294,0.5078471796409983,0.05758012940100012,0.10840232259222406
measurement_noise_0.850,measurement_noise,139,41139,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.19325981138771367,0.7145577321730147,0.05211396113608329,0.04002283176772947
measurement_noise_0.850,measurement_noise,140,41140,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21563152829491133,0.760140380179976,0.06010120532701703,0.014776432284043253
measurement_noise_0.850,measurement_noise,141,41141,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.20265298415630226,0.7200744358510272,0.05673217867280149,0.03351346710662305
measurement_noise_0.850,measurement_noise,142,41142,70,parameter_mismatch_delta_0.520,False,0.22,0.8,0.06,0.16022170396440155,0.5903076609626178,0.045823603815856054,0.09454901041904155
measurement_noise_0.850,measurement_noise,143,41143,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21680685412028822,0.7578831832300079,0.0616014244740367,0.01563712904124687
measurement_noise_0.850,measurement_noise,144,41144,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.20870317782419662,0.7297988518802474,0.058009601170525116,0.027829456375010303
measurement_noise_0.850,measurement_noise,145,41145,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21930189133843953,0.7637552696274493,0.06135522529226719,0.012766021442126128
measurement_noise_0.850,measurement_noise,146,41146,70,parameter_mismatch_delta_0.520,False,0.22,0.8,0.06,0.17787368790880748,0.5364807516541612,0.04672443205943669,0.10630704279253156
measurement_noise_0.850,measurement_noise,147,41147,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21856744176670598,0.7168942689757097,0.06444266411127325,0.029660317789619195
measurement_noise_0.850,measurement_noise,148,41148,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21787480411037558,0.7744103888082159,0.060176113441896606,0.009296973507768397
measurement_noise_0.850,measurement_noise,149,41149,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.20529978626214307,0.7166602053244696,0.05914477153951608,0.03296507895795709
measurement_noise_0.850,measurement_noise,150,41150,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.2154028861456107,0.762610923429166,0.059761643275974996,0.014074849049749436
measurement_noise_0.850,measurement_noise,151,41151,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21052155344149862,0.6432331883051923,0.0604296710423452,0.05555830976521812
measurement_noise_0.850,measurement_noise,152,41152,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21507140709981382,0.6981944448160722,0.06627740605616471,0.03767051804675959
measurement_noise_0.850,measurement_noise,153,41153,70,parameter_mismatch_delta_0.520,False,0.22,0.8,0.06,0.17103217345157845,0.5392310686954017,0.0453177152289517,0.10813968087468939
measurement_noise_0.850,measurement_noise,154,41154,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.2177690994324437,0.7718318469673727,0.060384285756667676,0.010261113118950428
measurement_noise_0.850,measurement_noise,155,41155,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.20682823543855297,0.6835706262840763,0.06055097153726481,0.04338403660487854
measurement_noise_0.850,measurement_noise,156,41156,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.2152150000383164,0.7629943050830197,0.05931681547056383,0.014157959802700043
measurement_noise_0.850,measurement_noise,157,41157,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.20085283392309716,0.659641368214754,0.0573229729701933,0.054060941630651844
measurement_noise_0.850,measurement_noise,158,41158,70,parameter_mismatch_delta_0.520,False,0.22,0.8,0.06,0.1869704774034222,0.5743681488113636,0.05830924245335037,0.08678404377728798
measurement_noise_0.850,measurement_noise,159,41159,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.20399457229211365,0.6700661000773492,0.06357191263051769,0.04983708008701828
measurement_noise_0.850,measurement_noise,160,41160,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.2062344355382346,0.6226412260129988,0.06159798295084852,0.06424077379987174
measurement_noise_0.850,measurement_noise,161,41161,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.2193551986868056,0.7661427552533141,0.06147820105868628,0.011993415706188872
measurement_noise_0.850,measurement_noise,162,41162,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.20783585798119067,0.713847889475996,0.05839290439373023,0.033307782716361055
measurement_noise_0.850,measurement_noise,163,41163,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.18637750680651138,0.5933128306118854,0.04892559680679922,0.08379468859160133
measurement_noise_0.850,measurement_noise,164,41164,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21385303427289398,0.7498005468834321,0.060638405758607995,0.018994941534093982
measurement_noise_0.850,measurement_noise,165,41165,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21567969878687204,0.7718891640570595,0.05939890527009135,0.011010743961992371
measurement_noise_0.850,measurement_noise,166,41166,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.23830159378648955,0.590497521033924,0.06558521406972462,0.07779642894076338
measurement_noise_0.850,measurement_noise,167,41167,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21626956401159683,0.7728938223837147,0.05917771325883903,0.010552966781949814
measurement_noise_0.850,measurement_noise,168,41168,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.2201492114362999,0.75971905974187,0.06295162640643168,0.014460592700287192
measurement_noise_0.850,measurement_noise,169,41169,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21798526044108138,0.7666746564022434,0.06082201905558893,0.012054034070754727
measurement_noise_0.850,measurement_noise,170,41170,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21549782790772617,0.776730551975424,0.059274590571177434,0.009499009848557493
measurement_noise_0.850,measurement_noise,171,41171,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.2151326178104976,0.7265083614415023,0.06147881892479462,0.02661261322426491
measurement_noise_0.850,measurement_noise,172,41172,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.22042682728249985,0.7608728173347589,0.061286152213937885,0.013613387387226304
measurement_noise_0.850,measurement_noise,173,41173,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.2088941249274378,0.726781435593413,0.05810038159236829,0.028741352628926974
measurement_noise_0.850,measurement_noise,174,41174,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.2181154059945902,0.7590128497265792,0.061799513647278016,0.014890419308702878
measurement_noise_0.850,measurement_noise,175,41175,70,parameter_mismatch_delta_0.520,False,0.22,0.8,0.06,0.16520916093375937,0.5349588303899072,0.05101352097190959,0.10960616256814129
measurement_noise_0.850,measurement_noise,176,41176,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.20795527559783333,0.6165958189198802,0.06370679767525858,0.06638523438584835
measurement_noise_0.850,measurement_noise,177,41177,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.20476826893072864,0.738708771795619,0.056521822858994326,0.026667045471552693
measurement_noise_0.850,measurement_noise,178,41178,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21512043957452148,0.7625308610037119,0.05924460425885414,0.014368031720970833
measurement_noise_0.850,measurement_noise,179,41179,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21853165656493856,0.7705376818010407,0.06065132921721764,0.010527330283746158
measurement_noise_0.850,measurement_noise,180,41180,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.2169005043663784,0.7665576068573097,0.059928220854121826,0.012204555974063384
measurement_noise_0.850,measurement_noise,181,41181,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.20698701717697843,0.6668508740904167,0.057751458643106296,0.04947021669649956
measurement_noise_0.850,measurement_noise,182,41182,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.1882673483229968,0.6683085962166762,0.05273307739416185,0.05689699268872175
measurement_noise_0.850,measurement_noise,183,41183,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.19804606011258005,0.6968032299258318,0.05482944568415215,0.043440421425812024
measurement_noise_0.850,measurement_noise,184,41184,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.2184688027435305,0.771872831600679,0.060877350800061965,0.01017857215195084
measurement_noise_0.850,measurement_noise,185,41185,70,parameter_mismatch_delta_0.520,False,0.22,0.8,0.06,0.18850981859919982,0.5493725041227517,0.0540950212971562,0.09600755199363076
measurement_noise_0.850,measurement_noise,186,41186,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21309811184116836,0.7527664898196796,0.058381064106497654,0.01858477807755146
measurement_noise_0.850,measurement_noise,187,41187,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.2183908918505249,0.7311117916919244,0.06185879744090656,0.024118704632819097
measurement_noise_0.850,measurement_noise,188,41188,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21232122686097443,0.7492787230703934,0.05907816669296454,0.01977396112522254
measurement_noise_0.850,measurement_noise,189,41189,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21711261041251007,0.7593449279242275,0.06060056231078474,0.014714341324682417
measurement_noise_0.850,measurement_noise,190,41190,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.1944527764190208,0.654923973907459,0.05484074559283377,0.058594168026895474
measurement_noise_0.850,measurement_noise,191,41191,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21140753437125326,0.7452805052098713,0.0584061951567222,0.02163525508738442
measurement_noise_0.850,measurement_noise,192,41192,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.2011834852692828,0.6038426881363939,0.0662824750163584,0.07375210053689392
measurement_noise_0.850,measurement_noise,193,41193,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.2221151006781663,0.7397056277079794,0.06474043309219568,0.022383302020794204
measurement_noise_0.850,measurement_noise,194,41194,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.20636601927237444,0.728651844658754,0.057882876972845075,0.02903308636534218
measurement_noise_0.850,measurement_noise,195,41195,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21168065758367324,0.7474246791128264,0.05878847165037052,0.020702063884376627
measurement_noise_0.850,measurement_noise,196,41196,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21000689859138252,0.7484850133496168,0.05898511307314576,0.02084099166195165
measurement_noise_0.850,measurement_noise,197,41197,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.19266072618014818,0.6282015916786877,0.05973783377175543,0.06646661612313624
measurement_noise_0.850,measurement_noise,198,41198,70,parameter_mismatch_delta_0.520,False,0.22,0.8,0.06,0.22666620444005842,0.45250168082358044,0.06380516647341765,0.11932323002996523
measurement_noise_0.850,measurement_noise,199,41199,70,measurement_noise_0.850,True,0.22,0.8,0.06,0.21556386642891495,0.7683910423684496,0.05945937770283832,0.012195237833265732
process_disturbance_2.70,process_disturbance,100,41300,70,process_disturbance_2.70,True,0.46,0.06,0.06,0.388874996469496,0.16391522762834687,0.06442218687130111,0.05982080601005066
process_disturbance_2.70,process_disturbance,101,41301,70,process_disturbance_2.70,True,0.46,0.06,0.06,0.2775947904425044,0.31599202173571106,0.06540118825156847,0.14793280651492505
process_disturbance_2.70,process_disturbance,102,41302,70,process_disturbance_2.70,True,0.46,0.06,0.06,0.42829987865572183,0.10729758966248666,0.0636561015203046,0.027551270842356482
process_disturbance_2.70,process_disturbance,103,41303,70,process_disturbance_2.70,True,0.46,0.06,0.06,0.4216987093071952,0.11709360339285353,0.06507918225276163,0.033491358779473325
process_disturbance_2.70,process_disturbance,104,41304,70,process_disturbance_2.70,True,0.46,0.06,0.06,0.3266085960956055,0.2468287611509517,0.05713076803052612,0.10769646567494004
process_disturbance_2.70,process_disturbance,105,41305,70,process_disturbance_2.70,True,0.46,0.06,0.06,0.36863694345777936,0.19114041097255244,0.06316981970959282,0.07522442907478864
process_disturbance_2.70,process_disturbance,106,41306,70,process_disturbance_2.70,True,0.46,0.06,0.06,0.3733978821250844,0.19208729339514521,0.07165414984002484,0.07678118703669523
process_disturbance_2.70,process_disturbance,107,41307,70,parameter_mismatch_delta_0.520,False,0.46,0.06,0.06,0.19790088343721102,0.4272495883012539,0.05367460929053168,0.2118913651911704
process_disturbance_2.70,process_disturbance,108,41308,70,process_disturbance_2.70,True,0.46,0.06,0.06,0.31756435517468523,0.2630838473576326,0.07039232837660886,0.1186372735198521
process_disturbance_2.70,process_disturbance,109,41309,70,process_disturbance_2.70,True,0.46,0.06,0.06,0.3840263574494808,0.18674255594305994,0.07244191452932278,0.07171937100763397
