condition,true_class,seed,policy,classification_correct,classification_margin,adaptation_scale,uncertainty_scale,post_event_state_proxy_rmse,post_event_parameter_rmse,final_parameter_error,cumulative_abs_parameter_update,recovery_time,recovered,intervened
measurement_noise_boundary,measurement_noise,37079,generic_uncertainty,True,0.8954310177844413,0.25,1.5,0.8306818619236136,0.31469943295398,0.3146725901935392,0.22344004314126586,,False,True
measurement_noise_boundary,measurement_noise,37079,probabilistic_failure_aware,True,0.8954310177844413,0.1,1.25,0.9099663877719096,0.3778780083705688,0.37786903607741507,0.08937601725650633,,False,True
measurement_noise_boundary,measurement_noise,37080,baseline,True,0.30372685377388664,1.0,1.0,0.8902271355154561,0.00889146334363906,0.0037358807374739955,0.9035343333229189,0,True,False
measurement_noise_boundary,measurement_noise,37080,generic_uncertainty,True,0.30372685377388664,0.25,1.5,0.7268674123974534,0.31505022923120185,0.3140660298156318,0.22588358333072972,,False,True
measurement_noise_boundary,measurement_noise,37080,probabilistic_failure_aware,True,0.30372685377388664,0.1,1.25,0.7962433561709908,0.37801800138106634,0.3776264119262527,0.09035343333229194,,False,True
measurement_noise_boundary,measurement_noise,37081,baseline,True,0.614074439350988,1.0,1.0,1.1836689911639053,0.006940609598522704,0.003451359606340132,0.939690373898033,0,True,False
measurement_noise_boundary,measurement_noise,37081,generic_uncertainty,True,0.614074439350988,0.25,1.5,0.9664616842355,0.3148047616585721,0.3141371600984152,0.23492259347450825,,False,True
measurement_noise_boundary,measurement_noise,37081,probabilistic_failure_aware,True,0.614074439350988,0.1,1.25,1.0587057308404362,0.3779206461427651,0.3776548640393662,0.0939690373898033,,False,True
measurement_noise_boundary,measurement_noise,37082,baseline,False,0.18293230127320936,1.0,1.0,0.9786955279872903,0.010073209094590335,0.002071602447925369,0.8184242359477312,0,True,False
measurement_noise_boundary,measurement_noise,37082,generic_uncertainty,False,0.18293230127320936,0.25,1.5,0.7991015523708783,0.31470404382955086,0.31448209938801885,0.2046060589869328,,False,True
measurement_noise_boundary,measurement_noise,37082,probabilistic_failure_aware,False,0.18293230127320936,0.1,1.25,0.8753718919418516,0.3778789693889475,0.37779283975520717,0.08184242359477312,,False,True
measurement_noise_boundary,measurement_noise,37083,baseline,True,0.3171942999631915,1.0,1.0,0.8357727996801525,0.01033444150449536,0.004101896232810764,0.818773975464605,0,True,False
measurement_noise_boundary,measurement_noise,37083,generic_uncertainty,True,0.3171942999631915,0.25,1.5,0.6824056333712378,0.3146456036379266,0.3139745259417973,0.20469349386615124,,False,True
measurement_noise_boundary,measurement_noise,37083,probabilistic_failure_aware,True,0.3171942999631915,0.1,1.25,0.7475379175320542,0.3778554681527579,0.377589810376719,0.08187739754646053,,False,True
measurement_noise_boundary,measurement_noise,37084,baseline,True,0.7339151802649257,1.0,1.0,0.8113626782357934,0.007836401176446114,0.004175999799933772,0.9071387595846914,0,True,False
measurement_noise_boundary,measurement_noise,37084,generic_uncertainty,True,0.7339151802649257,0.25,1.5,0.6624748526718881,0.3153350265017467,0.3160439999499831,0.22678468989617284,,False,True
measurement_noise_boundary,measurement_noise,37084,probabilistic_failure_aware,True,0.7339151802649257,0.1,1.25,0.7257048411766094,0.3781324340849165,0.37841759997999336,0.09071387595846922,,False,True
measurement_noise_boundary,measurement_noise,37085,baseline,True,0.0006908411616876053,1.0,1.0,0.937099745827889,0.006883802934400238,0.005303737679087206,0.8533896932553836,0,True,False
measurement_noise_boundary,measurement_noise,37085,generic_uncertainty,True,0.0006908411616876053,0.25,1.5,0.7651387384567128,0.3150358978559437,0.3163259344197724,0.2133474233138459,,False,True
measurement_noise_boundary,measurement_noise,37085,probabilistic_failure_aware,True,0.0006908411616876053,0.1,1.25,0.838167493347574,0.37801310611582667,0.37853037376790877,0.08533896932553832,,False,True
measurement_noise_boundary,measurement_noise,37086,baseline,True,0.862856083677023,1.0,1.0,0.9779683673637422,0.00871176065821141,0.007995222773189314,0.8923094782023666,0,True,False
measurement_noise_boundary,measurement_noise,37086,generic_uncertainty,True,0.862856083677023,0.25,1.5,0.7985078282079657,0.3145067196804879,0.3169988056932975,0.22307736955059165,,False,True
measurement_noise_boundary,measurement_noise,37086,probabilistic_failure_aware,True,0.862856083677023,0.1,1.25,0.8747214997079257,0.37780078206924295,0.37879952227731906,0.08923094782023663,,False,True
measurement_noise_boundary,measurement_noise,37087,baseline,True,0.26799097006081174,1.0,1.0,0.8897629913183914,0.010034666491992314,0.016345747569109892,0.8163073709155676,0,True,False
measurement_noise_boundary,measurement_noise,37087,generic_uncertainty,True,0.26799097006081174,0.25,1.5,0.7264884402474927,0.31499301754293624,0.31091356310772256,0.2040768427288919,,False,True
measurement_noise_boundary,measurement_noise,37087,probabilistic_failure_aware,True,0.26799097006081174,0.1,1.25,0.7958282129805913,0.3779945431322441,0.3763654252430889,0.08163073709155678,,False,True
measurement_noise_boundary,measurement_noise,37088,baseline,True,0.5283019824780671,1.0,1.0,0.9035261170192429,0.011742782667367743,0.015841791811578854,0.8284540638762987,0,True,False
measurement_noise_boundary,measurement_noise,37088,generic_uncertainty,True,0.5283019824780671,0.25,1.5,0.7377259853251164,0.31477567067262135,0.3110395520471051,0.20711351596907468,,False,True
measurement_noise_boundary,measurement_noise,37088,probabilistic_failure_aware,True,0.5283019824780671,0.1,1.25,0.8081383268405826,0.3779066407300299,0.3764158208188422,0.08284540638762991,,False,True
measurement_noise_boundary,measurement_noise,37089,baseline,True,0.348312385710961,1.0,1.0,1.0330551854621588,0.010101423819259103,0.005862064783875742,1.0273746616738584,0,True,False
measurement_noise_boundary,measurement_noise,37089,generic_uncertainty,True,0.348312385710961,0.25,1.5,0.8434860268395105,0.31467802553918317,0.3164655161959691,0.2568436654184646,,False,True
measurement_noise_boundary,measurement_noise,37089,probabilistic_failure_aware,True,0.348312385710961,0.1,1.25,0.9239926476808156,0.3778685537435089,0.3785862064783877,0.1027374661673859,,False,True
measurement_noise_boundary,measurement_noise,37090,baseline,True,0.29380908861969623,1.0,1.0,0.9965352856280733,0.009923721679193953,0.002475374397854835,0.828894244962801,0,True,False
measurement_noise_boundary,measurement_noise,37090,generic_uncertainty,True,0.29380908861969623,0.25,1.5,0.8136676534891568,0.31529106132001306,0.31438115640053654,0.20722356124070024,,False,True
measurement_noise_boundary,measurement_noise,37090,probabilistic_failure_aware,True,0.29380908861969623,0.1,1.25,0.8913282562566164,0.3781138558716734,0.3777524625602142,0.08288942449628003,,False,True
measurement_noise_boundary,measurement_noise,37091,baseline,True,0.49292464321483553,1.0,1.0,0.9158970804809945,0.006657352099110332,0.006166402321552855,0.8956975681042387,0,True,False
measurement_noise_boundary,measurement_noise,37091,generic_uncertainty,True,0.49292464321483553,0.25,1.5,0.7478268346944186,0.31431397321605775,0.3165416005803885,0.22392439202605968,,False,True
measurement_noise_boundary,measurement_noise,37091,probabilistic_failure_aware,True,0.49292464321483553,0.1,1.25,0.8192032529396399,0.3777246152920343,0.378616640232155,0.08956975681042383,,False,True
measurement_noise_boundary,measurement_noise,37092,baseline,True,0.42053474009708003,1.0,1.0,0.9388240642299321,0.010157489447657138,0.0061672966431252085,0.8069024552125484,0,True,False
measurement_noise_boundary,measurement_noise,37092,generic_uncertainty,True,0.42053474009708003,0.25,1.5,0.7665466385364116,0.31453069760318114,0.3134581758392193,0.2017256138031371,,False,True
measurement_noise_boundary,measurement_noise,37092,probabilistic_failure_aware,True,0.42053474009708003,0.1,1.25,0.8397097706123028,0.37780964146093393,0.37738327033568786,0.08069024552125482,,False,True
measurement_noise_boundary,measurement_noise,37093,baseline,True,0.4536622001811499,1.0,1.0,1.1223039315887469,0.01029357520937092,0.0024097457224155905,0.8834394653140836,0,True,False
measurement_noise_boundary,measurement_noise,37093,generic_uncertainty,True,0.4536622001811499,0.25,1.5,0.9163573229039567,0.3144732270549082,0.3143975635693962,0.2208598663285209,,False,True
measurement_noise_boundary,measurement_noise,37093,probabilistic_failure_aware,True,0.4536622001811499,0.1,1.25,1.0038191529790848,0.3777866036569659,0.3777590254277585,0.08834394653140835,,False,True
measurement_noise_boundary,measurement_noise,37094,baseline,True,0.7555000339169897,1.0,1.0,0.8510999970656618,0.007513148052728238,0.0014414063409300404,0.8393304731088427,0,True,False
measurement_noise_boundary,measurement_noise,37094,generic_uncertainty,True,0.7555000339169897,0.25,1.5,0.6949202376317105,0.3150403857105653,0.314639648414768,0.20983261827721067,,False,True
measurement_noise_boundary,measurement_noise,37094,probabilistic_failure_aware,True,0.7555000339169897,0.1,1.25,0.7612469796354764,0.3780146617181457,0.3778558593659066,0.0839330473108842,,False,True
measurement_noise_boundary,measurement_noise,37095,baseline,True,0.6512798865044949,1.0,1.0,1.0174258093730653,0.00788042635389615,0.005254717986479807,0.9064831036571837,0,True,False
measurement_noise_boundary,measurement_noise,37095,generic_uncertainty,True,0.6512798865044949,0.25,1.5,0.8307246947007321,0.3150952899459583,0.31631367949662015,0.2266207759142959,,False,True
measurement_noise_boundary,measurement_noise,37095,probabilistic_failure_aware,True,0.6512798865044949,0.1,1.25,0.9100133087283665,0.37803647709678867,0.37852547179864804,0.09064831036571838,,False,True
measurement_noise_boundary,measurement_noise,37096,baseline,True,0.5313321101356028,1.0,1.0,0.9740258589208799,0.007604823894345675,0.008827794326542349,0.8441723088951969,0,True,False
measurement_noise_boundary,measurement_noise,37096,generic_uncertainty,True,0.5313321101356028,0.25,1.5,0.7952887835440902,0.31476422571670415,0.3172069485816359,0.21104307722379922,,False,True
measurement_noise_boundary,measurement_noise,37096,probabilistic_failure_aware,True,0.5313321101356028,0.1,1.25,0.8711952129558828,0.3779041834549712,0.3788827794326548,0.08441723088951973,,False,True
measurement_noise_boundary,measurement_noise,37097,baseline,True,0.3690496401568606,1.0,1.0,0.8960493403721467,0.009526329033669121,0.011424995862602372,0.8321910768119044,0,True,False
measurement_noise_boundary,measurement_noise,37097,generic_uncertainty,True,0.3690496401568606,0.25,1.5,0.7316212227564021,0.31475926714581154,0.31214375103434966,0.2080477692029761,,False,True
measurement_noise_boundary,measurement_noise,37097,probabilistic_failure_aware,True,0.3690496401568606,0.1,1.25,0.8014508945063866,0.3779013299567803,0.37685750041373944,0.08321910768119041,,False,True
measurement_noise_boundary,measurement_noise,37098,baseline,True,0.2891869878865283,1.0,1.0,0.949014424449326,0.008024508767171855,0.00842232370207785,0.8936899898218504,0,True,False
measurement_noise_boundary,measurement_noise,37098,generic_uncertainty,True,0.2891869878865283,0.25,1.5,0.7748670328139686,0.31522715601747586,0.312894419074481,0.2234224974554626,,False,True
measurement_noise_boundary,measurement_noise,37098,probabilistic_failure_aware,True,0.2891869878865283,0.1,1.25,0.8488243058786125,0.3780891811369332,0.3771577676297925,0.08936899898218505,,False,True
measurement_noise_boundary,measurement_noise,37099,baseline,True,0.4733849453674025,1.0,1.0,0.9828277813350774,0.008935177966136578,0.007441664235547263,0.8840573351401696,0,True,False
measurement_noise_boundary,measurement_noise,37099,generic_uncertainty,True,0.4733849453674025,0.25,1.5,0.8024755231008738,0.3141251299382796,0.31313958394111374,0.2210143337850424,,False,True
measurement_noise_boundary,measurement_noise,37099,probabilistic_failure_aware,True,0.4733849453674025,0.1,1.25,0.8790678916962131,0.3776482621912751,0.37725583357644576,0.08840573351401693,,False,True
process_disturbance_boundary,process_disturbance,37100,baseline,True,2.5457042896745903,1.0,1.0,0.7325266855223859,0.010266678397499476,0.0030109258378324677,0.6567842912583669,0,True,False
process_disturbance_boundary,process_disturbance,37100,generic_uncertainty,True,2.5457042896745903,0.25,1.5,0.5981055341673477,0.3135799044323953,0.31575273145945826,0.16419607281459173,,False,True
process_disturbance_boundary,process_disturbance,37100,probabilistic_failure_aware,True,2.5457042896745903,0.1,1.25,0.6551917856642665,0.37743002398978825,0.3783010925837834,0.06567842912583666,,False,True
process_disturbance_boundary,process_disturbance,37101,baseline,True,0.24127666691541738,1.0,1.0,0.6545608930861956,0.008199118944041834,0.00044654259475906954,0.6418387099855108,0,True,False
process_disturbance_boundary,process_disturbance,37101,generic_uncertainty,True,0.24127666691541738,0.25,1.5,0.5344467312138775,0.31394554020014154,0.3151116356486906,0.1604596774963777,,False,True
process_disturbance_boundary,process_disturbance,37101,probabilistic_failure_aware,True,0.24127666691541738,0.1,1.25,0.5854570609414821,0.3775769068024672,0.378044654259476,0.06418387099855102,,False,True
process_disturbance_boundary,process_disturbance,37102,baseline,True,0.31544854564107205,1.0,1.0,0.6722989156983469,0.009360458705166814,0.0015976383001399252,0.6587166784795235,0,True,False
process_disturbance_boundary,process_disturbance,37102,generic_uncertainty,True,0.31544854564107205,0.25,1.5,0.5489297660291176,0.3138115182082304,0.3153994095750352,0.16467916961988088,,False,True
process_disturbance_boundary,process_disturbance,37102,probabilistic_failure_aware,True,0.31544854564107205,0.1,1.25,0.6013224306803616,0.37752288505086773,0.37815976383001393,0.06587166784795234,,False,True
process_disturbance_boundary,process_disturbance,37103,baseline,True,0.22695045902720712,1.0,1.0,0.7727133919023843,0.006306373707610758,0.0008768641357986828,0.6700743777516154,0,True,False
process_disturbance_boundary,process_disturbance,37103,generic_uncertainty,True,0.22695045902720712,0.25,1.5,0.630917842525363,0.3143506169795475,0.31478078396605125,0.16751859443790384,,False,True
process_disturbance_boundary,process_disturbance,37103,probabilistic_failure_aware,True,0.22695045902720712,0.1,1.25,0.6911358685672667,0.37773937256104995,0.3779123135864201,0.06700743777516152,,False,True
process_disturbance_boundary,process_disturbance,37104,baseline,True,0.1548101500872574,1.0,1.0,0.5984305898070369,0.007320700641229768,0.0036030680104157664,0.6413536418476983,0,True,False
process_disturbance_boundary,process_disturbance,37104,generic_uncertainty,True,0.1548101500872574,0.25,1.5,0.48861653050000814,0.3146407589458731,0.31590076700260405,0.16033841046192457,,False,True
