generation_seed,test_index,action,unsafe_action,realized_action_regret,clean_score,poison_score,delta_score,clean_excluded,poison_excluded,membership_switch,clean_cutoff_score,abs_clean_cutoff_margin,near_cutoff_primary
44794,15,3,0,0.0,0.15038358334654248,0.15973840671639813,0.009354823369855658,0,0,0,0.28195479945482754,0.13157121610828507,0
44794,16,1,1,0.0518138507052413,0.6596102202917936,0.738487874224843,0.07887765393304935,1,1,0,0.28195479945482754,0.37765542083696607,0
44794,16,2,1,0.0399820852456135,0.25575312408279754,0.33071356966001775,0.0749604455772202,0,0,0,0.28195479945482754,0.026201675372029998,0
44794,16,3,0,0.0,0.15334156786818798,0.16009691184885613,0.006755343980668155,0,0,0,0.28195479945482754,0.12861323158663956,0
44794,17,1,1,0.0760106592750111,0.6777229799330037,0.74031861362323,0.06259563369022636,1,1,0,0.28195479945482754,0.39576818047817613,0
44794,17,2,0,0.0,0.27162555895636065,0.3328199529591606,0.06119439400279997,0,0,0,0.28195479945482754,0.010329240498466896,1
44794,17,3,0,0.0,0.16426096088042622,0.16137862611980963,-0.002882334760616584,0,0,0,0.28195479945482754,0.11769383857440133,0
44794,18,1,1,0.0760106592750111,0.6474012929455624,0.7372760611248983,0.08987476817933593,1,1,0,0.28195479945482754,0.3654464934907348,0
44794,18,2,0,0.0,0.2456252685463643,0.3293282351095854,0.08370296656322113,0,0,0,0.28195479945482754,0.03632953090846325,0
44794,18,3,0,0.0,0.14647108030446204,0.1592562153324155,0.012785135027953448,0,0,0,0.28195479945482754,0.1354837191503655,0
44794,19,1,1,0.0760106592750111,0.6765537146466268,0.7401991239128206,0.06364540926619378,1,1,0,0.28195479945482754,0.3945989151917993,0
44794,19,2,0,0.0,0.2705687081088512,0.3326819738171974,0.06211326570834619,0,0,0,0.28195479945482754,0.011386091345976346,1
44794,19,3,0,0.0,0.16352806140319995,0.16129453953520337,-0.0022335218679965796,0,0,0,0.28195479945482754,0.1184267380516276,0
44794,20,1,0,0.0,0.6585504156665788,0.7383820185264001,0.07983160285982127,1,1,0,0.28195479945482754,0.37659561621175125,0
44794,20,2,0,0.0,0.25485637119090454,0.33059227378874,0.07573590259783547,0,0,0,0.28195479945482754,0.027098428263923002,0
44794,20,3,0,0.0,0.15273021287221242,0.16002323118799106,0.007293018315778638,0,0,0,0.28195479945482754,0.12922458658261513,0
44794,21,1,0,0.0,0.6743317716037468,0.7399725797055369,0.06564080810179007,1,1,0,0.28195479945482754,0.39237697214891926,0
44794,21,2,0,0.0,0.26857296875144654,0.33242056666510483,0.0638475979136583,0,0,0,0.28195479945482754,0.013381830703381004,1
44794,21,3,0,0.0,0.16214635522643173,0.16113528315481682,-0.0010110720716149102,0,0,0,0.28195479945482754,0.11980844422839582,0
44794,22,1,0,0.0,0.6525697296698012,0.7377870596640977,0.08521732999429654,1,1,0,0.28195479945482754,0.37061493021497366,0
44794,22,2,0,0.0,0.24985910300264444,0.3299115411985583,0.08005243819591387,0,0,0,0.28195479945482754,0.0320956964521831,0
44794,22,3,0,0.0,0.149334129960508,0.15960997855623188,0.010275848595723891,0,0,0,0.28195479945482754,0.13262066949431955,0
44794,23,1,0,0.0,0.6526845001490378,0.7377984394706103,0.08511393932157252,1,1,0,0.28195479945482754,0.37072970069421024,0
44794,23,2,0,0.0,0.24995400212146757,0.3299245455827141,0.07997054346124655,0,0,0,0.28195479945482754,0.032000797333359976,0
44794,23,3,0,0.0,0.14939845267290344,0.15961786907252212,0.01021941639961868,0,0,0,0.28195479945482754,0.1325563467819241,0
44794,24,1,0,0.0,0.6663282577537825,0.7391620140406597,0.07283375628687727,1,1,0,0.28195479945482754,0.3843734582989549,0
44794,24,2,0,0.0,0.2615180857941626,0.3314873139183101,0.06996922812414752,0,0,0,0.28195479945482754,0.020436713660664962,0
44794,24,3,0,0.0,0.15728592077836706,0.16056724396816305,0.003281323189795987,0,0,0,0.28195479945482754,0.12466887867646048,0
44794,25,1,1,0.0951601445747271,0.6597742927231239,0.7385042739071976,0.0787299811840737,1,1,0,0.28195479945482754,0.3778194932682964,0
44794,25,2,1,0.0493890786489386,0.2558922595599365,0.3307323662604789,0.07484010670054242,0,0,0,0.28195479945482754,0.026062539894891046,0
44794,25,3,0,0.0,0.1534364753747992,0.16010833099682859,0.006671855622029377,0,0,0,0.28195479945482754,0.12851832408002833,0
44794,26,1,1,0.1316311788318707,0.6658367183137582,0.7391125015246214,0.07327578321086314,1,1,0,0.28195479945482754,0.3838819188589307,0
44794,26,2,1,0.0822421001829321,0.2610915025413876,0.33143041085875297,0.07033890831736539,0,0,0,0.28195479945482754,0.020863296913439966,0
44794,26,3,0,0.0,0.15699321430220525,0.16053263546171426,0.003539421159509004,0,0,0,0.28195479945482754,0.12496158515262229,0
44794,27,1,1,0.0086015988076433,0.6981602588332658,0.742440103046155,0.04427984421288922,1,1,0,0.28195479945482754,0.4162054593784383,0
44794,27,2,0,0.0,0.2908693800873142,0.3352814036665121,0.04441202357919788,1,1,0,0.28195479945482754,0.00891458063248668,1
44794,27,3,0,0.0,0.1777546354790985,0.16288168784379514,-0.014872947635303363,0,0,0,0.28195479945482754,0.10420016397572904,0
44794,28,1,0,0.0,0.6473270835798102,0.7372687446154635,0.08994166103565338,1,1,0,0.28195479945482754,0.3653722841249826,0
44794,28,2,0,0.0,0.24556503923519532,0.3293198924128822,0.08375485317768686,0,0,0,0.28195479945482754,0.03638976021963222,0
44794,28,3,0,0.0,0.1464304449690127,0.1592511579623737,0.012820712993361016,0,0,0,0.28195479945482754,0.13552435448581485,0
44794,29,1,0,0.0,0.6438477478428192,0.7369263389325359,0.09307859108971672,1,1,0,0.28195479945482754,0.36189294838799163,0
44794,29,2,0,0.0,0.24275871604500063,0.32892974949877046,0.08617103345376984,0,0,0,0.28195479945482754,0.039196083409826915,0
44794,29,3,0,0.0,0.1445399829208678,0.1590147245974541,0.0144747416765863,0,0,0,0.28195479945482754,0.13741481653395973,0
44794,30,1,0,0.0,0.6486820133002793,0.7374024211336865,0.08872040783340718,1,1,0,0.28195479945482754,0.36672721384545176,0
44794,30,2,0,0.0,0.2466672027194722,0.3294723584931403,0.08280515577366812,0,0,0,0.28195479945482754,0.03528759673535534,0
44794,30,3,0,0.0,0.14717446423900024,0.15934359365727638,0.012169129418276137,0,0,0,0.28195479945482754,0.1347803352158273,0
44794,31,1,1,0.1396978879886463,0.6561843039757098,0.7381461547029885,0.08196185072727868,1,1,0,0.28195479945482754,0.3742295045208823,0
44794,31,2,1,0.0578131420541201,0.2528665493666063,0.3303222015980966,0.07745565223149031,0,0,0,0.28195479945482754,0.029088250088221246,0
44794,31,3,0,0.0,0.15137576935523106,0.1598592264615253,0.008483457106294251,0,0,0,0.28195479945482754,0.13057903009959648,0
44794,32,1,1,0.1396978879886463,0.6963397283794052,0.7422484313267896,0.04590870294738447,1,1,0,0.28195479945482754,0.4143849289245776,0
44794,32,2,1,0.0578131420541201,0.28909369798391615,0.33505810380034157,0.04596440581642541,1,1,0,0.28195479945482754,0.007138898529088611,1
44794,32,3,0,0.0,0.17649761995328345,0.16274509584498187,-0.013752524108301578,0,0,0,0.28195479945482754,0.1054571795015441,0
44794,33,1,0,0.0,0.6708260066171685,0.7396164976334285,0.06879049101626,1,1,0,0.28195479945482754,0.38887120716234097,0
44794,33,2,0,0.0,0.26545721549488416,0.3320101937041045,0.06655297820922035,0,0,0,0.28195479945482754,0.016497583959943385,1
44794,33,3,0,0.0,0.15999519568219867,0.16088540232456033,0.0008902066423616684,0,0,0,0.28195479945482754,0.12195960377262888,0
44794,34,1,0,0.0,0.6681916212256669,0.7393499864389703,0.07115836521330343,1,1,0,0.28195479945482754,0.38623682177083934,0
44794,34,2,0,0.0,0.26314216584475786,0.33170345276035484,0.06856128691559699,0,0,0,0.28195479945482754,0.018812633610069684,0
44794,34,3,0,0.0,0.15840154202832418,0.1606987275495925,0.0022971855212683134,0,0,0,0.28195479945482754,0.12355325742650336,0
44794,35,1,0,0.0,0.670682973592497,0.7396020043297058,0.06891903073720884,1,1,0,0.28195479945482754,0.3887281741376694,0
44794,35,2,0,0.0,0.265330945975439,0.3319935037450777,0.0666625577696387,0,0,0,0.28195479945482754,0.01662385347938855,1
44794,35,3,0,0.0,0.1599081702980048,0.16087524296474998,0.0009670726667451723,0,0,0,0.28195479945482754,0.12204662915682274,0
44794,36,1,1,0.0844046572023514,0.6734317283032679,0.7398810049420189,0.066449276638751,1,1,0,0.28195479945482754,0.3914769288484404,0
44794,36,2,0,0.0,0.2677692093228139,0.33231497062417886,0.06454576130136497,0,0,0,0.28195479945482754,0.014185590132013648,1
44794,36,3,0,0.0,0.16159073371183527,0.1610709693828937,-0.0005197643289415743,0,0,0,0.28195479945482754,0.12036406574299227,0
44794,37,1,1,0.0401121128754553,0.6977246302957523,0.742394187617924,0.044669557322171705,1,1,0,0.28195479945482754,0.4157698308409247,0
44794,37,2,0,0.0,0.29044334681387163,0.3352278950388986,0.04478454822502698,1,1,0,0.28195479945482754,0.008488547359044085,1
44794,37,3,0,0.0,0.17745282091733736,0.1628489524443248,-0.014603868473012566,0,0,0,0.28195479945482754,0.10450197853749019,0
44794,38,1,0,0.0,0.6569664902635266,0.7382240552639535,0.08125756500042691,1,1,0,0.28195479945482754,0.37501169080869906,0
44794,38,2,0,0.0,0.2535224770054259,0.3304113706855705,0.07688889368014462,0,0,0,0.28195479945482754,0.028432322449401637,0
44794,38,3,0,0.0,0.15182192995622487,0.15991336795966848,0.008091438003443613,0,0,0,0.28195479945482754,0.13013286949860267,0
44794,39,1,0,0.0,0.6550900767992278,0.7380372932489911,0.08294721644976333,1,1,0,0.28195479945482754,0.3731352773444003,0
44794,39,2,0,0.0,0.2519520217907978,0.3301976421325074,0.07824562034170962,0,0,0,0.28195479945482754,0.030002777664029756,0
44794,39,3,0,0.0,0.1507542341640654,0.1597836091632593,0.009029374999193901,0,0,0,0.28195479945482754,0.13120056529076216,0
44794,40,1,0,0.0,0.6702545895137918,0.7395586128929377,0.06930402337914587,1,1,0,0.28195479945482754,0.38829979005896426,0
44794,40,2,0,0.0,0.26495316490043,0.33194354187290126,0.06699037697247123,0,0,0,0.28195479945482754,0.017001634554397516,1
44794,40,3,0,0.0,0.15964787325276494,0.1608448321930601,0.0011969589402951453,0,0,0,0.28195479945482754,0.1223069262020626,0
44794,41,1,0,0.0,0.6531838927684712,0.7378479724126887,0.08466407964421752,1,1,0,0.28195479945482754,0.3712290933136437,0
44794,41,2,0,0.0,0.2503673808563914,0.32998115710257175,0.07961377624618038,0,0,0,0.28195479945482754,0.03158741859843617,0
44794,41,3,0,0.0,0.14967871757217577,0.15965222041674718,0.009973502844571408,0,0,0,0.28195479945482754,0.13227608188265177,0
44794,42,1,1,0.1008761084404279,0.6445845040664522,0.7369987417924155,0.09241423772596336,1,1,0,0.28195479945482754,0.36262970461162464,0
44794,42,2,1,0.0572512867384213,0.24335010618669267,0.3290121996760823,0.08566209348938963,0,0,0,0.28195479945482754,0.03860469326813487,0
44794,42,3,0,0.0,0.14493789757263315,0.15906467899792318,0.01412678142529003,0,0,0,0.28195479945482754,0.1370169018821944,0
44794,43,1,1,0.1008761084404279,0.6597483058686555,0.7385016762083745,0.07875337033971896,1,1,0,0.28195479945482754,0.377793506413828,0
44794,43,2,1,0.0572512867384213,0.25587021690690664,0.3307293888046448,0.07485917189773816,0,0,0,0.28195479945482754,0.026084582547920898,0
44794,43,3,0,0.0,0.15342143862725977,0.16010652213658189,0.006685083509322121,0,0,0,0.28195479945482754,0.12853336082756778,0
44794,44,1,1,0.0719076369500096,0.6486571901544262,0.7373999703738389,0.08874278021941262,1,1,0,0.28195479945482754,0.3667023906995987,0
44794,44,2,0,0.0,0.24664696302999858,0.32946956248193326,0.08282259945193468,0,0,0,0.28195479945482754,0.03530783642482896,0
44794,44,3,0,0.0,0.14716079345209165,0.15934189832263304,0.012181104870541387,0,0,0,0.28195479945482754,0.1347940060027359,0
44794,45,1,1,0.0719076369500096,0.6490526035300915,0.7374390167660501,0.08838641323595853,1,1,0,0.28195479945482754,0.367097804075264,0
44794,45,2,0,0.0,0.246969576420807,0.3295141129782347,0.08254453655742769,0,0,0,0.28195479945482754,0.034985223034020546,0
44794,45,3,0,0.0,0.1473787361762289,0.15936891195842606,0.01199017578219716,0,0,0,0.28195479945482754,0.13457606327859864,0
44794,46,1,1,0.0719076369500096,0.6540345976673716,0.7379324139739738,0.0838978163066022,1,1,0,0.28195479945482754,0.37207979821254406,0
44794,46,2,0,0.0,0.2510732559892921,0.3300776931778105,0.0790044371885184,0,0,0,0.28195479945482754,0.030881543465535455,0
44794,46,3,0,0.0,0.15015757833884788,0.1597108045218805,0.009553226183032615,0,0,0,0.28195479945482754,0.13179722111597966,0
44794,47,1,0,0.0017523394792646,0.7085633543904547,0.7435464869740985,0.03498313258364383,1,1,0,0.28195479945482754,0.42660855493562716,0
44794,47,2,0,0.0009107340331052,0.30126083590598035,0.33657392519660434,0.03531308929062399,1,1,0,0.28195479945482754,0.019306036451152808,0
44794,47,3,0,0.0,0.1851601713172193,0.16367324819631385,-0.021486923120905443,0,0,0,0.28195479945482754,0.09679462813760825,0
44794,48,1,0,0.0,0.6737180053733706,0.7399101202865943,0.06619211491322374,1,1,0,0.28195479945482754,0.391763205918543,0
44794,48,2,1,0.0103273255859347,0.2680245717630478,0.3323485394625149,0.06432396769946713,0,0,0,0.28195479945482754,0.013930227691779762,1
44794,48,3,1,0.0386077784420552,0.1617672078138873,0.16109141350728298,-0.0006757943066043048,0,0,0,0.28195479945482754,0.12018759164094026,0
44794,49,1,0,0.0,0.6598440542504941,0.7385112478042362,0.07866719355374208,1,1,0,0.28195479945482754,0.37788925479566654,0
44794,49,2,1,0.0282804528561204,0.25595144310178475,0.33074035983152406,0.07478891672973931,0,0,0,0.28195479945482754,0.026003356353042795,0
44794,49,3,1,0.0395185124751605,0.1534768501369641,0.16011318728218735,0.006636337145223242,0,0,0,0.28195479945482754,0.12847794931786344,0
44794,50,1,0,0.0,0.6677938188449829,0.739309819919996,0.0715160010750131,1,1,0,0.28195479945482754,0.38583901939015536,0
44794,50,2,1,0.01123805961904,0.26279451951910293,0.3316572531103525,0.06886273359124956,0,0,0,0.28195479945482754,0.01916027993572461,0
44794,50,3,1,0.01123805961904,0.15816257043458842,0.16067061926657183,0.0025080488319834116,0,0,0,0.28195479945482754,0.12379222902023912,0
44794,51,1,1,0.0103279277477533,0.6569460621386156,0.7382220198712722,0.08127595773265661,1,1,0,0.28195479945482754,0.3749912626837881,0
44794,51,2,1,0.0616454031924709,0.2535053229794891,0.33040904049484443,0.07690371751535535,0,0,0,0.28195479945482754,0.028449476475338464,0
44794,51,3,0,0.0,0.15181025781855095,0.15991195302470235,0.008101695206151394,0,0,0,0.28195479945482754,0.1301445416362766,0
44794,52,1,1,0.1549665949963556,0.6614908187546119,0.7386760382490297,0.07718521949441781,1,1,0,0.28195479945482754,0.37953601929978437,0
44794,52,2,1,0.0933211918038847,0.2573528357884545,0.3309293133032254,0.07357647751477087,0,0,0,0.28195479945482754,0.024601963666373017,0
44794,52,3,0,0.0,0.15443362623724863,0.16022799845992705,0.005794372222678423,0,0,0,0.28195479945482754,0.12752117321757891,0
44794,53,1,0,0.0,0.6557624521197938,0.7381041698970461,0.0823417177772523,1,1,0,0.28195479945482754,0.37380765266496624,0
44794,53,2,0,0.0,0.252513552710086,0.33027415573187846,0.07776060302179244,0,0,0,0.28195479945482754,0.029441246744741523,0
44794,53,3,0,0.0,0.15113579188409174,0.15983005715847498,0.008694265274383245,0,0,0,0.28195479945482754,0.1308190075707358,0
44794,54,1,0,0.0,0.6481485979645977,0.7373497718729279,0.08920117390833027,1,1,0,0.28195479945482754,0.36619379850977013,0
44794,54,2,0,0.0,0.2462326694082386,0.3294122986069243,0.08317962919868568,0,0,0,0.28195479945482754,0.035722130046588946,0
44794,54,3,0,0.0,0.14688102619428134,0.15930717852576376,0.01242615233148242,0,0,0,0.28195479945482754,0.1350737732605462,0
44794,55,1,0,0.0,0.6458871537586643,0.7371268901114022,0.09123973635273785,1,1,0,0.28195479945482754,0.3639323543038368,0
44794,55,2,0,0.0,0.24439947918978844,0.3291581927074256,0.08475871351763714,0,0,0,0.28195479945482754,0.037555320265039105,0
44794,55,3,0,0.0,0.1456445838084807,0.15915314790459595,0.013508564096115255,0,0,0,0.28195479945482754,0.13631021564634685,0
44794,56,1,0,0.0,0.6878265785200771,0.7413593438645771,0.05353276534450002,1,1,0,0.28195479945482754,0.40587177906524957,0
44794,56,2,0,0.0,0.28095285893047756,0.3340246842747505,0.05307182534427296,0,1,1,0.28195479945482754,0.0010019405243499868,1
44794,56,3,0,0.0,0.17076584386863383,0.16211356950111558,-0.008652274367518253,0,0,0,0.28195479945482754,0.11118895558619371,0
44794,57,1,0,0.0,0.6719711434848945,0.739732629600586,0.06776148611569144,1,1,0,0.28195479945482754,0.39001634403006696,0
44794,57,2,0,0.0,0.26647053768375584,0.3321439640167288,0.06567342633297296,0,0,0,0.28195479945482754,0.015484261771071706,1
44794,57,3,0,0.0,0.16069401148871348,0.16096683922488547,0.00027282773617198774,0,0,0,0.28195479945482754,0.12126078796611406,0
44794,58,1,0,0.0,0.688889375957081,0.7414697090990571,0.05258033314197608,1,1,0,0.28195479945482754,0.40693457650225345,0
44794,58,2,0,0.0,0.28195479945482754,0.3341527536408814,0.05219795418605383,1,1,0,0.28195479945482754,0.0,1
44794,58,3,0,0.0,0.1714685386299365,0.16219177838283533,-0.009276760247101168,0,0,0,0.28195479945482754,0.11048626082489105,0
44794,59,1,0,0.0,0.6701969597727212,0.7395527773507153,0.06935581757799414,1,1,0,0.28195479945482754,0.38824216031789366,0
44794,59,2,0,0.0,0.264902387982014,0.331936823398855,0.06703443541684101,0,0,0,0.28195479945482754,0.017052411472813556,1
44794,59,3,0,0.0,0.1596128952720232,0.1608407429738943,0.001227847701871121,0,0,0,0.28195479945482754,0.12234190418280436,0
44794,60,1,1,0.1152711404509849,0.6389213375138935,0.7364435778624289,0.0975222403485354,1,1,0,0.28195479945482754,0.3569665380590659,0
44794,60,2,1,0.0657116002335566,0.23884314986941346,0.3283806375156068,0.08953748764619335,0,0,0,0.28195479945482754,0.04311164958541408,0
44794,60,3,0,0.0,0.14191173980521712,0.158682193717925,0.016770453912707872,0,0,0,0.28195479945482754,0.14004305964961042,0
44794,61,1,1,0.115271140450985,0.6535396238732502,0.7378832728082029,0.08434364893495272,1,1,0,0.28195479945482754,0.3715848244184226,0
44794,61,2,1,0.0657116002335566,0.25066228993131917,0.3300215093704221,0.0793592194391029,0,0,0,0.28195479945482754,0.03129250952350837,0
44794,61,3,0,0.0,0.14987873771536783,0.15967670762705247,0.009797969911684634,0,0,0,0.28195479945482754,0.1320760617394597,0
44794,62,1,0,0.0,0.6258540250890783,0.7351738319238321,0.10931980683475384,1,1,0,0.28195479945482754,0.34389922563425074,0
44794,62,2,0,0.0,0.2287740128601386,0.3269416842382909,0.0981676713781523,0,0,0,0.28195479945482754,0.053180786594688945,0
44794,62,3,0,0.0,0.13520316571160249,0.15781212483462875,0.022608959123026268,0,0,0,0.28195479945482754,0.14675163374322506,0
44794,63,1,0,0.0,0.6583287406136872,0.7383598936653466,0.08003115305165942,1,1,0,0.28195479945482754,0.37637394115885964,0
44794,63,2,0,0.0,0.2546692323700785,0.3305669286317192,0.07589769626164072,0,0,0,0.28195479945482754,0.02728556708474905,0
44794,63,3,0,0.0,0.1526027066514374,0.1600078371202767,0.007405130468839283,0,0,0,0.28195479945482754,0.12935209280339013,0
44794,64,1,0,0.0,0.6862323183965122,0.7411941159053671,0.05496179750885488,1,1,0,0.28195479945482754,0.4042775189416847,0
44794,64,2,0,0.0,0.27945743226725683,0.33383306364507404,0.0543756313778172,0,1,1,0.28195479945482754,0.0024973671875707093,1
44794,64,3,0,0.0,0.16971847803517082,0.16199658029701577,-0.0077218977381550424,0,0,0,0.28195479945482754,0.11223632141965673,0
44794,65,1,0,0.0,0.6629219824366664,0.7388195170722471,0.07589753463558069,1,1,0,0.28195479945482754,0.3809671829818389,0
44794,65,2,0,0.0,0.2585775358892922,0.3310939374149031,0.0725164015256109,0,0,0,0.28195479945482754,0.023377263565535322,0
44794,65,3,0,0.0,0.15527095180575592,0.16032805399646186,0.005057102190705931,0,0,0,0.28195479945482754,0.12668384764907162,0
44794,66,1,0,0.0,0.6633885371702514,0.7388663442733922,0.07547780710314078,1,1,0,0.28195479945482754,0.3814337377154238,0
44794,66,2,0,0.0,0.25897815630863585,0.3311476874131278,0.07216953110449192,0,0,0,0.28195479945482754,0.02297664314619169,0
44794,66,3,0,0.0,0.15554509530766783,0.1603607277672073,0.004815632459539476,0,0,0,0.28195479945482754,0.1264097041471597,0
44794,67,1,0,0.0,0.6923725579291217,0.7418326613321954,0.04946010340307372,1,1,0,0.28195479945482754,0.4104177584742941,0
44794,67,2,0,0.0,0.28526706304103966,0.3345743524170948,0.04930728937605516,1,1,0,0.28195479945482754,0.0033122635862121164,1
44794,67,3,0,0.0,0.17379702020602064,0.1624493480270452,-0.011347672178975449,0,0,0,0.28195479945482754,0.1081577792488069,0
44794,68,1,0,0.0,0.8072671310858784,0.7554116084677209,-0.05185552261815751,1,1,0,0.28195479945482754,0.5253123316310508,0
44794,68,2,1,0.0430790360372157,0.4262009263897658,0.35082894540201714,-0.07537198098774867,1,1,0,0.28195479945482754,0.14424612693493827,0
44794,68,3,1,0.0430790360372157,0.2813373328010655,0.1725095172534806,-0.10882781554758489,0,0,0,0.28195479945482754,0.0006174666537620555,1
44794,69,1,0,0.0,0.7907504430272048,0.7531958519918943,-0.03755459103531045,1,1,0,0.28195479945482754,0.5087956435723773,0
44794,69,2,1,0.0555948320049452,0.4012491372902482,0.34811091037718334,-0.05313822691306486,1,1,0,0.28195479945482754,0.11929433783542065,0
44794,69,3,1,0.0948769192537492,0.2610087159019061,0.17080950012993326,-0.09019921577197285,0,0,0,0.28195479945482754,0.020946083552921435,0
44794,70,1,0,0.0,0.8837865509543346,0.7679886996223858,-0.11579785133194875,1,1,0,0.28195479945482754,0.6018317514995071,0
44794,70,2,1,0.0392820872488039,0.5742149352020848,0.36677097628878785,-0.20744395891329692,1,1,0,0.28195479945482754,0.29226013574725723,0
44794,70,3,1,0.0392820872488039,0.41546940187238174,0.18262811131144147,-0.23284129056094027,1,0,1,0.28195479945482754,0.1335146024175542,0
44794,71,1,0,0.0041986451264912,0.8872338061102254,0.7686919865202428,-0.11854181958998256,1,1,0,0.28195479945482754,0.6052790066553979,0
44794,71,2,0,0.0,0.5825071519127093,0.36768912415907273,-0.21481802775363656,1,1,0,0.28195479945482754,0.30055235245788176,0
44794,71,3,0,0.0,0.42375066532076916,0.18321866644600615,-0.240531998874763,1,0,1,0.28195479945482754,0.14179586586594162,0
44795,0,1,0,0.0,0.6414097684239364,0.7366871359951661,0.09527736757122973,1,1,0,0.27760870231880325,0.36380106610513313,0
44795,0,2,0,0.0,0.2408125843222293,0.3286575310040703,0.08784494668184101,0,0,0,0.27760870231880325,0.03679611799657395,0
44795,0,3,0,0.0,0.14323230894981215,0.15884983956811094,0.015617530618298792,0,0,0,0.27760870231880325,0.1343763933689911,0
44795,1,1,0,0.0,0.6432035740446093,0.7368630787193052,0.09365950467469597,1,1,0,0.27760870231880325,0.365594871725806,0
44795,1,2,0,0.0,0.2422428888532765,0.328857731254564,0.08661484240128753,0,0,0,0.27760870231880325,0.03536581346552675,0
44795,1,3,0,0.0,0.14419311578493912,0.158971095819725,0.014777980034785865,0,0,0,0.27760870231880325,0.13341558653386412,0
44795,2,1,0,0.0,0.6750967580273514,0.7400504995646822,0.0649537415373308,1,1,0,0.27760870231880325,0.3974880557085481,0
44795,2,2,1,0.018258717677408,0.2692582238835727,0.3325104493220202,0.0632522254384475,0,0,0,0.27760870231880325,0.008350478435230568,1
44795,2,3,1,0.018258717677408,0.16262043956382094,0.16119003487553815,-0.001430404688282788,0,0,0,0.27760870231880325,0.1149882627549823,0
44795,3,1,0,0.0,0.6827828093782219,0.7408379269848894,0.05805511760666748,1,1,0,0.27760870231880325,0.40517410705941864,0
44795,3,2,0,0.0,0.2762524015022376,0.33342043598112997,0.05716803447889235,0,1,1,0.27760870231880325,0.0013563008165656254,1
44795,3,3,0,0.0,0.16747948121196607,0.1617447783334749,-0.005734702878491177,0,0,0,0.27760870231880325,0.11012922110683718,0
44795,4,1,0,0.0,0.6670182788926137,0.7392315707385532,0.0722132918459395,1,1,0,0.27760870231880325,0.3894095765738104,0
44795,4,2,0,0.0,0.2621182115845579,0.33156727320711765,0.06944906162255976,0,0,0,0.27760870231880325,0.015490490734245355,1
44795,4,3,0,0.0,0.15769793431546691,0.16061588043368563,0.002917946118218717,0,0,0,0.27760870231880325,0.11991076800333633,0
44795,5,1,0,0.0,0.6726286413003918,0.7397993870631676,0.06717074576277582,1,1,0,0.27760870231880325,0.39501993898158855,0
44795,5,2,0,0.0,0.2670542838199422,0.3322208905078153,0.06516660668787311,0,0,0,0.27760870231880325,0.010554418498861073,1
44795,5,3,0,0.0,0.16109692746414336,0.1610136782693359,-8.32491948074554e-05,0,0,0,0.27760870231880325,0.11651177485465988,0
44795,6,1,0,0.0,0.6391019411684009,0.7364612347821864,0.09735929361378548,1,1,0,0.27760870231880325,0.36149323884959766,0
44795,6,2,0,0.0,0.23898551391125739,0.32840070157167506,0.08941518766041767,0,0,0,0.27760870231880325,0.03862318840754586,0
44795,6,3,0,0.0,0.1420071064736038,0.15869433914985354,0.016687232676249747,0,0,0,0.27760870231880325,0.13560159584519946,0
44795,7,1,0,0.0,0.6423847421755858,0.736782725692055,0.09439798351646922,1,1,0,0.27760870231880325,0.3647760398567826,0
44795,7,2,0,0.0,0.24158887645808566,0.32876628142924724,0.08717740497116158,0,0,0,0.27760870231880325,0.036019825860717586,0
44795,7,3,0,0.0,0.1437536009557954,0.1589157023266412,0.01516210137084581,0,0,0,0.27760870231880325,0.13385510136300785,0
44795,8,1,0,0.0,0.6534572475375068,0.7378750970861547,0.08441784954864795,1,1,0,0.27760870231880325,0.37584854521870353,0
44795,8,2,0,0.0,0.25059396488818453,0.33001216307864323,0.0794181981904587,0,0,0,0.27760870231880325,0.027014737430618718,0
44795,8,3,0,0.0,0.149832391069794,0.15967103582490783,0.009838644755113812,0,0,0,0.27760870231880325,0.12777631124900923,0
44795,9,1,1,0.1475997294988558,0.6596900186937427,0.7384958499926049,0.0788058312988622,1,1,0,0.27760870231880325,0.3820813163749394,0
44795,9,2,1,0.1025382922923401,0.25582078386803386,0.33072271097447437,0.0749019271064405,0,0,0,0.27760870231880325,0.021787918450769383,0
44795,9,3,0,0.0,0.1533877183877571,0.1601024652597377,0.0067147468719805925,0,0,0,0.27760870231880325,0.12422098393104614,0
44795,10,1,1,0.172539537844782,0.6452221429128868,0.7370614481438293,0.09183930523094253,1,1,0,0.27760870231880325,0.3676134405940836,0
44795,10,2,1,0.1025382922923401,0.2438631687581488,0.3290836280741709,0.0852204593160221,0,0,0,0.27760870231880325,0.033745533560654434,0
44795,10,3,0,0.0,0.14528331364399935,0.15910796071813185,0.013824647074132501,0,0,0,0.27760870231880325,0.1323253886748039,0
44795,11,1,1,0.172539537844782,0.6557168678375672,0.738099634325989,0.0823827664884218,1,1,0,0.27760870231880325,0.378108165518764,0
44795,11,2,1,0.1025382922923401,0.25247544060061883,0.3302689659007518,0.07779352530013295,0,0,0,0.27760870231880325,0.02513326171818442,0
44795,11,3,0,0.0,0.15110988759785515,0.15982690647020895,0.008717018872353793,0,0,0,0.27760870231880325,0.1264988147209481,0
44795,12,1,1,0.117382609181346,0.654786745999418,0.7380071395927019,0.08322039359328393,1,1,0,0.27760870231880325,0.37717804368061475,0
