generation_seed,test_index,action,context_support_distance,action_support_distance,action_support_minus_context,predicted_action_loss,predicted_relative_loss,realized_action_regret,unsafe_action
44471,0,1,5.481543850989296,6.382801233823949,0.9012573828346531,0.21438721431098665,0.0063527669904602235,0.0,0
44471,0,2,5.481543850989296,6.105395393482604,0.6238515424933082,0.20803444732052642,0.0,0.0,0
44471,0,3,5.481543850989296,6.225437311426907,0.7438934604376106,0.20940984545440863,0.0013753981338822108,0.0,0
44471,1,1,1.893395079011641,2.4336583901740125,0.5402633111623716,0.09611501193878767,0.01391801374334238,0.0,0
44471,1,2,1.893395079011641,2.5408883871842236,0.6474933081725827,0.08219699819544529,0.0,0.0,0
44471,1,3,1.893395079011641,2.6158794683783246,0.7224843893666837,0.08357455864182603,0.0013775604463807378,0.0,0
44471,2,1,1.768264719007106,2.102436042813648,0.33417132380654224,0.06060348597067159,0.0,0.0,0
44471,2,2,1.768264719007106,2.3098046357202273,0.5415399167131214,0.06365600134532969,0.003052515374658095,0.0,0
44471,2,3,1.768264719007106,2.6591592962029447,0.8908945771958388,0.06375388443283057,0.0031503984621589834,0.0,0
44471,3,1,3.346399750769158,3.5693647340694263,0.22296498330026848,0.12921340223291913,0.0,0.07169346664264048,1
44471,3,2,3.346399750769158,3.6335888016520257,0.28718905088286784,0.16401385609765168,0.034800453864732545,0.042866021450830016,1
44471,3,3,3.346399750769158,3.6499702609379496,0.3035705101687918,0.17349382631819651,0.04428042408527738,0.0,0
44471,4,1,4.088524250643276,4.380937051258394,0.2924128006151179,0.09234222990933001,0.0,0.07169346664264048,1
44471,4,2,4.088524250643276,4.331766914667937,0.24324266402466055,0.1434041890108358,0.05106195910150578,0.042866021450830016,1
44471,4,3,4.088524250643276,4.6956171722535744,0.607092921610298,0.1724394642301816,0.0800972343208516,0.0,0
44471,5,1,2.259500141017233,2.619802210419098,0.36030206940186504,0.2139007515437955,0.0,0.03455723153692142,1
44471,5,2,2.259500141017233,2.9223088657146397,0.6628087246974066,0.22024879639156572,0.006348044847770212,0.0,0
44471,5,3,2.259500141017233,3.0950154025599277,0.8355152615426946,0.21785912522379855,0.003958373680003041,0.0,0
44471,6,1,1.4646978094465999,1.9027902840215263,0.4380924745749264,0.11354374891288271,0.00879161821324713,0.03455723153692142,1
44471,6,2,1.4646978094465999,1.9836287027614776,0.5189308933148777,0.10475213069963558,0.0,0.0,0
44471,6,3,1.4646978094465999,2.0147759345353626,0.5500781250887627,0.10955443959604073,0.00480230889640515,0.0,0
44471,7,1,2.1323757187193317,2.7755369117651174,0.6431611930457857,0.09289375728359858,0.0,0.03455723153692142,1
