generation_seed,test_index,action,context_support_distance,action_support_distance,action_support_minus_context,predicted_action_loss,predicted_relative_loss,realized_action_regret,unsafe_action
44791,0,1,1.4497064295338937,1.9482635549999734,0.49855712546607966,0.08587819359675068,0.0,0.0,0
44791,0,2,1.4497064295338937,1.9279269756028548,0.478220546068961,0.08964623914919095,0.0037680455524402717,0.0,0
44791,0,3,1.4497064295338937,2.144882547320912,0.6951761177870184,0.08834734447685902,0.0024691508801083367,0.0,0
44791,1,1,2.1252789632653544,2.24989601178465,0.12461704851929545,0.07383826807816009,0.008484120303327888,0.0,0
44791,1,2,2.1252789632653544,2.41296340859842,0.2876844453330656,0.0672895400748106,0.0019353922999783973,0.0,0
44791,1,3,2.1252789632653544,2.162706192873326,0.037427229607971846,0.0653541477748322,0.0,0.0,0
44791,2,1,0.9215318283057851,1.074356670962486,0.15282484265670104,0.11714664956792185,0.0,0.0,0
44791,2,2,0.9215318283057851,1.1568582141174972,0.23532638581171217,0.14465088707215992,0.02750423750423807,0.0,0
44791,2,3,0.9215318283057851,1.2610369352571973,0.3395051069514122,0.1667463558407876,0.04959970627286574,0.0,0
44791,3,1,1.1659100666595055,1.2383527806746746,0.07244271401516911,0.15050105298469185,0.0,0.0,0
44791,3,2,1.1659100666595055,1.4728322710573765,0.306922204397871,0.19753466171632328,0.04703360873163143,0.0,0
44791,3,3,1.1659100666595055,1.4960717614259607,0.3301616947664552,0.20270263051796422,0.05220157753327237,0.0,0
44791,4,1,1.2597133478397362,2.2188430768666247,0.9591297290268885,0.07184433005819676,0.000199823936326185,0.0,0
44791,4,2,1.2597133478397362,1.83837567125924,0.5786623234195039,0.07338798553926472,0.0017434794173941393,0.0,0
44791,4,3,1.2597133478397362,1.613554994955298,0.3538416471155619,0.07164450612187058,0.0,0.0,0
44791,5,1,2.5166402737086466,3.4613268164372117,0.9446865427285651,0.2177569357519052,0.0,0.0,0
44791,5,2,2.5166402737086466,3.5943967995826114,1.0777565258739648,0.21979990990213977,0.0020429741502345777,0.01886193998614788,1
44791,5,3,2.5166402737086466,3.595454110215306,1.0788138365066593,0.21824265818394178,0.00048572243203659493,0.01886193998614788,1
44791,6,1,2.4470542733556115,3.16328472434671,0.7162304509910986,0.22419142092902516,0.005861587197873164,0.0,0
44791,6,2,2.4470542733556115,2.856220144936072,0.40916587158046047,0.22234477472192693,0.004014940990774929,0.0,0
44791,6,3,2.4470542733556115,3.263529865575156,0.8164755922195446,0.218329833731152,0.0,0.0,0
44791,7,1,1.8519623002526628,2.30215727722729,0.45019497697462696,0.1825101136595255,0.001131377755229701,0.0,0
44791,7,2,1.8519623002526628,2.4074135104862187,0.5554512102335558,0.18141296220044778,3.422629615199013e-05,0.0,0
44791,7,3,1.8519623002526628,2.5317711596183186,0.6798088593656557,0.1813787359042958,0.0,0.0,0
44791,8,1,2.119970766949398,2.9137777487073215,0.7938069817579234,0.06645010651343387,0.0,0.0,0
44791,8,2,2.119970766949398,2.682521138712578,0.5625503717631797,0.0684672283806771,0.0020171218672432323,0.0,0
44791,8,3,2.119970766949398,2.919795081821673,0.799824314872275,0.06929221013844573,0.0028421036250118603,0.0,0
44791,9,1,2.115534768563191,2.3859547437142608,0.27041997515106964,0.13225154736466388,0.0,0.0,0
44791,9,2,2.115534768563191,2.582826343856608,0.4672915752934168,0.21011132579371677,0.0778597784290529,0.02311027794562759,1
44791,9,3,2.115534768563191,2.5289468972455214,0.41341212868233024,0.21854258370902602,0.08629103634436214,0.02311027794562759,1
44791,10,1,1.1157584761769388,1.1921130857820414,0.07635460960510265,0.16392200525813394,0.0,0.0,0
44791,10,2,1.1157584761769388,1.2327576236142455,0.11699914743730666,0.21306050843800067,0.04913850317986673,0.0,0
44791,10,3,1.1157584761769388,1.3308812831385919,0.2151228069616531,0.22788158119862043,0.06395957594048648,0.0,0
44791,11,1,1.182304580290646,1.2794771817837034,0.0971726014930574,0.11121222456396923,0.0,0.0,0
44791,11,2,1.182304580290646,1.348737728122607,0.16643314783196095,0.13919531229359158,0.027983087729622352,0.0,0
44791,11,3,1.182304580290646,1.423930468818916,0.24162588852827005,0.15343748488075426,0.04222526031678503,0.0,0
44791,12,1,1.493395505927594,1.9307048534322058,0.4373093475046117,0.06810601210090775,0.0046819936100634535,0.0,0
44791,12,2,1.493395505927594,2.129727273674942,0.6363317677473481,0.06379769134600236,0.0003736728551580609,0.0,0
44791,12,3,1.493395505927594,1.804318753505936,0.3109232475783419,0.0634240184908443,0.0,0.0,0
44791,13,1,1.5151907186737406,2.1147489343632766,0.599558215689536,0.16710452449078744,0.0,0.17508395206020705,1
44791,13,2,1.5151907186737406,2.1921265252174256,0.676935806543685,0.27779703761296753,0.11069251312218009,0.10333930250497514,1
44791,13,3,1.5151907186737406,2.3288768095808194,0.8136860909070789,0.3107846517451388,0.14368012725435136,0.0,0
44791,14,1,1.2534071715729957,1.4360578985692347,0.18265072699623897,0.12959861145406798,0.0,0.17508395206020708,1
44791,14,2,1.2534071715729957,1.5542340893228617,0.3008269177498659,0.15601582467286645,0.026417213218798474,0.10333930250497517,1
44791,14,3,1.2534071715729957,1.7786322562848427,0.5252250847118469,0.1648584735088787,0.035259862054810714,0.0,0
44791,15,1,1.5734895100809005,2.0695853275865685,0.496095817505668,0.09735577036762176,0.0038420917062580717,0.17508395206020708,1
44791,15,2,1.5734895100809005,1.9576066801242178,0.38411717004331725,0.09351367866136369,0.0,0.10333930250497517,1
44791,15,3,1.5734895100809005,2.6305827362441176,1.057093226163217,0.09872164047806734,0.005207961816703646,0.0,0
44791,16,1,1.679912752712702,1.7637890782794265,0.08387632556672453,0.16087535413105905,0.0,0.11795155517915487,1
44791,16,2,1.679912752712702,1.8327541200979307,0.1528413673852287,0.21756384351377364,0.05668848938271459,0.0,0
44791,16,3,1.679912752712702,1.8097116692159922,0.12979891650329023,0.23852322502892845,0.0776478708978694,0.0,0
44791,17,1,1.055660541515545,1.311911173861856,0.2562506323463112,0.12573376298307976,0.0,0.11795155517915487,1
44791,17,2,1.055660541515545,1.4444007895721844,0.38874024805663954,0.1441949531987527,0.01846119021567294,0.0,0
44791,17,3,1.055660541515545,1.796672858159741,0.7410123166441962,0.1483934931393515,0.022659730156271735,0.0,0
44791,18,1,1.8038900839624958,1.9047200210799182,0.10082993711742239,0.1011259988485487,0.011171429539637831,0.11795155517915487,1
44791,18,2,1.8038900839624958,1.9222915295008793,0.1184014455383835,0.08995456930891087,0.0,0.0,0
44791,18,3,1.8038900839624958,2.5772215027858874,0.7733314188233915,0.10004455892429943,0.010089989615388567,0.0,0
44791,19,1,1.5424826397112668,1.935657985413338,0.39317534570207124,0.19114255579312212,0.0,0.04124156614909713,1
44791,19,2,1.5424826397112668,2.142985886511183,0.6005032467999163,0.28923740107651735,0.09809484528339524,0.0,0
44791,19,3,1.5424826397112668,2.1748991439463516,0.6324165042350849,0.30999827410330105,0.11885571831017894,0.0,0
44791,20,1,1.3048363734606672,1.5512435255128594,0.2464071520521922,0.13997833064099283,0.0,0.04124156614909713,1
44791,20,2,1.3048363734606672,1.609952102268776,0.3051157288081088,0.16827525174313315,0.028296921102140327,0.0,0
44791,20,3,1.3048363734606672,1.8226135646957353,0.5177771912350682,0.18421215226048018,0.04423382161948736,0.0,0
44791,21,1,1.7058969769468812,2.2928250184834775,0.5869280415365963,0.09806053744912151,0.0005979593170865188,0.04124156614909713,1
44791,21,2,1.7058969769468812,2.453022978019078,0.7471260010721967,0.09819366199307406,0.0007310838610390669,0.0,0
44791,21,3,1.7058969769468812,2.008059759872471,0.30216278292558973,0.09746257813203499,0.0,0.0,0
44791,22,1,1.589417043023341,1.7184131766027282,0.12899613357938722,0.10267834349479277,0.016290506517015732,0.04124156614909713,1
44791,22,2,1.589417043023341,1.892847607266562,0.3034305642432211,0.08638783697777704,0.0,0.0,0
44791,22,3,1.589417043023341,2.080060577480645,0.49064353445730413,0.08718514693816866,0.0007973099603916234,0.0,0
44791,23,1,1.6326961048222735,1.965363580590735,0.33266747576846156,0.16916521448697483,0.0,0.07624365585983672,1
44791,23,2,1.6326961048222735,2.0652856978224037,0.4325895930001302,0.22784810944879202,0.058682894961817195,0.0,0
44791,23,3,1.6326961048222735,2.034532192386604,0.40183608756433054,0.25161964761279554,0.08245443312582071,0.0,0
44791,24,1,1.3205232035881207,1.4251127998263284,0.10458959623820774,0.12013278004863533,0.0,0.07624365585983678,1
44791,24,2,1.3205232035881207,1.4621196727003465,0.1415964691122258,0.1416483986019097,0.02151561855327437,0.0,0
44791,24,3,1.3205232035881207,1.5634014408130168,0.2428782372248961,0.1589006468756467,0.038767866827011374,0.0,0
44791,25,1,2.2813268266381774,2.692464738018736,0.41113791138055866,0.09876019059116704,0.0,0.07624365585983676,1
44791,25,2,2.2813268266381774,2.9502942375811436,0.6689674109429662,0.1022407612524082,0.0034805706612411613,0.0,0
44791,25,3,2.2813268266381774,3.052127963455424,0.7708011368172465,0.10012863135624984,0.0013684407650828012,0.0,0
44791,26,1,2.0099099893101458,2.520652010084157,0.5107420207740114,0.07749347765416026,0.00261878321502286,0.0,0
44791,26,2,2.0099099893101458,2.647968248395942,0.6380582590857964,0.0748746944391374,0.0,0.0,0
44791,26,3,2.0099099893101458,3.1779706238854017,1.168060634575256,0.07934375889223662,0.00446906445309922,0.0,0
44791,27,1,1.645551398122868,1.9091749427495288,0.2636235446266608,0.1226231152731038,0.0,0.0,0
44791,27,2,1.645551398122868,1.948943622005641,0.3033922238827731,0.15588478819958543,0.033261672926481634,0.0,0
44791,27,3,1.645551398122868,1.9248524732986365,0.2793010751757685,0.19115134135365944,0.06852822608055564,0.0,0
44791,28,1,1.4788919417292952,1.5816420795603552,0.10275013783106002,0.12755050579569413,0.0,0.0,0
44791,28,2,1.4788919417292952,1.7076174731863822,0.22872553145708707,0.1478221108263358,0.02027160503064168,0.0,0
44791,28,3,1.4788919417292952,1.6713833157505977,0.19249137402130256,0.16452432006985424,0.036973814274160105,0.0,0
44791,29,1,1.4853981573882429,1.7542029252948974,0.26880476790665453,0.08491828347683997,0.0,0.0,0
44791,29,2,1.4853981573882429,1.8301837932878187,0.3447856358995758,0.08832456155569722,0.0034062780788572528,0.0,0
44791,29,3,1.4853981573882429,1.977108686126917,0.49171052873867405,0.08716627197057106,0.00224798849373109,0.0,0
44791,30,1,1.8950798254392205,2.159696223311541,0.2646163978723206,0.0642826440330744,0.0032829117265274,0.0,0
44791,30,2,1.8950798254392205,2.2455576155824994,0.35047779014327896,0.06203499567192765,0.001035263365380644,0.0,0
44791,30,3,1.8950798254392205,2.0870906567899024,0.19201083135068187,0.060999732306547004,0.0,0.0,0
44791,31,1,1.6893602020142695,2.2265604659743254,0.5372002639600559,0.09915866634611344,0.0009189037607122003,0.13569507863509941,1
44791,31,2,1.6893602020142695,2.3663239600769326,0.6769637580626631,0.09823976258540124,0.0,0.08428181616508809,1
44791,31,3,1.6893602020142695,2.645056740417969,0.9556965384036995,0.09918353046177045,0.0009437678763692114,0.0,0
44791,32,1,1.7869228985410033,1.9235227433060533,0.13659984476505005,0.09265613267538594,0.009178411808701159,0.13569507863509944,1
44791,32,2,1.7869228985410033,2.069175930982877,0.2822530324418737,0.08347772086668478,0.0,0.08428181616508809,1
44791,32,3,1.7869228985410033,2.774175488856436,0.9872525903154326,0.09253150907097693,0.009053788204292146,0.0,0
44791,33,1,2.688020767413562,2.9454936951006463,0.2574729276870844,0.15132052243457483,0.0,0.008153028143602248,1
44791,33,2,2.688020767413562,3.0232277804702807,0.33520701305671885,0.2291647498665258,0.07784422743195096,0.0,0
44791,33,3,2.688020767413562,3.220435626096605,0.5324148586830431,0.25887426759959237,0.10755374516501753,0.0,0
44791,34,1,1.1354073217283436,1.4715246153823889,0.3361172936540453,0.1282736450103355,0.0,0.0,0
44791,34,2,1.1354073217283436,1.5559760140032088,0.42056869227486526,0.15496830413862334,0.026694659128287834,0.0,0
44791,34,3,1.1354073217283436,1.7704663894378982,0.6350590677095547,0.1607117872338049,0.032438142223469385,0.0,0
44791,35,1,1.2412876553793462,1.4956944840282267,0.25440682864888053,0.11554341467519118,0.0,0.0,0
44791,35,2,1.2412876553793462,1.6372169111609653,0.3959292557816192,0.1415523252955301,0.02600891062033893,0.0,0
44791,35,3,1.2412876553793462,1.7724298156475917,0.5311421602682456,0.15240175388672456,0.03685833921153338,0.0,0
44791,36,1,1.647046146988354,1.887958967658459,0.240912820670105,0.07154770230048545,0.004285763864035508,0.0,0
44791,36,2,1.647046146988354,2.097482164208361,0.45043601722000703,0.06976929123423213,0.002507352797782192,0.0,0
44791,36,3,1.647046146988354,1.7569848495261113,0.1099387025377574,0.06726193843644994,0.0,0.0,0
44791,37,1,1.5507206596277932,2.0892177129278355,0.5384970533000424,0.13253470439060844,0.0,0.1415189897851119,1
44791,37,2,1.5507206596277932,2.459878520120622,0.9091578604928288,0.17716198619881296,0.04462728180820452,0.05863433327567352,1
44791,37,3,1.5507206596277932,2.3955001516193457,0.8447794919915526,0.17684737790475513,0.044312673514146694,0.0,0
44791,38,1,2.5938735292939374,2.846986726007686,0.25311319671374877,0.1163165599267466,0.017237993383957775,0.14151898978511188,1
44791,38,2,2.5938735292939374,2.66373130173702,0.06985777244308267,0.09907856654278882,0.0,0.058634333275673495,1
44791,38,3,2.5938735292939374,2.999539833408858,0.40566630411492044,0.10635085739737604,0.007272290854587221,0.0,0
44791,39,1,1.989291230345009,2.874790109923474,0.8854988795784648,0.20548401498065613,0.0022526793706652837,0.0,0
44791,39,2,1.989291230345009,3.126114615238212,1.1368233848932032,0.20323133560999085,0.0,0.0,0
