model,held_out_seed,test_rows,test_unsafe,test_safe,balanced_accuracy,unsafe_recall,unsafe_precision,safe_specificity,roc_auc
context_support_only,44671,225,48,177,0.2865466101694915,0.4375,0.1206896551724138,0.13559322033898305,0.22598870056497175
context_support_only,44672,225,49,176,0.3538961038961039,0.5714285714285714,0.15555555555555556,0.13636363636363635,0.3351113172541745
context_support_only,44673,219,48,171,0.3514254385964912,0.5625,0.15517241379310345,0.14035087719298245,0.3194444444444444
context_support_only,44674,219,45,174,0.3022988505747126,0.4666666666666667,0.12280701754385964,0.13793103448275862,0.3122605363984674
context_support_only,44675,210,44,166,0.32461664841182913,0.5227272727272727,0.13690476190476192,0.12650602409638553,0.32297371303395395
context_support_only,44676,231,52,179,0.332241082939407,0.5192307692307693,0.15,0.1452513966480447,0.2969488611946713
context_support_only,44677,210,45,165,0.3303030303030303,0.5333333333333333,0.14285714285714285,0.12727272727272726,0.32808080808080803
context_support_only,44678,225,48,177,0.3453389830508475,0.5833333333333334,0.15053763440860216,0.10734463276836158,0.2966101694915254
context_support_only,44679,216,44,172,0.3533298097251586,0.6136363636363636,0.14754098360655737,0.09302325581395349,0.31408562367864695
context_support_only,44680,216,39,177,0.28878748370273793,0.48717948717948717,0.10555555555555556,0.0903954802259887,0.31986093003042154
context_support_only,44681,216,30,186,0.34838709677419355,0.6,0.0967741935483871,0.0967741935483871,0.40645161290322573
context_support_only,44682,210,33,177,0.37750385208012327,0.6363636363636364,0.11864406779661017,0.11864406779661017,0.4622496147919877
context_support_only,44683,204,34,170,0.3411764705882353,0.5588235294117647,0.1130952380952381,0.12352941176470589,0.42681660899653984
context_support_only,44684,201,34,167,0.34228601620288834,0.5588235294117647,0.11515151515151516,0.12574850299401197,0.3906305036984854
context_support_only,44685,198,35,163,0.3409290096406661,0.5714285714285714,0.12121212121212122,0.11042944785276074,0.3819456617002629
context_support_only,44686,195,35,160,0.3513392857142857,0.5714285714285714,0.12578616352201258,0.13125,0.32535714285714284
context_support_only,44687,195,36,159,0.3954402515723271,0.5833333333333334,0.14285714285714285,0.20754716981132076,0.4171907756813417
context_support_only,44688,201,32,169,0.41013313609467456,0.625,0.1282051282051282,0.1952662721893491,0.4217825443786982
context_support_only,44689,207,32,175,0.455,0.75,0.14035087719298245,0.16,0.44053571428571425
context_support_only,44690,210,31,179,0.4491800324382772,0.7419354838709677,0.13218390804597702,0.1564245810055866,0.40511803928635787
context_support_only,44691,204,32,172,0.4378633720930233,0.71875,0.13690476190476192,0.1569767441860465,0.40625
context_support_only,44692,207,39,168,0.4649725274725275,0.7692307692307693,0.17543859649122806,0.16071428571428573,0.4432234432234432
context_support_only,44693,213,41,172,0.48383437322745326,0.8048780487804879,0.1864406779661017,0.16279069767441862,0.47022121384004534
context_support_only,44694,210,43,167,0.4908090795153878,0.813953488372093,0.20114942528735633,0.16766467065868262,0.46553404818270433
context_support_only,44695,219,53,166,0.4889179358945215,0.18867924528301888,0.2222222222222222,0.7891566265060241,0.4849965901341214
context_support_only,44696,222,55,167,0.46815459989112684,0.18181818181818182,0.19607843137254902,0.7544910179640718,0.48023952095808387
context_support_only,44697,225,57,168,0.4656954887218045,0.17543859649122806,0.19607843137254902,0.7559523809523809,0.4642857142857143
context_support_only,44698,219,59,160,0.4566207627118644,0.1694915254237288,0.19607843137254902,0.74375,0.48283898305084744
context_support_only,44699,219,61,158,0.4673168707200664,0.21311475409836064,0.22807017543859648,0.7215189873417721,0.49190703465449265
context_support_only,44700,222,62,160,0.44314516129032255,0.16129032258064516,0.18518518518518517,0.725,0.48064516129032253
context_support_only,44701,216,61,155,0.45145425700687464,0.18032786885245902,0.2037037037037037,0.7225806451612903,0.454151242728715
context_support_only,44702,219,53,166,0.4583996362809729,0.16981132075471697,0.17647058823529413,0.7469879518072289,0.4849965901341214
context_support_only,44703,219,53,166,0.48670152307342573,0.22641509433962265,0.2222222222222222,0.7469879518072289,0.5187542623323482
context_support_only,44704,225,54,171,0.5004873294346979,0.24074074074074073,0.24074074074074073,0.7602339181286549,0.5110461338531515
context_support_only,44705,222,46,176,0.5059288537549407,0.2391304347826087,0.21568627450980393,0.7727272727272727,0.5366847826086956
context_support_only,44706,216,42,174,0.4630541871921182,0.6904761904761905,0.17901234567901234,0.23563218390804597,0.45648604269293924
context_support_only,44707,216,51,165,0.49946524064171127,0.23529411764705882,0.23529411764705882,0.7636363636363637,0.5133689839572193
context_support_only,44708,225,65,160,0.45745192307692306,0.8461538461538461,0.2696078431372549,0.06875,0.4428846153846154
context_support_only,44709,222,60,162,0.4506172839506173,0.8333333333333334,0.24875621890547264,0.06790123456790123,0.42839506172839514
context_support_only,44710,225,67,158,0.4366616285660306,0.7910447761194029,0.2676767676767677,0.08227848101265822,0.41356508596259206
predicted_loss_only,44671,225,48,177,0.3456920903954802,0.375,0.12949640287769784,0.3163841807909605,0.336864406779661
predicted_loss_only,44672,225,49,176,0.5110157699443414,0.30612244897959184,0.23076923076923078,0.7159090909090909,0.4918831168831168
predicted_loss_only,44673,219,48,171,0.48081140350877194,0.3125,0.2,0.6491228070175439,0.4624756335282651
predicted_loss_only,44674,219,45,174,0.45517241379310347,0.26666666666666666,0.16216216216216217,0.6436781609195402,0.4434227330779055
predicted_loss_only,44675,210,44,166,0.4726177437020811,0.4090909090909091,0.18947368421052632,0.536144578313253,0.4950711938663746
predicted_loss_only,44676,231,52,179,0.5274495058014611,0.5576923076923077,0.24369747899159663,0.4972067039106145,0.4973141383755909
predicted_loss_only,44677,210,45,165,0.5454545454545454,0.6666666666666666,0.24,0.42424242424242425,0.5462626262626261
predicted_loss_only,44678,225,48,177,0.4973516949152542,0.7291666666666666,0.21212121212121213,0.2655367231638418,0.5149482109227872
predicted_loss_only,44679,216,44,172,0.47965116279069764,0.5,0.19130434782608696,0.45930232558139533,0.5329016913319239
predicted_loss_only,44680,216,39,177,0.515645371577575,0.6923076923076923,0.1875,0.3389830508474576,0.5222367086773867
predicted_loss_only,44681,216,30,186,0.42096774193548386,0.6,0.11320754716981132,0.24193548387096775,0.4186379928315412
predicted_loss_only,44682,210,33,177,0.443246019517206,0.5757575757575758,0.1347517730496454,0.3107344632768362,0.4316041773668893
predicted_loss_only,44683,204,34,170,0.5176470588235295,0.6176470588235294,0.175,0.4176470588235294,0.5076124567474048
predicted_loss_only,44684,201,34,167,0.4454033110250088,0.4117647058823529,0.13861386138613863,0.47904191616766467,0.43148996125396266
predicted_loss_only,44685,198,35,163,0.5412795793163891,0.6285714285714286,0.1981981981981982,0.4539877300613497,0.5395267309377738
predicted_loss_only,44686,195,35,160,0.4504464285714286,0.2571428571428571,0.13636363636363635,0.64375,0.40232142857142855
predicted_loss_only,44687,195,36,159,0.5201781970649895,0.6944444444444444,0.1937984496124031,0.34591194968553457,0.5118798043326345
predicted_loss_only,44688,201,32,169,0.4865939349112426,0.71875,0.15436241610738255,0.25443786982248523,0.5488165680473372
predicted_loss_only,44689,207,32,175,0.4698214285714286,0.5625,0.14173228346456693,0.37714285714285717,0.5403571428571429
predicted_loss_only,44690,210,31,179,0.44656694899981975,0.16129032258064516,0.09433962264150944,0.7318435754189944,0.33735808253739413
predicted_loss_only,44691,204,32,172,0.4960029069767442,0.46875,0.15463917525773196,0.5232558139534884,0.5397892441860465
predicted_loss_only,44692,207,39,168,0.47596153846153844,0.41025641025641024,0.17204301075268819,0.5416666666666666,0.48550061050061055
predicted_loss_only,44693,213,41,172,0.4672433352240499,0.34146341463414637,0.16666666666666666,0.5930232558139535,0.47731140102098696
predicted_loss_only,44694,210,43,167,0.5077983567748224,0.27906976744186046,0.21428571428571427,0.7365269461077845,0.43169475003481406
predicted_loss_only,44695,219,53,166,0.47863150716071834,0.41509433962264153,0.22448979591836735,0.5421686746987951,0.5012502841554898
predicted_loss_only,44696,222,55,167,0.48154599891126837,0.41818181818181815,0.23232323232323232,0.5449101796407185,0.5040827436037016
predicted_loss_only,44697,225,57,168,0.4782268170426065,0.43859649122807015,0.2358490566037736,0.5178571428571429,0.46324143692564745
predicted_loss_only,44698,219,59,160,0.5033368644067797,0.5254237288135594,0.2719298245614035,0.48125,0.5277542372881356
predicted_loss_only,44699,219,61,158,0.4750466901846856,0.47540983606557374,0.25892857142857145,0.47468354430379744,0.44438680224112886
predicted_loss_only,44700,222,62,160,0.515625,0.5,0.29245283018867924,0.53125,0.5095766129032258
predicted_loss_only,44701,216,61,155,0.46795346377577995,0.4262295081967213,0.2549019607843137,0.5096774193548387,0.46039132734003174
predicted_loss_only,44702,219,53,166,0.4214594225960445,0.1320754716981132,0.12727272727272726,0.7108433734939759,0.4429415776312798
predicted_loss_only,44703,219,53,166,0.5491020686519663,0.4716981132075472,0.28735632183908044,0.6265060240963856,0.5539895430779722
predicted_loss_only,44704,225,54,171,0.4800194931773879,0.46296296296296297,0.22522522522522523,0.49707602339181284,0.46144682694390293
predicted_loss_only,44705,222,46,176,0.5407608695652174,0.45652173913043476,0.2413793103448276,0.625,0.5287796442687748
predicted_loss_only,44706,216,42,174,0.5509031198686372,0.4523809523809524,0.2375,0.6494252873563219,0.5213464696223317
predicted_loss_only,44707,216,51,165,0.500891265597148,0.27450980392156865,0.23728813559322035,0.7272727272727273,0.49387997623291746
predicted_loss_only,44708,225,65,160,0.4899038461538462,0.2923076923076923,0.2753623188405797,0.6875,0.4963461538461539
