policy,multiplier,mean_regret,under_count,over_count,action_entropy,normalized_regret_cost,normalized_under_cost,normalized_over_cost,normalized_entropy_cost,ideal_distance,delta_multiplier,delta_regret,delta_under,delta_over,delta_entropy,regret_gain_per_over,under_gain_per_entropy_loss
two_stage_0.10,0.1,0.01243955644096231,12.45,41.75,0.936456237691941,1.0,1.0,0.0,0.0,1.4142135623730951,,,,,,,
two_stage_0.25,0.25,0.011238955746343964,11.1,46.125,0.8684239355816373,0.7504011411249977,0.7416267942583733,0.3130590339892665,0.2018665348640023,1.1188691752050115,0.15,-0.001200600694618345,-1.3499999999999996,4.375,-0.06803230211030364,0.0002744230159127646,19.84351489107612
two_stage_0.35,0.35,0.010636776218472355,10.45,48.425,0.8232947472366254,0.625211039479737,0.6172248803827751,0.47763864042933785,0.33577458427355955,1.0548642752155997,0.09999999999999998,-0.0006021795278716088,-0.6500000000000004,2.299999999999997,-0.045129188345011895,0.0002618171860311346,14.403095287926766
two_stage_0.50,0.5,0.010010670338363347,9.7,50.725,0.7605689020178611,0.495046769285128,0.47368421052631576,0.6422182468694096,0.5218957153826886,1.074368395583381,0.15000000000000002,-0.0006261058801090083,-0.75,2.3000000000000043,-0.06272584521876434,0.00027221994787348134,11.95679384445566
two_stage_0.65,0.65,0.009358278264663249,8.95,52.8,0.6954495248072152,0.3594177313672344,0.3301435406698564,0.7906976744186044,0.7151189728979455,1.172507492853159,0.15000000000000002,-0.000652392073700098,-0.75,2.0749999999999957,-0.06511937721064587,0.0003144058186506503,11.517309165502711
two_stage_0.80,0.8,0.008748398476117358,8.275,54.025,0.6537195464797877,0.23262678417361113,0.20095693779904322,0.878354203935599,0.8389408319796756,1.2529272679204546,0.15000000000000002,-0.0006098797885458907,-0.6749999999999989,1.2250000000000014,-0.04172997832742753,0.000497861051874196,16.175421772417913
two_stage_1.00,1.0,0.007629435513207591,7.225,55.725,0.5994399900204926,0.0,0.0,1.0,1.0,1.4142135623730951,0.19999999999999996,-0.001118962962909767,-1.0500000000000007,1.7000000000000028,-0.05427955645929505,0.0006582135075939795,19.344299557558276
