generation_seed,test_index,action,predicted_action_loss,realized_action_loss,calibration_error,severe_underestimation,local_mean_error,local_median_error,local_error_std,local_underestimate_fraction,local_severe_underestimate_fraction,local_neighbor_distance,local_min_error
44056,45,2,0.21482450061558772,0.21025057204100364,0.00457392857458408,0,0.08523718261446434,0.07962448703235538,0.05488529509452633,0.14285714285714285,0.0,2.755599640450165,-0.0024776987039342724
44056,45,3,0.26080077048949213,0.13900037904727292,0.12180039144221921,0,0.14451091713794648,0.12136799369048795,0.0717429794569103,0.0,0.0,2.933239912131889,0.06252950602776311
44056,46,1,0.23619580469416815,0.03272433738280034,0.2034714673113678,0,0.04120652949910997,0.026921438240198492,0.08928454323617603,0.2857142857142857,0.14285714285714285,2.220125785673485,-0.11831139087046111
44056,46,2,0.2930565813077864,0.03272433738280034,0.26033224392498605,0,0.12982887160934725,0.13751100331656568,0.08965975244853895,0.14285714285714285,0.0,2.280108048314987,-0.041788870534882006
44056,46,3,0.37965026928737783,0.03272433738280034,0.3469259319045775,0,0.23230042416560168,0.24756485810071455,0.093004722502351,0.0,0.0,2.3886418098639917,0.04862496561348306
44056,47,1,0.20573598385918151,0.2165239651375878,-0.010787981278406272,0,0.04002749339875914,0.07902361682167405,0.07883688917985719,0.2857142857142857,0.14285714285714285,1.5852710138587471,-0.11831139087046111
44056,47,2,0.21972734373470723,0.2165239651375878,0.003203378597119444,0,0.07444404643894649,0.10733727433447232,0.0660966244229575,0.2857142857142857,0.0,1.6002038145974702,-0.041788870534882006
44056,47,3,0.3100116582269941,0.2165239651375878,0.09348769308940633,0,0.17346767985956307,0.19512590064971197,0.06625282651307186,0.0,0.0,1.6322744214002258,0.04862496561348306
44056,48,1,0.23868540530449456,0.12068334615147566,0.1180020591530189,0,0.06643906293106855,0.0896845828875063,0.05161740487769301,0.14285714285714285,0.0,1.7810212620728472,-0.037572353711052026
44056,48,2,0.23409585056713678,0.12068334615147566,0.11341250441566111,0,0.09856250457788789,0.09812898457184738,0.02601456864115778,0.0,0.0,1.7746175240017317,0.059493203553692364
44056,48,3,0.3218171040080575,0.12068334615147566,0.20113375785658186,0,0.20042643232245802,0.19512590064971197,0.022507622671982266,0.0,0.0,1.8568801847166478,0.1673894206098931
44056,49,1,0.14004086113699235,0.06576839328809805,0.0742724678488943,0,0.0967698613031156,0.09621568277598166,0.014350631153762637,0.0,0.0,1.6035747618373029,0.07434000391830572
44056,49,2,0.16796256817374441,0.06576839328809805,0.10219417488564636,0,0.13591772280421338,0.1340023117681941,0.019160820315283163,0.0,0.0,1.6584354639076477,0.10654746154285519
44056,49,3,0.2660370685456124,0.06576839328809805,0.20026867525751432,0,0.22718851947191057,0.2328029011220446,0.016516051331841874,0.0,0.0,1.6186127724063144,0.1973633468396626
44056,50,1,0.09455154149333635,0.02963000914782995,0.0649215323455064,0,0.07938121834711302,0.07537684596285953,0.018071500075358092,0.0,0.0,2.135062042976816,0.04859827529449185
44056,50,2,0.1270563747728926,0.02963000914782995,0.09742636562506266,0,0.12615551823095603,0.12542547656619837,0.025813116758743423,0.0,0.0,2.2002676253081104,0.08038383955865833
44056,50,3,0.22798877796643538,0.02963000914782995,0.19835876881860542,0,0.20742878971360984,0.21801777821119922,0.0402159835590873,0.0,0.0,2.2639582736863453,0.12894964616661456
44056,51,1,0.2437487168318942,0.23493664841005463,0.00881206842183957,0,0.08162346305828083,0.10297220572827198,0.04698701534941648,0.14285714285714285,0.0,2.5286690694058938,-0.0229442476963628
44056,51,2,0.2777592175295985,0.23493664841005463,0.04282256911954385,0,0.09996210994469117,0.10733727433447232,0.043714829319128984,0.14285714285714285,0.0,2.522692593365385,-0.0010117915538246647
44056,51,3,0.3763043880454388,0.23493664841005463,0.14136773963538418,0,0.18794066137114163,0.1830772078074518,0.043672322021318155,0.0,0.0,2.584272644669633,0.10768922765510838
44056,52,1,0.20754188403476434,0.13416757323409512,0.07337431080066922,0,0.0510735261536185,0.09621568277598166,0.08171865254429642,0.2857142857142857,0.14285714285714285,1.5222344253152753,-0.11831139087046111
44056,52,2,0.2369246304200491,0.13416757323409512,0.10275705718595399,0,0.08637310821397666,0.13043908833228438,0.06975585848063576,0.2857142857142857,0.0,1.5291045013443583,-0.041788870534882006
44056,52,3,0.3333582407541818,0.13416757323409512,0.19919066752008668,0,0.1835026657264956,0.22450445937146996,0.06979722184826867,0.0,0.0,1.5251007646687784,0.04862496561348306
44056,53,1,0.2633483794947416,0.07194171785572172,0.19140666163901987,0,0.11938528185218956,0.10297220572827198,0.07611519560315617,0.0,0.0,2.243480382483165,0.026921438240198492
44056,53,2,0.32414107839685585,0.07194171785572172,0.2521993605411341,0,0.15825778901773366,0.15909039274644998,0.052750105829161634,0.0,0.0,2.3753619579027894,0.09812898457184738
44056,53,3,0.3499311718925709,0.07194171785572172,0.27798945403684916,0,0.2245174881076853,0.22450445937146996,0.04788044013013947,0.0,0.0,2.2784568702781645,0.16714541697308088
44056,54,1,0.09239166198635836,0.03168581826743162,0.06070584371892673,0,0.08363524457339458,0.08303405146362573,0.020027234943750763,0.0,0.0,2.141206342178541,0.04859827529449185
44056,54,2,0.14943831498847435,0.03168581826743162,0.11775249672104272,0,0.12891528577052339,0.12741099722791926,0.026426153749695737,0.0,0.0,2.1656913605572816,0.08038383955865833
44056,54,3,0.238533613925845,0.03168581826743162,0.20684779565841338,0,0.22295517192958217,0.23507738778001022,0.02503482064121767,0.0,0.0,2.24602369896145,0.1771164476365828
44056,55,1,0.19483900963705691,0.026403487684904355,0.16843552195215256,0,0.034589923172213606,0.027832800262814955,0.08238544188979077,0.2857142857142857,0.14285714285714285,1.7160947942903462,-0.11831139087046111
44056,55,2,0.2487415170851014,0.026403487684904355,0.22233802940019703,0,0.08543489731215545,0.10654746154285519,0.08088540401583104,0.2857142857142857,0.0,1.7909498674549196,-0.041788870534882006
44056,55,3,0.35229120540667347,0.026403487684904355,0.3258877177217691,0,0.19030212770404925,0.21581175280128506,0.08214514520851986,0.0,0.0,1.8054595898401782,0.04862496561348306
44056,56,1,0.18167058536993047,0.14662050177115576,0.035050083598774706,0,0.03590418635959779,0.08445286695790233,0.10842094886425571,0.2857142857142857,0.14285714285714285,2.157134178194711,-0.2000604429410411
44056,56,2,0.17948344133179164,0.14662050177115576,0.03286293956063588,0,0.04438867730015133,0.06752304097710035,0.08333653211748175,0.14285714285714285,0.14285714285714285,2.1411943359662584,-0.13161260356155988
44056,56,3,0.19105515222871636,0.14662050177115576,0.04443465045756059,0,0.024070114800831165,0.03931835512206275,0.07040113270047378,0.2857142857142857,0.14285714285714285,2.19077609569973,-0.11981711167137735
44056,57,1,0.1897701881745021,0.07934129849798215,0.11042888967651997,0,0.03244438701372215,0.08445286695790233,0.10564848918784812,0.2857142857142857,0.14285714285714285,1.907237312188873,-0.2000604429410411
44056,57,2,0.17898200295540806,0.07934129849798215,0.09964070445742591,0,0.04591728821278594,0.06752304097710035,0.0870745152620592,0.2857142857142857,0.14285714285714285,1.9067385648910935,-0.13161260356155988
44056,57,3,0.1805389303114866,0.07934129849798215,0.10119763181350445,0,0.045098976081232305,0.07192274134883353,0.07635188055310729,0.14285714285714285,0.14285714285714285,2.0821880402014843,-0.11981711167137735
