policy,accuracy,mean_loss,mean_regret,median_regret,max_regret,zero_regret_fraction,regret_gt_0_005_fraction,under_count,over_count,exact_count,action_entropy,dominant_action_fraction,deviation_from_direct,seed,dataset_fingerprint,context_count,train_count,test_count,pareto_efficient
two_stage_0.25,0.25333333333333335,0.13813874645675536,0.01670020072852953,0.0,0.122667054612175,0.7333333333333333,0.26666666666666666,18,38,19,0.7826112833099375,0.52,0.17333333333333334,103,64e29887d55d59527bb23a2713a825f1deeeb4fa5a2931fecc311cc5e3de8c26,249,174,75,1
two_stage_1.00,0.14666666666666667,0.13553861745504014,0.014100071726814321,0.0,0.10742761064398577,0.7466666666666667,0.25333333333333335,16,48,11,0.7229035284340656,0.6533333333333333,0.3333333333333333,103,64e29887d55d59527bb23a2713a825f1deeeb4fa5a2931fecc311cc5e3de8c26,249,174,75,1
fixed_k3,0.12,0.12426822009637399,0.002829674368148166,0.0,0.04912528287179002,0.92,0.08,0,66,9,0.0,1.0,0.64,103,64e29887d55d59527bb23a2713a825f1deeeb4fa5a2931fecc311cc5e3de8c26,249,174,75,0
oracle,1.0,0.12143854572822582,0.0,0.0,0.0,1.0,0.0,0,0,75,0.8438440648575418,0.5866666666666667,0.68,103,64e29887d55d59527bb23a2713a825f1deeeb4fa5a2931fecc311cc5e3de8c26,249,174,75,0
direct_loss,0.4117647058823529,0.16446469913896286,0.01818810041705397,0.0,0.12490069884695132,0.7058823529411765,0.29411764705882354,24,26,35,0.8966224328604895,0.5647058823529412,0.0,104,5a20fab5e6e520b2e863886e28329e0777dcbcf713cbe01e4bdcfaa562acf3e2,281,196,85,1
fixed_risk_0.010,0.21176470588235294,0.16132897220480652,0.015052373482897643,0.0,0.12490069884695132,0.7529411764705882,0.24705882352941178,20,47,18,0.8702290979524682,0.5294117647058824,0.36470588235294116,104,5a20fab5e6e520b2e863886e28329e0777dcbcf713cbe01e4bdcfaa562acf3e2,281,196,85,1
two_stage_0.10,0.3176470588235294,0.16446469913896286,0.01818810041705397,0.0,0.12490069884695132,0.7058823529411765,0.29411764705882354,24,34,27,0.9286662544443602,0.49411764705882355,0.1411764705882353,104,5a20fab5e6e520b2e863886e28329e0777dcbcf713cbe01e4bdcfaa562acf3e2,281,196,85,1
two_stage_0.25,0.3058823529411765,0.16264748035864843,0.01637088163673953,0.0,0.12490069884695132,0.7294117647058823,0.27058823529411763,22,37,26,0.9105745691262497,0.4588235294117647,0.23529411764705882,104,5a20fab5e6e520b2e863886e28329e0777dcbcf713cbe01e4bdcfaa562acf3e2,281,196,85,1
two_stage_1.00,0.17647058823529413,0.15801875894100328,0.011742160219094407,0.0,0.1089502429179369,0.7764705882352941,0.2235294117647059,17,53,15,0.7602935468195071,0.6352941176470588,0.49411764705882355,104,5a20fab5e6e520b2e863886e28329e0777dcbcf713cbe01e4bdcfaa562acf3e2,281,196,85,1
fixed_k3,0.16470588235294117,0.14913281633173794,0.0028562176098290517,0.0,0.04793587822297865,0.9176470588235294,0.08235294117647059,0,71,14,0.0,1.0,0.8,104,5a20fab5e6e520b2e863886e28329e0777dcbcf713cbe01e4bdcfaa562acf3e2,281,196,85,0
oracle,1.0,0.14627659872190887,0.0,0.0,0.0,1.0,0.0,0,0,85,0.9004852564963025,0.5411764705882353,0.5882352941176471,104,5a20fab5e6e520b2e863886e28329e0777dcbcf713cbe01e4bdcfaa562acf3e2,281,196,85,0
direct_loss,0.35135135135135137,0.14332121562017158,0.019724655598417455,0.0,0.10874084847105031,0.6891891891891891,0.3108108108108108,22,26,26,0.8994618091985132,0.5405405405405406,0.0,105,dd8becb66acce9c32bcfe1a7bd0e6cfbe9708eb8b2f37857893078132d24da79,246,172,74,1
fixed_risk_0.010,0.1891891891891892,0.13987520347997556,0.01627864345822143,0.0,0.10874084847105031,0.7432432432432432,0.25675675675675674,18,42,14,0.7708962288184593,0.5675675675675675,0.28378378378378377,105,dd8becb66acce9c32bcfe1a7bd0e6cfbe9708eb8b2f37857893078132d24da79,246,172,74,1
two_stage_0.10,0.28378378378378377,0.14140004886226004,0.017803488840505918,0.0,0.10874084847105031,0.7162162162162162,0.28378378378378377,20,33,21,0.8560976868121181,0.4594594594594595,0.14864864864864866,105,dd8becb66acce9c32bcfe1a7bd0e6cfbe9708eb8b2f37857893078132d24da79,246,172,74,1
two_stage_0.25,0.24324324324324326,0.14140004886226004,0.017803488840505918,0.0,0.10874084847105031,0.7162162162162162,0.28378378378378377,20,36,18,0.8344683230058536,0.4864864864864865,0.20270270270270271,105,dd8becb66acce9c32bcfe1a7bd0e6cfbe9708eb8b2f37857893078132d24da79,246,172,74,0
two_stage_1.00,0.13513513513513514,0.13644132911870685,0.012844769096952726,0.0,0.10874084847105031,0.7837837837837838,0.21621621621621623,14,50,10,0.6950150244037507,0.6621621621621622,0.40540540540540543,105,dd8becb66acce9c32bcfe1a7bd0e6cfbe9708eb8b2f37857893078132d24da79,246,172,74,1
