condition,true_class,run_index,evidence_time,scheme,detected_event_time,event_time_error,trigger_score,estimated_p_fail_A,estimated_p_fail_C,estimated_p_fail_S,target_p_fail_A,target_p_fail_C,target_p_fail_S,A_mae,C_mae,S_mae,marginal_mae
process_disturbance_2.70,process_disturbance,128,60,triggered_event,50,0,34.772000711648204,0.4197207111448706,0.13655537758284567,0.060295007038988935,0.46,0.06,0.06,0.040279288855129436,0.07655537758284567,0.000295007038988937,0.039043224492321345
process_disturbance_2.70,process_disturbance,129,60,triggered_event,50,0,71.75178046291428,0.38011295286984687,0.22557099346949966,0.0658801754879361,0.46,0.06,0.06,0.07988704713015315,0.16557099346949966,0.005880175487936096,0.08377940536252963
process_disturbance_2.70,process_disturbance,130,60,triggered_event,56,6,17.910677663645888,0.28597407469983055,0.3538714281268153,0.050131834286588656,0.46,0.06,0.06,0.17402592530016947,0.2938714281268153,0.009868165713411342,0.1592551730467987
process_disturbance_2.70,process_disturbance,131,60,triggered_event,50,0,17.05241542792756,0.2666030626471122,0.44492997798446426,0.05228878053803865,0.46,0.06,0.06,0.19339693735288782,0.38492997798446427,0.0077112194619613494,0.19534604493310448
process_disturbance_2.70,process_disturbance,132,60,triggered_event,50,0,24.178504903692247,0.37386468469474915,0.215513387725677,0.05835063657622033,0.46,0.06,0.06,0.08613531530525087,0.155513387725677,0.001649363423779665,0.0810993554849025
process_disturbance_2.70,process_disturbance,133,60,triggered_event,50,0,35.06020743967059,0.3016946497803668,0.32920608928082806,0.0529955909808944,0.46,0.06,0.06,0.1583053502196332,0.26920608928082806,0.007004409019105595,0.14483861617318897
process_disturbance_2.70,process_disturbance,134,60,triggered_event,50,0,48.66033619156527,0.4214781180353304,0.13374069735857538,0.06096814042393966,0.46,0.06,0.06,0.0385218819646696,0.07374069735857539,0.0009681404239396604,0.03774357324906155
process_disturbance_2.70,process_disturbance,135,60,triggered_event,50,0,20.52100673822425,0.3850108167063434,0.22033341712605517,0.0614708162334167,0.46,0.06,0.06,0.07498918329365661,0.16033341712605517,0.0014708162334167024,0.07893113888437617
process_disturbance_2.70,process_disturbance,136,60,triggered_event,50,0,14.019993168729691,0.3134472286549178,0.3674740077754445,0.06554664451303453,0.46,0.06,0.06,0.1465527713450822,0.3074740077754445,0.005546644513034535,0.15319114121118707
process_disturbance_2.70,process_disturbance,137,60,triggered_event,50,0,17.13498297153147,0.2890610837733378,0.40859597306088474,0.060208611349607075,0.46,0.06,0.06,0.17093891622666224,0.34859597306088475,0.00020861134960707683,0.17324783354571802
process_disturbance_2.70,process_disturbance,138,60,triggered_event,50,0,58.21865571183281,0.40859533327452446,0.15346502052585137,0.06011810990228656,0.46,0.06,0.06,0.051404666725475556,0.09346502052585137,0.0001181099022865631,0.04832926571787116
process_disturbance_2.70,process_disturbance,139,60,triggered_event,50,0,36.52506259824749,0.41071362634783304,0.17237145535750759,0.06211922557606771,0.46,0.06,0.06,0.04928637365216698,0.11237145535750759,0.0021192255760677098,0.05459235152858076
process_disturbance_2.70,process_disturbance,140,60,triggered_event,50,0,15.52960509340248,0.2949834972333523,0.3924225200541458,0.061249228028393964,0.46,0.06,0.06,0.1650165027666477,0.3324225200541458,0.0012492280283939658,0.16622941694972915
process_disturbance_2.70,process_disturbance,141,60,triggered_event,50,0,11.443097250649295,0.2371923642775322,0.47251570326745435,0.05542415589585206,0.46,0.06,0.06,0.2228076357224678,0.41251570326745435,0.004575844104147936,0.21329972769802336
process_disturbance_2.70,process_disturbance,142,60,triggered_event,50,0,26.616929089492814,0.36265227177225456,0.259068821761912,0.06084924812262334,0.46,0.06,0.06,0.09734772822774546,0.19906882176191198,0.0008492481226233389,0.09908859937076026
process_disturbance_2.70,process_disturbance,143,60,triggered_event,50,0,31.652004459475602,0.31518482950800847,0.3179905467081595,0.05569177930383102,0.46,0.06,0.06,0.14481517049199155,0.2579905467081595,0.004308220696168978,0.13570464596544002
process_disturbance_2.70,process_disturbance,144,60,triggered_event,50,0,17.92459376708696,0.37530883494585987,0.26534823742681163,0.06352720810776481,0.46,0.06,0.06,0.08469116505414015,0.20534823742681163,0.003527208107764815,0.09785553686290553
process_disturbance_2.70,process_disturbance,145,60,triggered_event,50,0,41.271012994973226,0.42594430596827837,0.1312527843581889,0.06104526352497627,0.46,0.06,0.06,0.03405569403172165,0.07125278435818891,0.0010452635249762754,0.035451247304962276
process_disturbance_2.70,process_disturbance,146,60,triggered_event,50,0,23.280273986896905,0.39586020304042957,0.1780993654167286,0.059346336863930205,0.46,0.06,0.06,0.06413979695957045,0.11809936541672861,0.0006536631360697931,0.06096427517078962
process_disturbance_2.70,process_disturbance,147,60,triggered_event,50,0,17.769710059471226,0.4195850531564885,0.14437560635166255,0.06102824142226976,0.46,0.06,0.06,0.040414946843511546,0.08437560635166255,0.00102824142226976,0.04193959820581462
process_disturbance_2.70,process_disturbance,148,60,triggered_event,50,0,61.51307320041711,0.4138781510272116,0.15905607744825892,0.06423666350687023,0.46,0.06,0.06,0.046121848972788426,0.09905607744825892,0.004236663506870228,0.04980486330930586
process_disturbance_2.70,process_disturbance,149,60,triggered_event,50,0,33.43595371427704,0.3786140535152196,0.24251122039644868,0.06758482782783898,0.46,0.06,0.06,0.08138594648478042,0.18251122039644868,0.00758482782783898,0.09049399823635602
process_disturbance_2.70,process_disturbance,150,60,triggered_event,50,0,30.395830192126347,0.4152856974240007,0.1461187311289306,0.05983378115592275,0.46,0.06,0.06,0.04471430257599934,0.08611873112893059,0.0001662188440772483,0.04366641751633573
process_disturbance_2.70,process_disturbance,151,60,triggered_event,50,0,19.83786407383748,0.31746548054839613,0.37190058269071946,0.06053504907934656,0.46,0.06,0.06,0.1425345194516039,0.31190058269071946,0.0005350490793465598,0.15165671707388997
process_disturbance_2.70,process_disturbance,152,60,triggered_event,50,0,47.83172574158468,0.4184249936842911,0.15090966648907456,0.0619755332382838,0.46,0.06,0.06,0.04157500631570893,0.09090966648907456,0.001975533238283804,0.04482006868102243
process_disturbance_2.70,process_disturbance,153,60,triggered_event,50,0,45.76883823151641,0.4062159215615301,0.16084237655616404,0.060131734717073775,0.46,0.06,0.06,0.05378407843846994,0.10084237655616404,0.00013173471707377676,0.05158606323723592
process_disturbance_2.70,process_disturbance,154,60,triggered_event,50,0,76.65739900848914,0.4249182140693814,0.13170117077904953,0.06194264496233143,0.46,0.06,0.06,0.035081785930618614,0.07170117077904953,0.0019426449623314301,0.03624186722399986
process_disturbance_2.70,process_disturbance,155,60,triggered_event,50,0,64.53312007492723,0.4013820231916858,0.1670042279669018,0.059629124770631245,0.46,0.06,0.06,0.05861797680831421,0.10700422796690182,0.00037087522936875283,0.05533102666819493
process_disturbance_2.70,process_disturbance,156,60,triggered_event,50,0,13.455184150095352,0.1883413964730425,0.5063240510660237,0.037846272233235764,0.46,0.06,0.06,0.27165860352695753,0.44632405106602374,0.022153727766764233,0.2467121274532485
process_disturbance_2.70,process_disturbance,157,60,triggered_event,50,0,195.718924748765,0.40930820681162067,0.15359064692286103,0.06313855122712932,0.46,0.06,0.06,0.05069179318837935,0.09359064692286104,0.0031385512271293187,0.04914033044612324
process_disturbance_2.70,process_disturbance,158,60,triggered_event,48,2,7.676793561054079,0.2793225509922939,0.4056635542396322,0.06408945190124601,0.46,0.06,0.06,0.1806774490077061,0.3456635542396322,0.004089451901246016,0.17681015171619477
process_disturbance_2.70,process_disturbance,159,60,triggered_event,50,0,33.12595337483433,0.4010735036123031,0.17158359661164335,0.059656401199728176,0.46,0.06,0.06,0.058926496387696925,0.11158359661164335,0.00034359880027182155,0.0569512305998707
process_disturbance_2.70,process_disturbance,160,60,triggered_event,50,0,17.104124203721643,0.32822890142153205,0.37401389802835583,0.0632461024036272,0.46,0.06,0.06,0.13177109857846797,0.31401389802835583,0.003246102403627202,0.14967703300348367
process_disturbance_2.70,process_disturbance,161,60,triggered_event,50,0,51.19980375593652,0.29803115354118825,0.34150053065817376,0.05895028698898677,0.46,0.06,0.06,0.16196884645881177,0.28150053065817376,0.0010497130110132258,0.14817303004266624
process_disturbance_2.70,process_disturbance,162,60,triggered_event,49,1,12.265317484827728,0.19282162332778452,0.5007076807135664,0.04225449692006489,0.46,0.06,0.06,0.2671783766722155,0.4407076807135664,0.01774550307993511,0.24187718682190568
process_disturbance_2.70,process_disturbance,163,60,triggered_event,50,0,21.11458622700842,0.34379492078271445,0.26481984563027683,0.054093512175400364,0.46,0.06,0.06,0.11620507921728557,0.20481984563027683,0.0059064878245996336,0.10897713755738735
process_disturbance_2.70,process_disturbance,164,60,triggered_event,50,0,72.74061288976934,0.42325983487257673,0.13477038642618852,0.0613007249571728,0.46,0.06,0.06,0.036740165127423285,0.07477038642618852,0.0013007249571728025,0.0376037588369282
process_disturbance_2.70,process_disturbance,165,60,triggered_event,50,0,60.15770401662837,0.3601644583556419,0.2541822420410473,0.05907070013050772,0.46,0.06,0.06,0.0998355416443581,0.19418224204104728,0.0009292998694922783,0.09831569451829922
process_disturbance_2.70,process_disturbance,166,60,triggered_event,50,0,14.588045286321497,0.3118162165304161,0.31714478687756414,0.05247770476181754,0.46,0.06,0.06,0.14818378346958394,0.25714478687756415,0.007522295238182458,0.1376169551951102
process_disturbance_2.70,process_disturbance,167,60,triggered_event,50,0,29.067216326267676,0.2993638520009325,0.35939960934385545,0.0658246383681718,0.46,0.06,0.06,0.1606361479990675,0.29939960934385546,0.005824638368171806,0.15528679857036493
process_disturbance_2.70,process_disturbance,168,60,triggered_event,50,0,81.38258416819909,0.40451562840778754,0.16200256800740984,0.060719486223152076,0.46,0.06,0.06,0.05548437159221248,0.10200256800740984,0.0007194862231520785,0.052735475274258134
process_disturbance_2.70,process_disturbance,169,60,triggered_event,50,0,30.08393574817028,0.3950977655158716,0.1946685665825862,0.06077666680113851,0.46,0.06,0.06,0.06490223448412841,0.1346685665825862,0.0007766668011385119,0.06678248928928437
process_disturbance_2.70,process_disturbance,170,60,triggered_event,50,0,15.293863934209888,0.22416613547406283,0.44206827881396926,0.045786431041322635,0.46,0.06,0.06,0.2358338645259372,0.38206827881396926,0.014213568958677363,0.21070523743286126
process_disturbance_2.70,process_disturbance,171,60,triggered_event,50,0,64.95113178234058,0.4202411047116477,0.13493079461903568,0.061527688164071274,0.46,0.06,0.06,0.0397588952883523,0.07493079461903568,0.0015276881640712767,0.03873912602381975
process_disturbance_2.70,process_disturbance,172,60,triggered_event,50,0,27.91272709268672,0.1737407290296156,0.5051159278541059,0.03502571677224911,0.46,0.06,0.06,0.2862592709703844,0.44511592785410586,0.024974283227750887,0.2521164940174137
process_disturbance_2.70,process_disturbance,173,60,triggered_event,50,0,17.94048366582224,0.338904024550605,0.3223600576288689,0.06303506506642645,0.46,0.06,0.06,0.12109597544939504,0.2623600576288689,0.003035065066426451,0.12883036604823012
process_disturbance_2.70,process_disturbance,174,60,triggered_event,50,0,133.85673617238987,0.416211014181693,0.15345771549946896,0.06255208419977881,0.46,0.06,0.06,0.043788985818307036,0.09345771549946896,0.0025520841997788146,0.04659959517251827
process_disturbance_2.70,process_disturbance,175,60,triggered_event,50,0,18.40972425171606,0.2753203790568972,0.41505213558094556,0.05394529450043817,0.46,0.06,0.06,0.1846796209431028,0.35505213558094556,0.00605470549956183,0.18192882067453672
process_disturbance_2.70,process_disturbance,176,60,triggered_event,50,0,44.812275929449015,0.3656910784657873,0.24229983488330104,0.0597337643320287,0.46,0.06,0.06,0.09430892153421272,0.18229983488330104,0.0002662356679712999,0.09229166402849502
process_disturbance_2.70,process_disturbance,177,60,triggered_event,50,0,20.69669056022699,0.21521962141697007,0.46108155015707464,0.041730696170214424,0.46,0.06,0.06,0.24478037858302995,0.40108155015707464,0.018269303829785574,0.22137707752329672
process_disturbance_2.70,process_disturbance,178,60,triggered_event,50,0,46.09728481025921,0.4235418035154518,0.12909474690270098,0.0607602441297352,0.46,0.06,0.06,0.03645819648454823,0.06909474690270098,0.0007602441297352019,0.03543772917232814
process_disturbance_2.70,process_disturbance,179,60,triggered_event,50,0,38.1226781869873,0.4265746053112349,0.1278060101553102,0.060578117463771106,0.46,0.06,0.06,0.0334253946887651,0.06780601015531021,0.0005781174637711078,0.0339365074359488
process_disturbance_2.70,process_disturbance,180,60,triggered_event,50,0,56.549466881338304,0.4132828503423476,0.155149187851269,0.06188004041852918,0.46,0.06,0.06,0.046717149657652446,0.095149187851269,0.001880040418529183,0.047915459309150206
process_disturbance_2.70,process_disturbance,181,60,triggered_event,50,0,30.721059537532422,0.26604563969771317,0.38409192735545783,0.046888703887810794,0.46,0.06,0.06,0.19395436030228685,0.32409192735545783,0.013111296112189204,0.1770525279233113
process_disturbance_2.70,process_disturbance,182,60,triggered_event,50,0,67.82622985155712,0.42218500989097146,0.14142836472443865,0.062163663174045605,0.46,0.06,0.06,0.03781499010902856,0.08142836472443865,0.0021636631740456075,0.04046900600250427
process_disturbance_2.70,process_disturbance,183,60,triggered_event,50,0,17.708872201116655,0.29699468139734686,0.4307569118353973,0.06247008925275751,0.46,0.06,0.06,0.16300531860265316,0.37075691183539733,0.002470089252757511,0.17874410656360268
process_disturbance_2.70,process_disturbance,184,60,triggered_event,50,0,28.97192674239534,0.4013391323856709,0.17603859148230577,0.06074268680280986,0.46,0.06,0.06,0.05866086761432909,0.11603859148230578,0.0007426868028098596,0.05848071529981491
process_disturbance_2.70,process_disturbance,185,60,triggered_event,50,0,19.889480345941237,0.37159223025922744,0.24364621292007374,0.06044755258005456,0.46,0.06,0.06,0.08840776974077258,0.18364621292007374,0.0004475525800545638,0.09083384508030029
process_disturbance_2.70,process_disturbance,186,60,triggered_event,50,0,28.44619489338735,0.42118273635917747,0.1358508473569286,0.061094101197516335,0.46,0.06,0.06,0.03881726364082255,0.0758508473569286,0.0010941011975163367,0.03858740406508916
process_disturbance_2.70,process_disturbance,187,60,triggered_event,50,0,32.436762397385365,0.35465478301451203,0.24578670220073293,0.05807054366666416,0.46,0.06,0.06,0.10534521698548799,0.18578670220073293,0.001929456333335841,0.09768712517318559
process_disturbance_2.70,process_disturbance,188,60,triggered_event,50,0,78.53546728374464,0.4180230647405201,0.14892120207509296,0.06445700127016862,0.46,0.06,0.06,0.04197693525947993,0.08892120207509296,0.004457001270168626,0.04511837953491384
process_disturbance_2.70,process_disturbance,189,60,triggered_event,50,0,25.173504194033995,0.18772413137900915,0.48789551364054357,0.03952872831236708,0.46,0.06,0.06,0.27227586862099085,0.42789551364054357,0.020471271687632915,0.24021421798305578
process_disturbance_2.70,process_disturbance,190,60,triggered_event,50,0,51.03975988525691,0.41010412750868536,0.15577231836875516,0.059808868936063936,0.46,0.06,0.06,0.04989587249131466,0.09577231836875516,0.00019113106393606194,0.04861977397466863
process_disturbance_2.70,process_disturbance,191,60,triggered_event,50,0,46.63266178585606,0.40880620456477834,0.16176520582167267,0.060250805117122816,0.46,0.06,0.06,0.05119379543522168,0.10176520582167267,0.00025080511712281817,0.05106993545800572
process_disturbance_2.70,process_disturbance,192,60,triggered_event,50,0,33.17848869635977,0.42295918642588454,0.13646581212760292,0.0626356424454402,0.46,0.06,0.06,0.03704081357411548,0.07646581212760292,0.002635642445440206,0.038714089382386206
process_disturbance_2.70,process_disturbance,193,60,triggered_event,50,0,52.508408781676266,0.4170384981628601,0.14448919724955425,0.06262073620418329,0.46,0.06,0.06,0.042961501837139926,0.08448919724955425,0.0026207362041832938,0.043357145096959156
process_disturbance_2.70,process_disturbance,194,60,triggered_event,50,0,64.06596523801858,0.42064777014608035,0.1408926757021324,0.06062864726402846,0.46,0.06,0.06,0.039352229853919674,0.0808926757021324,0.0006286472640284618,0.04029118427336018
process_disturbance_2.70,process_disturbance,195,60,triggered_event,50,0,110.91322770969953,0.422208845703138,0.13731990197431382,0.060733491007872877,0.46,0.06,0.06,0.03779115429686203,0.07731990197431382,0.0007334910078728787,0.03861484909301624
process_disturbance_2.70,process_disturbance,196,60,triggered_event,50,0,54.468378755892836,0.39791668824464244,0.17354394220622085,0.05876810234346778,0.46,0.06,0.06,0.062083311755357584,0.11354394220622085,0.0012318976565322201,0.05895305053937022
process_disturbance_2.70,process_disturbance,197,60,triggered_event,50,0,28.849937912401113,0.3268681605203626,0.34289466792259427,0.06225310750306645,0.46,0.06,0.06,0.13313183947963741,0.28289466792259427,0.002253107503066454,0.13942653830176605
process_disturbance_2.70,process_disturbance,198,60,triggered_event,50,0,37.42878491477227,0.35191833773744824,0.2635220355478557,0.0701951881203435,0.46,0.06,0.06,0.10808166226255178,0.2035220355478557,0.010195188120343507,0.10726629531025032
process_disturbance_2.70,process_disturbance,199,60,triggered_event,50,0,23.3039417610047,0.33502364483724834,0.3114526221723049,0.06885171561918936,0.46,0.06,0.06,0.12497635516275168,0.2514526221723049,0.008851715619189363,0.12842689765141532
parameter_mismatch_delta_0.520,parameter_mismatch,100,60,triggered_event,35,15,26.41383138133392,0.21732779180973255,0.48595836328672243,0.0716970111018788,0.06,0.58,0.0,0.15732779180973255,0.09404163671327753,0.0716970111018788,0.10768881320829629
parameter_mismatch_delta_0.520,parameter_mismatch,101,60,triggered_event,53,3,10.619631478745703,0.13709264653305625,0.5490395446626952,0.029757194936494216,0.06,0.58,0.0,0.07709264653305625,0.030960455337304738,0.029757194936494216,0.045936765602285067
parameter_mismatch_delta_0.520,parameter_mismatch,102,60,triggered_event,31,19,12.327472786548277,0.16820254825489567,0.5261228781893349,0.061170947234515646,0.06,0.58,0.0,0.10820254825489567,0.05387712181066506,0.061170947234515646,0.07441687243335879
parameter_mismatch_delta_0.520,parameter_mismatch,103,60,triggered_event,51,1,35.73275894840766,0.11516525218378913,0.5511381187062805,0.026121134244458284,0.06,0.58,0.0,0.055165252183789135,0.02886188129371947,0.026121134244458284,0.03671608924065563
parameter_mismatch_delta_0.520,parameter_mismatch,104,60,triggered_event,46,4,11.397602680310886,0.23152418522997267,0.49345039157613635,0.059649336277636855,0.06,0.58,0.0,0.17152418522997268,0.08654960842386361,0.059649336277636855,0.10590770997715772
parameter_mismatch_delta_0.520,parameter_mismatch,105,60,triggered_event,30,20,27.10630833340955,0.2010086056008975,0.5265008836130777,0.07544003210719895,0.06,0.58,0.0,0.1410086056008975,0.053499116386922285,0.07544003210719895,0.08998258469833958
parameter_mismatch_delta_0.520,parameter_mismatch,106,60,triggered_event,37,13,34.83169394121293,0.13155484804392834,0.5472709960915462,0.03520950823180866,0.06,0.58,0.0,0.07155484804392834,0.03272900390845379,0.03520950823180866,0.046497786728063595
parameter_mismatch_delta_0.520,parameter_mismatch,107,60,triggered_event,38,12,9.28247317706031,0.1069794001501519,0.5595451132561381,0.023445671115948724,0.06,0.58,0.0,0.046979400150151895,0.020454886743861866,0.023445671115948724,0.030293319336654162
parameter_mismatch_delta_0.520,parameter_mismatch,108,60,triggered_event,55,5,38.82244446100032,0.12384350784366113,0.5463190518013297,0.025880703534158122,0.06,0.58,0.0,0.06384350784366113,0.03368094819867029,0.025880703534158122,0.04113505319216318
parameter_mismatch_delta_0.520,parameter_mismatch,109,60,triggered_event,58,8,11.83787608749678,0.1944162146282045,0.4826057524071692,0.051344025098219774,0.06,0.58,0.0,0.1344162146282045,0.09739424759283077,0.051344025098219774,0.09438482910641835
parameter_mismatch_delta_0.520,parameter_mismatch,110,60,triggered_event,53,3,20.755338435333883,0.13389113877638292,0.5429666912039132,0.029709191633537094,0.06,0.58,0.0,0.07389113877638293,0.037033308796086795,0.029709191633537094,0.0468778797353356
parameter_mismatch_delta_0.520,parameter_mismatch,111,60,triggered_event,37,13,19.31444943164884,0.12290421047146317,0.5486626217266306,0.031745442760969446,0.06,0.58,0.0,0.06290421047146318,0.031337378273369354,0.031745442760969446,0.041995677168600656
parameter_mismatch_delta_0.520,parameter_mismatch,112,60,triggered_event,48,2,54.44972605095301,0.19673040241396278,0.4768761704562243,0.05719423296800143,0.06,0.58,0.0,0.13673040241396278,0.10312382954377564,0.05719423296800143,0.09901615497524661
parameter_mismatch_delta_0.520,parameter_mismatch,113,60,triggered_event,46,4,5.455480010364253,0.11038186276826674,0.5551821952532484,0.023747863940088938,0.06,0.58,0.0,0.05038186276826674,0.02481780474675155,0.023747863940088938,0.03298251048503574
parameter_mismatch_delta_0.520,parameter_mismatch,114,60,triggered_event,40,10,13.759497561979423,0.13604703152633593,0.5529637724056868,0.031065974662456065,0.06,0.58,0.0,0.07604703152633593,0.027036227594313123,0.031065974662456065,0.04471641126103504
parameter_mismatch_delta_0.520,parameter_mismatch,115,60,triggered_event,51,1,50.13714681811874,0.11284585834745384,0.5546073635579016,0.02591731340671297,0.06,0.58,0.0,0.05284585834745384,0.025392636442098326,0.02591731340671297,0.03471860273208838
parameter_mismatch_delta_0.520,parameter_mismatch,116,60,triggered_event,30,20,15.17580478038331,0.23358188867259264,0.5109403208069699,0.08349895588455114,0.06,0.58,0.0,0.17358188867259264,0.06905967919303002,0.08349895588455114,0.1087135079167246
parameter_mismatch_delta_0.520,parameter_mismatch,117,60,triggered_event,44,6,35.82604486367407,0.13009852674521463,0.544974837505226,0.029574248312855104,0.06,0.58,0.0,0.07009852674521463,0.03502516249477394,0.029574248312855104,0.04489931251761456
parameter_mismatch_delta_0.520,parameter_mismatch,118,60,triggered_event,48,2,12.324923297144023,0.1258453517744767,0.5486083010944892,0.028232588641681856,0.06,0.58,0.0,0.0658453517744767,0.031391698905510745,0.028232588641681856,0.0418232131072231
parameter_mismatch_delta_0.520,parameter_mismatch,119,60,triggered_event,53,3,12.101272621773592,0.20238248222816332,0.5050792545206397,0.054519167623321596,0.06,0.58,0.0,0.14238248222816333,0.07492074547936023,0.054519167623321596,0.09060746511028171
parameter_mismatch_delta_0.520,parameter_mismatch,120,60,triggered_event,49,1,16.735049576922922,0.12495069338479242,0.5461530925759674,0.028749087023663376,0.06,0.58,0.0,0.06495069338479242,0.03384690742403251,0.028749087023663376,0.042515562610829435
parameter_mismatch_delta_0.520,parameter_mismatch,121,60,triggered_event,51,1,9.345925739831241,0.12663554762345008,0.5517571217931901,0.02598969515446628,0.06,0.58,0.0,0.06663554762345009,0.02824287820680982,0.02598969515446628,0.040289373661575395
parameter_mismatch_delta_0.520,parameter_mismatch,122,60,triggered_event,40,10,34.397623409439724,0.11193590635491783,0.5522411467469897,0.025381636883682657,0.06,0.58,0.0,0.051935906354917835,0.027758853253010307,0.025381636883682657,0.0350254654972036
parameter_mismatch_delta_0.520,parameter_mismatch,123,60,triggered_event,47,3,13.333943966385718,0.11198452952818772,0.5571501416364075,0.024313677211186602,0.06,0.58,0.0,0.05198452952818772,0.022849858363592435,0.024313677211186602,0.03304935503432225
parameter_mismatch_delta_0.520,parameter_mismatch,124,60,triggered_event,30,20,48.776370429160515,0.20121989435194693,0.5140804262309082,0.0828088013895632,0.06,0.58,0.0,0.14121989435194693,0.06591957376909174,0.0828088013895632,0.09664942317020063
parameter_mismatch_delta_0.520,parameter_mismatch,125,60,triggered_event,56,6,31.823487955398114,0.10965785250349139,0.5590420868127969,0.023040847090793376,0.06,0.58,0.0,0.04965785250349139,0.02095791318720308,0.023040847090793376,0.031218870927162617
parameter_mismatch_delta_0.520,parameter_mismatch,126,60,triggered_event,47,3,18.870269383697227,0.16246785863374533,0.5371405578719552,0.047491580284518796,0.06,0.58,0.0,0.10246785863374533,0.04285944212804471,0.047491580284518796,0.06427296034876961
parameter_mismatch_delta_0.520,parameter_mismatch,127,60,triggered_event,32,18,948.1373310914623,0.2433570545167965,0.5297972822042519,0.08210833529390789,0.06,0.58,0.0,0.1833570545167965,0.05020271779574803,0.08210833529390789,0.10522270253548414
parameter_mismatch_delta_0.520,parameter_mismatch,128,60,triggered_event,38,12,25.79940563892228,0.18379725790953935,0.5155156335584217,0.0474749279515992,0.06,0.58,0.0,0.12379725790953935,0.06448436644157829,0.0474749279515992,0.07858551743423894
parameter_mismatch_delta_0.520,parameter_mismatch,129,60,triggered_event,55,5,29.754486307669474,0.12009591524024057,0.5491662667922931,0.026752167809781034,0.06,0.58,0.0,0.06009591524024058,0.03083373320770688,0.026752167809781034,0.039227272085909495
parameter_mismatch_delta_0.520,parameter_mismatch,130,60,triggered_event,32,18,80.38755499045625,0.18779501780561605,0.5258431421319055,0.06795570870123069,0.06,0.58,0.0,0.12779501780561606,0.05415685786809443,0.06795570870123069,0.08330252812498039
parameter_mismatch_delta_0.520,parameter_mismatch,131,60,triggered_event,46,4,19.715951459697944,0.18146392979067832,0.48132981774982286,0.053612146586164394,0.06,0.58,0.0,0.12146392979067833,0.0986701822501771,0.053612146586164394,0.09124875287567327
parameter_mismatch_delta_0.520,parameter_mismatch,132,60,triggered_event,30,20,22.014921917555572,0.19890449325375115,0.5298875636302448,0.0797979081449331,0.06,0.58,0.0,0.13890449325375115,0.05011243636975515,0.0797979081449331,0.08960494592281314
parameter_mismatch_delta_0.520,parameter_mismatch,133,60,triggered_event,37,13,20.11478146215357,0.214186197772688,0.537136698968739,0.07095211632046891,0.06,0.58,0.0,0.154186197772688,0.042863301031261014,0.07095211632046891,0.0893338717081393
parameter_mismatch_delta_0.520,parameter_mismatch,134,60,triggered_event,32,18,37.64489326622121,0.1803910316185282,0.5507472384393393,0.06333922175586014,0.06,0.58,0.0,0.12039103161852821,0.0292527615606607,0.06333922175586014,0.07099433831168302
parameter_mismatch_delta_0.520,parameter_mismatch,135,60,triggered_event,34,16,28.403969695818525,0.16045046275620006,0.5492706938875321,0.046226597130725494,0.06,0.58,0.0,0.10045046275620007,0.030729306112467825,0.046226597130725494,0.05913545533313113
parameter_mismatch_delta_0.520,parameter_mismatch,136,60,triggered_event,30,20,82.71862521914738,0.24495377935636478,0.4853059086128808,0.08672637185856563,0.06,0.58,0.0,0.18495377935636478,0.09469409138711915,0.08672637185856563,0.12212474753401652
parameter_mismatch_delta_0.520,parameter_mismatch,137,60,triggered_event,43,7,14.930087030632968,0.12309001463225532,0.5531704240465871,0.030629160928752636,0.06,0.58,0.0,0.06309001463225532,0.026829575953412843,0.030629160928752636,0.0401829171714736
parameter_mismatch_delta_0.520,parameter_mismatch,138,60,triggered_event,55,5,7.689020645035072,0.1349763514924084,0.5373212267759859,0.03609343987922533,0.06,0.58,0.0,0.07497635149240839,0.04267877322401403,0.03609343987922533,0.051249521531882586
parameter_mismatch_delta_0.520,parameter_mismatch,139,60,triggered_event,54,4,5.25436662708041,0.143113944088472,0.5384671298018431,0.03710204601534532,0.06,0.58,0.0,0.083113944088472,0.04153287019815688,0.03710204601534532,0.05391628676732473
parameter_mismatch_delta_0.520,parameter_mismatch,140,60,triggered_event,35,15,20.422977061430338,0.1366453568472415,0.5437893590635345,0.035248228150875895,0.06,0.58,0.0,0.0766453568472415,0.03621064093646542,0.035248228150875895,0.04936807531152761
parameter_mismatch_delta_0.520,parameter_mismatch,141,60,triggered_event,54,4,24.565024003132102,0.11888079733805992,0.5529828026178775,0.02726501235390012,0.06,0.58,0.0,0.058880797338059926,0.027017197382122493,0.02726501235390012,0.037721002358027514
parameter_mismatch_delta_0.520,parameter_mismatch,142,60,triggered_event,30,20,8.332916945114468,0.205653691247339,0.5410159266788848,0.07479239945559302,0.06,0.58,0.0,0.145653691247339,0.0389840733211152,0.07479239945559302,0.08647672134134908
parameter_mismatch_delta_0.520,parameter_mismatch,143,60,triggered_event,50,0,6.7030516112944944,0.16242008424719098,0.5365831607318733,0.04474717334942718,0.06,0.58,0.0,0.10242008424719098,0.04341683926812667,0.04474717334942718,0.06352803228824828
parameter_mismatch_delta_0.520,parameter_mismatch,144,60,triggered_event,44,6,25.471656050190646,0.118451760380555,0.5553162588773219,0.026301574344009076,0.06,0.58,0.0,0.058451760380554996,0.024683741122678016,0.026301574344009076,0.03647902528241403
