model,features,feature_count,rows,unsafe_rows,safe_rows,balanced_accuracy,unsafe_recall,unsafe_precision,safe_specificity,roc_auc,mean_fold_balanced_accuracy,mean_fold_roc_auc,safe_mean,unsafe_mean,standardized_difference_unsafe_minus_safe
context_support_only,context_support_distance,1,9300,1936,7364,0.6840839229039195,0.4705578512396694,0.5471471471471472,0.8976099945681695,0.7260704858570396,0.6861003330622076,0.7245934861355983,,,
context_plus_action_support,context_support_distance|action_support_distance,2,9300,1936,7364,0.6827938631537837,0.4705578512396694,0.5409738717339667,0.8950298750678979,0.7261432235669619,0.684764775641071,0.7241997780620139,,,
action_support_only,action_support_distance,1,9300,1936,7364,0.6822785967920776,0.47210743801652894,0.5357561547479485,0.8924497555676263,0.7258703694767037,0.6841507261624197,0.723554260957833,,,
context_plus_loss,context_support_distance|predicted_action_loss,2,9300,1936,7364,0.6814638222130445,0.47210743801652894,0.5320139697322468,0.8908202064095601,0.7064188889662014,0.6835542376084294,0.7124924011874039,,,
context_loss_action_support,context_support_distance|predicted_action_loss|action_support_distance,3,9300,1936,7364,0.6810297807964589,0.4731404958677686,0.5282583621683967,0.8889190657251493,0.7087727990985855,0.6831633390890886,0.7140700194966121,,,
predicted_loss_only,predicted_action_loss,1,9300,1936,7364,0.583118931276121,0.5521694214876033,0.2733316287394528,0.6140684410646388,0.5981710078290186,0.5896717791081408,0.6090099679536753,,,
diagnostic_context_support_distance,context_support_distance,1,9300,1936,7364,,,,,,,,3.350439857550997,8.845722234322555,0.707686877165682
diagnostic_action_support_distance,action_support_distance,1,9300,1936,7364,,,,,,,,3.9289033464121457,9.32331829440028,0.7025645106879438
diagnostic_action_support_minus_context,action_support_minus_context,1,9300,1936,7364,,,,,,,,0.5784634888611488,0.4775960600777264,-0.21329884073046962
diagnostic_predicted_action_loss,predicted_action_loss,1,9300,1936,7364,,,,,,,,0.17814915518582627,0.20434156180244123,0.32728882140697846
diagnostic_predicted_relative_loss,predicted_relative_loss,1,9300,1936,7364,,,,,,,,0.017120631881111428,0.020134580029988317,0.09759599559235761
