beta,test_index,best_persistence,predicted_under_risk,selected_lambda,selected_action,selected_regret,predicted_regret,regularization_cost
0.01,44,1,0.024436690988507717,1.0,3,0.006622848127195047,0.0008381631611164708,0.01
0.01,45,1,0.021222086183046187,1.0,3,0.0,0.0,0.01
0.01,46,1,0.01365850721967068,0.25,2,0.0,0.002620174013107413,0.0025
0.01,47,1,0.01259623508265569,0.0,2,0.0,0.0,0.0
0.01,48,1,0.009318752027240971,0.25,1,0.0,0.0011144367578716334,0.0025
0.01,49,1,0.028818895238164565,0.25,1,0.0,0.00324972846645007,0.0025
0.01,50,1,0.023520217346594405,0.0,3,0.0,0.0020420045829858333,0.0
0.01,51,1,0.02958356952205886,0.25,1,0.0,0.0018255313418692237,0.0025
0.01,52,1,0.03759264192945932,1.0,3,0.0,3.2499540950619273e-06,0.01
0.01,53,1,0.024715343027548062,0.25,1,0.0,0.0002589306514709241,0.0025
0.01,54,1,0.024536543970978028,0.0,2,0.0,0.0,0.0
0.01,55,1,0.04103390877169623,0.1,3,0.0,0.0002655579077168058,0.001
0.01,56,3,0.03274480707504506,0.25,3,0.0,0.004773051311653395,0.0025
0.01,57,3,0.03312817728570933,0.25,1,0.08684039214325429,0.006257384537731287,0.0025
0.01,58,2,0.03188031448587982,0.25,3,0.0,0.006830211601965638,0.0025
0.01,59,1,0.02450722746566402,0.0,2,0.0,0.0007914303544671524,0.0
0.01,60,1,0.025880579595396618,1.0,3,0.0,0.0,0.01
0.01,61,1,0.013577055933409007,0.0,2,0.0,0.0005158609861461599,0.0
0.01,62,3,0.05077392905885838,0.1,2,0.03676296772801363,0.0046832786961296365,0.001
0.01,63,3,0.03441037613827375,1.0,3,0.0,0.00047238082771725156,0.01
0.01,64,2,0.028331236741233785,0.0,1,0.03138122831986773,0.0016933395023597008,0.0
0.01,65,2,0.02666612018666824,0.0,2,0.0,0.0,0.0
0.01,66,2,0.024864527996219323,0.25,1,0.03138122831986774,0.0,0.0025
0.01,67,3,0.03559728941070486,0.25,3,0.0,0.0028857353969822994,0.0025
0.01,68,3,0.02766769465236672,1.0,1,0.057717810433482175,0.0010411227943530866,0.01
0.01,69,2,0.03267914010910429,0.25,1,0.06960889750293561,0.0026432359153988993,0.0025
0.01,70,2,0.02537222256577211,0.25,1,0.0605707328558652,0.0027973783769248244,0.0025
0.01,71,2,0.0203037311797933,0.0,2,0.0,0.0,0.0
0.01,72,2,0.031056467919537645,1.0,3,0.0,0.00013731056051636647,0.01
0.01,73,1,0.012339921780130157,0.0,1,0.0,0.000148356024096776,0.0
0.01,74,1,0.01009082743405334,0.0,1,0.0,7.831396032117225e-05,0.0
0.02,0,1,0.02280515121673653,0.0,2,0.0,0.00010699654136893345,0.0
0.02,1,1,0.011179931936987006,0.0,2,0.0,0.004858635195163525,0.0
0.02,2,1,0.011272623240007376,0.0,2,0.0,0.0,0.0
0.02,3,1,0.024593994812742055,0.0,2,0.0,0.003725981304922048,0.0
0.02,4,1,0.02638256442498864,1.0,1,0.0,0.0008068011040991233,0.02
0.02,5,2,0.027565087328314322,1.0,3,0.0,2.8437098331791866e-05,0.02
0.02,6,2,0.03441937398111071,0.0,1,0.02027768635697924,0.006358597314807846,0.0
0.02,7,2,0.03425887702294003,0.25,3,0.0,0.0002460147562673342,0.005
0.02,8,1,0.0460522615338116,0.25,1,0.0,0.002492508941845555,0.005
0.02,9,1,0.042567450027431425,0.1,3,0.0,0.00032716220608554125,0.002
0.02,10,1,0.030993522774128465,0.0,3,0.0,0.00016049481205340018,0.0
0.02,11,1,0.037248184346602375,0.0,1,0.0,0.002389230206059543,0.0
0.02,12,1,0.03664991528924929,0.0,1,0.0,0.0014893420954887797,0.0
0.02,13,1,0.018872985450852996,0.0,1,0.0,0.0004879447551249397,0.0
0.02,14,1,0.02476059077747911,0.0,2,0.0,5.3498270684466725e-05,0.0
0.02,15,1,0.03670569933458623,0.25,3,0.0,0.0013066388518604046,0.005
0.02,16,1,0.03144023959720714,1.0,3,0.0,0.0004691308736221897,0.02
0.02,17,1,0.04538115275370475,0.0,3,0.0,0.0037108731577145467,0.0
0.02,18,2,0.027912106784189476,0.1,2,0.0,0.0051208582010269345,0.002
0.02,19,2,0.01849410688953061,0.0,1,0.09518820021482474,0.0007406351577642839,0.0
0.02,20,2,0.040866210078494974,0.0,3,0.0,0.0007640603981340285,0.0
0.02,21,2,0.04299907391748921,0.0,3,0.0,0.0036547969594227098,0.0
0.02,22,2,0.03670897179644808,0.0,3,0.0,0.0038653098398906266,0.0
0.02,23,2,0.029217456164213465,0.25,3,0.0,0.0003193205217879835,0.005
0.02,24,1,0.04592788430002088,0.1,2,0.0,0.0005656328253586306,0.002
0.02,25,1,0.022694503764401536,0.0,2,0.0,0.00010699654136893345,0.0
0.02,26,1,0.023856148773027813,0.0,2,0.0,3.882205948953818e-05,0.0
0.02,27,1,0.035066168873382424,0.0,1,0.0,0.0018937184110290664,0.0
0.02,28,1,0.04750235102302107,0.25,2,0.0,0.01202168770227471,0.005
0.02,29,1,0.023237868677336185,0.0,2,0.0,0.0,0.0
0.02,30,1,0.023780873381575078,0.25,1,0.0,0.007075805634498555,0.005
0.02,31,1,0.019701317976916273,0.0,2,0.0,0.0,0.0
0.02,32,3,0.041186146798371175,0.0,2,0.03348088192022192,0.0019940727531063654,0.0
0.02,33,3,0.0332631374973132,1.0,3,0.0,9.749862285185782e-06,0.02
0.02,34,2,0.042777572975419474,1.0,3,0.0,2.2749678665433488e-05,0.02
0.02,35,2,0.03567679074560212,0.0,3,0.0,0.0006329330658822826,0.0
0.02,36,2,0.0361148293602659,0.1,3,0.0,0.002240008794722068,0.002
0.02,37,2,0.03646748878062584,0.0,2,0.0,0.0017772765105626281,0.0
0.02,38,2,0.02468004002788759,0.0,3,0.0,0.0,0.0
0.02,39,2,0.03118213995305355,0.0,2,0.0,0.00034978602026100044,0.0
0.02,40,2,0.034663160168209146,0.0,2,0.0,0.0018762531648030896,0.0
0.02,41,3,0.020797499966750708,1.0,1,0.007375586548430901,0.0007902263382143077,0.02
0.02,42,3,0.026822066442761982,1.0,1,0.03091974117703608,0.0003917819661597157,0.02
0.02,43,2,0.03951930612254934,1.0,3,0.006871910725323005,2.1124701617902526e-05,0.02
0.02,44,1,0.024436690988507717,1.0,3,0.006622848127195047,0.0008381631611164708,0.02
0.02,45,1,0.021222086183046187,0.1,2,0.0,0.011187679819021063,0.002
0.02,46,1,0.01365850721967068,0.25,2,0.0,0.002620174013107413,0.005
0.02,47,1,0.01259623508265569,0.0,2,0.0,0.0,0.0
0.02,48,1,0.009318752027240971,0.25,1,0.0,0.0011144367578716334,0.005
0.02,49,1,0.028818895238164565,0.25,1,0.0,0.00324972846645007,0.005
0.02,50,1,0.023520217346594405,0.0,3,0.0,0.0020420045829858333,0.0
0.02,51,1,0.02958356952205886,0.25,1,0.0,0.0018255313418692237,0.005
0.02,52,1,0.03759264192945932,1.0,3,0.0,3.2499540950619273e-06,0.02
0.02,53,1,0.024715343027548062,0.25,1,0.0,0.0002589306514709241,0.005
0.02,54,1,0.024536543970978028,0.0,2,0.0,0.0,0.0
0.02,55,1,0.04103390877169623,0.0,1,0.0,0.002001721780586386,0.0
0.02,56,3,0.03274480707504506,0.25,3,0.0,0.004773051311653395,0.005
0.02,57,3,0.03312817728570933,0.25,1,0.08684039214325429,0.006257384537731287,0.005
0.02,58,2,0.03188031448587982,0.25,3,0.0,0.006830211601965638,0.005
0.02,59,1,0.02450722746566402,0.0,2,0.0,0.0007914303544671524,0.0
0.02,60,1,0.025880579595396618,1.0,3,0.0,0.0,0.02
0.02,61,1,0.013577055933409007,0.0,2,0.0,0.0005158609861461599,0.0
0.02,62,3,0.05077392905885838,0.1,2,0.03676296772801363,0.0046832786961296365,0.002
0.02,63,3,0.03441037613827375,0.0,1,0.07518529648577918,0.018571735307029144,0.0
0.02,64,2,0.028331236741233785,0.0,1,0.03138122831986773,0.0016933395023597008,0.0
0.02,65,2,0.02666612018666824,0.0,2,0.0,0.0,0.0
0.02,66,2,0.024864527996219323,0.25,1,0.03138122831986774,0.0,0.005
0.02,67,3,0.03559728941070486,0.1,1,0.05771781043348215,0.004850989772137459,0.002
0.02,68,3,0.02766769465236672,1.0,1,0.057717810433482175,0.0010411227943530866,0.02
0.02,69,2,0.03267914010910429,0.25,1,0.06960889750293561,0.0026432359153988993,0.005
0.02,70,2,0.02537222256577211,0.25,1,0.0605707328558652,0.0027973783769248244,0.005
0.02,71,2,0.0203037311797933,0.0,2,0.0,0.0,0.0
0.02,72,2,0.031056467919537645,0.25,1,0.06057073285586521,0.011458276848583717,0.005
0.02,73,1,0.012339921780130157,0.0,1,0.0,0.000148356024096776,0.0
0.02,74,1,0.01009082743405334,0.0,1,0.0,7.831396032117225e-05,0.0
0.05,0,1,0.02280515121673653,0.0,2,0.0,0.00010699654136893345,0.0
0.05,1,1,0.011179931936987006,0.0,2,0.0,0.004858635195163525,0.0
0.05,2,1,0.011272623240007376,0.0,2,0.0,0.0,0.0
0.05,3,1,0.024593994812742055,0.0,2,0.0,0.003725981304922048,0.0
0.05,4,1,0.02638256442498864,0.0,1,0.0,0.04263631108458151,0.0
0.05,5,2,0.027565087328314322,0.0,1,0.020277686356979296,0.04225329602114324,0.0
0.05,6,2,0.03441937398111071,0.0,1,0.02027768635697924,0.006358597314807846,0.0
0.05,7,2,0.03425887702294003,0.0,1,0.020277686356979255,0.008813975770671344,0.0
0.05,8,1,0.0460522615338116,0.1,1,0.0,0.009295082153771705,0.005000000000000001
0.05,9,1,0.042567450027431425,0.1,3,0.0,0.00032716220608554125,0.005000000000000001
0.05,10,1,0.030993522774128465,0.0,3,0.0,0.00016049481205340018,0.0
0.05,11,1,0.037248184346602375,0.0,1,0.0,0.002389230206059543,0.0
0.05,12,1,0.03664991528924929,0.0,1,0.0,0.0014893420954887797,0.0
0.05,13,1,0.018872985450852996,0.0,1,0.0,0.0004879447551249397,0.0
0.05,14,1,0.02476059077747911,0.0,2,0.0,5.3498270684466725e-05,0.0
0.05,15,1,0.03670569933458623,0.25,3,0.0,0.0013066388518604046,0.0125
0.05,16,1,0.03144023959720714,0.0,1,0.0,0.030033638383940367,0.0
0.05,17,1,0.04538115275370475,0.0,3,0.0,0.0037108731577145467,0.0
0.05,18,2,0.027912106784189476,0.1,2,0.0,0.0051208582010269345,0.005000000000000001
0.05,19,2,0.01849410688953061,0.0,1,0.09518820021482474,0.0007406351577642839,0.0
0.05,20,2,0.040866210078494974,0.0,3,0.0,0.0007640603981340285,0.0
0.05,21,2,0.04299907391748921,0.0,3,0.0,0.0036547969594227098,0.0
0.05,22,2,0.03670897179644808,0.0,3,0.0,0.0038653098398906266,0.0
0.05,23,2,0.029217456164213465,0.0,2,0.0,0.005505079308199232,0.0
0.05,24,1,0.04592788430002088,0.0,2,0.0,0.005306929691307911,0.0
0.05,25,1,0.022694503764401536,0.0,2,0.0,0.00010699654136893345,0.0
0.05,26,1,0.023856148773027813,0.0,2,0.0,3.882205948953818e-05,0.0
0.05,27,1,0.035066168873382424,0.0,1,0.0,0.0018937184110290664,0.0
0.05,28,1,0.04750235102302107,0.25,2,0.0,0.01202168770227471,0.0125
0.05,29,1,0.023237868677336185,0.0,2,0.0,0.0,0.0
0.05,30,1,0.023780873381575078,0.0,1,0.0,0.017150200702642383,0.0
0.05,31,1,0.019701317976916273,0.0,2,0.0,0.0,0.0
0.05,32,3,0.041186146798371175,0.0,2,0.03348088192022192,0.0019940727531063654,0.0
0.05,33,3,0.0332631374973132,0.0,1,0.08845427211044027,0.02772458264767623,0.0
0.05,34,2,0.042777572975419474,0.0,1,0.10302316959890084,0.04681728878899895,0.0
0.05,35,2,0.03567679074560212,0.0,3,0.0,0.0006329330658822826,0.0
0.05,36,2,0.0361148293602659,0.0,3,0.0,0.0048364817569961655,0.0
0.05,37,2,0.03646748878062584,0.0,2,0.0,0.0017772765105626281,0.0
0.05,38,2,0.02468004002788759,0.0,3,0.0,0.0,0.0
0.05,39,2,0.03118213995305355,0.0,2,0.0,0.00034978602026100044,0.0
0.05,40,2,0.034663160168209146,0.0,2,0.0,0.0018762531648030896,0.0
0.05,41,3,0.020797499966750708,0.0,1,0.007375586548430901,0.03741894405797302,0.0
0.05,42,3,0.026822066442761982,0.0,1,0.03091974117703608,0.04604676152065093,0.0
0.05,43,2,0.03951930612254934,0.25,1,0.015518906986917713,0.015865524073613895,0.0125
0.05,44,1,0.024436690988507717,0.0,1,0.0,0.050603460245575826,0.0
0.05,45,1,0.021222086183046187,0.1,2,0.0,0.011187679819021063,0.005000000000000001
0.05,46,1,0.01365850721967068,0.1,2,0.0,0.007503668559710618,0.005000000000000001
0.05,47,1,0.01259623508265569,0.0,2,0.0,0.0,0.0
0.05,48,1,0.009318752027240971,0.25,1,0.0,0.0011144367578716334,0.0125
0.05,49,1,0.028818895238164565,0.0,1,0.0,0.011901274095840953,0.0
0.05,50,1,0.023520217346594405,0.0,3,0.0,0.0020420045829858333,0.0
0.05,51,1,0.02958356952205886,0.25,1,0.0,0.0018255313418692237,0.0125
0.05,52,1,0.03759264192945932,0.0,1,0.0,0.04293712419644523,0.0
0.05,53,1,0.024715343027548062,0.25,1,0.0,0.0002589306514709241,0.0125
0.05,54,1,0.024536543970978028,0.0,2,0.0,0.0,0.0
0.05,55,1,0.04103390877169623,0.0,1,0.0,0.002001721780586386,0.0
0.05,56,3,0.03274480707504506,0.1,1,0.03170291884717713,0.011330868286964613,0.005000000000000001
0.05,57,3,0.03312817728570933,0.0,1,0.08684039214325429,0.01306122891995487,0.0
0.05,58,2,0.03188031448587982,0.1,2,0.0,0.013642415502224876,0.005000000000000001
0.05,59,1,0.02450722746566402,0.0,2,0.0,0.0007914303544671524,0.0
0.05,60,1,0.025880579595396618,0.0,1,0.0,0.03053862639247551,0.0
0.05,61,1,0.013577055933409007,0.0,2,0.0,0.0005158609861461599,0.0
0.05,62,3,0.05077392905885838,0.1,2,0.03676296772801363,0.0046832786961296365,0.005000000000000001
0.05,63,3,0.03441037613827375,0.0,1,0.07518529648577918,0.018571735307029144,0.0
0.05,64,2,0.028331236741233785,0.0,1,0.03138122831986773,0.0016933395023597008,0.0
0.05,65,2,0.02666612018666824,0.0,2,0.0,0.0,0.0
0.05,66,2,0.024864527996219323,0.25,1,0.03138122831986774,0.0,0.0125
0.05,67,3,0.03559728941070486,0.0,1,0.05771781043348215,0.007444753267431728,0.0
0.05,68,3,0.02766769465236672,0.0,1,0.057717810433482175,0.03386458319593275,0.0
0.05,69,2,0.03267914010910429,0.0,1,0.06960889750293561,0.010924536898567448,0.0
0.05,70,2,0.02537222256577211,0.0,1,0.0605707328558652,0.013343495480871938,0.0
0.05,71,2,0.0203037311797933,0.0,2,0.0,0.0,0.0
0.05,72,2,0.031056467919537645,0.25,1,0.06057073285586521,0.011458276848583717,0.0125
0.05,73,1,0.012339921780130157,0.0,1,0.0,0.000148356024096776,0.0
0.05,74,1,0.01009082743405334,0.0,1,0.0,7.831396032117225e-05,0.0
