policy,accuracy,mean_loss,mean_regret,median_regret,max_regret,zero_regret_fraction,regret_gt_0_005_fraction,under_count,over_count,exact_count,action_entropy,dominant_action_fraction,deviation_from_direct,seed,dataset_fingerprint,context_count,train_count,test_count,pareto_efficient
two_stage_0.45,0.03225806451612903,0.12383167067258596,0.0028333160260745156,0.0,0.0419045329762463,0.8870967741935484,0.08064516129032258,0,60,2,0.12971443052535228,0.967741935483871,0.3870967741935484,609,ab0fa4e7382a8789c04f1aa1528bbd511f79eee0d998dfc42ae6f82eb735f4e8,205,143,62,0
two_stage_0.50,0.03225806451612903,0.12383167067258596,0.0028333160260745156,0.0,0.0419045329762463,0.8870967741935484,0.08064516129032258,0,60,2,0.12971443052535228,0.967741935483871,0.3870967741935484,609,ab0fa4e7382a8789c04f1aa1528bbd511f79eee0d998dfc42ae6f82eb735f4e8,205,143,62,0
fixed_k3,0.03225806451612903,0.12383167067258596,0.0028333160260745156,0.0,0.0419045329762463,0.8870967741935484,0.08064516129032258,0,60,2,0.0,1.0,0.4032258064516129,609,ab0fa4e7382a8789c04f1aa1528bbd511f79eee0d998dfc42ae6f82eb735f4e8,205,143,62,0
oracle,1.0,0.12099835464651144,0.0,0.0,0.0,1.0,0.0,0,0,62,0.7279999335894964,0.5645161290322581,0.8064516129032258,609,ab0fa4e7382a8789c04f1aa1528bbd511f79eee0d998dfc42ae6f82eb735f4e8,205,143,62,0
direct_loss,0.14285714285714285,0.11658624982912258,0.00778652603628633,0.0,0.12738507944175043,0.8253968253968254,0.15873015873015872,4,50,9,0.7609029801617619,0.6666666666666666,0.0,610,c3a42c878dbf09cb2044c713a1da0c9af1cf6c4ac1190ac7caf57f3c69709461,210,147,63,1
fixed_risk_0.010,0.015873015873015872,0.11346109607626416,0.0046613722834279074,0.0,0.08645421720831023,0.8571428571428571,0.12698412698412698,2,60,1,0.25530317370482025,0.9365079365079365,0.2698412698412698,610,c3a42c878dbf09cb2044c713a1da0c9af1cf6c4ac1190ac7caf57f3c69709461,210,147,63,0
two_stage_0.25,0.047619047619047616,0.11346109607626416,0.0046613722834279074,0.0,0.08645421720831023,0.8571428571428571,0.12698412698412698,2,58,3,0.38658840659608645,0.8888888888888888,0.2222222222222222,610,c3a42c878dbf09cb2044c713a1da0c9af1cf6c4ac1190ac7caf57f3c69709461,210,147,63,1
two_stage_0.30,0.047619047619047616,0.11346109607626416,0.0046613722834279074,0.0,0.08645421720831023,0.8571428571428571,0.12698412698412698,2,58,3,0.38658840659608645,0.8888888888888888,0.2222222222222222,610,c3a42c878dbf09cb2044c713a1da0c9af1cf6c4ac1190ac7caf57f3c69709461,210,147,63,1
two_stage_0.35,0.031746031746031744,0.11346109607626416,0.0046613722834279074,0.0,0.08645421720831023,0.8571428571428571,0.12698412698412698,2,59,2,0.30095198984863053,0.9206349206349206,0.25396825396825395,610,c3a42c878dbf09cb2044c713a1da0c9af1cf6c4ac1190ac7caf57f3c69709461,210,147,63,0
two_stage_0.40,0.031746031746031744,0.11166862065547642,0.0028688968626401734,0.0,0.043152342520825004,0.8888888888888888,0.09523809523809523,0,61,2,0.20184944473612962,0.9523809523809523,0.2857142857142857,610,c3a42c878dbf09cb2044c713a1da0c9af1cf6c4ac1190ac7caf57f3c69709461,210,147,63,1
two_stage_0.45,0.031746031746031744,0.11166862065547642,0.0028688968626401734,0.0,0.043152342520825004,0.8888888888888888,0.09523809523809523,0,61,2,0.20184944473612962,0.9523809523809523,0.2857142857142857,610,c3a42c878dbf09cb2044c713a1da0c9af1cf6c4ac1190ac7caf57f3c69709461,210,147,63,1
two_stage_0.50,0.031746031746031744,0.11166862065547642,0.0028688968626401734,0.0,0.043152342520825004,0.8888888888888888,0.09523809523809523,0,61,2,0.20184944473612962,0.9523809523809523,0.2857142857142857,610,c3a42c878dbf09cb2044c713a1da0c9af1cf6c4ac1190ac7caf57f3c69709461,210,147,63,1
fixed_k3,0.0,0.11166862065547642,0.0028688968626401734,0.0,0.043152342520825004,0.8888888888888888,0.09523809523809523,0,63,0,0.0,1.0,0.3333333333333333,610,c3a42c878dbf09cb2044c713a1da0c9af1cf6c4ac1190ac7caf57f3c69709461,210,147,63,0
oracle,1.0,0.10879972379283624,0.0,0.0,0.0,1.0,0.0,0,0,63,0.611410839272946,0.6031746031746031,0.8571428571428571,610,c3a42c878dbf09cb2044c713a1da0c9af1cf6c4ac1190ac7caf57f3c69709461,210,147,63,0
direct_loss,0.23809523809523808,0.10462208213333218,0.003930574080764814,0.0,0.08700270841134189,0.873015873015873,0.1111111111111111,2,46,15,0.800101014193506,0.5238095238095238,0.0,611,7286c657593140c3a29c00a52aa4e90731fa333d581a666016fe6d9ccf0932fa,209,146,63,1
fixed_risk_0.010,0.015873015873015872,0.10324108676172358,0.0025495787091562127,0.0,0.042532097241112954,0.8888888888888888,0.09523809523809523,1,61,1,0.1481549005896572,0.9682539682539683,0.4444444444444444,611,7286c657593140c3a29c00a52aa4e90731fa333d581a666016fe6d9ccf0932fa,209,146,63,0
two_stage_0.25,0.031746031746031744,0.10324108676172358,0.0025495787091562127,0.0,0.042532097241112954,0.8888888888888888,0.09523809523809523,1,60,2,0.20184944473612962,0.9523809523809523,0.42857142857142855,611,7286c657593140c3a29c00a52aa4e90731fa333d581a666016fe6d9ccf0932fa,209,146,63,1
two_stage_0.30,0.0,0.10324108676172358,0.0025495787091562127,0.0,0.042532097241112954,0.8888888888888888,0.09523809523809523,1,62,0,0.07419397342546546,0.9841269841269841,0.4603174603174603,611,7286c657593140c3a29c00a52aa4e90731fa333d581a666016fe6d9ccf0932fa,209,146,63,0
two_stage_0.35,0.0,0.10283862113564507,0.0021471130830777122,0.0,0.042532097241112954,0.9047619047619048,0.07936507936507936,0,63,0,0.0,1.0,0.47619047619047616,611,7286c657593140c3a29c00a52aa4e90731fa333d581a666016fe6d9ccf0932fa,209,146,63,1
two_stage_0.40,0.0,0.10283862113564507,0.0021471130830777122,0.0,0.042532097241112954,0.9047619047619048,0.07936507936507936,0,63,0,0.0,1.0,0.47619047619047616,611,7286c657593140c3a29c00a52aa4e90731fa333d581a666016fe6d9ccf0932fa,209,146,63,1
two_stage_0.45,0.0,0.10283862113564507,0.0021471130830777122,0.0,0.042532097241112954,0.9047619047619048,0.07936507936507936,0,63,0,0.0,1.0,0.47619047619047616,611,7286c657593140c3a29c00a52aa4e90731fa333d581a666016fe6d9ccf0932fa,209,146,63,1
two_stage_0.50,0.0,0.10283862113564507,0.0021471130830777122,0.0,0.042532097241112954,0.9047619047619048,0.07936507936507936,0,63,0,0.0,1.0,0.47619047619047616,611,7286c657593140c3a29c00a52aa4e90731fa333d581a666016fe6d9ccf0932fa,209,146,63,1
fixed_k3,0.0,0.10283862113564507,0.0021471130830777122,0.0,0.042532097241112954,0.9047619047619048,0.07936507936507936,0,63,0,0.0,1.0,0.47619047619047616,611,7286c657593140c3a29c00a52aa4e90731fa333d581a666016fe6d9ccf0932fa,209,146,63,0
oracle,1.0,0.10069150805256737,0.0,0.0,0.0,1.0,0.0,0,0,63,0.6252993742043005,0.5555555555555556,0.7619047619047619,611,7286c657593140c3a29c00a52aa4e90731fa333d581a666016fe6d9ccf0932fa,209,146,63,0
direct_loss,0.24242424242424243,0.09945565542127484,0.0036143685956426834,0.0,0.14981242503441938,0.9090909090909091,0.07575757575757576,3,47,16,0.8249235983820685,0.6363636363636364,0.0,612,d1322d3f80d29e023a0e405e8a93760c8d6445bf3c53ecd92dae66b1c278e06d,218,152,66,1
fixed_risk_0.010,0.10606060606060606,0.09679904867552494,0.0009577618498927805,0.0,0.037939960269050374,0.9393939393939394,0.045454545454545456,1,58,7,0.3346489759784664,0.9090909090909091,0.2727272727272727,612,d1322d3f80d29e023a0e405e8a93760c8d6445bf3c53ecd92dae66b1c278e06d,218,152,66,0
two_stage_0.25,0.15151515151515152,0.09718577019348061,0.00134448336784845,0.0,0.037939960269050374,0.9242424242424242,0.06060606060606061,2,54,10,0.4713978680159826,0.8484848484848485,0.21212121212121213,612,d1322d3f80d29e023a0e405e8a93760c8d6445bf3c53ecd92dae66b1c278e06d,218,152,66,1
two_stage_0.30,0.15151515151515152,0.09679904867552494,0.0009577618498927805,0.0,0.037939960269050374,0.9393939393939394,0.045454545454545456,1,55,10,0.44156114526904794,0.8636363636363636,0.22727272727272727,612,d1322d3f80d29e023a0e405e8a93760c8d6445bf3c53ecd92dae66b1c278e06d,218,152,66,1
two_stage_0.35,0.12121212121212122,0.09679904867552494,0.0009577618498927805,0.0,0.037939960269050374,0.9393939393939394,0.045454545454545456,1,57,8,0.40917310837995,0.8787878787878788,0.25757575757575757,612,d1322d3f80d29e023a0e405e8a93760c8d6445bf3c53ecd92dae66b1c278e06d,218,152,66,0
two_stage_0.40,0.07575757575757576,0.09679904867552494,0.0009577618498927805,0.0,0.037939960269050374,0.9393939393939394,0.045454545454545456,1,60,5,0.27870876663085525,0.9242424242424242,0.30303030303030304,612,d1322d3f80d29e023a0e405e8a93760c8d6445bf3c53ecd92dae66b1c278e06d,218,152,66,0
two_stage_0.45,0.06060606060606061,0.09679904867552494,0.0009577618498927805,0.0,0.037939960269050374,0.9393939393939394,0.045454545454545456,1,61,4,0.2391314881040003,0.9393939393939394,0.3181818181818182,612,d1322d3f80d29e023a0e405e8a93760c8d6445bf3c53ecd92dae66b1c278e06d,218,152,66,0
two_stage_0.50,0.06060606060606061,0.09679904867552494,0.0009577618498927805,0.0,0.037939960269050374,0.9393939393939394,0.045454545454545456,1,61,4,0.2391314881040003,0.9393939393939394,0.3181818181818182,612,d1322d3f80d29e023a0e405e8a93760c8d6445bf3c53ecd92dae66b1c278e06d,218,152,66,0
fixed_k3,0.030303030303030304,0.09667101202483051,0.0008297251991983489,0.0,0.037939960269050374,0.9545454545454546,0.030303030303030304,0,64,2,0.0,1.0,0.36363636363636365,612,d1322d3f80d29e023a0e405e8a93760c8d6445bf3c53ecd92dae66b1c278e06d,218,152,66,0
oracle,1.0,0.09584128682563216,0.0,0.0,0.0,1.0,0.0,0,0,66,0.7315310957893929,0.5303030303030303,0.7575757575757576,612,d1322d3f80d29e023a0e405e8a93760c8d6445bf3c53ecd92dae66b1c278e06d,218,152,66,0
direct_loss,0.27692307692307694,0.09564368188862964,0.004993641246365389,0.0,0.1488249492636583,0.8923076923076924,0.09230769230769231,4,43,18,0.9091326123259627,0.4461538461538462,0.0,613,ad9ca571ada0b9268b8fb5fe2e49ccef6665373448718b5084465dd7c00e149b,216,151,65,1
fixed_risk_0.010,0.06153846153846154,0.09147401756291629,0.0008239769206520449,0.0,0.037233610874649645,0.9538461538461539,0.03076923076923077,0,61,4,0.3180694272204163,0.9076923076923077,0.5076923076923077,613,ad9ca571ada0b9268b8fb5fe2e49ccef6665373448718b5084465dd7c00e149b,216,151,65,1
two_stage_0.25,0.1076923076923077,0.09147401756291629,0.0008239769206520449,0.0,0.037233610874649645,0.9538461538461539,0.03076923076923077,0,58,7,0.24684720518702505,0.9230769230769231,0.47692307692307695,613,ad9ca571ada0b9268b8fb5fe2e49ccef6665373448718b5084465dd7c00e149b,216,151,65,1
two_stage_0.30,0.09230769230769231,0.09147401756291629,0.0008239769206520449,0.0,0.037233610874649645,0.9538461538461539,0.03076923076923077,0,59,6,0.2818845832642247,0.9230769230769231,0.49230769230769234,613,ad9ca571ada0b9268b8fb5fe2e49ccef6665373448718b5084465dd7c00e149b,216,151,65,1
two_stage_0.35,0.07692307692307693,0.09147401756291629,0.0008239769206520449,0.0,0.037233610874649645,0.9538461538461539,0.03076923076923077,0,60,5,0.24192800234423986,0.9384615384615385,0.5076923076923077,613,ad9ca571ada0b9268b8fb5fe2e49ccef6665373448718b5084465dd7c00e149b,216,151,65,0
two_stage_0.40,0.07692307692307693,0.09147401756291629,0.0008239769206520449,0.0,0.037233610874649645,0.9538461538461539,0.03076923076923077,0,60,5,0.24192800234423986,0.9384615384615385,0.5076923076923077,613,ad9ca571ada0b9268b8fb5fe2e49ccef6665373448718b5084465dd7c00e149b,216,151,65,0
two_stage_0.45,0.07692307692307693,0.09147401756291629,0.0008239769206520449,0.0,0.037233610874649645,0.9538461538461539,0.03076923076923077,0,60,5,0.24192800234423986,0.9384615384615385,0.5076923076923077,613,ad9ca571ada0b9268b8fb5fe2e49ccef6665373448718b5084465dd7c00e149b,216,151,65,0
two_stage_0.50,0.07692307692307693,0.09147401756291629,0.0008239769206520449,0.0,0.037233610874649645,0.9538461538461539,0.03076923076923077,0,60,5,0.24192800234423986,0.9384615384615385,0.5076923076923077,613,ad9ca571ada0b9268b8fb5fe2e49ccef6665373448718b5084465dd7c00e149b,216,151,65,0
fixed_k3,0.03076923076923077,0.09147401756291629,0.0008239769206520449,0.0,0.037233610874649645,0.9538461538461539,0.03076923076923077,0,63,2,0.0,1.0,0.5538461538461539,613,ad9ca571ada0b9268b8fb5fe2e49ccef6665373448718b5084465dd7c00e149b,216,151,65,0
oracle,1.0,0.09065004064226424,0.0,0.0,0.0,1.0,0.0,0,0,65,0.7275556284324451,0.5538461538461539,0.7230769230769231,613,ad9ca571ada0b9268b8fb5fe2e49ccef6665373448718b5084465dd7c00e149b,216,151,65,0
direct_loss,0.30434782608695654,0.09975347135979981,0.0066186530930884176,0.0,0.12961281459078894,0.8840579710144928,0.10144927536231885,5,43,21,0.9151488230353036,0.4492753623188406,0.0,614,882e0554b3ddfc631454e3ea758929a07c4b65130ec127ff9a2761697d9360ec,228,159,69,1
fixed_risk_0.010,0.11594202898550725,0.09401045086530074,0.0008756325985893466,0.0,0.03755520075392339,0.9420289855072463,0.043478260869565216,0,61,8,0.354037323213346,0.8985507246376812,0.5217391304347826,614,882e0554b3ddfc631454e3ea758929a07c4b65130ec127ff9a2761697d9360ec,228,159,69,0
two_stage_0.25,0.13043478260869565,0.09401045086530074,0.0008756325985893466,0.0,0.03755520075392339,0.9420289855072463,0.043478260869565216,0,60,9,0.46544760136722035,0.855072463768116,0.4782608695652174,614,882e0554b3ddfc631454e3ea758929a07c4b65130ec127ff9a2761697d9360ec,228,159,69,1
two_stage_0.30,0.13043478260869565,0.09401045086530074,0.0008756325985893466,0.0,0.03755520075392339,0.9420289855072463,0.043478260869565216,0,60,9,0.46544760136722035,0.855072463768116,0.4782608695652174,614,882e0554b3ddfc631454e3ea758929a07c4b65130ec127ff9a2761697d9360ec,228,159,69,1
two_stage_0.35,0.11594202898550725,0.09401045086530074,0.0008756325985893466,0.0,0.03755520075392339,0.9420289855072463,0.043478260869565216,0,61,8,0.4280272187063686,0.8695652173913043,0.4927536231884058,614,882e0554b3ddfc631454e3ea758929a07c4b65130ec127ff9a2761697d9360ec,228,159,69,0
two_stage_0.40,0.10144927536231885,0.09401045086530074,0.0008756325985893466,0.0,0.03755520075392339,0.9420289855072463,0.043478260869565216,0,62,7,0.3237837983572334,0.9130434782608695,0.5362318840579711,614,882e0554b3ddfc631454e3ea758929a07c4b65130ec127ff9a2761697d9360ec,228,159,69,0
two_stage_0.45,0.08695652173913043,0.09401045086530074,0.0008756325985893466,0.0,0.03755520075392339,0.9420289855072463,0.043478260869565216,0,63,6,0.3193012253758628,0.9130434782608695,0.5507246376811594,614,882e0554b3ddfc631454e3ea758929a07c4b65130ec127ff9a2761697d9360ec,228,159,69,0
two_stage_0.50,0.07246376811594203,0.09401045086530074,0.0008756325985893466,0.0,0.03755520075392339,0.9420289855072463,0.043478260869565216,0,64,5,0.18798209696299253,0.9565217391304348,0.5652173913043478,614,882e0554b3ddfc631454e3ea758929a07c4b65130ec127ff9a2761697d9360ec,228,159,69,0
fixed_k3,0.028985507246376812,0.09401045086530074,0.0008756325985893466,0.0,0.03755520075392339,0.9420289855072463,0.043478260869565216,0,67,2,0.0,1.0,0.5942028985507246,614,882e0554b3ddfc631454e3ea758929a07c4b65130ec127ff9a2761697d9360ec,228,159,69,0
oracle,1.0,0.0931348182667114,0.0,0.0,0.0,1.0,0.0,0,0,69,0.7200971643581948,0.5652173913043478,0.6956521739130435,614,882e0554b3ddfc631454e3ea758929a07c4b65130ec127ff9a2761697d9360ec,228,159,69,0
direct_loss,0.23880597014925373,0.09843044217859474,0.009044780786711164,0.0,0.13057880234096408,0.8507462686567164,0.13432835820895522,7,44,16,0.9202280725462949,0.43283582089552236,0.0,615,68e42bb0c99863ce6b75880b49246f3f80c06be13f33c5d4f6dc169263888f05,223,156,67,1
fixed_risk_0.010,0.04477611940298507,0.0930856362068482,0.00369997481496462,0.0,0.09296155994957164,0.8955223880597015,0.08955223880597014,3,61,3,0.4048074290769633,0.8805970149253731,0.4626865671641791,615,68e42bb0c99863ce6b75880b49246f3f80c06be13f33c5d4f6dc169263888f05,223,156,67,0
two_stage_0.25,0.05970149253731343,0.0916981502374516,0.002312488845568028,0.0,0.08831211295608361,0.9104477611940298,0.07462686567164178,2,61,4,0.5195186615867564,0.8208955223880597,0.40298507462686567,615,68e42bb0c99863ce6b75880b49246f3f80c06be13f33c5d4f6dc169263888f05,223,156,67,1
two_stage_0.30,0.05970149253731343,0.0916981502374516,0.002312488845568028,0.0,0.08831211295608361,0.9104477611940298,0.07462686567164178,2,61,4,0.43694630955573976,0.8656716417910447,0.44776119402985076,615,68e42bb0c99863ce6b75880b49246f3f80c06be13f33c5d4f6dc169263888f05,223,156,67,0
two_stage_0.35,0.05970149253731343,0.09157250062105682,0.0021868392291732415,0.0,0.08831211295608361,0.9253731343283582,0.05970149253731343,1,62,4,0.32632250142523134,0.9104477611940298,0.4925373134328358,615,68e42bb0c99863ce6b75880b49246f3f80c06be13f33c5d4f6dc169263888f05,223,156,67,1
two_stage_0.40,0.07462686567164178,0.09025440938290633,0.0008687479910227397,0.0,0.03699013289125526,0.9402985074626866,0.04477611940298507,0,62,5,0.275610875989393,0.9253731343283582,0.5223880597014925,615,68e42bb0c99863ce6b75880b49246f3f80c06be13f33c5d4f6dc169263888f05,223,156,67,1
two_stage_0.45,0.07462686567164178,0.09025440938290633,0.0008687479910227397,0.0,0.03699013289125526,0.9402985074626866,0.04477611940298507,0,62,5,0.275610875989393,0.9253731343283582,0.5223880597014925,615,68e42bb0c99863ce6b75880b49246f3f80c06be13f33c5d4f6dc169263888f05,223,156,67,1
two_stage_0.50,0.05970149253731343,0.09025440938290633,0.0008687479910227397,0.0,0.03699013289125526,0.9402985074626866,0.04477611940298507,0,63,4,0.2364051700605473,0.9402985074626866,0.5223880597014925,615,68e42bb0c99863ce6b75880b49246f3f80c06be13f33c5d4f6dc169263888f05,223,156,67,0
fixed_k3,0.029850746268656716,0.09025440938290633,0.0008687479910227397,0.0,0.03699013289125526,0.9402985074626866,0.04477611940298507,0,65,2,0.0,1.0,0.5671641791044776,615,68e42bb0c99863ce6b75880b49246f3f80c06be13f33c5d4f6dc169263888f05,223,156,67,0
oracle,1.0,0.08938566139188359,0.0,0.0,0.0,1.0,0.0,0,0,67,0.7316558270093222,0.5223880597014925,0.7611940298507462,615,68e42bb0c99863ce6b75880b49246f3f80c06be13f33c5d4f6dc169263888f05,223,156,67,0
direct_loss,0.22388059701492538,0.09431063913011528,0.005113121081740897,0.0,0.13052612232466793,0.8805970149253731,0.11940298507462686,4,48,15,0.8398132914159671,0.5223880597014925,0.0,616,f01873b92fee06d4b6beac1ac71127565bd2d410dc49b91094221aff761fa246,222,155,67,1
fixed_risk_0.010,0.029850746268656716,0.0900648363534696,0.0008673183050952202,0.0,0.036607384894645295,0.9402985074626866,0.05970149253731343,0,65,2,0.2058463935147016,0.9402985074626866,0.417910447761194,616,f01873b92fee06d4b6beac1ac71127565bd2d410dc49b91094221aff761fa246,222,155,67,1
two_stage_0.25,0.029850746268656716,0.09018486864149149,0.0009873505931171024,0.0,0.036607384894645295,0.9253731343283582,0.07462686567164178,1,64,2,0.275610875989393,0.9253731343283582,0.40298507462686567,616,f01873b92fee06d4b6beac1ac71127565bd2d410dc49b91094221aff761fa246,222,155,67,1
two_stage_0.30,0.029850746268656716,0.0900648363534696,0.0008673183050952202,0.0,0.036607384894645295,0.9402985074626866,0.05970149253731343,0,65,2,0.16642503313114354,0.9552238805970149,0.43283582089552236,616,f01873b92fee06d4b6beac1ac71127565bd2d410dc49b91094221aff761fa246,222,155,67,0
two_stage_0.35,0.029850746268656716,0.0900648363534696,0.0008673183050952202,0.0,0.036607384894645295,0.9402985074626866,0.05970149253731343,0,65,2,0.16642503313114354,0.9552238805970149,0.43283582089552236,616,f01873b92fee06d4b6beac1ac71127565bd2d410dc49b91094221aff761fa246,222,155,67,0
two_stage_0.40,0.029850746268656716,0.0900648363534696,0.0008673183050952202,0.0,0.036607384894645295,0.9402985074626866,0.05970149253731343,0,65,2,0.16642503313114354,0.9552238805970149,0.43283582089552236,616,f01873b92fee06d4b6beac1ac71127565bd2d410dc49b91094221aff761fa246,222,155,67,0
two_stage_0.45,0.029850746268656716,0.0900648363534696,0.0008673183050952202,0.0,0.036607384894645295,0.9402985074626866,0.05970149253731343,0,65,2,0.12217500704009801,0.9701492537313433,0.44776119402985076,616,f01873b92fee06d4b6beac1ac71127565bd2d410dc49b91094221aff761fa246,222,155,67,0
two_stage_0.50,0.029850746268656716,0.0900648363534696,0.0008673183050952202,0.0,0.036607384894645295,0.9402985074626866,0.05970149253731343,0,65,2,0.12217500704009801,0.9701492537313433,0.44776119402985076,616,f01873b92fee06d4b6beac1ac71127565bd2d410dc49b91094221aff761fa246,222,155,67,0
fixed_k3,0.029850746268656716,0.0900648363534696,0.0008673183050952202,0.0,0.036607384894645295,0.9402985074626866,0.05970149253731343,0,65,2,0.0,1.0,0.47761194029850745,616,f01873b92fee06d4b6beac1ac71127565bd2d410dc49b91094221aff761fa246,222,155,67,0
oracle,1.0,0.08919751804837438,0.0,0.0,0.0,1.0,0.0,0,0,67,0.7341665274237852,0.4925373134328358,0.7761194029850746,616,f01873b92fee06d4b6beac1ac71127565bd2d410dc49b91094221aff761fa246,222,155,67,0
direct_loss,0.30158730158730157,0.09979043684669471,0.0072124030653566975,0.0,0.12962642099567584,0.873015873015873,0.1111111111111111,5,39,19,0.8326904633075711,0.47619047619047616,0.0,617,2bd1b7c50a8894f010a1751c1048fa440d81766d022cdfe42060d5a34def5788,209,146,63,1
fixed_risk_0.010,0.12698412698412698,0.09366342857952432,0.0010853947981863201,0.0,0.03747873634796721,0.9206349206349206,0.06349206349206349,1,54,8,0.49689668739698245,0.8253968253968254,0.4126984126984127,617,2bd1b7c50a8894f010a1751c1048fa440d81766d022cdfe42060d5a34def5788,209,146,63,1
two_stage_0.25,0.1111111111111111,0.09366342857952432,0.0010853947981863201,0.0,0.03747873634796721,0.9206349206349206,0.06349206349206349,1,55,7,0.3780282624348025,0.8888888888888888,0.47619047619047616,617,2bd1b7c50a8894f010a1751c1048fa440d81766d022cdfe42060d5a34def5788,209,146,63,0
two_stage_0.30,0.09523809523809523,0.09366342857952432,0.0010853947981863201,0.0,0.03747873634796721,0.9206349206349206,0.06349206349206349,1,56,6,0.34144220133986714,0.9047619047619048,0.47619047619047616,617,2bd1b7c50a8894f010a1751c1048fa440d81766d022cdfe42060d5a34def5788,209,146,63,0
two_stage_0.35,0.06349206349206349,0.09366342857952432,0.0010853947981863201,0.0,0.03747873634796721,0.9206349206349206,0.06349206349206349,1,58,4,0.20184944473612962,0.9523809523809523,0.5079365079365079,617,2bd1b7c50a8894f010a1751c1048fa440d81766d022cdfe42060d5a34def5788,209,146,63,0
two_stage_0.40,0.047619047619047616,0.09366342857952432,0.0010853947981863201,0.0,0.03747873634796721,0.9206349206349206,0.06349206349206349,1,59,3,0.1281253846032617,0.9682539682539683,0.5238095238095238,617,2bd1b7c50a8894f010a1751c1048fa440d81766d022cdfe42060d5a34def5788,209,146,63,0
two_stage_0.45,0.047619047619047616,0.09366342857952432,0.0010853947981863201,0.0,0.03747873634796721,0.9206349206349206,0.06349206349206349,1,59,3,0.1281253846032617,0.9682539682539683,0.5238095238095238,617,2bd1b7c50a8894f010a1751c1048fa440d81766d022cdfe42060d5a34def5788,209,146,63,0
two_stage_0.50,0.047619047619047616,0.09366342857952432,0.0010853947981863201,0.0,0.03747873634796721,0.9206349206349206,0.06349206349206349,1,59,3,0.1281253846032617,0.9682539682539683,0.5238095238095238,617,2bd1b7c50a8894f010a1751c1048fa440d81766d022cdfe42060d5a34def5788,209,146,63,0
fixed_k3,0.031746031746031744,0.09354309470416211,0.0009650609228241007,0.0,0.03747873634796721,0.9365079365079365,0.047619047619047616,0,61,2,0.0,1.0,0.5555555555555556,617,2bd1b7c50a8894f010a1751c1048fa440d81766d022cdfe42060d5a34def5788,209,146,63,0
oracle,1.0,0.09257803378133801,0.0,0.0,0.0,1.0,0.0,0,0,63,0.7360615926706141,0.5238095238095238,0.6984126984126984,617,2bd1b7c50a8894f010a1751c1048fa440d81766d022cdfe42060d5a34def5788,209,146,63,0
direct_loss,0.25,0.09657222550342107,0.00478221181923923,0.0,0.09339972538822425,0.875,0.109375,4,44,16,0.7871203566965331,0.5625,0.0,618,608a7e42ec8e3b684e019f5eaae5b528a241aa868df0aef7fdcadf716496a59b,211,147,64,1
fixed_risk_0.010,0.046875,0.0939877195695048,0.0021977058853229615,0.0,0.07200865438241694,0.90625,0.078125,2,59,3,0.2974160722627602,0.921875,0.359375,618,608a7e42ec8e3b684e019f5eaae5b528a241aa868df0aef7fdcadf716496a59b,211,147,64,0
two_stage_0.25,0.0625,0.0939877195695048,0.0021977058853229615,0.0,0.07200865438241694,0.90625,0.078125,2,58,4,0.2974160722627602,0.921875,0.359375,618,608a7e42ec8e3b684e019f5eaae5b528a241aa868df0aef7fdcadf716496a59b,211,147,64,1
two_stage_0.30,0.0625,0.0939877195695048,0.0021977058853229615,0.0,0.07200865438241694,0.90625,0.078125,2,58,4,0.2974160722627602,0.921875,0.359375,618,608a7e42ec8e3b684e019f5eaae5b528a241aa868df0aef7fdcadf716496a59b,211,147,64,1
two_stage_0.35,0.0625,0.0939877195695048,0.0021977058853229615,0.0,0.07200865438241694,0.90625,0.078125,2,58,4,0.2974160722627602,0.921875,0.359375,618,608a7e42ec8e3b684e019f5eaae5b528a241aa868df0aef7fdcadf716496a59b,211,147,64,1
two_stage_0.40,0.046875,0.0939877195695048,0.0021977058853229615,0.0,0.07200865438241694,0.90625,0.078125,2,59,3,0.24479755780920523,0.9375,0.375,618,608a7e42ec8e3b684e019f5eaae5b528a241aa868df0aef7fdcadf716496a59b,211,147,64,0
two_stage_0.45,0.046875,0.09286258434477954,0.0010725706605976969,0.0,0.03785502524322808,0.921875,0.0625,1,60,3,0.19938388131680532,0.953125,0.390625,618,608a7e42ec8e3b684e019f5eaae5b528a241aa868df0aef7fdcadf716496a59b,211,147,64,1
two_stage_0.50,0.046875,0.09286258434477954,0.0010725706605976969,0.0,0.03785502524322808,0.921875,0.0625,1,60,3,0.12657859363955404,0.96875,0.40625,618,608a7e42ec8e3b684e019f5eaae5b528a241aa868df0aef7fdcadf716496a59b,211,147,64,0
fixed_k3,0.03125,0.092964029070126,0.001174015385944156,0.0,0.03785502524322808,0.921875,0.0625,0,62,2,0.0,1.0,0.4375,618,608a7e42ec8e3b684e019f5eaae5b528a241aa868df0aef7fdcadf716496a59b,211,147,64,0
oracle,1.0,0.09179001368418184,0.0,0.0,0.0,1.0,0.0,0,0,64,0.7211706575675668,0.578125,0.75,618,608a7e42ec8e3b684e019f5eaae5b528a241aa868df0aef7fdcadf716496a59b,211,147,64,0
direct_loss,0.26865671641791045,0.09581604957078636,0.0036875936865256274,0.0,0.09239344418193945,0.8955223880597015,0.08955223880597014,3,46,18,0.8237106268831471,0.4925373134328358,0.0,619,6e8542b5e6ba8fdf0d71671c29f9b536abae421e80bb44f22d0da49c65205e74,221,154,67,1
