policy,accuracy,mean_loss,mean_regret,median_regret,max_regret,zero_regret_fraction,regret_gt_0_005_fraction,under_count,over_count,exact_count,action_entropy,dominant_action_fraction,deviation_from_direct,seed,dataset_fingerprint,context_count,train_count,test_count,pareto_efficient
two_stage_0.30,0.3670886075949367,0.1351747202412968,0.00991536128574422,0.0,0.10146836516197166,0.7721518987341772,0.17721518987341772,10,40,29,0.9854250433684771,0.4177215189873418,0.2911392405063291,401,f525af8b2e3e2e80672118dc02a492cc13b9bfefff98e132bb56f6f2c994e793,262,183,79,0
two_stage_0.35,0.3670886075949367,0.1351747202412968,0.00991536128574422,0.0,0.10146836516197166,0.7721518987341772,0.17721518987341772,10,40,29,0.9854250433684771,0.4177215189873418,0.2911392405063291,401,f525af8b2e3e2e80672118dc02a492cc13b9bfefff98e132bb56f6f2c994e793,262,183,79,0
two_stage_0.40,0.35443037974683544,0.1351747202412968,0.00991536128574422,0.0,0.10146836516197166,0.7721518987341772,0.17721518987341772,10,41,28,0.9743161598369023,0.4430379746835443,0.31645569620253167,401,f525af8b2e3e2e80672118dc02a492cc13b9bfefff98e132bb56f6f2c994e793,262,183,79,0
two_stage_0.45,0.3291139240506329,0.13334850388288774,0.008089144927335175,0.0,0.09704639609618931,0.7974683544303798,0.1518987341772152,8,45,26,0.9480066713264054,0.4936708860759494,0.3670886075949367,401,f525af8b2e3e2e80672118dc02a492cc13b9bfefff98e132bb56f6f2c994e793,262,183,79,1
two_stage_0.50,0.3291139240506329,0.13330869257809577,0.008049333622543224,0.0,0.09704639609618931,0.7974683544303798,0.1518987341772152,8,45,26,0.9282777724445537,0.5189873417721519,0.379746835443038,401,f525af8b2e3e2e80672118dc02a492cc13b9bfefff98e132bb56f6f2c994e793,262,183,79,1
fixed_k3,0.05063291139240506,0.12899846104212367,0.003739102086571103,0.0,0.07147203073241581,0.8481012658227848,0.12658227848101267,0,75,4,0.0,1.0,0.8354430379746836,401,f525af8b2e3e2e80672118dc02a492cc13b9bfefff98e132bb56f6f2c994e793,262,183,79,0
oracle,1.0,0.12525935895555257,0.0,0.0,0.0,1.0,0.0,0,0,79,0.7720447373904963,0.5443037974683544,0.43037974683544306,401,f525af8b2e3e2e80672118dc02a492cc13b9bfefff98e132bb56f6f2c994e793,262,183,79,0
direct_loss,0.6025641025641025,0.1345428556865139,0.011368153732842945,0.0,0.11639985155051913,0.7692307692307693,0.19230769230769232,11,20,47,0.9314861471275775,0.46153846153846156,0.0,402,6a6ca3dff397bc545b237267df9cb00382072a35af3f8f66c0fa392538b8a3aa,258,180,78,1
fixed_risk_0.010,0.28205128205128205,0.12876300471669055,0.005588302763019611,0.0,0.09811316220270133,0.8333333333333334,0.14102564102564102,4,52,22,0.7786082282662119,0.6538461538461539,0.5128205128205128,402,6a6ca3dff397bc545b237267df9cb00382072a35af3f8f66c0fa392538b8a3aa,258,180,78,1
two_stage_0.25,0.41025641025641024,0.13101158204063723,0.007836880086966301,0.0,0.09811316220270133,0.8076923076923077,0.16666666666666666,7,39,32,0.9659599691632192,0.4358974358974359,0.2948717948717949,402,6a6ca3dff397bc545b237267df9cb00382072a35af3f8f66c0fa392538b8a3aa,258,180,78,1
two_stage_0.30,0.3333333333333333,0.1312121859150737,0.008037483961402749,0.0,0.09811316220270133,0.8076923076923077,0.16666666666666666,6,46,26,0.921245498091299,0.5256410256410257,0.38461538461538464,402,6a6ca3dff397bc545b237267df9cb00382072a35af3f8f66c0fa392538b8a3aa,258,180,78,1
two_stage_0.35,0.32051282051282054,0.1312121859150737,0.008037483961402749,0.0,0.09811316220270133,0.8076923076923077,0.16666666666666666,6,47,25,0.9050611909751991,0.5512820512820513,0.41025641025641024,402,6a6ca3dff397bc545b237267df9cb00382072a35af3f8f66c0fa392538b8a3aa,258,180,78,0
two_stage_0.40,0.28205128205128205,0.13017484803678075,0.0070001460831098095,0.0,0.09811316220270133,0.8205128205128205,0.15384615384615385,5,51,22,0.8576707863739916,0.6025641025641025,0.47435897435897434,402,6a6ca3dff397bc545b237267df9cb00382072a35af3f8f66c0fa392538b8a3aa,258,180,78,1
two_stage_0.45,0.2564102564102564,0.13017484803678075,0.0070001460831098095,0.0,0.09811316220270133,0.8205128205128205,0.15384615384615385,5,53,20,0.8334329217681096,0.6282051282051282,0.5,402,6a6ca3dff397bc545b237267df9cb00382072a35af3f8f66c0fa392538b8a3aa,258,180,78,0
two_stage_0.50,0.24358974358974358,0.13017484803678075,0.0070001460831098095,0.0,0.09811316220270133,0.8205128205128205,0.15384615384615385,5,54,19,0.819880986963727,0.6410256410256411,0.5,402,6a6ca3dff397bc545b237267df9cb00382072a35af3f8f66c0fa392538b8a3aa,258,180,78,0
fixed_k3,0.05128205128205128,0.1270943706467267,0.00391966869305578,0.0,0.07003148700746148,0.8461538461538461,0.14102564102564102,0,74,4,0.0,1.0,0.8333333333333334,402,6a6ca3dff397bc545b237267df9cb00382072a35af3f8f66c0fa392538b8a3aa,258,180,78,0
oracle,1.0,0.12317470195367093,0.0,0.0,0.0,1.0,0.0,0,0,78,0.7814289944059448,0.5,0.3974358974358974,402,6a6ca3dff397bc545b237267df9cb00382072a35af3f8f66c0fa392538b8a3aa,258,180,78,0
direct_loss,0.5189873417721519,0.13293701315334788,0.009420232654207102,0.0,0.11573650963752308,0.8227848101265823,0.1518987341772152,9,29,41,0.9898996930336891,0.379746835443038,0.0,403,47cec089219380261304b08df438febff66fa9e116f76a17324607f10773b835,261,182,79,1
fixed_risk_0.010,0.26582278481012656,0.12870042981103527,0.005183649311894507,0.0,0.09818461923796012,0.8607594936708861,0.10126582278481013,4,54,21,0.7304553776983499,0.7088607594936709,0.45569620253164556,403,47cec089219380261304b08df438febff66fa9e116f76a17324607f10773b835,261,182,79,0
two_stage_0.25,0.3924050632911392,0.12986586818681645,0.006349087687675692,0.0,0.09818461923796012,0.8481012658227848,0.12658227848101267,5,43,31,0.9480066713264054,0.4936708860759494,0.26582278481012656,403,47cec089219380261304b08df438febff66fa9e116f76a17324607f10773b835,261,182,79,1
two_stage_0.30,0.379746835443038,0.1287781649050391,0.00526138440589832,0.0,0.09818461923796012,0.8607594936708861,0.11392405063291139,4,45,30,0.931328289294717,0.5189873417721519,0.27848101265822783,403,47cec089219380261304b08df438febff66fa9e116f76a17324607f10773b835,261,182,79,1
two_stage_0.35,0.3670886075949367,0.1287781649050391,0.00526138440589832,0.0,0.09818461923796012,0.8607594936708861,0.11392405063291139,4,46,29,0.9206996685001292,0.5316455696202531,0.2911392405063291,403,47cec089219380261304b08df438febff66fa9e116f76a17324607f10773b835,261,182,79,0
two_stage_0.40,0.31645569620253167,0.12782263134847643,0.004305850849335668,0.0,0.09818461923796012,0.8607594936708861,0.11392405063291139,3,51,25,0.8777210211368776,0.5822784810126582,0.35443037974683544,403,47cec089219380261304b08df438febff66fa9e116f76a17324607f10773b835,261,182,79,1
two_stage_0.45,0.27848101265822783,0.1284570556297134,0.004940275130572644,0.0,0.09818461923796012,0.8481012658227848,0.12658227848101267,3,54,22,0.8281963563945457,0.6329113924050633,0.4050632911392405,403,47cec089219380261304b08df438febff66fa9e116f76a17324607f10773b835,261,182,79,0
two_stage_0.50,0.24050632911392406,0.1284570556297134,0.004940275130572644,0.0,0.09818461923796012,0.8481012658227848,0.12658227848101267,3,57,19,0.7834420556573682,0.6708860759493671,0.4430379746835443,403,47cec089219380261304b08df438febff66fa9e116f76a17324607f10773b835,261,182,79,0
fixed_k3,0.05063291139240506,0.12726234985372537,0.003745569354584604,0.0,0.06456630759654186,0.8481012658227848,0.10126582278481013,0,75,4,0.0,1.0,0.7341772151898734,403,47cec089219380261304b08df438febff66fa9e116f76a17324607f10773b835,261,182,79,0
oracle,1.0,0.12351678049914076,0.0,0.0,0.0,1.0,0.0,0,0,79,0.780681270153149,0.4936708860759494,0.4810126582278481,403,47cec089219380261304b08df438febff66fa9e116f76a17324607f10773b835,261,182,79,0
direct_loss,0.6363636363636364,0.13503436157994603,0.011252931890100465,0.0,0.11931332004866796,0.8181818181818182,0.16883116883116883,8,20,49,0.8996761428691412,0.45454545454545453,0.0,404,8ac1baa94fa335e6fc1e7cfec290498e0a5b346313a73c678fc53bf5c0a690c4,256,179,77,1
fixed_risk_0.010,0.19480519480519481,0.12783303564830648,0.0040516059584609085,0.0,0.09542332294280326,0.8701298701298701,0.11688311688311688,2,60,15,0.6840651825831068,0.7402597402597403,0.6363636363636364,404,8ac1baa94fa335e6fc1e7cfec290498e0a5b346313a73c678fc53bf5c0a690c4,256,179,77,1
two_stage_0.25,0.42857142857142855,0.13066875715378146,0.0068873274639359005,0.0,0.11931332004866796,0.8441558441558441,0.14285714285714285,4,40,33,0.9507565390192468,0.45454545454545453,0.35064935064935066,404,8ac1baa94fa335e6fc1e7cfec290498e0a5b346313a73c678fc53bf5c0a690c4,256,179,77,1
two_stage_0.30,0.37662337662337664,0.13066875715378146,0.0068873274639359005,0.0,0.11931332004866796,0.8441558441558441,0.14285714285714285,4,44,29,0.8909447453665987,0.5324675324675324,0.42857142857142855,404,8ac1baa94fa335e6fc1e7cfec290498e0a5b346313a73c678fc53bf5c0a690c4,256,179,77,0
two_stage_0.35,0.35064935064935066,0.13077193366580192,0.0069905039759563525,0.0,0.11931332004866796,0.8311688311688312,0.15584415584415584,4,46,27,0.8777093754277424,0.5584415584415584,0.45454545454545453,404,8ac1baa94fa335e6fc1e7cfec290498e0a5b346313a73c678fc53bf5c0a690c4,256,179,77,0
two_stage_0.40,0.35064935064935066,0.1295960345715266,0.005814604881681036,0.0,0.11931332004866796,0.8441558441558441,0.14285714285714285,3,47,27,0.8343176867374744,0.5974025974025974,0.4935064935064935,404,8ac1baa94fa335e6fc1e7cfec290498e0a5b346313a73c678fc53bf5c0a690c4,256,179,77,1
two_stage_0.45,0.3246753246753247,0.1302522440562024,0.006470814366356843,0.0,0.11931332004866796,0.8311688311688312,0.15584415584415584,3,49,25,0.804850847496149,0.6233766233766234,0.5194805194805194,404,8ac1baa94fa335e6fc1e7cfec290498e0a5b346313a73c678fc53bf5c0a690c4,256,179,77,0
two_stage_0.50,0.2857142857142857,0.1290338913238799,0.005252461634034359,0.0,0.11931332004866796,0.8441558441558441,0.14285714285714285,2,53,22,0.736625240648071,0.6753246753246753,0.5584415584415584,404,8ac1baa94fa335e6fc1e7cfec290498e0a5b346313a73c678fc53bf5c0a690c4,256,179,77,1
fixed_k3,0.03896103896103896,0.12791760034432187,0.004136170654476308,0.0,0.0670031565247883,0.8441558441558441,0.14285714285714285,0,74,3,0.0,1.0,0.8701298701298701,404,8ac1baa94fa335e6fc1e7cfec290498e0a5b346313a73c678fc53bf5c0a690c4,256,179,77,0
oracle,1.0,0.12378142968984555,0.0,0.0,0.0,1.0,0.0,0,0,77,0.7481871827897922,0.5454545454545454,0.36363636363636365,404,8ac1baa94fa335e6fc1e7cfec290498e0a5b346313a73c678fc53bf5c0a690c4,256,179,77,0
direct_loss,0.47560975609756095,0.13196990157514651,0.008420307515489401,0.0,0.09494519837724219,0.7804878048780488,0.18292682926829268,11,32,39,0.979487881265863,0.4146341463414634,0.0,405,3e547b3e45a8e460e267c9713b5788c6d789a13e263a7b976035cd76aa572ef2,271,189,82,1
fixed_risk_0.010,0.1951219512195122,0.12796907437035748,0.004419480310700366,0.0,0.09494519837724219,0.8414634146341463,0.13414634146341464,4,62,16,0.7410747658643801,0.6951219512195121,0.5121951219512195,405,3e547b3e45a8e460e267c9713b5788c6d789a13e263a7b976035cd76aa572ef2,271,189,82,0
two_stage_0.25,0.3902439024390244,0.12900850115997242,0.005458907100315303,0.0,0.09494519837724219,0.8292682926829268,0.14634146341463414,5,45,32,0.9650174988421515,0.4634146341463415,0.2804878048780488,405,3e547b3e45a8e460e267c9713b5788c6d789a13e263a7b976035cd76aa572ef2,271,189,82,1
two_stage_0.30,0.36585365853658536,0.12796907437035748,0.004419480310700366,0.0,0.09494519837724219,0.8414634146341463,0.13414634146341464,4,48,30,0.9334154768700614,0.5121951219512195,0.3170731707317073,405,3e547b3e45a8e460e267c9713b5788c6d789a13e263a7b976035cd76aa572ef2,271,189,82,1
two_stage_0.35,0.3170731707317073,0.12796907437035748,0.004419480310700366,0.0,0.09494519837724219,0.8414634146341463,0.13414634146341464,4,52,26,0.8955616171931408,0.5609756097560976,0.3780487804878049,405,3e547b3e45a8e460e267c9713b5788c6d789a13e263a7b976035cd76aa572ef2,271,189,82,0
two_stage_0.40,0.2804878048780488,0.12796907437035748,0.004419480310700366,0.0,0.09494519837724219,0.8414634146341463,0.13414634146341464,4,55,23,0.8487552948451562,0.6097560975609756,0.4146341463414634,405,3e547b3e45a8e460e267c9713b5788c6d789a13e263a7b976035cd76aa572ef2,271,189,82,0
two_stage_0.45,0.2682926829268293,0.12796907437035748,0.004419480310700366,0.0,0.09494519837724219,0.8414634146341463,0.13414634146341464,4,56,22,0.8218875606399736,0.6341463414634146,0.4268292682926829,405,3e547b3e45a8e460e267c9713b5788c6d789a13e263a7b976035cd76aa572ef2,271,189,82,0
two_stage_0.50,0.2682926829268293,0.12796907437035748,0.004419480310700366,0.0,0.09494519837724219,0.8414634146341463,0.13414634146341464,4,56,22,0.8218875606399736,0.6341463414634146,0.4268292682926829,405,3e547b3e45a8e460e267c9713b5788c6d789a13e263a7b976035cd76aa572ef2,271,189,82,0
fixed_k3,0.06097560975609756,0.12710822572827626,0.00355863166861915,0.0,0.06718324123183839,0.8536585365853658,0.12195121951219512,0,77,5,0.0,1.0,0.7560975609756098,405,3e547b3e45a8e460e267c9713b5788c6d789a13e263a7b976035cd76aa572ef2,271,189,82,0
oracle,1.0,0.12354959405965713,0.0,0.0,0.0,1.0,0.0,0,0,82,0.7692949854703097,0.5975609756097561,0.524390243902439,405,3e547b3e45a8e460e267c9713b5788c6d789a13e263a7b976035cd76aa572ef2,271,189,82,0
direct_loss,0.4691358024691358,0.14416900781186412,0.015794921640908333,0.0,0.22740930625213224,0.7530864197530864,0.24691358024691357,12,31,38,0.9488832983763752,0.43209876543209874,0.0,406,ae6e412eb455c742afaacd5346a389c8cea349fc163fd007bfc9a90016764922,269,188,81,1
fixed_risk_0.010,0.24691358024691357,0.13777357972289556,0.009399493551939765,0.0,0.22740930625213224,0.8148148148148148,0.18518518518518517,6,55,20,0.8753762835330774,0.5679012345679012,0.3950617283950617,406,ae6e412eb455c742afaacd5346a389c8cea349fc163fd007bfc9a90016764922,269,188,81,1
two_stage_0.25,0.3950617283950617,0.13988141884079908,0.011507332669843297,0.0,0.22740930625213224,0.7901234567901234,0.20987654320987653,8,41,32,0.9946664576387294,0.38271604938271603,0.20987654320987653,406,ae6e412eb455c742afaacd5346a389c8cea349fc163fd007bfc9a90016764922,269,188,81,1
two_stage_0.30,0.37037037037037035,0.13988141884079908,0.011507332669843297,0.0,0.22740930625213224,0.7901234567901234,0.20987654320987653,8,43,30,0.9886475641264302,0.4074074074074074,0.2345679012345679,406,ae6e412eb455c742afaacd5346a389c8cea349fc163fd007bfc9a90016764922,269,188,81,0
two_stage_0.35,0.37037037037037035,0.13988141884079908,0.011507332669843297,0.0,0.22740930625213224,0.7901234567901234,0.20987654320987653,8,43,30,0.9886475641264302,0.4074074074074074,0.2345679012345679,406,ae6e412eb455c742afaacd5346a389c8cea349fc163fd007bfc9a90016764922,269,188,81,0
two_stage_0.40,0.37037037037037035,0.13993509267111776,0.011561006500161959,0.0,0.22740930625213224,0.7901234567901234,0.20987654320987653,8,43,30,0.9841741842765893,0.41975308641975306,0.24691358024691357,406,ae6e412eb455c742afaacd5346a389c8cea349fc163fd007bfc9a90016764922,269,188,81,0
two_stage_0.45,0.35802469135802467,0.13993509267111776,0.011561006500161959,0.0,0.22740930625213224,0.7901234567901234,0.20987654320987653,8,44,29,0.9803273489917868,0.43209876543209874,0.2716049382716049,406,ae6e412eb455c742afaacd5346a389c8cea349fc163fd007bfc9a90016764922,269,188,81,0
two_stage_0.50,0.30864197530864196,0.1399887665014364,0.011614680330480619,0.0,0.22740930625213224,0.7777777777777778,0.20987654320987653,8,48,25,0.964001801873943,0.4691358024691358,0.32098765432098764,406,ae6e412eb455c742afaacd5346a389c8cea349fc163fd007bfc9a90016764922,269,188,81,0
fixed_k3,0.037037037037037035,0.13279117590282252,0.004417089731866746,0.0,0.07560491848390188,0.8518518518518519,0.13580246913580246,0,78,3,0.0,1.0,0.8148148148148148,406,ae6e412eb455c742afaacd5346a389c8cea349fc163fd007bfc9a90016764922,269,188,81,0
oracle,1.0,0.12837408617095578,0.0,0.0,0.0,1.0,0.0,0,0,81,0.7445300960050972,0.5432098765432098,0.5308641975308642,406,ae6e412eb455c742afaacd5346a389c8cea349fc163fd007bfc9a90016764922,269,188,81,0
direct_loss,0.4936708860759494,0.13333537220912964,0.009032821263402728,0.0,0.12227089336326041,0.8354430379746836,0.13924050632911392,8,32,39,0.995562878044702,0.379746835443038,0.0,407,90aea5f6ec03b25e259f6b8f12ab54c4fbd83334cc3396f58888769e1b1bac5a,261,182,79,1
fixed_risk_0.010,0.16455696202531644,0.12782644313862762,0.0035238921929007156,0.0,0.08205084742394286,0.8987341772151899,0.08860759493670886,2,64,13,0.7045726681801976,0.7215189873417721,0.46835443037974683,407,90aea5f6ec03b25e259f6b8f12ab54c4fbd83334cc3396f58888769e1b1bac5a,261,182,79,1
two_stage_0.25,0.31645569620253167,0.13037662179412457,0.006074070848397677,0.0,0.12227089336326041,0.8734177215189873,0.11392405063291139,4,50,25,0.931328289294717,0.5189873417721519,0.27848101265822783,407,90aea5f6ec03b25e259f6b8f12ab54c4fbd83334cc3396f58888769e1b1bac5a,261,182,79,1
two_stage_0.30,0.3037974683544304,0.13037662179412457,0.006074070848397677,0.0,0.12227089336326041,0.8734177215189873,0.11392405063291139,4,51,24,0.9122983299754931,0.5443037974683544,0.3037974683544304,407,90aea5f6ec03b25e259f6b8f12ab54c4fbd83334cc3396f58888769e1b1bac5a,261,182,79,0
two_stage_0.35,0.3037974683544304,0.13037662179412457,0.006074070848397677,0.0,0.12227089336326041,0.8734177215189873,0.11392405063291139,4,51,24,0.9122983299754931,0.5443037974683544,0.3037974683544304,407,90aea5f6ec03b25e259f6b8f12ab54c4fbd83334cc3396f58888769e1b1bac5a,261,182,79,0
two_stage_0.40,0.3037974683544304,0.12937417596601067,0.005071625020283759,0.0,0.12227089336326041,0.8860759493670886,0.10126582278481013,3,52,24,0.9030526723844247,0.5569620253164557,0.31645569620253167,407,90aea5f6ec03b25e259f6b8f12ab54c4fbd83334cc3396f58888769e1b1bac5a,261,182,79,1
two_stage_0.45,0.25316455696202533,0.12945851332919012,0.005155962383463211,0.0,0.12227089336326041,0.8734177215189873,0.11392405063291139,3,56,20,0.8431691544633079,0.620253164556962,0.3670886075949367,407,90aea5f6ec03b25e259f6b8f12ab54c4fbd83334cc3396f58888769e1b1bac5a,261,182,79,0
two_stage_0.50,0.25316455696202533,0.12791078050180707,0.0036082295560801673,0.0,0.08205084742394286,0.8860759493670886,0.10126582278481013,2,57,20,0.8145855093930154,0.6455696202531646,0.3924050632911392,407,90aea5f6ec03b25e259f6b8f12ab54c4fbd83334cc3396f58888769e1b1bac5a,261,182,79,1
fixed_k3,0.0379746835443038,0.1282401122884736,0.003937561342746687,0.0,0.07684935991692934,0.8860759493670886,0.10126582278481013,0,76,3,0.0,1.0,0.6962025316455697,407,90aea5f6ec03b25e259f6b8f12ab54c4fbd83334cc3396f58888769e1b1bac5a,261,182,79,0
oracle,1.0,0.1243025509457269,0.0,0.0,0.0,1.0,0.0,0,0,79,0.7511997700589732,0.5189873417721519,0.5063291139240507,407,90aea5f6ec03b25e259f6b8f12ab54c4fbd83334cc3396f58888769e1b1bac5a,261,182,79,0
direct_loss,0.4074074074074074,0.12519288063053363,0.009751794806848136,0.0,0.2266181622255573,0.8271604938271605,0.14814814814814814,6,42,33,0.9729587929449586,0.43209876543209874,0.0,408,a013985e4ff98dbc003cee9834f88e9245203b687430392f76d5a4757f97f27a,268,187,81,1
fixed_risk_0.010,0.19753086419753085,0.12133169638807136,0.005890610564385854,0.0,0.11802183518635112,0.8518518518518519,0.12345679012345678,4,61,16,0.7400999512755887,0.6666666666666666,0.345679012345679,408,a013985e4ff98dbc003cee9834f88e9245203b687430392f76d5a4757f97f27a,268,187,81,0
two_stage_0.25,0.32098765432098764,0.12233870860930476,0.006897622785619266,0.0,0.11802183518635112,0.8395061728395061,0.13580246913580246,5,50,26,0.9282336240310686,0.5061728395061729,0.19753086419753085,408,a013985e4ff98dbc003cee9834f88e9245203b687430392f76d5a4757f97f27a,268,187,81,1
two_stage_0.30,0.2962962962962963,0.12233870860930476,0.006897622785619266,0.0,0.11802183518635112,0.8395061728395061,0.13580246913580246,5,52,24,0.9102244156937594,0.5308641975308642,0.2222222222222222,408,a013985e4ff98dbc003cee9834f88e9245203b687430392f76d5a4757f97f27a,268,187,81,0
two_stage_0.35,0.2345679012345679,0.12233870860930476,0.006897622785619266,0.0,0.11802183518635112,0.8395061728395061,0.13580246913580246,5,57,19,0.8583093147675966,0.5925925925925926,0.2839506172839506,408,a013985e4ff98dbc003cee9834f88e9245203b687430392f76d5a4757f97f27a,268,187,81,0
two_stage_0.40,0.2222222222222222,0.12129301709335291,0.005851931269667403,0.0,0.11802183518635112,0.8641975308641975,0.12345679012345678,3,60,18,0.8059244837817194,0.6296296296296297,0.3333333333333333,408,a013985e4ff98dbc003cee9834f88e9245203b687430392f76d5a4757f97f27a,268,187,81,1
two_stage_0.45,0.2345679012345679,0.11983595739969424,0.0043948715760087475,0.0,0.11802183518635112,0.8765432098765432,0.1111111111111111,2,60,19,0.7955720254168686,0.6419753086419753,0.345679012345679,408,a013985e4ff98dbc003cee9834f88e9245203b687430392f76d5a4757f97f27a,268,187,81,1
two_stage_0.50,0.2222222222222222,0.11983595739969424,0.0043948715760087475,0.0,0.11802183518635112,0.8765432098765432,0.1111111111111111,2,61,18,0.7637622950091999,0.6666666666666666,0.37037037037037035,408,a013985e4ff98dbc003cee9834f88e9245203b687430392f76d5a4757f97f27a,268,187,81,0
fixed_k3,0.037037037037037035,0.11812795923795709,0.0026868734142715908,0.0,0.049839201849019965,0.8888888888888888,0.09876543209876543,0,78,3,0.0,1.0,0.6666666666666666,408,a013985e4ff98dbc003cee9834f88e9245203b687430392f76d5a4757f97f27a,268,187,81,0
oracle,1.0,0.11544108582368551,0.0,0.0,0.0,1.0,0.0,0,0,81,0.7413390912646508,0.5555555555555556,0.5925925925925926,408,a013985e4ff98dbc003cee9834f88e9245203b687430392f76d5a4757f97f27a,268,187,81,0
direct_loss,0.43902439024390244,0.12164657927374738,0.008298678488096,0.0,0.22761864239304527,0.8658536585365854,0.12195121951219512,6,40,36,0.9850706203615299,0.4146341463414634,0.0,409,9f28bf6eb7dc673e1b9c838cb6c6065e8fcdc126e28ad71de5e78021206429b4,271,189,82,1
fixed_risk_0.010,0.18292682926829268,0.11844754220988736,0.0050996414242359895,0.0,0.22761864239304527,0.8902439024390244,0.0975609756097561,3,64,15,0.7809741929517573,0.6463414634146342,0.4268292682926829,409,9f28bf6eb7dc673e1b9c838cb6c6065e8fcdc126e28ad71de5e78021206429b4,271,189,82,0
two_stage_0.25,0.3048780487804878,0.11866512535458455,0.00531722456893318,0.0,0.22761864239304527,0.8902439024390244,0.0975609756097561,3,54,25,0.928640605809994,0.524390243902439,0.2926829268292683,409,9f28bf6eb7dc673e1b9c838cb6c6065e8fcdc126e28ad71de5e78021206429b4,271,189,82,1
