bootstrap,unsafe_recall,safe_specificity,unsafe_precision,negative_predictive_value,alert_coverage,balanced_accuracy
1109,0.7796005706134094,0.6885223739353792,0.3217544892552252,0.9427989633469086,0.3860665984770997,0.7340614722743943
1110,0.7979094076655052,0.6909066913026264,0.32836248924577,0.9475113122171945,0.38692853972481134,0.7444080494840658
1111,0.8088445078459344,0.6871582877717028,0.3258620689655172,0.9505626268216196,0.39096730704415233,0.7480013978088187
1112,0.8287937743190662,0.6861137249630327,0.31323529411764706,0.9586776859504132,0.3897294818890417,0.7574537496410494
1113,0.7973509933774835,0.6879527770324658,0.34107648725212464,0.9436878910563121,0.393797411869701,0.7426518852049746
1114,0.8156862745098039,0.6821138211382114,0.3071470761961016,0.955399506547732,0.3912189485846332,0.7489000478240077
1115,0.8063798219584569,0.6861687786465355,0.3183016105417277,0.9512240702672398,0.3895733515856719,0.7462743003024962
1116,0.8051282051282052,0.6903304773561811,0.32553317535545023,0.9502059153874953,0.3872447809130535,0.7477293412421931
1117,0.8164652567975831,0.6876431747742892,0.3180347160929685,0.9545454545454546,0.3886792452830189,0.7520542157859361
1118,0.8255382331106161,0.6856607811663992,0.3212016175621028,0.9561648946092147,0.39238354301258077,0.7555995071385077
1119,0.8086890243902439,0.6861924686192469,0.31334908446544596,0.9529522024367385,0.3882582272675152,0.7474407465047455
1120,0.8107680126682502,0.6878393051031487,0.30806257521058966,0.9549651403806294,0.38512339242266247,0.7493036588856994
1121,0.8239095315024233,0.688858695652174,0.3081570996978852,0.9587745839636914,0.3849732495929286,0.7563841135772986
1122,0.8153310104529616,0.684612239334878,0.3358208955223881,0.9498865355521936,0.39717282261741904,0.7499716248939199
1123,0.8099041533546326,0.6863433743077131,0.3039568345323741,0.9552547471329197,0.3854419410745234,0.7481237638311728
1124,0.8217168011738811,0.6859326807026954,0.32351242056614676,0.9546472564389697,0.3925170068027211,0.7538247409382883
1125,0.8330838323353293,0.6812908387785038,0.31772766200399655,0.9581770442610653,0.39649122807017545,0.7571873355569165
1126,0.8172284644194756,0.6868686868686869,0.31650710762982304,0.9549150036954915,0.3890958347443278,0.7520485756440812
1127,0.8181126331811264,0.6899728997289973,0.31965506987808506,0.9551678859501032,0.3868184955141477,0.7540427664550619
1128,0.8285933897002306,0.6852048962213944,0.3130081300813008,0.9584961846268379,0.39060905069751617,0.7568991429608125
1129,0.8035714285714286,0.6911583276216586,0.3418054338299737,0.9463213213213213,0.39115529653753855,0.7473648780965436
1130,0.7942446043165468,0.6804951033732318,0.3197219808861859,0.9459255057666855,0.39498970487302676,0.7373698538448893
1131,0.8211009174311926,0.6822293163075286,0.31013572047357785,0.9563677046429238,0.3923634715612962,0.7516651168693607
1132,0.7959183673469388,0.6884912566083774,0.3142345568487019,0.9495232753785754,0.38517241379310346,0.7422048119776581
1133,0.8121712997746056,0.6859723698193412,0.31378809869375907,0.95382342076099,0.38887007562930354,0.7490718347969734
1134,0.7905982905982906,0.6901960784313725,0.32637459570714494,0.9455353834753613,0.386521195590408,0.7403971845148316
1135,0.8158284023668639,0.6856223175965666,0.31998839570641135,0.9535534415221041,0.39134877384196187,0.7507253599817152
1136,0.8134155744024673,0.6890813151129752,0.31464360274381153,0.954639175257732,0.38593462246777166,0.7512484447577212
1137,0.8024871982443307,0.689261744966443,0.3215123094958968,0.9500462534690102,0.3869796983100828,0.7458744716053869
1138,0.7830319888734353,0.6925809536821971,0.3335308056872038,0.9420182122282104,0.385520155304328,0.7378064712778162
1139,0.8303501945525292,0.6833378269075222,0.3123536299765808,0.9587667864573483,0.39250833046076067,0.7568440107300257
1140,0.8306757782839788,0.6866477656271095,0.32035139092240117,0.9579958560934263,0.3914488766620816,0.7586617719555442
1141,0.8100558659217877,0.682923515826654,0.3319977103606182,0.9486695602943952,0.3973615375867167,0.7464896908742209
1142,0.7943495400788436,0.6917996697853604,0.35053638735865467,0.9413967421831118,0.39237770193401594,0.743074604932102
1143,0.7989497374343586,0.6904249596557289,0.31630531630531633,0.9503887449092928,0.38396624472573837,0.7446873485450438
1144,0.8120411160058737,0.6883848797250859,0.32789801363771126,0.9513677811550152,0.3905291189070279,0.7502129978654798
1145,0.7954866008462623,0.6892729911597836,0.32385874246339363,0.9474066013783098,0.3871290430143381,0.742379796003023
1146,0.8158756137479541,0.6817391304347826,0.2953199052132701,0.9577147152790829,0.3881798321260205,0.7488073720913684
1147,0.8269794721407625,0.6849781897491821,0.32800232625763304,0.9551416080593044,0.3952873563218391,0.7559788309449723
1148,0.798177995795375,0.6850843767011432,0.3298580944106574,0.9458850056369785,0.3935042735042735,0.7416311862482591
1149,0.8099688473520249,0.6847389558232931,0.30633284241531666,0.9544691173726442,0.38782270961846016,0.747353901587659
1150,0.8272251308900523,0.6836309923459111,0.3194685153090699,0.9565952649379932,0.3941256830601093,0.7554280616179817
1151,0.8198675496688742,0.6915649725090519,0.3499152063312606,0.9498986922085099,0.3945578231292517,0.7557162610889631
1152,0.8366592756836659,0.684652278177458,0.3235210060017148,0.9587686567164179,0.3949655717349588,0.760655776930562
1153,0.8092485549132948,0.6799732977303071,0.3184532271822576,0.9507186858316222,0.3963263466306063,0.744610926321801
1154,0.8287385129490392,0.6825589225589226,0.2962078232308152,0.9611227005499715,0.3884249594061703,0.7556487177539809
1155,0.824773413897281,0.6864082969432315,0.32212389380530976,0.9559103002660585,0.39181692094313453,0.7555908554202562
1156,0.8046875,0.6889187374076562,0.32850101478689475,0.9491117690599555,0.3895854512594601,0.7468031187038281
1157,0.7944720056697377,0.6914607948442535,0.32787364726528223,0.9466911764705882,0.38593520713398805,0.7429664002569956
1158,0.8255086071987481,0.6894813635760711,0.31065959952885747,0.9588636782881387,0.3851650221163661,0.7574949853874096
1159,0.7913223140495868,0.6891690389047038,0.3338175479372458,0.9437534806014479,0.38985162532563145,0.7402456764771452
1160,0.8352180936995154,0.684309511015583,0.3055555555555556,0.9614949037372593,0.3897719419488597,0.7597638023575493
1161,0.8020618556701031,0.6879547291835085,0.3350559862187769,0.946607341490545,0.39236228455559313,0.7450082924268058
1162,0.8126330731014905,0.6819221967963387,0.32639680729760545,0.95046904315197,0.3969223806291016,0.7472776349489145
1163,0.8208616780045351,0.6895790200138027,0.3256371814092954,0.9547104911140837,0.3892390289449113,0.7552203490091689
1164,0.801255230125523,0.6858844227906348,0.33112391930835733,0.9467588268260788,0.3932902640825116,0.7435698264580789
1165,0.8207547169811321,0.6861304115446285,0.325,0.9541062801932367,0.3926878808395396,0.7534425642628804
1166,0.8285472972972973,0.6831023454157783,0.2920512057159869,0.9619065490711203,0.3866252302025783,0.7558248213565377
1167,0.8196969696969697,0.6857825567502986,0.3137141200347927,0.9559585492227979,0.3895854512594601,0.7527397632236341
1168,0.8171724648408586,0.6958600901762536,0.33153153153153153,0.9537453183520599,0.38408304498269896,0.7565162775085561
1169,0.8326724821570183,0.6806998359759432,0.31010041346721795,0.9593527258717011,0.3947767284598344,0.7566861590664807
1170,0.8100719424460432,0.6907258613645649,0.3314689431851634,0.9505247376311844,0.38898431237833503,0.7503989019053041
1171,0.8347386172006745,0.6801753919744884,0.2914336178981454,0.9631232361241768,0.38992194674012853,0.7574570045875815
1172,0.8034557235421166,0.6909765142150803,0.3315508021390374,0.9485294117647058,0.38823529411764707,0.7472161188785984
1173,0.801980198019802,0.6817155756207675,0.30521739130434783,0.9517982944011865,0.39009497964721845,0.7418478868202847
1174,0.798862828713575,0.6879347244515784,0.32513740237199884,0.9478437154441578,0.3891703253405381,0.7433987765825767
1175,0.8082936777702243,0.6852251280668644,0.3374006810442679,0.9474370922646784,0.39644504443694456,0.7467594029185444
1176,0.8201595358955766,0.6880709296077377,0.32754126846220677,0.9538175046554935,0.3913634818089085,0.7541152327516571
1177,0.818521284540702,0.6812780565091101,0.31225071225071227,0.9550249861188229,0.3938067990575564,0.7498996705249061
1178,0.808199121522694,0.6849734042553192,0.31788079470198677,0.9515980048032514,0.3908395228449246,0.7465862628890065
1179,0.8149606299212598,0.6907440032524732,0.312028941814893,0.955926481620405,0.3835125448028674,0.7528523165868666
1180,0.8283699059561128,0.683331087454521,0.3102436160845318,0.958601134215501,0.3917442796366563,0.7558504967053169
1181,0.8189090909090909,0.6892036344200962,0.3261877172653534,0.9539485851673756,0.3896602325318885,0.7540563626645935
1182,0.8094500387296669,0.6865651529443472,0.30999703352121033,0.9539412095113274,0.38693755739210284,0.748007595837007
1183,0.829869130100077,0.680720425706099,0.31538911644236395,0.9575815738963531,0.39615206305053313,0.7552947779030881
1184,0.8196078431372549,0.6826291079812207,0.306361770741718,0.9567587892460989,0.3907216494845361,0.7511184755592377
1185,0.8107680126682502,0.6843177189409368,0.30576291430277697,0.9547262739155143,0.3881548446917014,0.7475428658045935
1186,0.82,0.6841261357562801,0.3107871720116618,0.9562943593574897,0.39048269581056466,0.75206306787814
1187,0.799405646359584,0.6884891113215204,0.3184374075170169,0.9496268656716418,0.3866575123011786,0.7439473788405522
1188,0.8260188087774295,0.6835392051557465,0.3090002931691586,0.9582156973461321,0.39099037138927095,0.7547790069665881
1189,0.7945109078114004,0.6932778746813364,0.3306002928257687,0.9465103498809305,0.384832093757043,0.7438943912463685
1190,0.7987897125567323,0.6861164252528014,0.3149418431255592,0.9496879137507093,0.38807870370370373,0.7424530689047668
1191,0.8176011355571328,0.6839364401121645,0.3273657289002558,0.952221602528351,0.3954821308159137,0.7507687878346486
1192,0.800749063670412,0.6868686868686869,0.3149675898644667,0.9504286246738726,0.38744292237442923,0.7438088752695494
1193,0.8282828282828283,0.686180165731088,0.31224370240187466,0.9587301587301588,0.38932603489565515,0.7572314970069581
1194,0.842668863261944,0.6846143491721631,0.30392156862745096,0.963805192344135,0.3894481082957306,0.7636416062170536
1195,0.8230421686746988,0.6853315472203617,0.31754793724578734,0.9560829751448328,0.39144774252246106,0.7541868579475303
1196,0.8050179211469534,0.6853279242731576,0.3255072463768116,0.949063670411985,0.3924914675767918,0.7451729227100554
1197,0.8296658516707417,0.6855170582769149,0.3005609684086212,0.9611018053229109,0.38664383561643834,0.7575914549738283
1198,0.7924137931034483,0.6892557582212755,0.3298880275624462,0.9450529390288427,0.38868429862738535,0.7408347756623619
1199,0.7932011331444759,0.6903183023872679,0.32416787264833574,0.9468801164271421,0.3859472743521001,0.7417597177658719
1200,0.8033033033033034,0.689185544768069,0.31703703703703706,0.9512376698306346,0.38580246913580246,0.7462444240356862
1201,0.8025387870239774,0.6877130778671757,0.33197199533255545,0.9473980837873379,0.3917266598103074,0.7451259324455766
1202,0.7951256664127951,0.6846225288576356,0.3051739257527039,0.9504512801620925,0.38655367231638416,0.7398740976352154
1203,0.8160828025477707,0.683060841597427,0.3023598820058997,0.9566441441441441,0.3888506538196834,0.7495718220725989
1204,0.8186356073211315,0.6792351198491786,0.29233511586452765,0.9585708855948308,0.390125173852573,0.748935363585155
1205,0.829683698296837,0.686069851465275,0.30365093499554763,0.9606520517144463,0.3869745003445899,0.757876774881056
1206,0.8137931034482758,0.6845165652467884,0.31281296023564065,0.9541941564561734,0.39022988505747125,0.749154834347532
1207,0.8158096699923254,0.6849186062155254,0.31218795888399414,0.9549803038829487,0.3897664835164835,0.7503641381039254
1208,0.8462809917355372,0.6818424566088117,0.3005576753742295,0.9648592480634801,0.3916091954022988,0.7640617241721744
1209,0.8158508158508159,0.6807473598700243,0.30809859154929575,0.954985754985755,0.39294361812521617,0.7482990878604201
1210,0.8188073394495413,0.6839011356045425,0.31160896130346233,0.9557505601194921,0.39087910838166723,0.7513542375270419
1211,0.8155038759689922,0.6822700911350456,0.31374888159856845,0.9540451824676579,0.39299109235818097,0.7488869835520189
1212,0.8139367816091954,0.682283252557889,0.3243630117377612,0.9513797634691196,0.396031746031746,0.7481100170835422
1213,0.8202166064981949,0.6858321870701513,0.3321637426900585,0.9524355300859599,0.3951473136915078,0.7530243967841731
1214,0.8017241379310345,0.6917724109701187,0.33066666666666666,0.9483726150392817,0.38699690402476783,0.7467482744505766
1215,0.8078571428571428,0.6867388362652233,0.3282066163668021,0.9496631736526946,0.39203640500568826,0.7472979895611831
1216,0.820627802690583,0.6825201585349187,0.320958783981292,0.9541459686664119,0.39526285384171,0.7515739806127508
1217,0.8028169014084507,0.6860651361452216,0.31528384279475985,0.9507954125046245,0.38853070919579236,0.7444410187768362
1218,0.8317610062893082,0.6872727272727273,0.31301775147928995,0.95975173970284,0.38863976083707025,0.7595168667810177
1219,0.8206734534064213,0.6865148861646234,0.3105185185185185,0.9569953051643193,0.3879310344827586,0.7535941697855224
1220,0.8410214168039539,0.6834581347855684,0.30514046622833235,0.9629771724534817,0.3909335202710597,0.7622397757947612
1221,0.812807881773399,0.685334407735697,0.297029702970297,0.9572312886888014,0.3846952908587258,0.749071144754548
1222,0.7873523280055594,0.6932986158695355,0.3361020468703649,0.9429636533084809,0.38587454212454214,0.7403254719375474
1223,0.8113069016152716,0.6847972065538545,0.3201042873696408,0.95201643017177,0.3919164396003633,0.748052054084563
1224,0.7972779369627507,0.6871808653587745,0.3234524847428073,0.9475634611821382,0.3893414799728445,0.7422294011607626
1225,0.8314436885865457,0.6820326189513412,0.31801098583405607,0.9577891349611963,0.3956760466712423,0.7567381537689435
1226,0.8244958924570575,0.6845077998924153,0.32,0.955868544600939,0.39316239316239315,0.7545018461747364
1227,0.8096987509184423,0.6821943406300054,0.3163939132931381,0.9517690875232775,0.39342595730260926,0.7459465457742238
1228,0.8088888888888889,0.6877107783623364,0.3205165835045495,0.9518297236743839,0.38879379208033776,0.7482998336256126
1229,0.795269770879527,0.6845020943115795,0.31545001465845796,0.9481564664046416,0.3896504455106237,0.7398859325955532
1230,0.8185269552012149,0.6899946062567421,0.31921824104234525,0.95537714712472,0.38669414863162715,0.7542607807289785
1231,0.8267405063291139,0.6847184986595174,0.3076243744480424,0.9588886803078656,0.38938560293443375,0.7557295024943156
1232,0.8105340160936357,0.6849973304858515,0.31949250288350634,0.9519569653125579,0.3914663054520826,0.7477656732897436
1233,0.8140243902439024,0.6839428100082485,0.3171963171963172,0.9532477486108449,0.39215001164686697,0.7489836001260755
1234,0.8186453022578296,0.6880696503877024,0.3289435177055897,0.9530808366308648,0.39167812929848694,0.753357476322766
1235,0.8337129840546698,0.6821643286573146,0.3157894736842105,0.9588732394366197,0.3950238582140423,0.7579386563559922
1236,0.8044537230340988,0.6870362876028598,0.33256616800920596,0.9477112020841086,0.3927683615819209,0.7457450053184793
1237,0.8238420652999241,0.6858436542815288,0.3150406504065041,0.956893348197696,0.3902107409925221,0.7548428597907264
1238,0.8571428571428571,0.6823482106956172,0.29464285714285715,0.968607305936073,0.38997214484679665,0.7697455339192372
1239,0.8063300678221552,0.6866248833177757,0.3128654970760234,0.9524602293747688,0.3874915023793338,0.7464774755699655
1240,0.8165137614678899,0.6900134952766531,0.3173848439821694,0.95516532785354,0.3859830236292728,0.7532636283722716
1241,0.8375850340136054,0.6831723027375202,0.2943813508667065,0.9638394547519878,0.38780713954566526,0.7603786683755628
1242,0.8005598320503848,0.6866216216216217,0.3303494080277216,0.9468878121505777,0.39223015063993655,0.7435907268360032
1243,0.8045977011494253,0.6886919151222133,0.32577079697498545,0.9496296296296296,0.3890020366598778,0.7466448081358192
1244,0.8462770216172938,0.6817210048102619,0.3073567897644664,0.9637325273894976,0.3937936562464216,0.7639990132137778
1245,0.8175182481751825,0.6910195813639433,0.3286384976525822,0.9534190422955096,0.38837606837606836,0.7542689147695629
1246,0.8120854826823877,0.6848622021035814,0.31767079850100893,0.952769031302093,0.39118177717636443,0.7484738423929845
1247,0.8316831683168316,0.6857972617895174,0.32461355529131986,0.9573359073359073,0.3937265917602996,0.7587402150531746
1248,0.8299008390541571,0.6883534136546184,0.3185011709601874,0.9584342963653308,0.38902175150893975,0.7591271263543877
1249,0.8153153153153153,0.6862431748568385,0.315514235909355,0.9544360066679015,0.3893224748331637,0.7507792450860769
1250,0.8161434977578476,0.6868360898211644,0.31920491084478225,0.9540530444527456,0.38985754985754983,0.751489793789506
1251,0.807865892972276,0.6909636909636909,0.3562695479101507,0.9444029850746268,0.3961924073448237,0.7494147919679834
1252,0.8127428127428128,0.6852001074402364,0.30855457227138644,0.9548942541643272,0.3881827550669873,0.7489714600915246
1253,0.821060382916053,0.6849223352972683,0.3215109573241061,0.9546472564389697,0.3929299796057104,0.7529913591066606
1254,0.8016164584864071,0.6886805090421969,0.31947291361639824,0.9501016447976345,0.38692499433491956,0.745148483764302
1255,0.820747520976354,0.6825079872204473,0.3108928055475296,0.9561730697500932,0.3922702028788394,0.7516277540984007
1256,0.8093126385809313,0.68496678866748,0.32026908452763964,0.9514215778572773,0.3916380297823597,0.7471397136242056
1257,0.8317829457364341,0.6835030549898167,0.31521739130434784,0.9586745381832033,0.39329867128827267,0.7576430003631254
1258,0.8093774019984628,0.6858335577699973,0.31098641464855287,0.9535667478000375,0.38799129139452276,0.74760547988423
1259,0.83203125,0.6886203691408843,0.312316715542522,0.9601925569339012,0.38701622971285893,0.7603258095704422
1260,0.8014705882352942,0.6868233430155796,0.3148469093009821,0.9506578947368421,0.3875083948959033,0.7441469656254369
1261,0.8175725986597171,0.679217668972858,0.3129096608720433,0.9542056074766355,0.39609436731008013,0.7483951338162875
1262,0.8216417910447761,0.6826588046100242,0.31738253098875757,0.9551846990436902,0.3941149738695751,0.7521502978274002
1263,0.8102246320681642,0.6877591973244147,0.3094674556213018,0.954511696992202,0.38558065252110424,0.7489919146962895
1264,0.8156082631981637,0.6864190910309693,0.3130690161527166,0.9550457004290245,0.38843258042436685,0.7510136771145666
1265,0.8123652048885693,0.6852053304324177,0.32801161103047893,0.9507547169811321,0.3939393939393939,0.7487852676604936
1266,0.8104089219330854,0.6836734693877551,0.3163087637840975,0.9523097063774079,0.3919026498350961,0.7470411956604203
1267,0.8241590214067278,0.6872477804681194,0.31677931237143697,0.9569207716800899,0.3892701898878975,0.7557034009374236
1268,0.8273905996758509,0.6840188806473365,0.3035077288941736,0.9596972563859981,0.3889466990403515,0.7557047401615937
1269,0.8076923076923077,0.68645091983349,0.31864604610446456,0.9516008935219658,0.38947607682691215,0.7470716137628989
1270,0.8340214698596201,0.68006409400454,0.29653552554315915,0.9620324896108803,0.3914942528735632,0.7570427819320801
1271,0.8031837916063675,0.6854751619870411,0.3226744186046512,0.9491588785046728,0.391353811149033,0.7443294767967044
1272,0.8153078202995009,0.6807712908409213,0.291319857312723,0.9581605729362985,0.38800461361014993,0.7480395555702111
1273,0.8229166666666666,0.6860232278734482,0.3039360757620598,0.9587686567164179,0.3866575123011786,0.7544699472700573
1274,0.8033282904689864,0.6872717435411876,0.3147599288678127,0.9513199775322974,0.38714859437751004,0.745300017005087
1275,0.8171021377672208,0.6836856800957319,0.30255057167985927,0.9570072585147962,0.38831967213114754,0.7503939089314764
1276,0.8083090379008746,0.6902524167561761,0.3246487119437939,0.9513323464100666,0.3873015873015873,0.7492807273285254
1277,0.8202614379084967,0.6819348736657208,0.2989874925550923,0.958230491741029,0.3893333333333333,0.7510981557871088
1278,0.8137044967880086,0.683898761443188,0.3268348623853211,0.9511327466766523,0.3950617283950617,0.7488016291155983
1279,0.7986254295532647,0.6859460178167797,0.329738933030647,0.9462582538517975,0.392602495543672,0.7422857236850222
1280,0.8150036416605972,0.6818547306352184,0.3203549957056971,0.9524522650692624,0.3953593661573288,0.7484291861479078
1281,0.8151658767772512,0.6855573419078242,0.30541580349215747,0.9562698561016633,0.3870561282932417,0.7503616093425377
1282,0.800552104899931,0.6840377513336069,0.33429394812680113,0.9453686200378072,0.3961187214611872,0.742294928116769
1283,0.813953488372093,0.685261616296099,0.31458393737315166,0.9540315106580167,0.38998190863862503,0.749607552334096
1284,0.8273026315789473,0.683575206835752,0.30128781072177296,0.96,0.38875305623471884,0.7554389192073496
1285,0.7988295537673739,0.6858931663780472,0.3165217391304348,0.9492994100294986,0.3887762001352265,0.7423613600727106
1286,0.8092243186582809,0.6864566505115778,0.3320906223114425,0.949180938198064,0.39361101704481316,0.7478404845849294
1287,0.8174982911825017,0.6898954703832753,0.34074074074074073,0.9506925207756233,0.39327731092436974,0.7536968807828885
1288,0.795355587808418,0.6893827821662873,0.32084309133489464,0.9480758607991162,0.38611958856109413,0.7423691849873526
1289,0.8053097345132744,0.6840786175966231,0.3131631775164898,0.9515596330275229,0.39017567416358956,0.7446941760549488
1290,0.8399014778325123,0.6807398472054684,0.3004405286343612,0.9630261660978384,0.3923263048738334,0.7603206625189904
1291,0.8236658932714617,0.685125303152789,0.31305114638447973,0.9570863918690006,0.39036144578313253,0.7543955982121253
1292,0.8129657228017884,0.686184565569347,0.3192859233245537,0.9529698332396478,0.39033584647018504,0.7495751441855677
1293,0.8311284046692607,0.6840133779264214,0.31137026239067056,0.9592870544090056,0.3915525114155251,0.757570891297841
1294,0.8070671378091873,0.6845467855716758,0.32517084282460135,0.9495937961595273,0.39336917562724016,0.7458069616904315
1295,0.8153013910355487,0.6893827821662873,0.3125925925925926,0.9556421677802525,0.38514207463197536,0.7523420866009181
1296,0.8054133138258961,0.6879739978331527,0.3233480176211454,0.9502431724653947,0.3890983887555708,0.7466936558295244
1297,0.8042168674698795,0.688174982911825,0.3189011645267244,0.9508877975066112,0.38748119865787345,0.7461959251908523
1298,0.8152969894222946,0.6831071092595081,0.2982142857142857,0.9572504708097929,0.3875432525951557,0.7492020493409013
1299,0.8212634822804314,0.6884502534009069,0.3133450911228689,0.956989247311828,0.3867667121418827,0.7548568678406692
1300,0.8084784254352763,0.68359375,0.3125548726953468,0.952515015015015,0.39073756432247,0.7460360877176382
1301,0.8235294117647058,0.6832390191323093,0.3253945480631277,0.9542717350395182,0.39606773496988296,0.7533842154485075
1302,0.8081632653061225,0.6845521992580816,0.3328663491173998,0.9482473848412553,0.39576402750055445,0.746357732282102
1303,0.8079178885630498,0.6901617250673855,0.3240223463687151,0.951328255619543,0.38718123861566484,0.7490398068152176
1304,0.8207692307692308,0.683337755372778,0.3089171974522293,0.9567236255572066,0.39081240099570036,0.7520534930710043
1305,0.8157286044718581,0.6851284782319265,0.3090855974291557,0.9556174558960074,0.38862397820163486,0.7504285413518923
1306,0.8287292817679558,0.6840173960315303,0.3111111111111111,0.9586666666666667,0.391304347826087,0.7563733388997431
1307,0.8098747236551216,0.6917232021709634,0.32601601898546423,0.9518297236743839,0.38627248768190675,0.7507989629130425
1308,0.8069552874378992,0.6832281455619713,0.3252288329519451,0.9492537313432836,0.3947606142728094,0.7450917164999353
1309,0.810672514619883,0.6800704034660168,0.3194124423963134,0.9509655433547899,0.3966186885994974,0.7453714590429499
1310,0.8103855232100708,0.6891440779810388,0.3067301965455628,0.9553868937430581,0.38333333333333336,0.7497648005955548
1311,0.8261787473610134,0.6855157378389426,0.33716255025847214,0.9532019704433498,0.39748858447488583,0.755847242599978
1312,0.8280780780780781,0.6842535787321063,0.3226089499853758,0.9563643292682927,0.3944848275066344,0.7561658284050923
1313,0.8042059463379261,0.68724166437035,0.32820361053566144,0.9486496766831495,0.39122380456176914,0.745723805354138
1314,0.8039492242595204,0.6887678692988427,0.3327495621716287,0.9479108113172194,0.39096199931530295,0.7463585467791816
1315,0.7933474876150035,0.6870147255689424,0.3240821046545244,0.946165191740413,0.38939547450185746,0.740181106591973
1316,0.8036465638148668,0.6913055403181568,0.33735649102148957,0.9473783123473032,0.3896535902729984,0.7474760520665118
1317,0.8200473559589582,0.6835493255752446,0.30273892773892774,0.9577543079488605,0.38871899422358136,0.7517983407671014
1318,0.8131949592290586,0.6850498338870432,0.316411883472743,0.953393748844091,0.39069190894748707,0.7491223965580509
1319,0.8276923076923077,0.6781274795027771,0.30655270655270656,0.9581464872944694,0.3960731211916046,0.7529098935975425
1320,0.8185185185185185,0.6814483319772172,0.3199189345686161,0.9535104364326376,0.3959193030719853,0.7499834252478679
1321,0.8012640449438202,0.6826588046100242,0.32516386434881733,0.9473684210526315,0.3948908395228449,0.7419614247769222
1322,0.8337182448036952,0.6831523924406916,0.31418624891209745,0.9593450028232637,0.3934931506849315,0.7584353186221934
1323,0.8177159590043924,0.6879185641575141,0.3240498984624311,0.9537604456824512,0.39028532608695654,0.7528172615809532
1324,0.8065217391304348,0.6844029244516653,0.3231707317073171,0.9498308906426156,0.3928815879534565,0.74546233179105
1325,0.8245083207261724,0.6873357856016815,0.31412103746397696,0.9575402635431918,0.38840385045892095,0.755922053163927
1326,0.8103703703703704,0.6848947862216861,0.31756168359941944,0.9522922102124487,0.39098853705595277,0.7476325782960282
1327,0.8010752688172043,0.6849351337039978,0.3047034764826176,0.9523283637032947,0.38651761517615174,0.743005201260601
1328,0.8272727272727273,0.6827530582067483,0.2978280273728057,0.9604765506807866,0.3885998381315759,0.7550128927397377
1329,0.8163884673748103,0.68158940397351,0.30919540229885056,0.9550853749072011,0.39242219215155616,0.7489889356741601
1330,0.8212074303405573,0.6865550755939525,0.31362695832101684,0.9565544479969907,0.38885057471264367,0.753881252967255
1331,0.8161888701517707,0.6860129280704167,0.2977545370655183,0.9581252401075682,0.3844152772850893,0.7511008991110937
1332,0.79,0.6913153344859688,0.32273125182375256,0.9464675892206846,0.38423590088574955,0.7406576672429844
1333,0.8014492753623188,0.6875511875511876,0.32577319587628867,0.9484089625305969,0.3899609464736963,0.7445002314567533
1334,0.8365539452495975,0.6844876468205752,0.307760663507109,0.9615019912763133,0.3903341426754538,0.7605207960350864
1335,0.8213716108452951,0.6844855305466238,0.30428360413589367,0.9579973748359273,0.3882771277816013,0.7529285706959594
1336,0.805640243902439,0.6880560798058776,0.3135568080688223,0.9524164956148535,0.3861397479954181,0.7468481618541583
1337,0.8038490007401925,0.6844811256934109,0.3177296664716208,0.9502253944402704,0.39098604438343626,0.7441650632168018
1338,0.8035982008995503,0.6900787822139137,0.3159445918066608,0.9517495395948434,0.38456307378442706,0.746838491556732
1339,0.8019652305366591,0.6871215179652805,0.31334908446544596,0.9511922503725783,0.3867946081791181,0.7445433742509698
1340,0.8158307210031348,0.6876093098345217,0.3095450490633363,0.956041900486345,0.38615225628660005,0.7517200154188283
1341,0.8201388888888889,0.6829101829101829,0.3370433789954338,0.9507791714177118,0.3997262149212868,0.7515245358995359
1342,0.8144560357675111,0.6856372218476062,0.31921728971962615,0.9533095818488656,0.3910014845266644,0.7500466288075587
1343,0.8229740361919748,0.6835947886200479,0.30531231757151195,0.9580771380659586,0.3896281132719209,0.7532844124060114
1344,0.8198263386396527,0.6822455375391743,0.326984126984127,0.9526255707762558,0.3973168214654283,0.7510359380894135
1345,0.8041002277904328,0.686472648881703,0.3127584170112227,0.9518027274425556,0.3874585192813823,0.7452864383360679
1346,0.7928730512249443,0.6869623655913979,0.31439505445981747,0.9482374768089054,0.3865938317969728,0.7399177084081712
1347,0.8122302158273381,0.6847452972676095,0.32963503649635034,0.950266768292683,0.394903724201545,0.7484877565474738
1348,0.8168389955686853,0.6869519000797236,0.3194685153090699,0.9542266519010705,0.3898648648648649,0.7518954478242045
1349,0.827426810477658,0.6856452262656103,0.3144948755490483,0.9579737335834897,0.3905088622069754,0.7565360183716341
1350,0.8151950718685832,0.6815980629539952,0.33473861720067455,0.9494097807757167,0.4,0.7483965674112891
1351,0.8228699551569507,0.6839196657231433,0.3195008705745792,0.9553756354735454,0.3935137604202352,0.753394810440047
1352,0.806566738044254,0.6887790138717209,0.3327444051825677,0.9487325009458948,0.39115411195577054,0.7476728759579875
1353,0.8276947285601888,0.6833023626227768,0.30599185573007565,0.9591950810508664,0.3904599659284497,0.7554985455914828
1354,0.8161094224924013,0.6824268925936048,0.3160682754561507,0.9537815126050421,0.39356034283066943,0.749268157543003
1355,0.8302828618968386,0.6845254283383193,0.30078360458107295,0.9610538373424972,0.38779803646563815,0.757404145117579
