model,held_out_seed,test_rows,test_unsafe,test_safe,balanced_accuracy,unsafe_recall,unsafe_precision,safe_specificity,roc_auc
context_support_only,44111,189,38,151,0.5010456605088881,0.6842105263157895,0.20155038759689922,0.31788079470198677,0.3928197978389683
context_support_only,44112,186,41,145,0.4772918418839361,0.6097560975609756,0.20833333333333334,0.3448275862068966,0.40285954583683764
context_support_only,44113,189,42,147,0.46938775510204084,0.6190476190476191,0.20634920634920634,0.3197278911564626,0.37657920310981535
context_support_only,44114,189,29,160,0.5889008620689655,0.896551724137931,0.18439716312056736,0.28125,0.4676724137931035
context_support_only,44115,192,30,162,0.5876543209876544,0.8666666666666667,0.18840579710144928,0.30864197530864196,0.487037037037037
context_support_only,44116,195,25,170,0.5670588235294117,0.84,0.14893617021276595,0.29411764705882354,0.4512941176470588
context_support_only,44117,189,25,164,0.5446341463414635,0.76,0.14728682170542637,0.32926829268292684,0.4407317073170731
context_support_only,44118,189,27,162,0.5,0.6666666666666666,0.14285714285714285,0.3333333333333333,0.42661179698216734
context_support_only,44119,192,25,167,0.5517365269461078,0.84,0.14583333333333334,0.2634730538922156,0.4601197604790419
context_support_only,44120,189,27,162,0.6049382716049383,0.9259259259259259,0.1773049645390071,0.2839506172839506,0.5212620027434842
context_support_only,44121,189,25,164,0.6002439024390245,0.92,0.16312056737588654,0.2804878048780488,0.5036585365853659
context_support_only,44122,195,27,168,0.5998677248677249,0.9259259259259259,0.17006802721088435,0.27380952380952384,0.5099206349206349
context_support_only,44123,189,17,172,0.5748974008207934,0.8823529411764706,0.10638297872340426,0.26744186046511625,0.47537619699042405
context_support_only,44124,192,17,175,0.5403361344537815,0.8235294117647058,0.09722222222222222,0.2571428571428571,0.44
context_support_only,44125,192,18,174,0.5632183908045977,0.8333333333333334,0.10869565217391304,0.29310344827586204,0.4904214559386973
context_support_only,44126,198,20,178,0.5851123595505618,0.85,0.12318840579710146,0.3202247191011236,0.552247191011236
context_support_only,44127,198,20,178,0.4839887640449438,0.85,0.09770114942528736,0.11797752808988764,0.3862359550561798
context_support_only,44128,201,20,181,0.43577348066298344,0.75,0.08620689655172414,0.12154696132596685,0.35662983425414363
context_support_only,44129,207,16,191,0.5107984293193717,0.875,0.07909604519774012,0.14659685863874344,0.4087041884816754
context_support_only,44130,204,15,189,0.5555555555555556,1.0,0.08196721311475409,0.1111111111111111,0.435978835978836
context_support_only,44131,207,19,188,0.5478723404255319,1.0,0.10052910052910052,0.09574468085106383,0.39585666293393057
context_support_only,44132,207,22,185,0.5243243243243243,1.0,0.1111111111111111,0.04864864864864865,0.3791154791154791
context_support_only,44133,210,23,187,0.5240641711229946,1.0,0.11442786069651742,0.0481283422459893,0.3580562659846547
context_support_only,44134,204,26,178,0.5168539325842697,1.0,0.13131313131313133,0.033707865168539325,0.4021175453759724
context_support_only,44135,207,26,181,0.5497237569060773,1.0,0.13756613756613756,0.09944751381215469,0.39991500212494685
context_support_only,44136,213,31,182,0.5247252747252747,1.0,0.15196078431372548,0.04945054945054945,0.3835519319390287
context_support_only,44137,207,26,181,0.4700382490437739,0.8461538461538461,0.11827956989247312,0.09392265193370165,0.4145771355716107
context_support_only,44138,207,30,177,0.5254237288135594,1.0,0.15151515151515152,0.05084745762711865,0.43954802259887005
context_support_only,44139,207,33,174,0.5,1.0,0.15942028985507245,0.0,0.4221525600835946
context_support_only,44140,213,37,176,0.5013820638820639,0.9459459459459459,0.17412935323383086,0.056818181818181816,0.3894348894348894
context_support_only,44141,219,39,180,0.5166666666666667,1.0,0.18309859154929578,0.03333333333333333,0.367948717948718
context_support_only,44142,222,39,183,0.4943253467843632,0.9230769230769231,0.17391304347826086,0.06557377049180328,0.41025641025641024
context_support_only,44143,231,40,191,0.5235602094240838,1.0,0.18018018018018017,0.04712041884816754,0.36609947643979057
context_support_only,44144,231,47,184,0.5244565217391305,1.0,0.21171171171171171,0.04891304347826087,0.35083256244218314
context_support_only,44145,234,44,190,0.5236842105263158,1.0,0.19555555555555557,0.04736842105263158,0.3905502392344497
context_support_only,44146,228,49,179,0.5251396648044693,1.0,0.2237442922374429,0.05027932960893855,0.35583171816212517
context_support_only,44147,225,45,180,0.525,1.0,0.20833333333333334,0.05,0.40222222222222226
context_support_only,44148,222,44,178,0.5252808988764045,1.0,0.20657276995305165,0.05056179775280899,0.3915985699693565
context_support_only,44149,219,43,176,0.5477669133192389,0.9534883720930233,0.21354166666666666,0.14204545454545456,0.40050211416490483
context_support_only,44150,234,42,192,0.48995535714285715,0.8809523809523809,0.1761904761904762,0.09895833333333333,0.40178571428571425
predicted_loss_only,44111,189,38,151,0.551150226559777,0.5526315789473685,0.23595505617977527,0.5496688741721855,0.5834785639595678
predicted_loss_only,44112,186,41,145,0.5648444070647602,0.5365853658536586,0.2716049382716049,0.593103448275862,0.5956265769554248
predicted_loss_only,44113,189,42,147,0.5782312925170068,0.5238095238095238,0.2894736842105263,0.6326530612244898,0.5965338516358923
predicted_loss_only,44114,189,29,160,0.5571120689655172,0.5517241379310345,0.18604651162790697,0.5625,0.5801724137931035
predicted_loss_only,44115,192,30,162,0.5858024691358025,0.5666666666666667,0.20987654320987653,0.6049382716049383,0.5862139917695474
predicted_loss_only,44116,195,25,170,0.5458823529411765,0.48,0.15384615384615385,0.611764705882353,0.5858823529411765
predicted_loss_only,44117,189,25,164,0.5418292682926829,0.48,0.15584415584415584,0.6036585365853658,0.5863414634146341
predicted_loss_only,44118,189,27,162,0.558641975308642,0.5185185185185185,0.17721518987341772,0.5987654320987654,0.595564700502972
predicted_loss_only,44119,192,25,167,0.5064670658682635,0.48,0.13333333333333333,0.5329341317365269,0.552814371257485
predicted_loss_only,44120,189,27,162,0.49382716049382713,0.4444444444444444,0.13953488372093023,0.5432098765432098,0.5235482395976223
predicted_loss_only,44121,189,25,164,0.5018292682926829,0.4,0.13333333333333333,0.6036585365853658,0.5126829268292683
predicted_loss_only,44122,195,27,168,0.5287698412698413,0.4444444444444444,0.15584415584415584,0.6130952380952381,0.5500440917107583
predicted_loss_only,44123,189,17,172,0.4526333789329685,0.35294117647058826,0.07228915662650602,0.5523255813953488,0.5054719562243501
predicted_loss_only,44124,192,17,175,0.5455462184873949,0.5882352941176471,0.10309278350515463,0.5028571428571429,0.6003361344537816
predicted_loss_only,44125,192,18,174,0.4932950191570882,0.3888888888888889,0.09090909090909091,0.5977011494252874,0.5220306513409962
predicted_loss_only,44126,198,20,178,0.4306179775280899,0.35,0.07446808510638298,0.5112359550561798,0.48089887640449436
predicted_loss_only,44127,198,20,178,0.5393258426966292,0.5,0.11764705882352941,0.5786516853932584,0.574438202247191
predicted_loss_only,44128,201,20,181,0.5069060773480663,0.5,0.10204081632653061,0.5138121546961326,0.5245856353591161
predicted_loss_only,44129,207,16,191,0.4306282722513089,0.5,0.06153846153846154,0.3612565445026178,0.47349476439790583
predicted_loss_only,44130,204,15,189,0.45714285714285713,0.5333333333333333,0.064,0.38095238095238093,0.5410934744268078
predicted_loss_only,44131,207,19,188,0.5235162374020157,0.5789473684210527,0.0990990990990991,0.46808510638297873,0.5523516237402015
predicted_loss_only,44132,207,22,185,0.48243243243243245,0.5,0.1,0.4648648648648649,0.5154791154791155
