model,held_out_seed,test_rows,test_unsafe,test_safe,balanced_accuracy,unsafe_recall,unsafe_precision,safe_specificity,roc_auc
context_support_only,44551,237,43,194,0.6474466554783026,0.4186046511627907,0.42857142857142855,0.8762886597938144,0.7265643730520259
context_support_only,44552,231,47,184,0.5386794634597595,0.19148936170212766,0.3,0.8858695652173914,0.6418825161887142
context_support_only,44553,234,46,188,0.5450971322849214,0.2391304347826087,0.28205128205128205,0.851063829787234,0.6557585568917669
context_support_only,44554,225,39,186,0.4820099255583127,0.07692307692307693,0.125,0.8870967741935484,0.5955334987593053
context_support_only,44555,222,38,184,0.4897025171624714,0.13157894736842105,0.15151515151515152,0.8478260869565217,0.5879576659038902
context_support_only,44556,210,38,172,0.49908200734394126,0.18421052631578946,0.1794871794871795,0.813953488372093,0.5628824969400245
context_support_only,44557,219,51,168,0.48616946778711484,0.1568627450980392,0.20512820512820512,0.8154761904761905,0.552170868347339
context_support_only,44558,213,53,160,0.5256485849056604,0.20754716981132076,0.3055555555555556,0.84375,0.6358490566037737
context_support_only,44559,219,46,173,0.5197914048755969,0.1956521739130435,0.25,0.8439306358381503,0.6176174918321186
context_support_only,44560,231,48,183,0.5199795081967213,0.1875,0.25,0.8524590163934426,0.637636612021858
context_support_only,44561,231,43,188,0.572365165759525,0.32558139534883723,0.2916666666666667,0.8191489361702128,0.6699653636813458
context_support_only,44562,225,45,180,0.5888888888888889,0.35555555555555557,0.3333333333333333,0.8222222222222222,0.6951851851851852
context_support_only,44563,207,35,172,0.6183554817275747,0.42857142857142855,0.3125,0.8081395348837209,0.7416943521594683
context_support_only,44564,213,33,180,0.5664141414141415,0.3939393939393939,0.21666666666666667,0.7388888888888889,0.6292929292929293
context_support_only,44565,213,36,177,0.647834274952919,0.5555555555555556,0.30303030303030304,0.7401129943502824,0.690677966101695
context_support_only,44566,225,39,186,0.5874689826302729,0.38461538461538464,0.2777777777777778,0.7903225806451613,0.6439205955334988
context_support_only,44567,222,33,189,0.5096200096200096,0.15151515151515152,0.16666666666666666,0.8677248677248677,0.6368446368446369
context_support_only,44568,216,34,182,0.5416936005171299,0.2647058823529412,0.21428571428571427,0.8186813186813187,0.6464124111182935
context_support_only,44569,213,35,178,0.5787319422150883,0.34285714285714286,0.26666666666666666,0.8146067415730337,0.6492776886035313
context_support_only,44570,198,31,167,0.5834460112033997,0.3225806451612903,0.2777777777777778,0.844311377245509,0.6608074174232181
context_support_only,44571,192,28,164,0.5836236933797909,0.39285714285714285,0.22916666666666666,0.774390243902439,0.641114982578397
context_support_only,44572,201,30,171,0.5839181286549707,0.36666666666666664,0.24444444444444444,0.8011695906432749,0.6532163742690058
context_support_only,44573,222,31,191,0.5993075494004392,0.3870967741935484,0.25,0.8115183246073299,0.6679614929910487
context_support_only,44574,219,30,189,0.5513227513227513,0.26666666666666666,0.20512820512820512,0.8359788359788359,0.6724867724867726
context_support_only,44575,216,31,185,0.5962510897994768,0.3870967741935484,0.25,0.8054054054054054,0.6676547515257193
context_support_only,44576,222,29,193,0.6179203144541718,0.4482758620689655,0.24074074074074073,0.7875647668393783,0.6889405038413436
context_support_only,44577,216,27,189,0.566137566137566,0.2962962962962963,0.20512820512820512,0.8359788359788359,0.6419753086419753
context_support_only,44578,219,28,191,0.5586200448765893,0.32142857142857145,0.1875,0.7958115183246073,0.6335078534031413
