model,held_out_seed,test_rows,test_unsafe,test_safe,balanced_accuracy,unsafe_recall,unsafe_precision,safe_specificity,roc_auc
context_support_only,44231,189,32,157,0.45461783439490444,0.75,0.15384615384615385,0.1592356687898089,0.370421974522293
context_support_only,44232,204,34,170,0.43823529411764706,0.7647058823529411,0.14689265536723164,0.11176470588235295,0.3733564013840831
context_support_only,44233,207,47,160,0.48364361702127656,0.8297872340425532,0.22033898305084745,0.1375,0.42819148936170215
context_support_only,44234,210,47,163,0.48688160814515075,0.851063829787234,0.2185792349726776,0.12269938650306748,0.41482835139015795
context_support_only,44235,198,38,160,0.43338815789473684,0.7105263157894737,0.16666666666666666,0.15625,0.40625
context_support_only,44236,216,48,168,0.48214285714285715,0.8333333333333334,0.21505376344086022,0.13095238095238096,0.4464285714285714
context_support_only,44237,213,49,164,0.48544051767048285,0.8367346938775511,0.22404371584699453,0.13414634146341464,0.42533598805375805
context_support_only,44238,216,44,172,0.4817653276955603,0.8181818181818182,0.19672131147540983,0.14534883720930233,0.4080338266384778
context_support_only,44239,219,43,176,0.48652219873150104,0.813953488372093,0.1912568306010929,0.1590909090909091,0.41318710359408034
context_support_only,44240,201,38,163,0.4665805618340329,0.7368421052631579,0.1761006289308176,0.19631901840490798,0.4229899903132064
context_support_only,44241,207,40,167,0.4519461077844311,0.85,0.17708333333333334,0.05389221556886228,0.3369760479041916
context_support_only,44242,198,35,163,0.45004382120946534,0.8571428571428571,0.16129032258064516,0.04294478527607362,0.3446099912357581
context_support_only,44243,189,32,157,0.4346138535031847,0.84375,0.15,0.025477707006369428,0.34235668789808915
context_support_only,44244,183,35,148,0.42702702702702705,0.8,0.16666666666666666,0.05405405405405406,0.3262548262548262
context_support_only,44245,186,40,146,0.3797945205479452,0.65,0.16666666666666666,0.1095890410958904,0.3227739726027397
context_support_only,44246,180,30,150,0.31,0.4,0.09302325581395349,0.22,0.30600000000000005
context_support_only,44247,189,46,143,0.3793706293706294,0.5,0.17829457364341086,0.25874125874125875,0.355883247187595
context_support_only,44248,189,53,136,0.4488068812430632,0.7358490566037735,0.2549019607843137,0.16176470588235295,0.4163429522752497
context_support_only,44249,204,49,155,0.37123107307439107,0.5102040816326531,0.1736111111111111,0.23225806451612904,0.35799868334430546
context_support_only,44250,198,42,156,0.3901098901098901,0.6904761904761905,0.1695906432748538,0.08974358974358974,0.3434065934065934
