model,held_out_seed,test_rows,test_unsafe,test_safe,balanced_accuracy,unsafe_recall,unsafe_precision,safe_specificity,roc_auc
context_support_only,44351,285,93,192,0.5987903225806451,0.3225806451612903,0.5555555555555556,0.875,0.6127352150537634
context_support_only,44352,288,92,196,0.5778615794143744,0.29347826086956524,0.5,0.8622448979591837,0.6121339840283939
context_support_only,44353,288,84,204,0.5735294117647058,0.25,0.5,0.8970588235294118,0.6178221288515405
context_support_only,44354,273,75,198,0.6026262626262626,0.3466666666666667,0.48148148148148145,0.8585858585858586,0.6159595959595959
context_support_only,44355,291,82,209,0.5889251954720504,0.2926829268292683,0.5,0.8851674641148325,0.6234099661570778
context_support_only,44356,279,77,202,0.5859264497878359,0.2857142857142857,0.4888888888888889,0.8861386138613861,0.5812009772405813
context_support_only,44357,276,59,217,0.6226665625244083,0.3559322033898305,0.4666666666666667,0.8894009216589862,0.6299304850425682
context_support_only,44358,270,67,203,0.6225277553121095,0.373134328358209,0.49019607843137253,0.8719211822660099,0.6287037717814867
context_support_only,44359,276,82,194,0.6208825748051295,0.4634146341463415,0.4691358024691358,0.7783505154639175,0.612773447322102
context_support_only,44360,270,75,195,0.6384615384615384,0.4666666666666667,0.4861111111111111,0.8102564102564103,0.6689230769230771
context_support_only,44361,270,76,194,0.6228974498100922,0.42105263157894735,0.48484848484848486,0.8247422680412371,0.6876017362995117
context_support_only,44362,264,70,194,0.6195139911634757,0.4142857142857143,0.4603174603174603,0.8247422680412371,0.6422680412371135
context_support_only,44363,264,76,188,0.600363941769317,0.3815789473684211,0.4603174603174603,0.8191489361702128,0.6337486002239643
context_support_only,44364,279,93,186,0.5483870967741935,0.22580645161290322,0.4666666666666667,0.8709677419354839,0.5643426985778702
context_support_only,44365,264,82,182,0.5639238809970517,0.2926829268292683,0.4444444444444444,0.8351648351648352,0.6067408201554543
context_support_only,44366,252,67,185,0.5490116982654296,0.1791044776119403,0.4444444444444444,0.918918918918919,0.5942718838241225
context_support_only,44367,252,70,182,0.5543956043956044,0.18571428571428572,0.48148148148148145,0.9230769230769231,0.5854788069073784
context_support_only,44368,246,68,178,0.5478354263053535,0.19117647058823528,0.43333333333333335,0.9044943820224719,0.5827825512227364
context_support_only,44369,252,70,182,0.532967032967033,0.14285714285714285,0.4166666666666667,0.9230769230769231,0.5864207221350077
context_support_only,44370,249,59,190,0.5511150758251561,0.1864406779661017,0.4074074074074074,0.9157894736842105,0.6180196253345228
context_support_only,44371,249,65,184,0.5411371237458193,0.16923076923076924,0.4074074074074074,0.9130434782608695,0.6229096989966555
context_support_only,44372,246,61,185,0.5469206911829863,0.18032786885245902,0.4074074074074074,0.9135135135135135,0.6702702702702703
context_support_only,44373,243,60,183,0.5282786885245901,0.11666666666666667,0.3888888888888889,0.9398907103825137,0.6672131147540984
context_support_only,44374,243,60,183,0.5364754098360656,0.11666666666666667,0.4666666666666667,0.9562841530054644,0.7043715846994536
context_support_only,44375,273,78,195,0.5512820512820513,0.20512820512820512,0.4444444444444444,0.8974358974358975,0.6218934911242604
context_support_only,44376,273,81,192,0.5076195987654322,0.19753086419753085,0.3137254901960784,0.8177083333333334,0.5391589506172839
context_support_only,44377,267,58,209,0.5652120112192708,0.29310344827586204,0.3333333333333333,0.8373205741626795,0.6039432436891603
context_support_only,44378,237,49,188,0.5187255753365175,0.24489795918367346,0.23529411764705882,0.7925531914893617,0.5823925314806774
context_support_only,44379,246,52,194,0.5104084060269627,0.21153846153846154,0.22916666666666666,0.8092783505154639,0.5505551149881047
context_support_only,44380,228,45,183,0.5211293260473588,0.24444444444444444,0.22916666666666666,0.7978142076502732,0.5621129326047359
context_support_only,44381,234,48,186,0.5221774193548387,0.2916666666666667,0.23333333333333334,0.7526881720430108,0.554771505376344
context_support_only,44382,243,52,191,0.4722110350382602,0.15384615384615385,0.16666666666666666,0.7905759162303665,0.5987716472009665
context_support_only,44383,237,58,179,0.45723367366596035,0.13793103448275862,0.16666666666666666,0.776536312849162,0.5210942015026007
context_support_only,44384,237,53,184,0.5439909762100082,0.20754716981132076,0.3333333333333333,0.8804347826086957,0.6562756357670222
context_support_only,44385,234,59,175,0.5156900726392252,0.2542372881355932,0.2777777777777778,0.7771428571428571,0.5846973365617434
context_support_only,44386,237,62,175,0.518110599078341,0.24193548387096775,0.29411764705882354,0.7942857142857143,0.5666359447004609
context_support_only,44387,234,60,174,0.5620689655172414,0.23333333333333334,0.42424242424242425,0.8908045977011494,0.6301724137931034
context_support_only,44388,216,54,162,0.5401234567901234,0.12962962962962962,0.4666666666666667,0.9506172839506173,0.6460905349794238
context_support_only,44389,237,55,182,0.5308691308691309,0.07272727272727272,0.6666666666666666,0.989010989010989,0.5602397602397602
context_support_only,44390,252,62,190,0.5297962648556876,0.08064516129032258,0.5555555555555556,0.9789473684210527,0.5259762308998303
predicted_loss_only,44351,285,93,192,0.5141969086021505,0.40860215053763443,0.34234234234234234,0.6197916666666666,0.5489471326164875
predicted_loss_only,44352,288,92,196,0.517413487133984,0.40217391304347827,0.3394495412844037,0.6326530612244898,0.5948314108251996
predicted_loss_only,44353,288,84,204,0.5483193277310925,0.4642857142857143,0.34210526315789475,0.6323529411764706,0.6024159663865547
predicted_loss_only,44354,273,75,198,0.5168686868686869,0.49333333333333335,0.2890625,0.5404040404040404,0.5644444444444445
predicted_loss_only,44355,291,82,209,0.48722137939082744,0.4146341463414634,0.2698412698412698,0.5598086124401914,0.5288248337028825
predicted_loss_only,44356,279,77,202,0.5409862414812909,0.5324675324675324,0.3106060606060606,0.5495049504950495,0.5555484119840556
predicted_loss_only,44357,276,59,217,0.46481293446848393,0.5932203389830508,0.19553072625698323,0.33640552995391704,0.5157384987893462
predicted_loss_only,44358,270,67,203,0.46787000955812075,0.47761194029850745,0.22535211267605634,0.458128078817734,0.5136387030365415
predicted_loss_only,44359,276,82,194,0.4718380688961529,0.4024390243902439,0.27049180327868855,0.5412371134020618,0.5102464168971587
predicted_loss_only,44360,270,75,195,0.5005128205128205,0.4266666666666667,0.2782608695652174,0.5743589743589743,0.4931965811965812
predicted_loss_only,44361,270,76,194,0.4810770482908302,0.5394736842105263,0.2679738562091503,0.422680412371134,0.45462561041779703
predicted_loss_only,44362,264,70,194,0.46929307805596465,0.5571428571428572,0.24528301886792453,0.38144329896907214,0.49543446244477174
predicted_loss_only,44363,264,76,188,0.5576707726763718,0.6578947368421053,0.32894736842105265,0.4574468085106383,0.5581606942889137
predicted_loss_only,44364,279,93,186,0.5403225806451613,0.5483870967741935,0.3695652173913043,0.532258064516129,0.5727829806914094
predicted_loss_only,44365,264,82,182,0.5730367193781828,0.8658536585365854,0.35148514851485146,0.2802197802197802,0.5584293755025462
predicted_loss_only,44366,252,67,185,0.5660346914078257,0.9104477611940298,0.2975609756097561,0.22162162162162163,0.5694231544977812
predicted_loss_only,44367,252,70,182,0.5417582417582417,0.8142857142857143,0.3,0.2692307692307692,0.5672684458398745
