trial,unsafe_selected,total_regret
690,748,42.54921128425815
691,761,42.925453767201624
692,764,42.58057037488884
693,771,43.15666527263075
694,742,41.008589182527736
695,743,40.56294891058453
696,746,41.41175900541974
697,744,42.232944879916566
698,771,43.64035635544836
699,760,40.75727234898955
700,738,40.76019999075362
701,754,41.069908750476
702,748,41.47642989403558
703,749,41.90420853479891
704,746,41.99167006530231
705,719,40.81846114767578
706,749,42.74538607065278
707,766,42.64735977551791
708,752,41.90893902891182
709,760,42.843536603517286
710,768,42.940116812028315
711,731,40.25517618749003
712,765,43.30051844588547
713,751,43.45581801765278
714,756,42.3601316568375
715,759,42.54294483894867
716,742,42.01158324742359
717,728,40.6724781134553
718,701,39.12538380710972
719,745,42.58419460113219
720,742,41.87276029463663
721,754,41.73120196910611
722,709,40.06450312228616
723,734,40.75713480235583
724,757,41.72042406273652
725,751,41.58347351734423
726,721,39.34224766462156
727,742,40.862528622462015
728,731,40.68564844371518
729,756,42.38940928272933
730,747,41.497329476904284
731,743,42.01886640562859
732,747,41.927999584483096
733,726,40.1375256351465
734,739,41.19445339075805
735,733,40.66513137540935
736,740,40.43186142228941
737,733,40.137353979058005
738,745,41.73724418952496
739,769,43.091799040777985
740,765,43.12124973591445
741,741,41.34940516538602
742,752,41.276652310223874
743,732,40.54251423182946
744,747,41.49402475469194
745,730,40.74117134696815
746,740,41.51788050554246
747,723,40.522021041536675
748,748,41.40113478772065
749,722,39.90865993909377
750,736,41.86731273024321
751,738,40.859801440716545
752,738,41.26647412932229
753,708,39.35935853306885
754,744,42.196131314557974
755,759,42.10179106574216
756,733,41.019453245283025
757,720,39.71946401787928
758,745,41.61289578440008
759,738,41.083295925317806
760,743,41.50066683064331
761,747,41.2569691169838
762,734,41.09454736959981
763,732,40.63130049079892
764,737,41.37427725823179
765,747,40.57636841892977
766,747,41.73685969236938
767,743,41.15165912370797
768,761,42.923026169014285
769,756,42.65163968225393
770,743,40.81652772115497
771,729,40.31647193102463
772,746,41.665463464664974
773,744,41.4961990408947
774,731,41.020445559054586
775,737,41.03449671166554
776,744,41.89987018577703
777,724,40.329631191614034
778,740,40.85563787051813
779,751,42.38002254196286
780,748,41.95035685933075
781,754,42.122523814244374
782,757,41.982727324176835
783,752,42.245037617165195
784,753,42.156004138249585
785,764,42.874303270689985
786,730,41.12265324591874
787,745,42.437034506195765
788,736,41.273248469914606
789,727,41.0709303597479
790,755,42.69508123603792
791,737,41.28776288834769
792,741,40.97082020157523
793,744,41.608695584909164
794,737,41.66777871713978
795,753,42.66803319382518
796,732,41.613765567918634
797,738,40.81863106378274
798,752,41.9428413850392
799,736,41.551674909635715
800,739,40.29205822844358
801,762,43.014289583172825
802,734,40.0892675582146
803,741,41.637415449944896
804,728,40.52266454083922
805,749,41.53052493711376
806,758,41.88227527189834
807,756,42.46509139762096
808,748,41.78831370905952
809,747,42.22497644511067
810,744,41.71950922894557
811,733,41.50148559384697
812,765,42.967678120707255
813,765,42.808753552260164
814,738,41.593268181965826
815,752,42.24494329543149
816,760,41.77690025594985
817,748,41.81247177444124
818,738,41.9378804318486
819,762,43.30994644252618
820,734,41.42206803266318
821,755,42.73989986410977
822,727,39.994564219251615
823,744,41.963646641235705
824,737,42.0662974336364
825,738,40.359635143454014
826,716,40.425698275459936
827,742,41.70225010075289
828,730,40.37007140328348
829,745,42.270281412832105
830,747,40.993576763802366
831,737,41.84330226658768
832,757,42.39125866378742
833,749,42.02807458993854
834,753,41.92690397098824
835,741,41.345890587398664
836,738,39.886310717341956
837,752,42.089677505895786
838,723,40.79852620534661
839,723,40.448906752560156
840,743,41.93873945081644
841,732,41.586694081620415
842,755,42.11437361142241
843,737,41.15557373056039
844,756,41.81831273056913
845,742,42.043214935407086
846,731,40.156843478793846
847,727,40.32703484719239
848,748,41.89291521618043
849,716,39.72488706716394
850,717,40.286268642998586
851,739,40.91107901322459
852,753,41.110747800558535
853,727,39.61551993514787
854,741,41.47081803166447
855,769,41.94619738364928
