condition,true_class,seed,predicted_class,classification_margin,correct,accepted,accepted_correct,measurement_noise_score,process_disturbance_score,parameter_mismatch_score,structural_change_score
measurement_noise_0.75,measurement_noise,17,parameter_mismatch,0.0728370335745212,False,False,False,0.6001078206784758,0.0,0.672944854252997,0.13937963305561785
measurement_noise_0.75,measurement_noise,18,measurement_noise,0.8661272031135813,True,True,True,1.4646381800723054,0.0,0.5985109769587241,0.2197630248694458
measurement_noise_0.75,measurement_noise,19,structural_change,0.05671256128158125,False,False,False,0.2485066556757654,0.05373493325782297,0.2,0.30521921695734666
measurement_noise_0.75,measurement_noise,20,measurement_noise,0.311954024367989,True,True,True,0.5744634855018244,0.05961016189676395,0.26250946113383533,0.24193428656039273
measurement_noise_0.75,measurement_noise,21,measurement_noise,0.23963805048357378,True,False,False,0.7536704563008823,0.0,0.5140324058173085,0.16780878022335438
measurement_noise_0.75,measurement_noise,22,measurement_noise,0.23390255037034202,True,False,False,0.6549262783799599,0.0,0.42102372800961785,0.18598583104919678
measurement_noise_0.75,measurement_noise,23,measurement_noise,0.2890560874792467,True,False,False,0.7180884375112684,0.13760035641253043,0.42903235003202167,0.35822604996552626
measurement_noise_0.75,measurement_noise,24,measurement_noise,0.6340094298425817,True,True,True,1.2844467261151258,0.0,0.6504372962725441,0.2729181772850961
measurement_noise_0.75,measurement_noise,25,measurement_noise,0.49182906471400956,True,True,True,0.7767980845608318,0.0,0.2849690198468222,0.2557909676989557
measurement_noise_0.75,measurement_noise,26,measurement_noise,0.22664775740525211,True,False,False,0.8688592809399049,0.0,0.6422115235346528,0.17905342207642067
measurement_noise_0.75,measurement_noise,27,measurement_noise,0.5722033933210486,True,True,True,0.8654224635716694,0.0,0.2932190702506208,0.2465271414273465
measurement_noise_0.75,measurement_noise,28,process_disturbance,0.17140051018070446,False,False,False,0.17313725258458557,0.7755905405490556,0.10356919016827221,0.6041900303683512
measurement_noise_0.75,measurement_noise,29,measurement_noise,0.10218647740369857,True,False,False,0.724153544906728,0.38401190261116513,0.003817029659521798,0.6219670675030294
measurement_noise_0.75,measurement_noise,30,measurement_noise,0.1082415797483324,True,False,False,0.3130968213789693,0.03360466797035522,0.18863157228847305,0.20485524163063693
measurement_noise_0.75,measurement_noise,31,measurement_noise,0.6015778871363457,True,True,True,1.3809910511583525,0.5653514350177375,0.6474564643825835,0.7794131640220068
measurement_noise_0.75,measurement_noise,32,measurement_noise,0.46001998477592665,True,True,True,0.9471600843373418,0.24779163908685603,0.3535807744102115,0.48714009956141513
measurement_noise_0.75,measurement_noise,33,parameter_mismatch,0.08386821418522683,False,False,False,0.4151440608191902,0.03705014867000496,0.499012275004417,0.26559590855400383
measurement_noise_0.75,measurement_noise,34,structural_change,0.17637043992074763,False,False,False,0.8801690740289688,0.8709219214744175,0.39068168934237857,1.0565395139497165
measurement_noise_0.75,measurement_noise,35,process_disturbance,0.5086675867668715,False,True,False,0.24365602475836226,1.7360813062682219,0.0,1.2274137195013504
measurement_noise_0.75,measurement_noise,36,measurement_noise,0.46967645010177356,True,True,True,0.708566664460847,0.0,0.13162069289822442,0.23889021435907348
measurement_noise_0.75,measurement_noise,37,measurement_noise,0.43787751240127104,True,True,True,0.9438656870153579,0.0,0.5059881746140868,0.31324948264003466
measurement_noise_0.75,measurement_noise,38,measurement_noise,0.4736315312386046,True,True,True,1.1143219445688743,0.0,0.6406904133302698,0.17556254808403818
measurement_noise_0.75,measurement_noise,39,measurement_noise,0.15023088952868813,True,False,False,0.8061787019416436,0.0,0.6559478124129555,0.14319339363513311
measurement_noise_0.75,measurement_noise,40,measurement_noise,0.07412095092370552,True,False,False,0.5133353010899603,0.2118521720825464,0.0,0.43921435016625476
measurement_noise_0.75,measurement_noise,41,measurement_noise,0.6607074381435654,True,True,True,0.9836865448698278,0.06114873480561042,0.11342906708976708,0.3229791067262624
measurement_noise_0.75,measurement_noise,42,measurement_noise,0.3483610919857185,True,True,True,0.9238069901363967,0.0,0.5754458981506781,0.179901679951362
measurement_noise_0.75,measurement_noise,43,measurement_noise,0.6255260647495892,True,True,True,0.8903508918500004,0.05527589485076695,0.008613653066176896,0.2648248271004112
measurement_noise_0.75,measurement_noise,44,measurement_noise,0.46155790457449775,True,True,True,0.9381482670524512,0.0,0.4765903624779535,0.19939972672806205
measurement_noise_0.75,measurement_noise,45,measurement_noise,0.38995784483168405,True,True,True,0.8136231060544314,0.0,0.4236652612227474,0.1906346277227807
measurement_noise_0.75,measurement_noise,46,measurement_noise,0.3356470552821389,True,True,True,0.9202094454792872,0.0,0.5845623901971483,0.24705065063931483
measurement_noise_0.75,measurement_noise,47,measurement_noise,0.49429813114602084,True,True,True,1.1261679353586151,0.0,0.6318698042125943,0.20054876821867107
measurement_noise_0.75,measurement_noise,48,structural_change,0.02836645957218309,False,False,False,0.674761705240865,0.6304188772781525,0.21318014809683983,0.7031281648130481
